BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2021;540006459;CHRU NANCY - USLD ST JULIEN;540023264;2000;0.6;;;0.68;;
Q21;2021;540006459;CHRU NANCY - USLD ST JULIEN;540023264;2500;0.6;;;0.68;;
Q21;2021;540006459;CHRU NANCY - USLD ST JULIEN;540023264;9999;0.6;;;0.68;;
Q21;2021;540006665;USLD BLAMONT CH 3H SANTE;540019007;2000;0.78;;;;;
Q21;2021;540006665;USLD BLAMONT CH 3H SANTE;540019007;2500;0.78;;;;;
Q21;2021;540006665;USLD BLAMONT CH 3H SANTE;540019007;9999;0.78;;;;;
Q21;2021;540006830;CMP CATTP HJ ENF DU CH BRIEY A BRIEY;540000767;2000;1.25;;;;;
Q21;2021;540006830;CMP CATTP HJ ENF DU CH BRIEY A BRIEY;540000767;2200;1.25;;;;;
Q21;2021;540006830;CMP CATTP HJ ENF DU CH BRIEY A BRIEY;540000767;9999;1.25;;;;;
Q21;2021;540008364;USLD CH TOUL;540000049;2000;1.35;;;0.24;;
Q21;2021;540008364;USLD CH TOUL;540000049;2500;1.35;;;0.24;;
Q21;2021;540008364;USLD CH TOUL;540000049;9999;1.35;;;0.24;;
Q21;2021;540008380;CTRE D'AUTODIAL ET DIAL MEDIC BRABOIS;540001112;2000;2.3;;;;;
Q21;2021;540008380;CTRE D'AUTODIAL ET DIAL MEDIC BRABOIS;540001112;2100;2.3;;;;;
Q21;2021;540008380;CTRE D'AUTODIAL ET DIAL MEDIC BRABOIS;540001112;9999;2.3;;;;;
Q21;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;2000;6.17;;;2;;
Q21;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;2400;6.17;;;2;;
Q21;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;9999;6.17;;;2;;
Q21;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;2000;12.66;;;4;;
Q21;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;2400;12.66;;;4;;
Q21;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;9999;12.66;;;4;;
Q21;2021;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;2000;0.39;;;;;
Q21;2021;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;2500;0.39;;;;;
Q21;2021;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;9999;0.39;;;;;
Q21;2021;540010568;HAD HADAN AGGLOMERATION NANCEIENNE;540010519;2000;8.3;;1.33;;;
Q21;2021;540010568;HAD HADAN AGGLOMERATION NANCEIENNE;540010519;2300;8.3;;1.33;;;
Q21;2021;540010568;HAD HADAN AGGLOMERATION NANCEIENNE;540010519;9999;8.3;;1.33;;;
Q21;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;2000;1.7;;;;;48
Q21;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;2100;1.7;;;;;48
Q21;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;9999;1.7;;;;;48
Q21;2021;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;2000;1.3;;;0.18;;
Q21;2021;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;2500;1.3;;;0.18;;
Q21;2021;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;9999;1.3;;;0.18;;
Q21;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;2000;5.35;;;2;;
Q21;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;2400;5.35;;;2;;
Q21;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;9999;5.35;;;2;;
Q21;2021;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;1000;1.71;;0.08;;;
Q21;2021;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;2000;84.4;4.62;2.84;44.84;;
Q21;2021;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;2200;84.4;4.62;2.84;44.84;;
Q21;2021;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;9999;86.11;4.62;2.92;44.84;;
Q21;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;2000;7.37;0;0;0;0;0
Q21;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;2300;2.73;0;0;0;0;0
Q21;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;2400;4.64;0;0;0;0;0
Q21;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;9999;7.37;0;0;0;0;0
Q21;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;2000;0.27;;;0.11;;
Q21;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;2400;0.27;;;0.11;;
Q21;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;9999;0.27;;;0.11;;
Q21;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;2000;7.91;;;;;1
Q21;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;2400;7.91;;;;;1
Q21;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;9999;7.91;;;;;1
Q21;2021;540023256;CENTRE D'ONCOLOGIE DE GENTILLY;540020963;2000;;;;;;3
Q21;2021;540023256;CENTRE D'ONCOLOGIE DE GENTILLY;540020963;2100;;;;;;3
Q21;2021;540023256;CENTRE D'ONCOLOGIE DE GENTILLY;540020963;9999;;;;;;3
Q21;2021;540023744;UDM SITE CH LUNEVILLE(SAS CLQ J D'ARC);540003928;2000;0.15;0;0;0;0;3
Q21;2021;540023744;UDM SITE CH LUNEVILLE(SAS CLQ J D'ARC);540003928;2100;0.15;0;0;0;0;3
Q21;2021;540023744;UDM SITE CH LUNEVILLE(SAS CLQ J D'ARC);540003928;9999;0.15;0;0;0;0;3
Q21;2021;540025046;HAD HADAN SITE JOEUF;540010519;2000;0.83;;;;;
Q21;2021;540025046;HAD HADAN SITE JOEUF;540010519;2300;0.83;;;;;
Q21;2021;540025046;HAD HADAN SITE JOEUF;540010519;9999;0.83;;;;;
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;2000;102.54;1;;23.83;4.58;7
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;2100;92.64;1;;22.84;2.92;7
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;2200;8.27;;;;1.66;
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;2300;1.63;;;;;
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;2400;;;;0.99;;
Q21;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;9999;102.54;1;;23.83;4.58;7
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;1000;0.02;;;;;
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;2000;6.53;;0.7;1.84;;2
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;2100;4.93;;0.2;1.84;;2
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;2400;1;;0.5;;;
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;2500;0.6;;;;;
Q21;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;9999;6.55;;0.7;1.84;;2
Q21;2021;550000178;POLYCLINIQUE DU PARC;550000293;1000;0.3;;;;;
Q21;2021;550000178;POLYCLINIQUE DU PARC;550000293;2000;0.29;;;;;47
Q21;2021;550000178;POLYCLINIQUE DU PARC;550000293;2100;0.29;;;;;47
Q21;2021;550000178;POLYCLINIQUE DU PARC;550000293;9999;0.59;;;;;47
Q21;2021;550000186;CH VERDUN/ST MIHIEL-UNITE D'HOSP. ADOS;550006795;2000;4.04;;;;;
Q21;2021;550000186;CH VERDUN/ST MIHIEL-UNITE D'HOSP. ADOS;550006795;2200;4.04;;;;;
Q21;2021;550000186;CH VERDUN/ST MIHIEL-UNITE D'HOSP. ADOS;550006795;9999;4.04;;;;;
Q21;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;2000;1.1;;;;;
Q21;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;2100;1.1;;;;;
Q21;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;9999;1.1;;;;;
Q21;2021;550000251;CHS DE FAINS-VEEL;550000095;2000;9.83;;;0.83;;
Q21;2021;550000251;CHS DE FAINS-VEEL;550000095;2200;9.5;;;0.83;;
Q21;2021;550000251;CHS DE FAINS-VEEL;550000095;2500;0.33;;;;;
Q21;2021;550000251;CHS DE FAINS-VEEL;550000095;9999;9.83;;;0.83;;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;1000;1.11;;;;;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;2000;61.49;;;22.23;5;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;2100;56.37;;;19.99;3.75;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;2300;1.68;;;;;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;2400;3.44;;;2.24;1.25;
Q21;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;9999;62.6;;;22.23;5;
Q21;2021;550002885;CENTRE D'AUTODIALYSE A VERDUN (ALTIR);540001112;2000;0.16;;;;;
Q21;2021;550002885;CENTRE D'AUTODIALYSE A VERDUN (ALTIR);540001112;2100;0.16;;;;;
Q21;2021;550002885;CENTRE D'AUTODIALYSE A VERDUN (ALTIR);540001112;9999;0.16;;;;;
Q21;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;2000;4.23;;;1.66;1.66;
Q21;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;2200;4.23;;;1.66;1.66;
Q21;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;9999;4.23;;;1.66;1.66;
Q21;2021;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;2000;1.87;;;;;
Q21;2021;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;2100;1.87;;;;;
Q21;2021;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;9999;1.87;;;;;
Q21;2021;550005219;CTRE AUTODIAL-UDM A BAR LE DUC (ALTIR);540001112;2000;0.16;;;;;
Q21;2021;550005219;CTRE AUTODIAL-UDM A BAR LE DUC (ALTIR);540001112;2100;0.16;;;;;
Q21;2021;550005219;CTRE AUTODIAL-UDM A BAR LE DUC (ALTIR);540001112;9999;0.16;;;;;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;1000;2.8;;;;;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;2000;266.41;;;82;1;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;2100;258.91;;;82;1;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;2400;6.8;;;;;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;2500;0.7;;;;;
Q21;2021;560000127;CHBA SITE DE VANNES;560023210;9999;269.21;;;82;1;
Q21;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;2000;267.15;;8.75;71.03;;
Q21;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;2100;266.74;;8.65;71.03;;
Q21;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;2200;0.17;;0.1;;;
Q21;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;2400;0.24;;;;;
Q21;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;9999;267.15;;8.75;71.03;;
Q21;2021;560000143;CHCB- SITE KÉRIO;560014748;2000;89.76;;8.45;11.33;;3
Q21;2021;560000143;CHCB- SITE KÉRIO;560014748;2100;86.83;;6.45;11.33;;3
Q21;2021;560000143;CHCB- SITE KÉRIO;560014748;2200;2;;2;;;
Q21;2021;560000143;CHCB- SITE KÉRIO;560014748;2400;0.93;;;;;
Q21;2021;560000143;CHCB- SITE KÉRIO;560014748;9999;89.76;;8.45;11.33;;3
Q21;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;2000;27.2;;;;;2
Q21;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;2100;23.27;;;;;2
Q21;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;2400;3.93;;;;;
Q21;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;9999;27.2;;;;;2
Q21;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;2000;33.74;;1;6.83;;
Q21;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;2100;33.54;;1;6.83;;
Q21;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;2300;0.2;;;;;
Q21;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;9999;33.74;;1;6.83;;
Q21;2021;560000200;CHBA SITE D'AURAY;560023210;2000;23.31;;;4;;
Q21;2021;560000200;CHBA SITE D'AURAY;560023210;2100;20.52;;;4;;
Q21;2021;560000200;CHBA SITE D'AURAY;560023210;2400;2.7;;;;;
Q21;2021;560000200;CHBA SITE D'AURAY;560023210;2500;0.09;;;;;
Q21;2021;560000200;CHBA SITE D'AURAY;560023210;9999;23.31;;;4;;
Q21;2021;560000242;CPCR BILLIERS;560022246;2000;3.61;;;;;
Q21;2021;560000242;CPCR BILLIERS;560022246;2200;3.61;;;;;
Q21;2021;560000242;CPCR BILLIERS;560022246;9999;3.61;;;;;
Q21;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;2000;9.57;;;0.03;;
Q21;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;2100;2.9;;;;;
Q21;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;2400;5.87;;;0.03;;
Q21;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;2500;0.8;;;;;
Q21;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;9999;9.57;;;0.03;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;1000;0.12;;;;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;2000;0.9;;;;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;2100;0.22;;;;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;2400;0.43;;;;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;2500;0.25;;;;;
Q21;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;9999;1.02;;;;;
Q21;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;2000;0.96;;;;;
Q21;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;2100;0.48;;;;;
Q21;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;2400;0.48;;;;;
Q21;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;9999;0.96;;;;;
Q21;2021;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;2000;49.41;;4.4;6.42;;
Q21;2021;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;2200;49.41;;4.4;6.42;;
Q21;2021;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;9999;49.41;;4.4;6.42;;
Q21;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;2000;0.63;;;;;
Q21;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;2400;0.63;;;;;
Q21;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;9999;0.63;;;;;
Q21;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;2000;2.79;;;;;
Q21;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;2400;2.79;;;;;
Q21;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;9999;2.79;;;;;
Q21;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;2000;2.16;;;0.28;;
Q21;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;2100;1.46;;;0.14;;
Q21;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;2400;0.7;;;;;
Q21;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;2500;;;;0.14;;
Q21;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;9999;2.16;;;0.28;;
Q21;2021;560000473;CHIRC SITE CARENTOIR;350000048;2000;0.53;;;;;
Q21;2021;560000473;CHIRC SITE CARENTOIR;350000048;2400;0.53;;;;;
Q21;2021;560000473;CHIRC SITE CARENTOIR;350000048;9999;0.53;;;;;
Q21;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;2000;1.55;1.55;;;;
Q21;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;2400;1.55;1.55;;;;
Q21;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;9999;1.55;1.55;;;;
Q21;2021;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;2000;30.59;;;1;;
Q21;2021;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;2200;30.59;;;1;;
Q21;2021;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;9999;30.59;;;1;;
Q21;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;2000;22.24;;;1;;
Q21;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;2400;22.24;;;1;;
Q21;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;9999;22.24;;;1;;
Q21;2021;560002081;CLINIQUE DU GOLFE;560000416;2000;0.5;;;;;5
Q21;2021;560002081;CLINIQUE DU GOLFE;560000416;2200;0.5;;;;;5
Q21;2021;560002081;CLINIQUE DU GOLFE;560000416;9999;0.5;;;;;5
Q21;2021;560002123;CLINIQUE SAINT VINCENT;920030269;2000;1.14;;;;;6
Q21;2021;560002123;CLINIQUE SAINT VINCENT;920030269;2200;1.14;;;;;6
Q21;2021;560002123;CLINIQUE SAINT VINCENT;920030269;9999;1.14;;;;;6
Q21;2021;560002685;ETABLISSEMENT SPECIALISE KER JOIE;750043713;2000;4.58;;;;;
Q21;2021;560002685;ETABLISSEMENT SPECIALISE KER JOIE;750043713;2200;4.58;;;;;
Q21;2021;560002685;ETABLISSEMENT SPECIALISE KER JOIE;750043713;9999;4.58;;;;;
Q21;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;1000;0.75;;;;;
Q21;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;2000;41.72;;;;;29
Q21;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;2100;41.72;;;;;29
Q21;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;9999;42.47;;;;;29
Q21;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;2000;6.23;;;;;
Q21;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;2100;1.75;;;;;
Q21;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;2400;4.48;;;;;
Q21;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;9999;6.23;;;;;
Q21;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;2000;0.66;;;;;
Q21;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;2400;0.66;;;;;
Q21;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;9999;0.66;;;;;
Q21;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;2000;4;;;1;;
Q21;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;2400;4;;;1;;
Q21;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;9999;4;;;1;;
Q21;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;2000;2.69;;;;;
Q21;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;2100;0.1;;;;;
Q21;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;2400;1.8;;;;;
Q21;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;2500;0.79;;;;;
Q21;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;9999;2.69;;;;;
Q21;2021;560004004;CENTRE DE DIALYSE DE LORIENT;350000626;2000;1.29;;;;;
Q21;2021;560004004;CENTRE DE DIALYSE DE LORIENT;350000626;2100;1.29;;;;;
Q21;2021;560004004;CENTRE DE DIALYSE DE LORIENT;350000626;9999;1.29;;;;;
Q21;2021;560004277;CENTRE DE KERVILLARD;750721029;2000;0.3;;;;;
Q21;2021;560004277;CENTRE DE KERVILLARD;750721029;2200;0.3;;;;;
Q21;2021;560004277;CENTRE DE KERVILLARD;750721029;9999;0.3;;;;;
Q21;2021;560006348;UNITE DIALYSE KERIO PONTIVY AUB;350000626;2000;0.9;;;;;
Q21;2021;560006348;UNITE DIALYSE KERIO PONTIVY AUB;350000626;2100;0.9;;;;;
Q21;2021;560006348;UNITE DIALYSE KERIO PONTIVY AUB;350000626;9999;0.9;;;;;
Q21;2021;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;2000;5.82;;;;;
Q21;2021;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;2200;5.82;;;;;
Q21;2021;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;9999;5.82;;;;;
Q21;2021;560007510;POLYCLINIQUE DE KERIO;560001307;1000;1;;;;;
Q21;2021;560007510;POLYCLINIQUE DE KERIO;560001307;2000;;;;;;30
Q21;2021;560007510;POLYCLINIQUE DE KERIO;560001307;2100;;;;;;30
Q21;2021;560007510;POLYCLINIQUE DE KERIO;560001307;9999;1;;;;;30
Q21;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;2000;9.96;;;2;;146
Q21;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;2100;6.06;;;2;;146
Q21;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;2300;3.9;;;;;
Q21;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;9999;9.96;;;2;;146
Q21;2021;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO;440002590;2000;0.17;;;;;
Q21;2021;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO;440002590;2100;0.17;;;;;
Q21;2021;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO;440002590;9999;0.17;;;;;
Q21;2021;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY;440002590;2000;0.25;;;;;
Q21;2021;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY;440002590;2100;0.25;;;;;
Q21;2021;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY;440002590;9999;0.25;;;;;
Q21;2021;560009524;UNITE AUTODIALYSE VANNES - ECHO;440002590;2000;0.81;;;;;
Q21;2021;560009524;UNITE AUTODIALYSE VANNES - ECHO;440002590;2100;0.81;;;;;
Q21;2021;560009524;UNITE AUTODIALYSE VANNES - ECHO;440002590;9999;0.81;;;;;
Q21;2021;560010092;USLD UHR EPSM MORBIHAN;560002032;2000;0.97;;;;;
Q21;2021;560010092;USLD UHR EPSM MORBIHAN;560002032;2500;0.97;;;;;
Q21;2021;560010092;USLD UHR EPSM MORBIHAN;560002032;9999;0.97;;;;;
Q21;2021;560012122;LONG SEJOUR - CHS CAUDAN;560002677;2000;1.53;;;;;
Q21;2021;560012122;LONG SEJOUR - CHS CAUDAN;560002677;2500;1.53;;;;;
Q21;2021;560012122;LONG SEJOUR - CHS CAUDAN;560002677;9999;1.53;;;;;
Q21;2021;560014078;UNITE AUTODIALYSE MUZILLAC - ECHO;440002590;2000;0.08;;;;;
Q21;2021;560014078;UNITE AUTODIALYSE MUZILLAC - ECHO;440002590;2100;0.08;;;;;
Q21;2021;560014078;UNITE AUTODIALYSE MUZILLAC - ECHO;440002590;9999;0.08;;;;;
Q21;2021;560014128;UNITE AUTODIALYSE PLOERMEL - ECHO;440002590;2000;0.21;;;;;
Q21;2021;560014128;UNITE AUTODIALYSE PLOERMEL - ECHO;440002590;2100;0.21;;;;;
Q21;2021;560014128;UNITE AUTODIALYSE PLOERMEL - ECHO;440002590;9999;0.21;;;;;
Q21;2021;560014219;CHCB SITE SSR PONTIVY;560014748;2000;1.95;;;;;
Q21;2021;560014219;CHCB SITE SSR PONTIVY;560014748;2400;1.31;;;;;
Q21;2021;560014219;CHCB SITE SSR PONTIVY;560014748;2500;0.64;;;;;
Q21;2021;560014219;CHCB SITE SSR PONTIVY;560014748;9999;1.95;;;;;
Q21;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;2000;3.59;;;;;
Q21;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;2100;0.84;;;;;
Q21;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;2400;1.54;;;;;
Q21;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;2500;1.21;;;;;
Q21;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;9999;3.59;;;;;
Q21;2021;560018038;CENTRE SAINT YVES - SITE CHBA;560023178;2000;;;;;;1
Q21;2021;560018038;CENTRE SAINT YVES - SITE CHBA;560023178;2100;;;;;;1
Q21;2021;560018038;CENTRE SAINT YVES - SITE CHBA;560023178;9999;;;;;;1
Q21;2021;560018509;HAD DE L'AVEN A ETEL;560018459;2000;7.16;0.2;1;;;1
Q21;2021;560018509;HAD DE L'AVEN A ETEL;560018459;2300;7.16;0.2;1;;;1
Q21;2021;560018509;HAD DE L'AVEN A ETEL;560018459;9999;7.16;0.2;1;;;1
Q21;2021;560022188;HAD CENTRE BRETAGNE;350000626;2000;2.01;;;;;
Q21;2021;560022188;HAD CENTRE BRETAGNE;350000626;2300;2.01;;;;;
Q21;2021;560022188;HAD CENTRE BRETAGNE;350000626;9999;2.01;;;;;
Q21;2021;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO;440002590;2000;2.44;;;;;
Q21;2021;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO;440002590;2100;2.44;;;;;
Q21;2021;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO;440002590;9999;2.44;;;;;
Q21;2021;560023228;CENTRE D'ONCOLOGIE SAINT-YVES;560023178;2000;;;;;;4
Q21;2021;560023228;CENTRE D'ONCOLOGIE SAINT-YVES;560023178;2100;;;;;;4
Q21;2021;560023228;CENTRE D'ONCOLOGIE SAINT-YVES;560023178;9999;;;;;;4
Q21;2021;560023848;UNITE DIALYSE KERFRICHANT LORIENT AUB;350000626;2000;2.14;;;;;
Q21;2021;560023848;UNITE DIALYSE KERFRICHANT LORIENT AUB;350000626;2100;2.14;;;;;
Q21;2021;560023848;UNITE DIALYSE KERFRICHANT LORIENT AUB;350000626;9999;2.14;;;;;
Q21;2021;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;2000;0.92;;;;;
