BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2021;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;72;22147;2500;1;14780;51;18250;2672;77;8440;;;0;0;0;123;40397;5172;78;23220;8;888;;;1655;23;2315;;0;;;31;3203;;;1655;0;0;0;1;1;1;1;1;0;;30;30;;48036;;43290;;;2926
MCO;2021;620000034;CH ARRAS;620100057;305;106748;14838;1578;89732;35;13504;2392;40;9644;44;16060;2929;62;12328;384;136312;20159;1680;111704;54;4901;6;475;22856;16;3343;2;414;0;0;72;8658;6;475;22856;1;1;1;1;1;1;1;1;1;30;50;40;200;87713;9214;71403;630;13202;50897
MCO;2021;620000224;CH BETHUNE;620100651;232;81019;18436;3500;80624;43;17508;1847;6;12253;22;8030;1250;0;3997;297;106557;21533;3506;96874;25;7227;;;17452;10;786;4;537;;;39;8550;;;17452;1;0;1;1;1;1;1;1;0;;;;;51387;3581;50074;371;2930;18777
MCO;2021;620000240;CH HENIN BEAUMONT;620100677;66;23972;1120;17;13250;;;0;0;0;;;0;0;0;66;23972;1120;17;13250;17;3877;;;0;;0;;0;;;17;2858;;;0;0;0;0;0;0;0;0;0;0;;;;;1886;646;2311;;391;0
MCO;2021;620000257;CH LENS;620100685;330;120450;21056;5110;99437;85;31025;4669;576;16618;46;16790;3342;82;12536;461;168265;29067;5768;128591;34;4674;;;19021;31;5702;4;1528;;;69;11904;;;19021;1;1;1;1;1;1;1;1;1;;;;;94663;9990;89596;401;15518;29030
MCO;2021;620000323;CH CALAIS;620101337;227;82300;12225;1172;74468;30;10950;1832;15;7867;45;16425;2932;31;13091;302;109675;16989;1218;95426;16;2462;;;4650;18;3100;7;754;;;41;6316;;;4650;1;1;1;1;1;1;1;0;0;47;50;52;;64490;6838;63212;37;9670;22920
MCO;2021;620000349;CH REGION DE ST OMER;620101360;183;68410;11321;550;56900;50;15965;2524;237;11602;32;11680;1867;150;6151;265;96055;15712;937;74653;28;3423;;;3389;8;1399;2;624;;;38;5446;;;3389;1;1;1;1;0;1;1;1;1;70;;60;7;56618;4992;50846;1000;5069;13607
MCO;2021;620000653;CH BOULOGNE-SUR-MER;620103440;312;110398;16585;2497;84486;108;36450;5502;73;23836;25;9125;1682;105;6023;445;155973;23769;2675;114345;61;4925;;;44582;35;4797;2;364;;;98;10086;;;44582;1;1;1;1;1;1;1;1;1;120;150;;80;102421;5729;100559;4154;5541;37112
MCO;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;122;44530;8736;1010;40221;47;17155;2212;45;9880;30;10950;1304;54;5179;199;72635;12252;1109;55280;13;1152;1;212;3214;8;2548;1;203;;;22;3903;1;212;3214;1;0;1;1;1;1;0;1;1;;;;;29409;2991;33723;397;1870;12442
MCO;2021;620003350;HOPITAL DE RIAUMONT;620001834;90;32850;4794;1006;27083;0;0;0;0;0;0;0;0;0;0;90;32850;4794;1006;27083;5;566;;;120;0;0;0;0;;;5;566;;;120;1;1;1;1;1;0;1;1;0;;;;;8423;;15840;;;11
MCO;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;86;31755;5632;833;24138;100;34675;4461;223;18121;0;0;0;0;0;186;66430;10093;1056;42259;8;138;;;1724;49;10499;0;0;;;57;10637;;;1724;1;1;1;0;0;0;1;1;0;;;;;62934;0;39023;5;;1515
MCO;2021;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;6;2190;59;0;508;80;29200;3092;1;9714;0;0;0;0;0;86;31390;3151;1;10222;0;0;0;0;662;30;7971;0;0;0;0;30;7971;0;0;662;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;620024208;NEPHROCARE HELFAUT;620002352;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;15806;;0;;0;;;;0;;;15806;;;;;;;;;;;;;;;;;;;
MCO;2021;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;98;35770;5730;954;28461;60;21900;2679;205;13263;24;8760;1484;207;4322;182;66430;9893;1366;46046;5;104;;;804;32;5459;;0;;;37;5563;;;804;1;0;1;1;0;1;1;0;1;;;;;37678;5133;16079;;4280;88
MCO;2021;620026690;GCS CENTRE JOLIOT CURIE;620027839;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;24;;;36172;0;0;0;0;;;0;24;;;36172;;;;;;;;;;;;;;;;;;;
MCO;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;12;4380;725;0;2787;21;7665;795;5;8782;;;0;0;0;33;12045;1520;5;11569;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;47;17108;1869;28;11169;92;33488;3976;45;13413;21;7644;996;17;3916;160;58240;6841;90;28498;;0;;;8853;71;13333;;0;;;71;13333;;;8853;;;;;;;;;;;;;;;;;;;
MCO;2021;620100487;CLINIQUE DES ACACIAS;620000125;15;5475;502;0;3012;48;17520;1070;257;3033;0;;0;0;0;63;22995;1572;257;6045;1;47;0;0;375;14;2856;0;0;;;15;2903;0;0;375;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2021;620100735;CLINIQUE ANNE ARTOIS;620000265;40;14600;2517;898;13458;93;33945;2227;244;7504;28;10220;725;28;2174;161;58765;5469;1170;23136;5;77;;;3699;35;6983;;0;;;40;7060;;;3699;;;;;;;;;;;;;;;;;;;
MCO;2021;620100750;CLINIQUE AMBROISE PARE;620000273;11;4015;1357;5;3401;38;13870;1405;68;4354;;;0;0;0;49;17885;2762;73;7755;;0;;;4381;31;5737;;0;;;31;5737;;;4381;;;;;;;;;;;;;;;;;;;
MCO;2021;620101311;CLINIQUE DES 2 CAPS;620027763;23;8395;1534;0;6671;81;29565;2377;18;6272;0;0;0;0;0;104;37960;3911;18;12943;6;14;0;0;3832;24;10091;0;0;;;30;10105;0;0;3832;;;;;;;;;;;;;;;;;;;
MCO;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;109;39785;9191;239;27299;70;25550;3558;91;12896;;;0;0;0;179;65335;12749;330;40195;;0;;;29881;54;10381;;0;;;54;10381;;;29881;;;;;;;;;;;;;;;;;;;
MCO;2021;620105940;POLYCLINIQUE DU TERNOIS;620000950;24;8760;391;4;3923;;0;0;0;0;;;0;0;0;24;8760;391;4;3923;;0;;;107;0;0;;0;;;0;0;;;107;;;;;;;;;;;;;;728;0;;;;
MCO;2021;620116046;CLINIQUE DES 7 VALLEES;620035303;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13;15;2205;;0;;;15;2205;;;13;;;;;;;;;;;;;;;;;;;
MCO;2021;620118513;CENTRE MCO COTE D'OPALE;620002915;68;24463;1662;13;9274;81;27077;7928;454;25124;30;9920;1037;45;3627;179;61460;10627;512;38025;;0;;;6328;37;9463;;0;;;37;9463;;;6328;;;;;;;;;;;;;;;;;;;
MCO;2021;630000016;CH DU MONT DORE;630180032;20;7300;285;0;5205;0;0;0;0;0;0;0;0;0;0;20;7300;285;0;5205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;90;;;;100;226;150;0;0;190
MCO;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;450;156143;24062;2098;139773;226;74878;13396;1573;62552;;;0;0;0;676;231021;37458;3671;202325;51;11751;;;24229;17;3838;;0;;;68;15589;;;24229;1;0;1;0;1;0;1;1;1;88;128;;89;146591;4;134763;23;2;33400
MCO;2021;630000412;CH D'AMBERT;630780997;44;16060;2221;250;14433;0;0;0;0;0;0;0;0;0;0;44;16060;2221;250;14433;3;133;0;0;667;1;376;0;0;0;0;4;509;0;0;667;0;0;0;1;0;1;1;0;0;0;0;0;0;2945;1489;7351;0;2174;184
MCO;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;76;27396;3760;277;24665;16;5840;1117;96;4839;14;5110;1437;617;2859;106;38346;6314;990;32363;4;1367;;;0;4;1091;;0;;;8;2458;;;0;1;0;1;1;1;1;0;0;0;140;22;40;;17337;0;13489;0;1897;1495
MCO;2021;630000438;CH DE RIOM;630781011;157;57305;4995;155;49550;21;7665;813;39;5053;;;0;0;0;178;64970;5808;194;54603;6;106;;;1074;4;2282;;0;;;10;2388;;;1074;1;0;0;0;0;0;1;0;1;;;;;;;;;;
MCO;2021;630000446;CH DE THIERS;630781029;36;12877;3137;459;22071;15;5457;894;79;4120;16;5110;670;77;2227;67;23444;4701;615;28418;3;1568;0;;801;3;261;1;134;;;7;1963;0;;801;1;1;1;1;1;1;0;1;0;125;85;40;;18004;807;21082;23;2066;531
MCO;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;67;23567;2336;37;19251;47;17155;3040;205;12101;;;0;0;0;114;40722;5376;242;31352;11;2312;0;0;50614;7;2085;;0;;;18;4397;0;0;50614;1;1;1;1;0;0;1;0;0;;;;;38471;;51803;3;;8419
MCO;2021;630000560;CH BILLOM;630781367;15;5475;199;0;2732;;;0;0;0;;;0;0;0;15;5475;199;0;2732;5;1;0;0;1;;0;;0;;;5;1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;630780211;POLE SANTE REPUBLIQUE;630000107;83;30295;5129;522;24525;126;45990;6016;69;22377;;;0;0;0;209;76285;11145;591;46902;29;391;;;11448;32;12322;;0;;;61;12713;;;11448;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;630780369;CLINIQUE DE LA PLAINE;630000164;0;0;0;0;0;25;8600;1184;0;2490;;;0;0;0;25;8600;1184;0;2490;5;174;;;2;42;13020;;0;;;47;13194;;;2;;;;;;;;;;;;;;;;;;;
MCO;2021;630781268;HOPITAL ESTAING - CHU63;630780989;239;82992;9784;1237;71704;85;30399;4614;223;26378;93;32778;6688;363;25458;417;146169;21086;1823;123540;40;5934;;;15721;17;3772;11;1166;;;68;10872;;;15721;0;1;0;1;0;1;0;0;0;;;87;;117654;10591;92845;16808;7262;37682
MCO;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;30;10950;594;1;8023;;;0;0;0;;;0;0;0;30;10950;594;1;8023;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;43;15965;1467;280;10646;150;54750;8659;37;23363;71;25915;2254;141;8512;264;96630;12380;458;42521;4;779;;;467;22;26896;1;0;;;27;27675;;;467;;;;;;;;;;;;;;50;;140;;;
MCO;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;28;10084;410;13;8352;0;0;0;0;0;0;0;0;0;0;28;10084;410;13;8352;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;431;0;883;83;0;3
MCO;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;305;109298;20383;3166;100861;116;36176;6386;320;31430;35;12775;2610;37;11623;456;158249;29379;3523;143914;41;6388;;;32058;21;5274;0;0;;;62;11662;;;32058;0;1;1;1;1;1;1;1;0;;;;;147100;10142;135061;587;1704;35
MCO;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;69;24097;2231;271;19575;0;0;0;0;0;0;0;0;0;0;69;24097;2231;271;19575;6;833;0;0;1090;0;0;0;0;0;0;6;833;0;0;1090;1;1;0;1;1;1;1;1;0;;58;2;;10702;2240;20072;0;678;3068
MCO;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;57;18251;2920;763;18156;22;7300;1072;91;3959;0;0;1;0;2;79;25551;3993;854;22117;6;885;0;0;997;10;1051;0;17;0;0;16;1953;0;0;997;1;0;1;1;1;0;0;1;1;60;115;;90;13767;1742;13653;0;2026;719
MCO;2021;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;5;1825;129;6;2117;;;0;0;0;;;0;0;0;5;1825;129;6;2117;;0;;;3;;0;;0;;;;0;;;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;1538;;;0;;0;;0;;;8;1538;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;324;115707;22579;6656;96558;118;42293;5147;225;26143;40;14600;3174;347;11819;482;172600;30900;7228;134520;58;4141;2;145;13218;19;4575;5;313;0;0;82;9029;2;145;13218;1;1;1;1;1;1;1;1;1;180;120;90;30;97327;6962;107463;586;4835;39374
MCO;2021;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;74;27010;7766;1942;15895;;;0;0;0;;;0;0;0;74;27010;7766;1942;15895;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;35;12775;2688;840;13187;12;4380;620;5;3224;7;2555;443;53;1354;54;19710;3751;898;17765;2;37;;;890;6;2230;1;26;;;9;2293;;;890;1;0;1;1;0;1;1;;0;60;;5;;18514;1301;9303;;1514;790
MCO;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;45;16425;5329;2274;18208;123;44895;8155;300;26356;23;8760;1630;101;6010;191;70080;15114;2675;50574;;0;;;7793;33;15918;0;0;;;33;15918;;;7793;;;;;;;;;;;;;;;;;;;
MCO;2021;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;6;2190;227;0;920;131;47815;3585;69;11133;;;0;0;0;137;50005;3812;69;12053;;0;;;182;32;8096;;0;;;32;8096;;;182;;;;;;;;;;;;;;;;;;;
MCO;2021;640020715;EPS GARAZI;640020707;14;5110;294;27;3609;;;0;0;0;;;0;0;0;14;5110;294;27;3609;;0;;;32;;0;;0;;;;0;;;32;0;1;0;1;1;0;1;0;0;;45;;;;;;;;
MCO;2021;640780268;CLINIQUE DELAY;640000113;10;3650;466;6;2768;18;6570;358;7;496;;;0;0;0;28;10220;824;13;3264;1;206;;;965;5;10231;;0;;;6;10437;;;965;;;;;;;;;;;;;;;;;;;
MCO;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;26;13505;3876;1275;11675;39;14235;2915;197;8360;;;0;0;0;65;27740;6791;1472;20035;6;2741;;;962;34;9877;;0;;;40;12618;;;962;;;;;;;;;;;;;;;;;;;
MCO;2021;640780557;CENTRE MEDICAL TOKI EDER;640000238;7;2555;214;0;2539;;;0;0;0;;;0;0;0;7;2555;214;0;2539;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;1;0;0;;;;;180;;405;;;
MCO;2021;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;15;5475;294;3;4785;;;0;0;0;;;0;0;0;15;5475;294;3;4785;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;502;;;0;;0;;0;;;2;502;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;9;3285;5665;2886;13600;40;12687;1931;0;7936;0;;0;0;0;49;15972;7596;2886;21536;;0;;;2725;30;7895;0;0;;;30;7895;;;2725;;;;;;;;;;;;;;;;;;;
MCO;2021;640780938;POLYCLINIQUE MARZET;640000451;54;19710;2128;948;11461;;;0;0;0;;;0;0;0;54;19710;2128;948;11461;10;249;;;9890;0;0;;0;;;10;249;;;9890;;;;;;;;;;;;;;;;;;;
MCO;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;16;5840;953;35;4944;126;45990;4392;82;14773;34;12410;1787;45;6689;176;64240;7132;162;26406;5;38;0;0;297;32;10859;3;115;0;0;40;11012;0;0;297;;;;;;;;;;;;;;;;;;;
MCO;2021;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;88;31120;5672;2599;14935;;;0;0;0;;;0;0;0;88;31120;5672;2599;14935;2;497;;;35;;0;;0;;;2;497;;;35;;;;;;;;;;;;;;;;;;;
MCO;2021;640781308;CLINIQUE PRINCESS;920036308;28;10220;1016;1;4044;;;0;0;0;;;0;0;0;28;10220;1016;1;4044;2;2447;;;27;;0;;0;;;2;2447;;;27;;;;;;;;;;;;;;;;;;;
MCO;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21502;;0;;0;;;;0;;;21502;;;;;;;;;;;;;;;;;;;
MCO;2021;650000045;CH LOURDES;650780158;75;27375;3689;640;20853;15;5475;652;0;3157;0;0;0;0;0;90;32850;4341;640;24010;7;241;;;1085;6;1203;;0;;;13;1444;;;1085;1;1;1;1;1;0;1;0;1;125;93;;60;72279;2348;72367;2;1344;23797
MCO;2021;650000052;CH BAGNERES DE BIGORRE;650780166;20;7300;874;289;6312;;;0;0;0;;;0;0;0;20;7300;874;289;6312;2;229;;;29;;0;;6;;;2;235;;;29;1;0;1;0;1;0;0;1;0;60;60;;;2591;;1652;386;;1278
MCO;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;224;81760;11652;2285;52098;52;18980;3063;4;15462;19;6935;1452;8;5634;295;107675;16167;2297;73194;6;3184;;;17456;21;5360;2;193;;;29;8737;;;17456;1;1;1;1;1;1;1;1;1;180;210;30;100;72086;3673;68081;508;5141;25548
MCO;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;6;2190;185;2;1334;64;23360;3468;118;11499;;;0;0;0;70;25550;3653;120;12833;;0;;;100;32;8858;;0;;;32;8858;;;100;;;;;;;;;;;;;;;;;;;
MCO;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;7;2555;147;1;2142;0;;0;0;0;0;;0;0;0;7;2555;147;1;2142;2;181;;;23;;0;;0;;;2;181;;;23;0;0;0;0;0;0;0;0;0;;;;;1730;0;569;174;0;1
MCO;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;82;29930;3495;419;17643;7;2555;103;15;145;21;7665;1782;262;5076;110;40150;5380;696;22864;0;8;;;5962;8;2042;0;2;;;8;2052;;;5962;;;;;;;;;;;;;;;;;;;
MCO;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;39;14235;1993;549;11324;15;5475;1213;1;5511;;;0;0;0;54;19710;3206;550;16835;5;865;;;396;6;1940;;0;;;11;2805;;;396;1;0;1;1;1;1;1;0;1;40;10;10;75;19908;1558;17835;893;1044;2547
MCO;2021;660000084;CH PERPIGNAN;660780180;471;168975;22849;1122;147887;113;38620;5643;471;28002;57;20805;3679;187;15486;641;228400;32171;1780;191375;55;5870;;;35153;16;2060;2;1424;;;73;9354;;;35153;;;;;;;;;;;;;;122016;6433;125348;866;4875;66620
MCO;2021;660000167;CH PRADES;660780271;20;7300;340;4;5869;;;0;0;0;;;0;0;0;20;7300;340;4;5869;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;1;0;0;0;0;66;43;;;408;;94;;;
MCO;2021;660005182;AIDER SANTE UAD ELNE;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1612;;0;;0;;;;0;;;1612;;;;;;;;;;;;;;21;;;;;
MCO;2021;660005190;AIDER SANTE UAD FONT ROMEU;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;308;;0;;0;;;;0;;;308;;;;;;;;;;;;;;3;;;;;
MCO;2021;660005208;AIDER SANTE UAD LE BOULOU;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1297;;0;;0;;;;0;;;1297;;;;;;;;;;;;;;3;;;;;
MCO;2021;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10699;;0;;0;;;;0;;;10699;;;;;;;;;;;;;;193;;488;;;
MCO;2021;660006305;CL MUTUALISTE CATALANE;340028901;17;6205;1399;25;5162;97;35405;3739;831;7825;;;0;0;0;114;41610;5138;856;12987;;0;;;1198;40;13582;;0;;;40;13582;;;1198;;;;;;;;;;;;;;;;;;;
MCO;2021;660009689;GCS POLE SANITAIRE CERDAN;660010059;15;5475;148;1;3076;;;0;0;0;;;0;0;0;15;5475;148;1;3076;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;660780628;CL DU VALLESPIR;660000282;29;9316;1386;428;6001;11;3592;401;41;2096;;;0;0;0;40;12908;1787;469;8097;;0;;;0;15;2824;;0;;;15;2824;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;660780669;POLYCL MEDITERRANEE;660000324;1;365;33;12;51;23;7889;873;14;1813;45;16060;2995;117;11393;69;24314;3901;143;13257;0;0;;;8;10;2407;1;258;;;11;2665;;;8;;;;;;;;;;;;;;;900;;;250;
MCO;2021;660780776;CL ST MICHEL;660000399;18;6570;1531;643;4232;18;6570;521;35;2029;0;;0;0;0;36;13140;2052;678;6261;;0;;;56;14;1619;;0;;;14;1619;;;56;;;;;;;;;;;;;;;;;;;
MCO;2021;660780784;CL ST PIERRE;660000407;48;16790;8938;1938;32037;150;51068;5137;42;23014;;;0;0;0;198;67858;14075;1980;55051;0;35;;;18111;39;10316;;0;;;39;10351;;;18111;;;;;;;;;;;;;;;;;;;
MCO;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;71;25915;3888;681;17123;95;34675;6402;12;23683;0;;0;0;0;166;60590;10290;693;40806;8;2397;;;29098;49;14130;0;0;;;57;16527;;;29098;;;;;;;;;;;;;;345;;18;;;
MCO;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;509;184897;31086;4945;180424;212;76048;7989;23;40940;;;0;0;0;721;260945;39075;4968;221364;83;14795;;;32275;25;4733;;0;;;108;19528;;;32275;1;1;1;1;0;0;1;0;1;;;;171;163640;;139884;15482;0;41088
MCO;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;289;99565;14914;1896;85158;70;20668;3295;128;15174;51;16470;3434;851;8347;410;136703;21643;2875;108679;8;1739;;;13685;23;4564;2;1097;;;33;7400;;;13685;1;0;1;1;1;1;0;0;1;35;76;70;40;45814;2046;61384;0;7728;8964
MCO;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;128;41944;5747;700;36783;28;8473;1306;18;6137;26;9490;1554;228;4342;182;59907;8607;946;47262;24;2550;;;3030;6;1480;1;678;;;31;4708;;;3030;1;1;1;1;;1;1;;;;;;;34224;2634;45492;;2579;617
MCO;2021;670000215;HOPITAL DU NEUENBERG;680000643;36;10872;1027;22;10361;;;0;0;0;;;0;0;0;36;10872;1027;22;10361;;0;;;50;;0;;0;;;;0;;;50;0;0;0;0;0;0;1;0;0;;;;;1369;180;;;;
MCO;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;62;18274;1857;59;15441;14;4890;701;37;3052;16;5840;439;90;1142;92;29004;2997;186;19635;8;804;;;95;4;730;1;158;;;13;1692;;;95;1;0;0;1;0;1;0;0;0;;;3;;16253;54;30179;;1456;1263
MCO;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;46;16790;612;8;10124;0;0;0;0;0;0;0;0;0;0;46;16790;612;8;10124;8;144;0;0;3;0;0;0;0;0;0;8;144;0;0;3;0;0;0;0;0;0;0;0;0;;;;;151;0;45;0;0;0
MCO;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;134;49389;7116;357;43935;28;10220;1364;24;7459;26;9490;1533;327;3913;188;69099;10013;708;55307;5;1592;;;2386;11;4337;;0;;;16;5929;;;2386;1;0;1;1;0;1;0;1;1;;;;;30193;1;17777;;2220;1187
MCO;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;30;10950;793;8;10573;;;0;0;0;;;0;0;0;30;10950;793;8;10573;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;9000;55;5747;;770;1126
MCO;2021;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;46486;;0;;0;;;;0;;;46486;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;670013325;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;670013317;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;5564;;;552;;0;;0;;;5;5564;;;552;;;;;;;;;;;;;;;;;;;
MCO;2021;670013341;ENDOSAV;670013333;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;2363;;;95;;0;;0;;;2;2363;;;95;;;;;;;;;;;;;;;;;;;
MCO;2021;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8649;;0;;0;;;;0;;;8649;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;670014042;HOPITAL DE JOUR GERIATRIQUE;670013754;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;4;361;;;0;;0;;0;;;4;361;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;30;10950;737;6;6262;0;0;0;0;0;0;0;0;0;0;30;10950;737;6;6262;6;151;;;2008;0;0;0;0;;;6;151;;;2008;0;0;1;1;0;0;0;0;0;2;;;;1407;0;468;0;0;6
MCO;2021;670018068;CLINIQUE RHENA GCS ES;670017847;65;23725;8078;1466;16422;188;68620;10060;165;32288;24;8760;1440;71;4437;277;101105;19578;1702;53147;27;15249;;;19;46;24309;0;414;;;73;39972;;;19;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;116;42340;5319;73;30647;12;4380;689;29;875;;;0;0;0;128;46720;6008;102;31522;28;2489;;;70282;5;1709;;0;;;33;4198;;;70282;0;0;0;0;0;0;0;0;0;;;;;53787;0;26174;0;0;1665
MCO;2021;670780113;CMCO;670780055;5;1825;254;4;1703;1;365;0;0;0;58;21170;6403;1927;15341;64;23360;6657;1931;17044;0;283;;;199;;0;21;2035;;;21;2318;;;199;0;0;0;0;0;0;0;0;0;;;;;27412;14598;28159;;6485;4623
MCO;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;26;9380;900;56;7579;68;16058;2789;44;8641;;;0;0;0;94;25438;3689;100;16220;11;3562;;;8944;23;5972;;0;;;34;9534;;;8944;;;;;;;;;;;;;;0;0;0;0;0;0
