BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;N2800;16;12;21.49;;;;
PERINAT_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;N280H;15;12;20.49;;;;
PERINAT_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;NAUT;1;;1.01;;;;
PERINAT_P;2021;670780113;CMCO;670780055;M1030;2;;1.92;1;0;1;0
PERINAT_P;2021;670780113;CMCO;670780055;M1140;3;3;3.7;1;1;;
PERINAT_P;2021;670780113;CMCO;670780055;M2050;8;5;9.1;1;1;;
PERINAT_P;2021;670780113;CMCO;670780055;MIVG;8;;0.5;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N2200;;3;0.02;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N2340;;13;5.51;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N2530;15;28;28.64;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N2700;2;3;2.76;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N2800;37;74;65.94;;;;
PERINAT_P;2021;670780113;CMCO;670780055;N280H;13;52;39.57;;;;
PERINAT_P;2021;670780113;CMCO;670780055;NAUT;15;27;30.1;;;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;M1140;;18;9;0;1;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;M2050;;30;15;1;;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2340;6;4;8.95;;;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2530;9;6;13.61;;;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2700;1;1;1.5;;;;
PERINAT_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2800;19;18;32.43;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1030;8;3;9.39;1;0;1;0
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1140;11;6;6.5;1;1;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M2050;16;13;13.4;1;1;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;MIVG;14;1;0.8;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2200;17;20;28.92;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2340;47;52;78.08;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2530;27;28;39.97;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2700;1;7;3.79;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2800;34;61;65.59;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N280H;15;32;27.97;;;;
PERINAT_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;NAUT;18;31;36.47;;;;
PERINAT_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;M1140;;4;0.25;;;;
PERINAT_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;M2050;;2;0.31;;;;
PERINAT_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N2800;2;1;2.9;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M1030;9;;9;1;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M1140;8;;8;0;1;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M2050;15;;15;1;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2200;2;;2.16;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2340;8;;8;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2530;20;3;20.65;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2700;1;1;1.34;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2800;18;16;29.3;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N280H;12;;12;;;;
PERINAT_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;NAUT;1;1;1.97;;;;
PERINAT_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;M2050;;7;1.5;;;;
PERINAT_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;MAUT;1;;1;;;;
PERINAT_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;N2800;1;1;1.5;;;;
PERINAT_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;NAUT;3;;3;;;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M1140;;3;0.28;0;0;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M2050;;3;2.13;0;0;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2530;1;;1;;;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2700;;1;0.1;;;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2800;3;2;3.75;;;;
PERINAT_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NAUT;1;3;2.67;;;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;M1140;;1;0.07;0;0;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;M2050;;4;1.96;0;0;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;MIVG;;;0.03;;;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;N2530;;1;0.5;;;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;N2700;;1;0.1;;;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;N2800;2;3;3.13;;;;
PERINAT_P;2021;680000601;HOPITAL DE THANN;680020336;NAUT;5;1;4.51;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M1030;6;1;6.5;1;0;0;0
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M1140;9;8;2.3;1;0;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M2050;13;9;13.03;1;0;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2200;4;3;5.5;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2340;11;12;18.92;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2530;14;12;22.31;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2700;;3;1.75;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2800;25;20;40.7;;;;
PERINAT_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;NAUT;15;6;19.02;;;;
PERINAT_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M2050;;5;1.2;0;0;;
PERINAT_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;MAUT;;1;0.01;;;;
PERINAT_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N2700;;1;0.2;;;;
PERINAT_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N2800;3;;2;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;M1140;1;2;1.28;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;M2050;2;5;3.32;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;MAUT;;1;0.08;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N2530;8;5;11.47;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N2700;;1;0.25;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N2800;14;3;17.94;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N280H;14;3;17.94;;;;
PERINAT_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;NAUT;5;4;7.57;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1030;;;;1;0;1;0
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1140;5;6;8.32;1;0;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M2050;;17;6.71;1;0;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;MIVG;;2;0.1;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2200;12;1;11.29;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2340;63;;56.97;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2530;41;1;39.29;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2700;2;1;2.6;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2800;69;14;71.77;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N280H;17;6;19.98;;;;
PERINAT_P;2021;680004546;HOPITAL EMILE MULLER;680020336;NAUT;41;4;41.22;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;M1030;15;4;1.93;1;0;1;0
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;M1140;;2;1.2;0;1;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;M2050;2;5;3.33;1;0;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;MIVG;1;;0.1;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;N2200;;3;1.14;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;N2530;10;9;14.69;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;N2800;16;7;17.16;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;N280H;16;7;17.16;;;;
PERINAT_P;2021;690000013;CH MONTGELAS;690780036;NAUT;8;5;9.24;;;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;M1030;;2;1.2;1;0;1;0
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;M1140;;4;2;0;1;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;M2050;;9;3.99;1;0;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;MIVG;;1;0.45;;;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N2530;5;;4.99;;;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N2800;18;13;22.74;;;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N280H;2;4;4.68;;;;
PERINAT_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;NAUT;1;2;1.97;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1140;;4;1.06;1;0;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M2050;;11;2.57;1;0;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;MIVG;;11;0.46;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2200;2;18;13.7;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2340;6;10;13.81;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2530;2;31;17.06;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2700;;1;0.5;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2800;;37;18.92;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N280H;;37;18.92;;;;
PERINAT_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NAUT;3;22;13.37;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;M1140;;10;0.75;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;M2050;;9;1.2;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;MIVG;;1;0.07;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;N2340;;;0.8;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;N2800;1;1;2.32;;;;
PERINAT_P;2021;690000625;CH DE TARARE;690782271;NAUT;2;;1;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M1140;10;7;11.9;1;1;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M2050;10;5;5.94;1;0;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;MAUT;1;9;10.94;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2340;42;20;56.4;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2530;42;20;58.79;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2700;1;1;2.4;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2800;53;14;66.15;;;;
PERINAT_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;NAUT;132;27;149.04;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;M1030;8;;8;1;0;1;0
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;M1140;2;8;10;1;0;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;M2050;18;;18;1;1;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;MIVG;;2;2;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N2200;12;;13.7;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N2340;7;;6.3;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N2530;22;12;31.9;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N2700;;2;1.3;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N2800;26;14;31.3;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;N280H;14;7;19.9;;;;
PERINAT_P;2021;690022959;HOPITAL PRIVE NATECIA;690000732;NAUT;2;1;1.7;;;;
PERINAT_P;2021;690041124;MEDIPOLE HOPITAL PRIVE;690000724;N2800;0;1;0.5;;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M1030;4;11;7.21;1;;1;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M1140;2;17;10.5;1;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M2050;7;3;8.85;1;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;MAUT;;4;1.17;;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;MIVG;;3;1.02;;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2200;2;8;3.12;;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2530;25;41;30.53;;;;
PERINAT_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2800;20;41;33.43;;;;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M1030;8;;8;1;0;0;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M1140;;3;3;;1;;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M2050;3;;3;0;1;;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N2530;5;1;6.03;;;;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N2800;4;7;8.25;;;;
PERINAT_P;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N280H;4;;4;;;;
PERINAT_P;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;M1140;0;4;0.49;0;0;;
PERINAT_P;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;M2050;0;4;0.83;0;0;;
PERINAT_P;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;N2800;2;0;1.97;;;;
PERINAT_P;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;NAUT;0;5;1.51;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;M1030;14;;14;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;M1140;6;;6;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;M2050;19;;19;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N2200;3;9;5.2;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N2340;4;6;6.1;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N2530;17;23;24.4;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N2700;;1;0.7;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N2800;18;32;32.9;;;;
PERINAT_P;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;N280H;8;15;15;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M1030;2;1;4.73;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M1140;0;3;0.9;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M2050;0;5;5.15;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;MIVG;0;1;0.17;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2530;6;4;12.61;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2700;0;1;0.49;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2800;10;12;21.07;;;;
PERINAT_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;NAUT;3;5;4.71;;;;
PERINAT_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M2050;;1;0.6;0;0;;
PERINAT_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;MAUT;;1;2.05;;;;
PERINAT_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2800;;;0.1;;;;
PERINAT_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NAUT;4;5;7.02;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;M1030;;;0.21;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;M1140;1;2;2.5;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;M2050;2;2;1.51;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;MAUT;2;1;1.2;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2340;17;7;20.55;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2530;34;4;36.2;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2700;;;0.4;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2800;17;12;25.76;;;;
PERINAT_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;NAUT;29;5;31.25;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M1030;;;;1;1;0;0
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M1140;5;11;11.1;1;1;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M2050;2;4;2.38;1;1;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;MAUT;3;5;5.17;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2340;52;22;67.19;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2530;52;5;51.11;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2700;1;;0.67;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2800;46;11;51.35;;;;
PERINAT_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;NAUT;77;24;91.16;;;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;M1030;;14;3.1;1;0;1;0
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;M1140;1;7;2.26;0;1;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;M2050;;8;4.35;1;0;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N2530;15;13;23.5;;;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N2800;14;33;32.68;;;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N280H;11;27;16.08;;;;
PERINAT_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;NAUT;2;27;5.45;;;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M1030;10;1;;;1;;0
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M1140;3;0;;;1;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M2050;4;2;;;1;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2530;7;2;11.04;;;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2700;;1;0.2;;;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2800;5;8;11.91;;;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N280H;3;4;5.4;;;;
PERINAT_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;NAUT;1;1;2.39;;;;
PERINAT_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;M2050;0;1;0.2;;;;
PERINAT_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N2700;;1;0.03;;;;
PERINAT_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N2800;1;2;2.11;;;;
PERINAT_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;NAUT;;1;0.1;;;;
PERINAT_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;M1140;4;1;4.5;;;;
PERINAT_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;M2050;8;1;8;;;;
PERINAT_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;MIVG;;1;1;;;;
PERINAT_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2800;22;5;25.53;;;;
PERINAT_P;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;M1140;0;1;0.1;;;;
PERINAT_P;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;M2050;0;2;0.4;;;;
PERINAT_P;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;N2800;0;1;0.2;;;;
PERINAT_P;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;NAUT;0;2;1.95;;;;
PERINAT_P;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;M1140;;1;0.1;;;;
PERINAT_P;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;M2050;;1;0.2;;;;
PERINAT_P;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;N2800;;1;0.4;;;;
PERINAT_P;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;NAUT;;1;0.9;;;;
PERINAT_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;M1140;3;1;3.06;;;;
PERINAT_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;M2050;3;;3;;;;
PERINAT_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2530;13;6;8.16;;;;
PERINAT_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2800;11;19;14.17;;;;
PERINAT_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N280H;1;5;4.61;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;M1030;3;;3;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;M1140;1;2;2.13;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;M2050;2;1;2.25;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;MIVG;;1;0.25;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N2340;4;;4;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N2800;7;1;7.5;;;;
PERINAT_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N280H;7;1;7.5;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M1030;3;4;6.01;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M1140;9;6;9.7;1;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M2050;6;5;8.53;1;0;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;MIVG;1;1;0.2;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2200;11;;12.09;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2340;9;3;12.06;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2530;29;13;43.35;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2800;18;20;31.31;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N280H;16;15;25.13;;;;
PERINAT_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;NAUT;12;9;17.74;;;;
PERINAT_P;2021;710978289;CH LES CHANAUX MACON;710780263;M1030;;;;1;0;0;
PERINAT_P;2021;710978289;CH LES CHANAUX MACON;710780263;M1140;1;;0.2;1;0;;
