BOR;AN;FI;RS;FI_EJ;GRP;REG;DEP;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARMT
IDB;2021;620018309;CMP ENF I03 ST-OMER EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300368;;;R;DE L'ANCIEN RIVAGE;QUARTIER FOCH;;62500;ST OMER;62765;;
IDB;2021;620020602;CATTP PEDO-PSYCHIAT DAINVILLE CH ARRAS;620100057;24;32;62;13;1;425;PUB7;1;0;;0;0;;;;AV;DE L'HIPPODROME;;;62000;DAINVILLE;62263;;
IDB;2021;620023549;CATTP ADUL G08 FREVENT EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300392;;55;R;DU MARECHAL LECLERC;;;62270;FREVENT;62361;;
IDB;2021;620024398;HOPITAL DE JOUR FRUGES - CHAM;620103432;24;32;62;14;1;355;PUB2;1;0;;0;0;266209691;;15;AV;FRANCOIS MITTERAND;;;62310;FRUGES;62364;0321475720;
IDB;2021;620024745;AT ADULTES CALAIS CH CALAIS;620101337;24;32;62;13;1;412;PUB7;1;0;;0;0;;;2;R;MALLET STEVENS;;;62100;CALAIS;62193;;
IDB;2021;620024752;AT ADULTES CALAIS CH CALAIS;620101337;24;32;62;13;1;430;PUB7;1;0;;0;0;;;4;R;MALLET STEVENS;;;62100;CALAIS;62193;;
IDB;2021;620025031;AT ADULTES CALAIS CH CALAIS;620101337;24;32;62;13;1;430;PUB7;1;0;;0;0;;;8;R;MALLET STEVENS;;;62100;CALAIS;62193;;
IDB;2021;620025056;CMP ENFANTS HENIN CH HENIN BEAUMONT;620100677;24;32;62;13;1;156;PUB7;1;0;;0;0;26620933700044;;10;R;HENRI BARBUSSE;;;62110;HENIN BEAUMONT;62427;;
IDB;2021;620025064;CMP ENFANTS CARVIN CH HENIN BEAUMONT;620100677;24;32;62;13;1;156;PUB7;1;0;;0;0;26620934500013;;97;R;ALLENDE;;;62220;CARVIN;62215;;
IDB;2021;620025072;CMP ENFANTS HARNES CH HENIN BEAUMONT;620100677;24;32;62;13;1;156;PUB7;1;0;;0;0;26620933700135;;;R;EMILE ZOLA;;;62440;HARNES;62413;;
IDB;2021;620025080;HJ PSY ESCALE CH HENIN BEAUMONT;620100677;24;32;62;13;1;355;PUB2;1;0;;0;0;;;258;R;VICTOR HUGO;;CEDEX;62110;HENIN BEAUMONT;62427;;
IDB;2021;620025395;CATTP LENS CH LENS;620100685;24;32;62;13;1;425;PUB7;1;0;;0;0;;;4;;PAR BERGSON;;;62300;LENS;62498;;
IDB;2021;620025403;HJ PSY INFANTO-JUV CH LENS;620100685;24;32;62;13;1;355;PUB2;1;0;;0;0;;;;R;AUGUSTE LEFEBVRE;;;62300;LENS;62498;;
IDB;2021;620025445;AT GRENAY AHNAC;620001834;25;32;62;60;3;412;PNL7;6;1;;0;0;;;52;R;LAMENDIN;;;62160;GRENAY;62386;;
IDB;2021;620025676;CATTP ADUL G12 BEUVRY EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300400;;;RTE;DE LENS;RESIDENCE DU BALLON;;62660;BEUVRY;62126;;
IDB;2021;620025684;CATTP ADUL G12 NOEUX-LES-MINES EPSM;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;;;1;PL;DU CHATEAU D'EAU;;;62290;NOEUX LES MINES;62617;;
IDB;2021;620025692;APPART THERAP G12 EPSM VAL LYS ARTOIS;620101287;24;32;62;11;1;412;PUB7;1;0;;0;0;;;31;R;DE PARIS;;;62350;ST VENANT;62770;;
IDB;2021;620025700;CATTP ADUL G10 BETHUNE EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300426;;195;BD;BASLY;;;62400;BETHUNE;62119;;
IDB;2021;620025718;CATTP ADUL G10 ANNEZIN EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300434;;423;R;DU CAPT COUSSETTE;;;62232;ANNEZIN;62035;;
IDB;2021;620025726;CATTP ADUL G09 JACQUES VINCENT LILLERS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300442;;;R;DES REMPARTS;;;62190;LILLERS;62516;;
IDB;2021;620025916;CATTP ADUL G06 ST-OMER EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300459;;8;R;DE L'ANCIEN RIVAGE;;;62500;ST OMER;62765;;
IDB;2021;620025932;APPART THERAP G06 ST-OMER EPSM V DE LY;620101287;24;32;62;11;1;412;PUB7;1;0;;0;0;;AP 2;33;R;SAINT-EXUPERY;;;62500;ST OMER;62765;;
IDB;2021;620025940;CATTP ADUL G07 AIRE/LYS EPSM VAL DE LY;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300467;;1;AV;CARNOT;;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620025957;CATTP ADUL G07 ST-OMER EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300475;AP 2;29;R;SAINT-EXUPERY;;;62500;ST OMER;62765;;
IDB;2021;620025965;APPART THERAP G07 AIRE/LYS EPSM VAL LY;620101287;24;32;62;11;1;412;PUB7;1;0;;0;0;;;27;R;DU GENERAL LECLERC;;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620025981;CATTP ADUL G11 BRUAY EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300384;;522;R;LOUIS DUSSART;;;62700;BRUAY LA BUISSIERE;62178;;
IDB;2021;620025999;CATTP ENF I04 L'ENVOL EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300491;;;R;DELBECQUE;;;62660;BEUVRY;62126;;
IDB;2021;620026005;CATTP ENF I04 NOEUX EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;;;;R;DELBECQUE;;;62660;BEUVRY;62126;;
IDB;2021;620026013;CATTP ENF F. DOLTO I04 EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300517;;122;R;D'ALSACE;;;62700;BRUAY LA BUISSIERE;62178;;
IDB;2021;620026021;CATTP ENF I03 LA TOUR BLANCHE EPSM;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300525;;42;BD;FOCH;;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620026039;CATTP ENF I03 LA PARENTHESE EPSM VAL;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300533;;2;R;DES REMPARTS;;;62190;LILLERS;62516;;
IDB;2021;620026047;CATTP ENF I03 LES BACOVES EPSM VAL DE;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300541;;;R;DE L'ANCIEN RIVAGE;;;62500;ST OMER;62765;;
IDB;2021;620026054;CATTP ENF I03 AIRE/LYS EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300558;;39;R;DES TANNEURS;;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620026062;CATTP ENF I03 AUCHEL EPSM VAL DE LYS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;26620930300566;;30;R;SERAPHIN CORDIER;;;62260;AUCHEL;62048;;
IDB;2021;620026252;CENTRE DE SANTE MENTALE -JB PUSSIN-;620100685;24;32;62;13;1;355;PUB2;1;0;;0;0;;;;R;VINCENT AURIOL;;;62300;LENS;62498;;
IDB;2021;620026898;GCS CENTRE DE CANCEROLOGIE DE L'ARTOIS;;08;32;62;89;3;698;;9;9;;1;1;;;;;DE LA BASSEE;;;62307;LENS CEDEX;62498;;
IDB;2021;620027698;HOPITAL DE JOUR PSY ADULTES BRUAY;620101287;24;32;62;11;1;292;PUB3;1;0;;0;0;26620930300574;;522;R;LOUIS DUSSART;;;62700;BRUAY LA BUISSIERE;62178;;
IDB;2021;620028597;IDAC CAMIERS -SITE DE DESVRES-;620112607;24;32;62;11;1;292;PUB3;1;0;;0;0;26620939400128;;;R;DU CYGNE;;;62240;DESVRES;62268;;
IDB;2021;620028688;CATTP ENFANTS ADOS;620101287;24;32;62;11;1;425;PUB7;1;0;;0;0;;;;PL;ROGER SALENGRO;;;62660;BEUVRY;62126;;
IDB;2021;620032367;CMP DE VITRY EN ARTOIS;620100057;24;32;62;13;1;156;PUB7;1;0;;0;0;;;140;R;DES CHEMINOTS;ESPACE F MITTERAND;;62490;VITRY EN ARTOIS;62865;;
IDB;2021;620032375;CMP FRANCOISE DOLTO;620100057;24;32;62;13;1;156;PUB7;1;0;;0;0;;;44B;R;DE LA REPUBLIQUE;;;62450;BAPAUME;62080;;
IDB;2021;620033498;HOPITAL DE JOUR PSY ADULTE;620101287;24;32;62;11;1;292;PUB3;1;0;;0;0;;;3;R;DE L'ARSENAL;;;62500;ST OMER;62765;;
IDB;2021;620033522;APPARTEMENTS THÉRAPEUTIQUES;620100677;24;32;62;13;1;412;PUB7;1;0;;0;0;;;2;R;LÉON BLUM;RÉSIDENCE LE PONCHELET;;62110;HENIN BEAUMONT;62427;;
IDB;2021;620033662;CENTRE DE PSYCHOTHÉRAPIE;620103440;24;32;62;13;1;355;PUB2;1;0;;0;0;;;100;R;FRANÇOIS BOULANGER;;;62280;ST MARTIN BOULOGNE;62758;;
IDB;2021;620034967;HOPITAL DE JOUR DE L'EPSM VAL DE LYS;620101287;24;32;62;11;1;292;PUB3;1;0;;0;0;;;;R;DELBECQUE;;;62660;BEUVRY;62126;;
IDB;2021;620100057;CH ARRAS;;02;32;62;13;1;355;;1;0;;2;1;;;;;WINSTON CHURCHILL;;CS 90006;62022;ARRAS CEDEX;62041;0321211010;
IDB;2021;620100073;CH BAPAUME;;02;32;62;13;1;355;;1;0;;1;1;;;;;DE LA REPUBLIQUE;;;62453;BAPAUME CEDEX;62080;0321160600;
IDB;2021;620100081;CENTRE HOSPITALIER DU TERNOIS;;02;32;62;13;1;355;;1;0;;1;1;;CONTACT MME LELEU;;;D'HESDIN;;BP 62165;62130;GAUCHIN VERLOINGT;62367;0321032000;
IDB;2021;620100461;CH D'HESDIN;;02;32;62;13;1;106;;1;0;;1;1;;;;;PREVOST;;BP 89;62140;HESDIN;62447;0321868654;
IDB;2021;620100651;CENTRE HOSPITALIER BETHUNE BEUVRY;;02;32;62;13;1;355;;1;0;;1;1;;;;;DELBECQUE;;B.P.809;62660;BEUVRY;62126;0321644396;
IDB;2021;620100677;CH HENIN BEAUMONT;;02;32;62;13;1;355;;1;0;;1;1;;;;;DES DEPORTES;;BP 9;62251;HENIN BEAUMONT CEDEX;62427;0321081515;
IDB;2021;620100685;CH DR.SCHAFFNER DE LENS;;02;32;62;13;1;355;;1;0;;1;1;;;;;DE LA BASSEE;;;62302;LENS CEDEX;62498;0321691234;
IDB;2021;620101287;EPSM VAL DE LYS ARTOIS;;02;32;62;11;1;292;;1;0;;1;1;;;;;DE BUSNES;;BP 30;62350;ST VENANT;62770;0321636600;
IDB;2021;620101295;CH AIRE SUR LA LYS;;02;32;62;13;1;355;;1;0;;1;1;;;;;DES BATELIERS;;;62922;AIRE SUR LA LYS CEDEX;62014;0321390065;
IDB;2021;620101337;CH CALAIS;;02;32;62;13;1;355;;1;0;;1;1;;;;;DES JUSTES;;BP 339;62107;CALAIS CEDEX;62193;0321463333;
IDB;2021;620101360;CH REGION DE ST-OMER;;02;32;62;13;1;355;;1;0;;1;1;;SITE D'HELFAUT;;;DE BLENDECQUES;;BP 60357;62505;ST OMER CEDEX;62765;0321887000;
IDB;2021;620103432;CENTRE HOSP DE L'ARR DE MONTREUIL;;02;32;62;14;1;355;;1;0;;1;1;;;;;DEPARTEMENTALE;;;62180;RANG DU FLIERS;62688;0321894545;
IDB;2021;620103440;CH BOULOGNE-SUR-MER;;02;32;62;13;1;355;;1;0;;2;1;;;;;JACQUES MONOD;;;62321;BOULOGNE SUR MER CEDEX;62160;0321993333;
IDB;2021;620105957;USLD DU CENTRE HOSPITALIER DU TERNOIS;620100081;34;32;62;13;1;355;PUB2;1;0;;0;0;26620928700025;SERVICE USLD;;R;D'HESDIN;HOPITAL ST POL SUR TERNOISE;BP 90079;62165;ST POL SUR TERNOISE CEDEX;62767;;
IDB;2021;620105965;CENTRE DE LONG SEJOUR GERMON;620100651;34;32;62;13;1;362;PUB9;1;0;;0;0;26620929500036;;27;R;DELBECQUE;;BP 809;62660;BEUVRY;62126;;
IDB;2021;620108365;HJ PSY ADULTES D'AVION - CH LENS;620100685;24;32;62;13;1;355;PUB2;1;0;;0;0;26620932900116;;;R;FALCONNET;CITE DE MERICOURT;;62210;AVION;62065;;
IDB;2021;620111005;USLD CH REGION SAINT-OMER;620101360;34;32;62;13;1;362;PUB9;1;0;;0;0;26620966700101;;;R;DE BLENDECQUES;;BP 60357 HELFAUT;62505;ST OMER CEDEX;62765;;
IDB;2021;620112581;ASSO POUR LE DEVEL HEMODIALYSE;;06;32;62;60;3;899;;7;0;;1;1;;SITE ECOPAC;;;DU BORD DES EAUX;;30147;62110;HENIN BEAUMONT;62427;0321138900;
IDB;2021;620112607;INSTITUT DÉPARTEMENTAL ALBERT CALMETTE;;02;32;62;11;1;292;;1;0;;1;1;;;;;DE WIDEHEM;;;62176;CAMIERS;62201;0321897000;
IDB;2021;620114439;CMP ENF I03 AIRE/LYS EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300269;;42;BD;FOCH;;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620114447;CMP ENF I04 BETHUNE EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300350;;;R;DELBECQUE;;;62660;BEUVRY;62126;;
IDB;2021;620114454;CMP ADUL G06 ST-OMER EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300343;;3;R;DE L'ARSENAL;;;62500;ST OMER;62765;;
IDB;2021;620114462;CMP ENFANTS SAINTPOL CH ARRAS;620100057;24;32;62;13;1;156;PUB7;1;0;;0;0;26620925300183;;6;VOI;BOSSUET;RESIDENCE SAINT POL;;62000;ARRAS;62041;;
IDB;2021;620114504;CMP ADUL G10 BETHUNE EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300285;;195;BD;BASLY;;;62400;BETHUNE;62119;;
IDB;2021;620114520;CMP ADULTES BRIAND CH ARRAS;620100057;24;32;62;13;1;156;PUB7;1;0;;0;0;26620925300159;;15;R;A BRIAND;;;62000;ARRAS;62041;;
IDB;2021;620114538;CMP ADULTES CHURCHILL CH ARRAS;620100057;24;32;62;13;1;156;PUB7;1;0;;0;0;26620925300167;;36;R;D'ACHICOURT;U.N.S. CH. ARRAS;;62000;ARRAS;62041;;
IDB;2021;620114546;CMP ADULTES AVION CH LENS;620100685;24;32;62;13;1;156;PUB7;1;0;;0;0;26620932900140;;3;R;DEPORTES;;;62210;AVION;62065;;
IDB;2021;620114561;CMP ADULTES BOULOGNE 62G03;620103440;24;32;62;13;1;156;PUB7;1;0;;0;0;26620940200129;;5;PL;NAVARIN;;;62200;BOULOGNE SUR MER;62160;;
IDB;2021;620114579;CMP ADULTES BOULOGNE 62G04;620103440;24;32;62;13;1;156;PUB7;1;0;;0;0;26620940200111;;5;PL;NAVARIN;;;62200;BOULOGNE SUR MER;62160;;
IDB;2021;620114587;CMP ADUL G11 BRUAY EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300061;;522;R;LOUIS DUSSART;;;62700;BRUAY LA BUISSIERE;62178;;
IDB;2021;620114611;C.M.P.S PSY GLE LIEVIN;620001834;25;32;62;60;3;156;PNL7;6;1;;0;0;;POLYCLINIQUE DE RIAUMONT;;R;CARNOT;PORTE 2;;62800;LIEVIN;62510;0321446890;
IDB;2021;620114629;CMP ADULTES MOLLIEN CH CALAIS;620101337;24;32;62;13;1;156;PUB7;1;0;;0;0;26620941000163;;64;R;VERTE;;;62100;CALAIS;62193;;
IDB;2021;620114637;CMP ADULTES LAFAYETTE CH CALAIS;620101337;24;32;62;13;1;156;PUB7;1;0;;0;0;26620941000130;;64;R;VERTE;;;62100;CALAIS;62193;;
IDB;2021;620114645;CMP ADULTES CARVIN CH HENIN BEAUMONT;620100677;24;32;62;13;1;156;PUB7;1;0;;0;0;26620933700069;;;R;FLORENT EVRARD;;;62220;CARVIN;62215;;
IDB;2021;620114652;CMP ADULTES HÉNIN CH HENIN BEAUMONT;620100677;24;32;62;13;1;156;PUB7;1;0;;0;0;26620933700044;;247;BD;SCHWEITZER;;;62110;HENIN BEAUMONT;62427;;
IDB;2021;620114660;CMP ADUL G09 LILLERS EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300228;;1;R;DES REMPARTS;;;62190;LILLERS;62516;;
IDB;2021;620114678;CMP ADUL G12 NOEUX EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300087;;;PL;DU CHATEAU D'EAU;;;62290;NOEUX LES MINES;62617;;
IDB;2021;620114686;CMP MONTREUIL - CHAM;620103432;24;32;62;14;1;156;PUB7;1;0;;0;0;26620969100127;;;R;PIERRE LEDENT;;;62170;MONTREUIL;62588;;
IDB;2021;620114702;CMP ADUL G08 GAUCHIN-V. EPSM VAL DE LY;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300327;;;R;D'HESDIN;;;62130;GAUCHIN VERLOINGT;62367;;
IDB;2021;620114934;CMP ENFANTS LENS-AVION CH LENS;620100685;24;32;62;13;1;156;PUB7;1;0;;0;0;26620932900132;;;R;AUGUSTE LEFEBVRE;;;62300;LENS;62498;;
IDB;2021;620115204;CMP ADULTES RÉPUBLIQUE CH BAPAUME;620100073;24;32;62;13;1;156;PUB7;1;0;;0;0;26620926100012;;55B;R;DE LA REPUBLIQUE;;;62450;BAPAUME;62080;;
IDB;2021;620115220;CMP ENFANTS KLEIN CH CALAIS;620101337;24;32;62;13;1;156;PUB7;1;0;;0;0;26620941000148;;11;R;DE VALMY;;;62100;CALAIS;62193;;
IDB;2021;620115246;CMP ADULTES LENS CH LENS;620100685;24;32;62;13;1;156;PUB7;1;0;;0;0;;;46;RTE;DE LA BASSEE;;;62300;LENS;62498;;
IDB;2021;620115253;CMP ENFANTS BULLY-LIEVIN CH LENS;620100685;24;32;62;13;1;156;PUB7;1;0;;0;0;26620932900165;;16;R;E ROUX;CENTRE SOCIAL DE L'ENFANCE;;62800;LIEVIN;62510;;
IDB;2021;620115261;CMP ADUL G07 AIRE/LYS EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300251;;1;AV;CARNOT;MAISON THERAPEUTIQUE;;62120;AIRE SUR LA LYS;62014;;
IDB;2021;620115279;CMP WINNICOTT ENF I04 NOEUX EPSM;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300244;;;R;DELBECQUE;;;62660;BEUVRY;62126;;
IDB;2021;620115287;CMP ENF I04 BRUAY EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300194;;122;R;D'ALSACE;;;62700;BRUAY LA BUISSIERE;62178;;
IDB;2021;620115311;CMP ADUL G07 EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300129;;27;R;ST EXUPERY;LES HORTENSIAS APPT 1;;62500;ST OMER;62765;;
IDB;2021;620115329;CMP ENF I03 LILLERS EPSM VAL DE LYS;620101287;24;32;62;11;1;156;PUB7;1;0;;0;0;26620930300236;;2;R;DES REMPARTS;;;62190;LILLERS;62516;;
IDB;2021;620115584;CENTRE DE POST-CURE ECOIVRES I;620000638;25;32;62;60;3;430;PNL7;6;1;;0;0;78404793800021;;36;R;E HERRIOT;;;62118;BIACHE ST VAAST;62128;0321514325;
IDB;2021;620115592;ASSOC REGIONALE ESPOIR ET VIE;620000638;25;32;62;60;3;430;PNL7;6;1;;0;0;78404793800021;;70;R;FRÉDÉRIC DEGEORGE;;;62000;ARRAS;62041;0321514325;
IDB;2021;620115626;LES MARRONNIERS HOP DE JOUR;620001834;25;32;62;60;3;161;PNL7;6;1;;0;0;;;;R;DU MOULINAGE;;;62800;LIEVIN;62510;0321793858;
IDB;2021;620116467;USLD CH BOULOGNE SUR MER;620103440;34;32;62;13;1;362;PUB9;1;0;;0;0;26620940200145;;;R;JACQUES MONOD;HOPITAL DE BOULOGNE SUR MER;BP 609;62321;BOULOGNE SUR MER CEDEX;62160;;
IDB;2021;620118240;CENTRE DE POST-CURE BULLY;620001834;25;32;62;60;3;430;PNL7;6;1;;0;0;;;44;R;VOLTAIRE;ANNEXE DES MARRONNIERS A LIEVIN;;62160;BULLY LES MINES;62186;0321785151;
IDB;2021;620118299;USLD CH CALAIS;620101337;34;32;62;13;1;362;PUB9;1;0;;0;0;26620941000171;;;BD;DES JUSTES;POLE SANTE DU VIRVAL;LA ROSELIERE;62100;CALAIS;62193;;
IDB;2021;620118471;USLD CH HENIN-BEAUMONT;620100677;34;32;62;13;1;362;PUB9;1;0;;0;0;26620933700093;;585;AV;DES DEPORTES;CENTRE HOSPITALIER;;62110;HENIN BEAUMONT;62427;;
IDB;2021;620119941;HOP JOUR CAMPAGNE LÈS HESDIN - CHAM;620103432;24;32;62;14;1;355;PUB2;1;0;;0;0;26620969100143;;404;R;DANIEL RANGER;;;62870;CAMPAGNE LES HESDIN;62204;;
IDB;2021;620119958;HJ PSY ADULT BERCK CH ARROND MONTREUIL;620103432;24;32;62;14;1;355;PUB2;1;0;;0;0;26620969100168;MAISON DE SANTE LES GOELANDS;36;R;SIMON DUBOIS;;;62600;BERCK;62108;;
IDB;2021;630000990;AURA SANTE;;06;84;63;61;3;899;;6;0;;1;1;;;;;MARIE MARVINGT;;CS 10001;63118;CEBAZAT;63063;0473318300;
IDB;2021;630009678;USLD CLINIQUE DU GRAND PRÉ;920030269;39;84;63;95;2;362;PLU9;0;1;;0;0;30116075000560;;;;;;LES CHAVES;63830;DURTOL;63141;;
IDB;2021;630010635;HDJ ADULTES YOUX;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;;;;CITE;DE MONTJOIE;;;63700;YOUX;63471;;
IDB;2021;630010643;CMP CROIX DE NEYRAT;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;225;BD;ETIENNE CLEMENTEL;;;63100;CLERMONT FERRAND;63113;;
IDB;2021;630011831;SELARL U2R;;08;84;63;75;2;699;;0;9;;1;1;;;;;DE LA REPUBLIQUE;;;63100;CLERMONT FERRAND;63113;;
IDB;2021;630013860;CMP ADULTES;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;33;R;GABRIEL PERI;;;63037;CLERMONT FERRAND CEDEX 1;63113;;
IDB;2021;630013878;HDJ ENFANTS;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;;;2;AV;FRANKLIN ROOSEVELT;;;63037;CLERMONT FERRAND CEDEX 1;63113;;
IDB;2021;630013886;CMP ENFANTS;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;2;AV;FRANKLIN ROOSEVELT;;;63037;CLERMONT FERRAND CEDEX 1;63113;;
IDB;2021;630013894;HDJ ADULTES;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;;;80;R;LAMARTINE;;;63000;CLERMONT FERRAND;63113;;
IDB;2021;630013902;CMP ADULTES;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;80;R;LAMARTINE;;;63000;CLERMONT FERRAND;63113;;
IDB;2021;630013910;CMP ADULTES CLERMONT GARE;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;58B;AV;UNION SOVIETIQUE;;;63000;CLERMONT FERRAND;63113;;
IDB;2021;630013928;CMP ADULTES;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;7;BD;ANDRE MALRAUX;;;63500;ISSOIRE;63178;;
IDB;2021;630013936;CMP ADULTES YOUX;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;;CITE;MONTJOIE;;;63700;YOUX;63471;;
IDB;2021;630013944;CMP ADULTES RIOM;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;5B;AV;ANTOINE CAUX;;;63200;RIOM;63300;;
IDB;2021;630013951;CMP ENFANTS RIOM;630786754;35;84;63;60;3;156;PNL7;6;1;;0;0;;;2B;R;EUGENE GILBERT;;;63200;RIOM;63300;;
IDB;2021;630180032;CH DU MONT DORE;;02;84;63;11;1;355;;1;0;;1;1;;;;;CAPITAINE CHAZOTTE;;BP 107;63240;LE MONT DORE;63236;0473653333;
IDB;2021;630780302;CH ETIENNE CLEMENTEL;;02;84;63;11;1;355;;1;0;;1;1;;;;;;;;63530;ENVAL;63150;0473337555;
IDB;2021;630780989;CHU DE CLERMONT-FERRAND;;02;84;63;13;1;101;;1;0;;2;1;;;;;MONTALEMBERT;;;63003;CLERMONT FERRAND CEDEX 1;63113;0473750750;
IDB;2021;630780997;CH D'AMBERT;;02;84;63;13;1;355;;1;0;;1;1;;;;;GEORGES CLEMENCEAU;;;63600;AMBERT;63003;0473827382;
IDB;2021;630781003;CH PAUL ARDIER D'ISSOIRE;;02;84;63;13;1;355;;1;0;;1;1;;;;;DU DR SAUVAT;;;63503;ISSOIRE CEDEX;63178;0473897272;
IDB;2021;630781011;CH DE RIOM;;02;84;63;13;1;355;;1;0;;1;1;;;;;ETIENNE CLEMENTEL;;;63200;RIOM;63300;0473678000;
IDB;2021;630781029;CH DE THIERS;;02;84;63;13;1;355;;1;0;;1;1;;;;;DE FAU;;BP 89;63307;THIERS CEDEX;63430;0473511000;
IDB;2021;630781110;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;;08;84;63;65;3;131;;6;0;;2;1;;;;;MONTALEMBERT;;BP 392;63011;CLERMONT FERRAND CEDEX 1;63113;0473278080;
IDB;2021;630781367;CH DE BILLOM;;02;84;63;13;1;355;;1;0;;1;1;;;;;SAINT ROCH;;BP 43;63160;BILLOM;63040;0473604848;
IDB;2021;630783488;CENTRE DE SOINS LONGUE DUREE PREBAYLE;630780997;34;84;63;13;1;362;PUB9;1;0;;0;0;26630783400025;;14;AV;GEORGES CLEMENCEAU;;;63600;AMBERT;63003;;
IDB;2021;630786226;HOPITAL DE JOUR CENTRE GARE;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;77563330800686;;58B;AV;DE L'UNION SOVIETIQUE;;;63000;CLERMONT FERRAND;63113;0473376671;
IDB;2021;630786234;HOPITAL DE JOUR ISSOIRE;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;77563330800694;;7;BD;ANDRE MALRAUX;;;63500;ISSOIRE;63178;0473895802;
IDB;2021;630787026;CTRE SOINS LGUE DUREE ISSOIRE;630781003;34;84;63;13;1;362;PUB9;1;0;;0;0;26630784200036;;13;R;DU DR SAUVAT;;;63501;ISSOIRE CEDEX;63178;;
IDB;2021;630787034;ESLD CEBAZAT;630780989;34;84;63;13;1;362;PUB9;1;0;;0;0;26630746100233;;;RTE;DE CHATEAUGAY;;;63118;CEBAZAT;63063;;
IDB;2021;630787059;UNITÉ DE SOINS DE LONGUE DURÉE;630781029;34;84;63;13;1;362;PUB9;1;0;;0;0;26630785900089;;;RTE;DU FAU;CENTRE HOSPITALIER;BP 89;63307;THIERS CEDEX;63430;;
IDB;2021;630787539;HDJ GENERAL RIOM;630786754;35;84;63;60;3;292;PNL3;6;1;;0;0;77563330800702;;5B;AV;ANTOINE CAUX;;;63200;RIOM;63300;0473383627;
