BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2021;630781268;HOPITAL ESTAING - CHU63;630780989;1;0;1;14941;0;12653;28244;0;1;;;;12362;0;522;10696;1469;0;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;55;40;;;1001;15202;0;0;3;2826;0;0;9148;0;3;0;;19;;3;;14.99;73;39;1;;20;35;3;;;9;94.06;40.77;0.98;;25.69
CANCERO;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;1;0;1;1287;0;490;3604;0;1;;;;322;0;0;317;51;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;322;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;4;;;;1;2;;;1;;1;;;0.2;0.1
CANCERO;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;1;0;1;19304;0;17257;14817;0;1;;;;18123;0;634;16825;1847;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;33;;;1014;19784;0;0;0;0;0;0;4412;0;0;0;5;1;9;4;6.38;1.77;21;16;;1;7;13;3;;;3;25.99;15.07;;0.02;7.64
CANCERO;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;0;1;793;4;759;505;189;1;;;;790;4;2;759;93;4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;0;174;0;0;0;0;0;0;0;1758;0;0;0;2;;;;2;;2;1;;;;2;3;;;;3.81;3.93;0.1;;
CANCERO;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;1;0;0;768;0;720;422;0;0;640781290;;;704;0;8;685;76;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;1;0;1;10934;219;9647;8329;283;1;;;;9868;219;394;9148;1071;33;19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;15;;;598;192;0;0;0;0;0;0;4152;0;0;0;2;1;6;1;4.32;1.3;9;8;;;3;4;1;3;3;5;11.75;7.41;1.8;0.4;3.98
CANCERO;2021;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;0;1;0;28887;;27125;;;;;;;;;;;;;;;3;0;0;1762;27125;;;;1440;;;3;5;14;3;;;1;1;;;3;4.24;12.13;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;0;0;778;0;772;80;0;0;640000162;;;744;0;1;736;88;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;1;0;1;8992;0;7708;7426;0;1;;;;7265;0;77;7089;835;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;6996;0;0;0;0;0;0;0;0;0;0;3;0;4;7;4.2;2;21;10;0;1;2;5;3;3;1;1;26.84;15.17;1.73;1.69;2.5
CANCERO;2021;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;1;0;0;656;0;272;1657;0;1;;;;172;0;0;171;27;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;0;1;804;0;707;731;0;1;;;;650;0;25;615;78;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;614;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;3;;;;1;0.7;;;;0.1
CANCERO;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;1;0;1;2766;0;2600;863;0;1;;;;2455;0;26;2414;245;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;2417;0;0;0;0;0;0;0;0;0;0;;3;2;4;0.5;0.25;4;;;1;;3;;1;;;2.18;;0.77;0.5;
CANCERO;2021;640780938;POLYCLINIQUE MARZET;640000451;1;0;1;9484;0;9330;2358;0;1;;;;9484;0;39;9333;1009;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;20;;;549;9333;0;0;0;0;0;0;6465;0;0;0;5;;;;5;;15;8;;;;2;9;;;;16.75;15.36;;;
CANCERO;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;1;0;0;1351;0;580;3949;0;0;640780938;;;209;0;0;209;29;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE;640001715;0;1;0;32299;;32299;;;;;;;;;;;;;;;3;0;;;32299;;;;1530;;;5;5;11;4;3;;;8;;;5;5;17.41;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;1;0;0;0;193;0;0;1009;0;640000162;;;0;193;0;0;0;30;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;650000045;CH LOURDES;650780158;1;0;0;822;0;764;835;0;1;;;;778;0;0;761;99;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;1;0;0;4448;0;4122;3241;0;1;;;;4108;0;43;3978;453;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;0;0;0;854;0;393;1926;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;650004799;GCS RESAPY;650003148;1;0;0;0;145;0;0;982;0;650000417;;;0;145;0;0;0;36;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;1;0;1;6320;0;5823;3708;0;1;;;;5896;0;48;5752;773;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;10;18;;;357;5787;0;0;0;0;0;0;3030;0;0;0;7;;;;7;;8;7;;;1;5;2;;1;2;11.01;8;;0.5;2.5
CANCERO;2021;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;0;1;0;25669;;23991;;;;;;;;;;;;;;;2;;2;1678;23894;253;97;0;1287;;38;4;3;11;2;2;2;;4;;;5;3;13.38;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;660000084;CH PERPIGNAN;660780180;1;0;1;15011;207;13083;13739;1031;1;;;;14036;207;769;12905;1363;30;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15;12;;;1032;5738;0;0;0;0;0;0;5092;0;0;0;5;3;2;2;5.67;5.53;36;20;;;2;8;;;2;4;35.65;20.08;;0.5;5.1
CANCERO;2021;660006305;CL MUTUALISTE CATALANE;340028901;0;0;0;217;0;87;947;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;660007246;CENTRE CATALAN D'ONCOLOGIE ST PIERRE;660007238;0;1;0;39216;;36704;0;;;;;;;;;;;;;;3;0;0;2512;36704;499;0;0;2058;0;0;5;0;11;3;10;0;4;6;1;5;5;3.6;14;3.8;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;660780784;CL ST PIERRE;660000407;1;0;1;14116;0;12975;8666;0;1;;;;12639;0;288;12562;1637;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;16;;;1156;12257;0;0;0;7;0;0;9311;0;0;0;6;12;;;6;12;28;13;;1;;3;3;1;;1;29.91;14.67;0.6;1;0.85
CANCERO;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;1;0;0;1320;0;304;4928;0;0;660790387;;;10;0;2;12;15;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;0;0;7355;0;5630;10024;0;1;;;;5995;0;310;5587;852;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;0;1;4123;0;3533;5005;0;1;;;;3564;0;87;3407;381;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;4227;0;0;0;0;0;0;0;0;0;0;2;3;1;16;1.84;5.57;0;0;0;;2;19;1;2;1;8;11.08;0.97;0.89;0.08;6.08
CANCERO;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;0;0;1962;0;1808;1329;0;1;;;;1796;0;0;1748;227;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;0;1;1852;0;1757;1278;0;1;;;;1687;0;0;1649;153;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;2444;0;0;0;1;0;0;0;0;0;0;;;;1;;0.55;1;1;;;;3;;2;;;2.41;1;0.6;;
CANCERO;2021;670005479;HAD AURAL BERGSON;670000652;1;0;0;0;16;0;0;629;0;670780063;;;0;16;0;0;0;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;0;1;0;38815;;36836;;;;;;;;;;;;;;;3;0;0;1979;36836;;;;1844;;;3;4;17;1;17;2;;9;1;7;4.6;4;26;1.8;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670018068;CLINIQUE RHENA GCS ES;670017847;0;0;0;1969;0;504;7493;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1;1;71217;0;67374;19734;0;1;;;;30705;0;2271;27513;3256;0;0;0;6;0;2;2691;35290;399;291;275;2304;27;319;11;5;32;6;33;3;3;9;0;4;10.23;7.1;33.01;6;21.95;116;84;12;5;4386;34313;677;1848;3;54;0;4;21300;876;5;0;11;7;7;4;13.18;5.93;88;43;2;2;59;32;15;1;2;22;97.12;44.96;2.5;2.9;57.44
CANCERO;2021;670780113;CMCO;670780055;0;0;0;107;0;64;130;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;1;0;1;9620;0;8911;5601;0;1;;;;9043;0;170;8752;803;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;16;25;;;501;8985;0;0;0;0;0;0;5143;0;0;0;2;;3;;3.5;;18;8;;;;5;3;2;1;;21.26;8.88;1;0.8;
CANCERO;2021;670780188;CLINIQUE SAINTE-BARBE;670014604;0;0;0;395;0;113;2809;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;1;0;1;11225;0;10210;7749;0;1;;;;10428;0;459;9712;1142;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;20;;;1413;10833;0;0;0;0;0;0;12201;0;0;0;;;7;;5;;27;15;;;;9;3;2;;;33.7;17.5;1.3;;
CANCERO;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;1;0;1;1749;0;1518;1486;0;0;670780212;;;1353;0;0;1350;165;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1161;0;0;0;0;0;0;0;0;0;0;;;2;;0.35;;;;;;;7;;1;1;1;1.4;;0.01;0.01;0.05
CANCERO;2021;670780386;CLINIQUE SAINTE-ODILE;670000199;1;0;0;456;0;215;1003;0;0;670780170;;;164;0;0;164;24;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;1;0;1;5653;0;3586;12583;0;1;;;;3372;0;335;2928;282;0;116;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12;4;;;659;3396;0;0;640;3239;0;0;4193;0;4058;0;;3;;5;;4.7;17;11;;;1;13;4;;;6;24.75;11.47;;;5.48
CANCERO;2021;670797539;CLINIQUE DE LA TOUSSAINT;670014604;1;0;0;3;0;0;134;0;0;670780212;;;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;670798636;CLINIQUE SAINT-LUC;670014604;1;0;1;463;0;460;55;0;0;670780212;;;462;0;1;453;58;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;587;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;;;;;;;;;;;;;;;
CANCERO;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;0;0;0;430;0;274;425;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;0;0;0;744;0;89;4796;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;1;1;1;37717;0;35124;23100;0;1;;;;16852;0;689;15758;1820;0;3;0;2;;;860;17986;165;0;;838;0;7;3;4;11;1;5;;2;5;1;;3.17;5.25;14.85;1.8;4.6;23;39;;;849;17177;0;0;0;1;0;0;6656;0;0;0;6;5;2;;5.86;2.6;21;11;;;14;17;10;1;;7;33.69;18.28;0.4;;17.38
CANCERO;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;0;0;0;304;0;211;683;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;680004546;HOPITAL EMILE MULLER;680020336;1;1;1;41650;0;41361;17414;0;1;;;;20742;0;238;20032;2088;0;8;0;3;;;910;20413;63;0;0;918;0;0;4;3;14;3;3;1;2;2;;14;5.1;4.57;14.02;2.91;10.41;17;5;;;489;7043;0;0;0;0;0;0;4085;0;0;0;4;;1;;4.98;;20;13;;;;1;1;;1;11;18.27;12.38;;0.5;6.51
CANCERO;2021;680017829;HAD SUD ALSACE;680017811;1;0;0;0;87;0;0;1988;0;680004546;;;0;87;0;0;0;38;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;0;1;1026;0;986;357;0;1;;;;974;0;1;960;103;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;965;0;0;0;0;0;0;0;0;0;0;;;1;;0.5;;;;;;;;;;;;;;;;
CANCERO;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;0;1;8096;0;6978;8642;0;1;;;;7403;0;319;6764;812;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;0;8168;0;0;0;0;0;0;0;0;0;0;;;;28;;3.51;7;4;;;1;5;1;2;;6;10.9;4.68;0.59;;4.75
CANCERO;2021;690000880;CENTRE LEON BERARD;690783220;1;1;1;83841;5900;76256;45334;19916;1;;;;41518;5900;3974;36367;4850;838;153;83;8;1;10;3509;34556;831;321;419;2532;61;507;14;9;40;11;16;13;3;11;1;4;17.29;11.28;43.41;10.31;16.63;168;84;69;9;7030;43074;4017;6285;640;1693;10;16;36915;17122;2360;32;52;27;26;10;56.4;28.78;352;114;3;10;88;117;26;5;1;9;406.08;120.8;5.93;10.46;86.35
CANCERO;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;1;0;0;434;0;120;2390;0;1;;;;18;0;7;17;4;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690019849;IHOP - HCL;690781810;1;0;0;1517;0;1173;3782;0;1;;;;1426;0;216;1086;18;0;119;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690022959;HOPITAL PRIVE NATECIA;690000732;0;0;0;307;0;137;457;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;1;0;1;14618;0;12712;15176;0;1;;;;13035;0;369;12248;1344;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;29;25;0;0;867;12808;0;0;0;0;0;0;7664;0;0;0;3;8;;;3;8;38;18;;1;9;2;1;2;;3;25.7;7.06;1.3;1;3.68
CANCERO;2021;690040845;CENTRE DE RADIOTHERAPIE BAYARD;690040837;0;1;0;31797;;30399;0;;;;;;;;;;;;;;2;0;0;1398;30399;;0;;1263;;0;2;3;16;1;7;3;2;1;0;5;3.5;3.7;16.6;1;8.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690041124;MEDIPOLE HOPITAL PRIVE;690000724;0;0;0;1167;0;414;4158;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;0;1;4389;0;3941;2929;0;1;;;;4379;0;0;3939;598;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;20;;;446;2430;0;0;0;1;0;0;3172;0;0;0;1;;7;4;3.03;0.1;26;8;1;1;2;37;56;;;;29.18;10.06;1;1;2
CANCERO;2021;690044037;RADIOTHERAPIE SITE MERMOZ;690043377;0;1;0;29545;0;28051;0;0;;;;;;;;;;;;;3;0;1;1494;27878;0;173;0;1251;0;67;1;2;11;1;3;7;4;2;0;13;3.6;3.8;12.7;1;8.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690044045;RADIOTHERAPIE SITE CHARCOT;690043377;0;1;0;17795;0;16927;0;0;;;;;;;;;;;;;2;0;0;868;16927;0;0;0;752;0;0;0;1;7;1;3;7;3;0;0;11;2.8;2.4;7;1;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690044649;CLC - SITE CH NORD-OUEST VILLEFRANCHE;690783220;0;1;0;11415;0;11415;0;0;;;;;;;;;;;;;2;1;;0;11415;0;0;0;605;2;0;2;0;4;0;2;1;1;3;1;1;2.8;0.37;5.89;0.2;2.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690780093;HIA DESGENETTES;750821092;1;0;0;1;0;0;43;0;1;;;;1;0;0;79;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;1;0;1;1604;0;1184;1279;0;1;;;;954;0;12;949;108;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;845;0;0;0;0;0;0;0;0;0;0;1;;;2;1;2;3;1;;;;;;1;1;;3;1;0.7;0.5;
CANCERO;2021;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;1;1;1;5598;0;4881;3499;0;1;;;;4566;0;115;4396;464;0;0;0;2;1;;0;16937;0;0;0;752;0;0;0;1;8;1;3;7;4;;0;9;2.8;2.6;8;1;7;;1;;;0;4395;0;0;0;0;0;0;0;0;0;0;;;1;5;0.5;2.5;2;;;;1;3;;;1;;3.92;;;0.5;1
CANCERO;2021;690780390;POLYCLINIQUE LYON NORD;690000229;1;0;1;1630;0;1421;1020;0;1;;;;1253;0;6;1244;135;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;0;1243;0;0;0;0;0;0;0;0;0;0;;;1;3;0.25;1;1;;;;;1;;1;1;;1.66;;0.1;0.05;
CANCERO;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;1;0;1;1725;0;1470;1378;0;1;;;;1493;0;0;1445;175;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;;1;;0.2;;0;0;0;0;0;7;1;1;1;4;4;0.5;0.6;0.1;1.5
CANCERO;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;1;0;1;6839;0;6297;3198;0;1;;;;6230;0;45;6019;550;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12;18;;;430;6096;0;0;0;0;0;0;4257;0;0;0;3;;;;3;;6;;;1;;4;;3;;4;8.7;;2;1;1
CANCERO;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;1;0;1;774;0;653;842;0;0;690782834;;;585;0;3;570;73;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;755;0;0;0;0;0;0;0;0;0;0;;0;;7;;3.5;2;;;;;;;1;;;1.5;;0.5;;
CANCERO;2021;690780663;CLINIQUE TRENEL;690000385;1;0;1;3000;0;2517;2913;0;1;;;;2265;0;16;2215;260;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;2496;0;0;0;1;0;0;0;0;0;0;5;;2;;1;;3;;;;;2;;;;;4.11;;;;
CANCERO;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;1;1;3879;0;2530;8969;0;1;;;;2581;0;151;2232;402;0;0;0;;;;0;0;27;0;26;25;0;15;;;;;;;;;;;;;;;;;11;;;0;3112;0;0;0;0;0;0;0;0;0;0;1;4;;2;0.8;3.4;4;2;;;5;2;2;;;;4.54;2.03;;;4.62
CANCERO;2021;690784137;HOPITAL LYON SUD - HCL;690781810;1;1;1;66332;0;60340;49110;0;1;;;;30796;0;2066;25795;3748;0;1;0;5;;0;1860;29534;275;147;36;1754;0;88;6;;;;43;6;;;;21;9.25;;;;54.57;22;20;12;1;1306;8538;1258;119;0;0;7;0;7122;6982;0;21;2;3;1;14;2;9.82;36;21;2;;8;4;2;;;2;42.81;23.13;1.67;;9.85
CANCERO;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;1;0;1;10012;0;7075;20985;0;1;;;;8716;0;1500;6875;979;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5992;0;0;0;0;0;0;0;0;0;0;2;3;1;0;1.6;1.5;5;2;;;1;4;;;;1;8.5;2.87;;;1.54
CANCERO;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;1;0;0;722;0;49;7159;0;1;;;;128;0;4;47;83;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;0;1;6626;0;5657;5541;0;1;;;;5689;0;27;5619;649;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5793;0;0;0;0;0;0;0;0;0;0;;1;;;;1.77;11;4;1;;;;;;;;9.46;4;0.5;;
CANCERO;2021;690788930;HAD SOINS ET SANTE LYON;690001623;1;0;0;0;786;0;0;5132;0;690029194;;;0;786;0;0;0;137;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690793468;INFIRMERIE PROTESTANTE;690002068;1;0;1;6073;0;5212;4981;0;1;;;;4961;0;19;4912;554;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;13;;;0;4454;0;0;0;0;0;0;0;0;0;0;;28;;12;;34;5;0;0;0;2;3;0;0;0;0;5.71;0;0;;1.5
CANCERO;2021;690805361;CH ST JOSEPH ST LUC;690805353;1;0;0;1328;0;917;2427;0;1;;;;858;0;93;739;144;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;1;0;1;2992;0;2535;2220;0;1;;;;2325;0;5;2286;213;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;2292;0;0;0;0;0;0;0;0;0;0;;;1;4;;;1;0;;;1;5;0;1;1;0;3.79;0;0.15;0.1;1
CANCERO;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;0;1;5986;0;5475;4192;0;1;;;;5478;0;24;5385;583;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;0;6315;0;0;0;0;0;0;0;0;0;0;;;1;;0.5;;3;4;;;5;4;1;;;3;6.07;4.86;;;4.56
