BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N2500;6;1;6.51;;
URGENCES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N9999;17;8;20.59;;
URGENCES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NINF;10;3;11.48;2;1
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;M1140;7;1;7.33;1;1
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;M9999;8;38;27.23;1;1
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N1220;3;29;24.77;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N2120;5;;4.2;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N2500;10;74;45.92;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N2620;17;12;19.73;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N3120;;5;0.3;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;N9999;57;275;183.56;;
URGENCES_P;2021;660000084;CH PERPIGNAN;660780180;NINF;13;153;85.81;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;M9999;0;27;4.81;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;N1220;;2;1;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;N2120;;1;0.5;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;N2500;1;4;3;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;N9999;8;7;10.5;;
URGENCES_P;2021;660780628;CL DU VALLESPIR;660000282;NINF;6;;6;;
URGENCES_P;2021;660780776;CL ST MICHEL;660000399;M9999;3;1;4.8;;
URGENCES_P;2021;660780776;CL ST MICHEL;660000399;N2120;;1;0.5;;
URGENCES_P;2021;660780776;CL ST MICHEL;660000399;N2500;;4;2.5;;
URGENCES_P;2021;660780776;CL ST MICHEL;660000399;N9999;5;8;11;;
URGENCES_P;2021;660780776;CL ST MICHEL;660000399;NINF;5;3;8;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;M9999;10;;10;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N1220;4;;4;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N2120;1;;1;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N2500;4;;4;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N2620;1;;1;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N3120;;1;0.5;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;N9999;22;6;25.33;;
URGENCES_P;2021;660780784;CL ST PIERRE;660000407;NINF;12;5;14.83;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;M9999;12;;9.75;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N1220;8;1;5.86;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2120;1;;0.94;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2500;4;1;4.8;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N9999;35;13;35.55;;
URGENCES_P;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;NINF;20;11;21.9;;
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M9999;7;11;11.96;3;1
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N1220;1;;1.73;;0
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2120;2;;2.01;;0
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2500;28;4;29.93;;
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N9999;95;28;112.96;;
URGENCES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NINF;56;20;68.69;;0
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1140;1;1;1.5;;0
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M9999;15;5;12.45;3;1
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N1220;5;2;8.01;3;1
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2120;1;1;1.6;3;1
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2500;17;1;19.3;;
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N3120;0;1;0.29;;
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N9999;76;19;80.94;;
URGENCES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;NINF;46;12;44.09;3;1
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M1140;;1;0.3;;0
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M9999;2;6;5.25;;1
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N1220;;3;1.2;;
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N2120;1;0;0.35;;
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N2500;;12;9.37;;
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N9999;7;56;45.91;;
URGENCES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;NINF;6;40;34.99;;
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;M9999;6;5;7.58;1;1
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N1220;1;1;1.75;2;1
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N2120;;2;0.35;2;1
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N3120;;1;0.1;;
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N9999;10;12;16.54;;
URGENCES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;NINF;9;8;14.34;1;1
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;M9999;2;13;8.8;;0
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N1220;5;0;5;;0
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2120;1;0;1;;1
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2500;14;3;16.3;;
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N9999;47;6;51.7;;
URGENCES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;NINF;28;3;30.4;;0
URGENCES_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;M9999;7;4;5;;
URGENCES_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;N2500;9;;5.38;;
URGENCES_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;N9999;40;3;35.47;;
URGENCES_P;2021;670018068;CLINIQUE RHENA GCS ES;670017847;NINF;30;3;29.59;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;M9999;4;;4;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N1220;1;;1;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2120;;1;0.9;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N2620;8;;8;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;N9999;21;4;24.2;;
URGENCES_P;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;NINF;12;3;14.3;;
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1140;6;;2.2;;0
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M9999;19;26;28.24;3;1
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N1220;1;1;1.95;;0
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2120;2;;3.02;;0
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2500;30;6;34.24;;
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N9999;130;43;162.59;;
URGENCES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;NINF;69;27;91.46;;0
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M9999;4;;5.63;;
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N1220;3;3;4.65;;
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2120;1;;1;;
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2620;1;;1;;
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N9999;14;10;21.25;;
URGENCES_P;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;NINF;9;7;14.6;;
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M9999;;12;5.36;;0
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N1220;3;;2.55;;
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2120;;2;0.35;;
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2500;6;;5.8;;
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N9999;19;2;18;;
URGENCES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NINF;10;;9.3;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M1140;5;1;5.5;;0
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M3020;1;;1;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M9999;28;10;35.98;2;1
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N1220;8;2;9.01;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2120;;3;1.3;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N2500;11;4;13.99;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N9999;94;63;139.42;;
URGENCES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;NINF;53;43;83.72;;
URGENCES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M9999;3;9;3.84;;
URGENCES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N1220;1;2;2.25;;
URGENCES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N2120;;2;0.95;;
URGENCES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N9999;10;14;18.45;;
URGENCES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;NINF;9;10;15.25;;
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1140;;2;0.7;1;0
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M9999;;33;30.12;1;1
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N1220;11;5;13.1;;
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2120;1;1;0.28;;
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2500;28;;26.9;;
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N9999;113;26;122.77;;
URGENCES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;NINF;67;19;78.03;1;1
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;M9999;;2;0.33;;
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2120;;1;0.1;;
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2500;6;;5.8;;
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N3120;;1;0.2;;
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N9999;20;4;20.88;;
URGENCES_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;NINF;14;2;14.78;;
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;M9999;10;5;7.39;;0
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;N1220;3;1;3.59;;0
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;N2120;;1;0.92;;0
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;N2500;9;1;7.24;;
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;N9999;24;5;23.3;;
URGENCES_P;2021;690000013;CH MONTGELAS;690780036;NINF;12;2;11.55;;0
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1140;;12;4.39;;0
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M9999;4;40;23.15;1;1
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N1220;2;1;2.8;;0
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2120;3;1;3.41;;0
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2500;29;9;36.63;;
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N3120;;1;0.23;;
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N9999;71;77;138.92;;
URGENCES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NINF;32;61;79.4;1;1
URGENCES_P;2021;690000625;CH DE TARARE;690782271;M9999;10;3;11.7;1;1
URGENCES_P;2021;690000625;CH DE TARARE;690782271;N1220;4;0;3.16;;0
URGENCES_P;2021;690000625;CH DE TARARE;690782271;N2120;1;;0.83;2;1
URGENCES_P;2021;690000625;CH DE TARARE;690782271;N2500;7;3;9.72;;
URGENCES_P;2021;690000625;CH DE TARARE;690782271;N9999;28;13;32.67;;
URGENCES_P;2021;690000625;CH DE TARARE;690782271;NINF;16;10;18.96;2;1
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M1140;6;6;6.13;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M9999;11;9;8.82;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N1220;1;1;1.9;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2120;2;;1.64;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2500;36;10;40.68;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N9999;102;35;119.45;;
URGENCES_P;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;NINF;55;24;68.78;;
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;M9999;7;;7;;0
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N1220;7;0;3.16;;0
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2120;1;0;0.53;;0
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2500;11;1;2.55;;
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2620;3;0;1.97;;0
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N9999;46;8;29;;
URGENCES_P;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;NINF;24;7;12.53;;0
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M9999;19;;19;;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N1220;1;;1;;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2120;2;;2;3;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2500;5;25;7.76;;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2620;2;;2;;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N9999;42;46;48.94;;
URGENCES_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;NINF;32;21;36.18;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;M9999;3;;5.44;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;N1220;2;;2.02;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;N2120;2;;2.15;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;N2500;5;;6.42;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;N2620;7;1;6.31;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;N9999;26;2;29.66;;
URGENCES_P;2021;690780093;HIA DESGENETTES;750821092;NINF;10;1;12.75;;
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;M9999;6;2;7;;0
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;N1220;2;;2.2;;0
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;N2120;1;0;1;;0
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;N2500;2;;2.02;;
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;N2620;;1;0.4;;0
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;N9999;16;4;19.13;;
URGENCES_P;2021;690780390;POLYCLINIQUE LYON NORD;690000229;NINF;11;3;13.51;;
URGENCES_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M9999;0;13;13.16;;
URGENCES_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2120;1;0;1;;
URGENCES_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2500;2;3;7.74;;
URGENCES_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N9999;13;12;29.05;;
URGENCES_P;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;NINF;10;9;20.31;;
URGENCES_P;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;M9999;5;;5;;
URGENCES_P;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N1220;3;1;4;;
URGENCES_P;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N2120;1;;1;;
URGENCES_P;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N9999;20;3;25;;
URGENCES_P;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;NINF;16;2;20;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;M9999;2;4;5.14;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N1220;4;;4.33;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N2120;;;0.58;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N2500;3;;2.21;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N9999;20;4;21.94;;
URGENCES_P;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;NINF;13;4;14.82;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M9999;26;24;16.58;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N1220;1;1;1.66;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2120;2;;1.25;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2500;55;13;58.38;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N9999;166;22;162.95;;
URGENCES_P;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NINF;83;2;76.67;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;M3020;;1;0.03;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;M9999;12;7;8.15;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N1220;2;;2;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2120;2;;2;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N2500;33;1;33.23;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;N9999;90;10;90.66;;
URGENCES_P;2021;690784137;HOPITAL LYON SUD - HCL;690781810;NINF;39;7;41.69;;
URGENCES_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M9999;12;13;6.48;;0
URGENCES_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2120;2;;1.78;;0
URGENCES_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2500;26;;17.81;;
URGENCES_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N9999;74;9;64.53;;
URGENCES_P;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;NINF;41;9;41.18;;0
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;M3020;;4;3;;
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;M9999;6;31;19.95;;0
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N1220;;8;3.5;;0
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N2120;2;;1.96;;0
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N2500;6;15;13.83;;
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N2620;5;2;6.61;;0
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N3120;;1;0.8;;
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;N9999;39;52;71.38;;
URGENCES_P;2021;690805361;CH ST JOSEPH ST LUC;690805353;NINF;26;26;41.68;;0
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M9999;2;2;;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N1220;1;2;2.3;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2120;0;1;0.5;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2500;0;2;1.04;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N3120;;1;0.1;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N9999;7;9;13.5;;
URGENCES_P;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;NINF;6;3;9.3;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;M9999;4;1;3.5;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N1220;2;1;2.32;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N2120;1;;0.5;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N2500;7;1;9.58;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;N9999;20;7;28.51;;
URGENCES_P;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;NINF;10;5;16.11;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;M9999;11;4;12.9;;1
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N1220;7;;5.7;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2120;;1;0.32;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2500;16;4;14.71;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2620;1;;0.25;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N9999;55;16;56.36;;
URGENCES_P;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;NINF;31;10;34.34;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;M9999;20;13;9.16;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N1220;1;2;1.91;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2120;2;;1.66;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2500;7;1;5.42;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2620;2;;1.41;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N9999;40;5;33.91;;
URGENCES_P;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;NINF;28;2;23.51;;
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;M9999;4;2;5;3;1
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N1220;2;;2;3;1
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N2120;1;;1;3;1
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N2500;4;;4;;
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N2620;10;1;10.8;3;1
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;N9999;41;6;43.4;;
URGENCES_P;2021;710010786;CH AUTUN SITE PARPAS;710781451;NINF;24;2;25.6;3;1
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M9999;13;11;17.34;;1
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N1220;3;;3.58;;
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2120;2;;1.47;;
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2500;15;6;22.91;;
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N9999;72;20;90.38;;
URGENCES_P;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;NINF;52;14;62.42;;
URGENCES_P;2021;710978289;CH LES CHANAUX MACON;710780263;M9999;20;4;17.94;;1
URGENCES_P;2021;710978289;CH LES CHANAUX MACON;710780263;N1220;10;1;10.89;;1
URGENCES_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2120;2;;1.5;;1
URGENCES_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2500;17;5;15.36;;
