BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N2500;49;19;57.58
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N2710;1;4;2.74
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N310H;3;0;3
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N3120;2;1;2.61
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;NAUT;1;1;1.42
SSR_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;NCINF;38;22;55.72
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;M1010;3;1;3.86
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;MAUT;2;1;3.12
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;N2500;13;4;17.31
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;N2710;2;;2
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;NAUT;5;6;9.13
SSR_P;2021;680001617;MAISON D'ACCUEIL DU DIACONAT;680000643;NCINF;14;7;19.6
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1010;1;1;1.6
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1040;;15;3.18
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1140;;1;0.8
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1180;5;5;6.93
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N241P;6;11;9.41
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2430;;2;0.29
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2450;;4;0.6
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2460;1;1;1.57
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2470;;2;1
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2500;32;2;34.18
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N2710;2;5;2.6
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N310H;;2;0.53
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N3120;;4;1.2
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;NAUT;8;3;6.12
SSR_P;2021;680004546;HOPITAL EMILE MULLER;680020336;NCINF;30;6;33.56
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;M1320;;3;1.78
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2430;;1;0.5
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2450;;1;0.35
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2460;1;3;2.11
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2470;1;;0.8
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2500;34;1;32.1
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N2710;;3;1.64
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N310H;1;1;1.44
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;N3120;;1;0.22
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;NAUT;3;2;3.7
SSR_P;2021;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;NCINF;25;1;25.13
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;M1320;10;4;4.5
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N241P;2;1;1.37
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N2430;;1;0.4
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N2460;1;3;3.06
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N2500;34;14;45.1
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N2710;1;4;2.54
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N310H;;1;0.2
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;N3120;1;1;1.25
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;NAUT;19;9;24.47
SSR_P;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;NCINF;10;16;20.22
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;M1010;;;0.84
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N241P;1;1;1.5
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2430;;1;0.12
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2460;1;;1.02
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2500;7;;7.84
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2710;;1;0.17
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N310H;1;;1
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N3120;;1;0.8
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;NAUT;1;1;1.1
SSR_P;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;NCINF;9;2;8.66
SSR_P;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;M1180;1;;1
SSR_P;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;N2500;14;4;16.54
SSR_P;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;N3120;;1;0.5
SSR_P;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;NAUT;6;;6
SSR_P;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;NCINF;8;3;11.59
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;M1010;1;;1.02
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;M1070;1;;1
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;M1180;4;1;3.87
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;M1320;;1;0.18
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;MAUT;;2;0.86
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N241P;18;1;15.25
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N2430;;1;0.84
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N2450;2;3;3.2
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N2460;8;1;7.69
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N2500;19;9;20.98
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N2710;2;1;2.55
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N310H;1;;1.08
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;N3120;1;1;1.53
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;NAUT;22;10;26.64
SSR_P;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;NCINF;18;5;20.69
SSR_P;2021;690000013;CH MONTGELAS;690780036;M1010;1;;1.39
SSR_P;2021;690000013;CH MONTGELAS;690780036;M1320;;2;0.42
SSR_P;2021;690000013;CH MONTGELAS;690780036;N241P;;5;2
SSR_P;2021;690000013;CH MONTGELAS;690780036;N2460;2;1;2.77
SSR_P;2021;690000013;CH MONTGELAS;690780036;N2500;9;34;16.56
SSR_P;2021;690000013;CH MONTGELAS;690780036;N3120;;;0.08
SSR_P;2021;690000013;CH MONTGELAS;690780036;NAUT;5;19;9.2
SSR_P;2021;690000013;CH MONTGELAS;690780036;NCINF;12;29;18.22
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;M1040;;1;0.6
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;MAUT;;1;0.6
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N241P;;2;1.21
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N2500;11;4;14.02
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N2710;;1;0.23
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;N3120;;1;0.68
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;NAUT;4;5;7.4
SSR_P;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;NCINF;8;3;10.08
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;M1010;0;3;1.4
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N241P;0;2;1
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N2430;;1;0.4
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N2450;;1;0.4
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N2460;;1;0.2
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N2500;28;8;21.22
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N2710;;1;0.4
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;N3120;;1;0.32
SSR_P;2021;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690048632;NCINF;12;5;14.02
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;M1010;;3;0.7
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N241P;;2;0.57
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N2450;;1;0.1
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N2460;;1;0.26
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N2470;;2;0.34
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N2500;;23;14.03
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N2710;;1;0.15
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;N3120;;1;0.36
SSR_P;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;NCINF;;18;7.84
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;M1320;;3;1.5
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;MAUT;;2;1.1
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;N2450;;1;0.5
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;N2460;1;;1
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;N2500;12;;12
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;N2710;;1;0.3
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;N3120;1;;1
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;NAUT;19;;19
SSR_P;2021;690000054;CH DE NEUVILLE SUR SAONE;690780077;NCINF;8;;8
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;M1010;;2;2.25
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;N241P;1;;1
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;N2500;15;3;9.83
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;N2710;;1;0.07
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;N3120;;1;0.37
SSR_P;2021;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690048632;NCINF;9;2;9.91
SSR_P;2021;690000088;CH LE VINATIER;690780101;M1010;1;;0.85
SSR_P;2021;690000088;CH LE VINATIER;690780101;MAUT;;1;0.13
SSR_P;2021;690000088;CH LE VINATIER;690780101;N241P;1;1;1.5
SSR_P;2021;690000088;CH LE VINATIER;690780101;N2470;;1;0.8
SSR_P;2021;690000088;CH LE VINATIER;690780101;N2500;9;3;9.98
SSR_P;2021;690000088;CH LE VINATIER;690780101;N310H;1;1;1.59
SSR_P;2021;690000088;CH LE VINATIER;690780101;N3120;;1;0.8
SSR_P;2021;690000088;CH LE VINATIER;690780101;NAUT;1;2;2.63
SSR_P;2021;690000088;CH LE VINATIER;690780101;NCINF;10;;9.33
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;M1040;;2;0.14
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;M1120;;1;0.03
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;M1320;13;2;3.66
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;M3020;;1;0.2
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;MAUT;;5;0.62
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N241P;5;3;7.07
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2430;;3;0.76
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2450;;3;0.97
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2460;;3;2.4
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2470;;4;2.31
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2500;73;8;17.77
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N2710;;3;1.29
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N310H;3;0;0.29
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N3120;3;0;1.56
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;NAUT;59;9;25.74
SSR_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;NCINF;41;2;12.24
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;M1010;;4;2.4
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;M1040;;1;0.14
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;M1180;1;2;3.31
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;M3020;;;0.06
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;MAUT;1;1;1.44
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N241P;5;9;10.7
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2430;;4;1.57
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2450;1;;0.99
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2460;2;8;7.2
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2470;;3;1.53
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2500;31;39;55.3
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N2710;;5;1.98
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N310H;1;;1
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N3120;2;2;2.94
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;NAUT;33;40;26.24
SSR_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;NCINF;26;30;41.27
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;M1010;7;6;7.31
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;M1180;4;3;6.35
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;M1320;3;4;2.97
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;MAUT;2;0;1.67
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N241P;26;5;30.9
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2430;;1;0.5
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2450;1;1;1.52
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2460;12;5;8.7
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2470;;1;0.51
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2500;84;18;77.74
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N2710;1;7;2.49
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N310H;6;5;8.63
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;N3120;6;1;3.73
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;NAUT;43;9;39.04
SSR_P;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;NCINF;91;15;58.68
SSR_P;2021;690000583;CH DE BELLEVILLE;690782230;N2470;0;1;0.13
SSR_P;2021;690000583;CH DE BELLEVILLE;690782230;N2500;11;10;17.82
SSR_P;2021;690000583;CH DE BELLEVILLE;690782230;N2710;0;1;0.28
SSR_P;2021;690000583;CH DE BELLEVILLE;690782230;NCINF;7;5;9.7
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;M1010;1;;0.4
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;N241P;2;;0.69
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;N2460;1;;0.75
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;N2500;3;3;6.5
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;N2710;;1;0.25
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;N3120;1;;1
SSR_P;2021;690000591;CH DE BEAUJEU;690782248;NCINF;3;4;5.92
SSR_P;2021;690000625;CH DE TARARE;690782271;M1010;0;2;1.3
SSR_P;2021;690000625;CH DE TARARE;690782271;N241P;1;2;1.4
SSR_P;2021;690000625;CH DE TARARE;690782271;N2430;0;1;0.2
SSR_P;2021;690000625;CH DE TARARE;690782271;N2450;1;0;0.1
SSR_P;2021;690000625;CH DE TARARE;690782271;N2460;0;1;0.4
SSR_P;2021;690000625;CH DE TARARE;690782271;N2500;11;4;13.76
SSR_P;2021;690000625;CH DE TARARE;690782271;N2710;0;1;0.5
SSR_P;2021;690000625;CH DE TARARE;690782271;N3120;1;0;1
SSR_P;2021;690000625;CH DE TARARE;690782271;NAUT;2;3;2.63
SSR_P;2021;690000625;CH DE TARARE;690782271;NCINF;10;4;12.63
SSR_P;2021;690000633;CH DE THIZY;690043237;M1010;1;;1.18
SSR_P;2021;690000633;CH DE THIZY;690043237;M1320;1;1;1.22
SSR_P;2021;690000633;CH DE THIZY;690043237;MAUT;;1;1.07
SSR_P;2021;690000633;CH DE THIZY;690043237;N241P;5;0;2.39
SSR_P;2021;690000633;CH DE THIZY;690043237;N2460;;1;0.43
SSR_P;2021;690000633;CH DE THIZY;690043237;N2500;30;8;25.98
SSR_P;2021;690000633;CH DE THIZY;690043237;N2710;1;1;0.69
SSR_P;2021;690000633;CH DE THIZY;690043237;N3120;1;;1
SSR_P;2021;690000633;CH DE THIZY;690043237;NAUT;42;8;30.51
SSR_P;2021;690000633;CH DE THIZY;690043237;NCINF;14;5;17.39
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;M1320;6;2;7
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;N241P;6;2;7
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;N2450;1;;0.4
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;N2470;1;1;1.5
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;N3120;2;1;2.5
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;NAUT;28;20;36.5
SSR_P;2021;690000773;CH DU MONT D'OR;690782925;NCINF;33;;33
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;M1010;;1;1.24
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;M1120;1;;1
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;M1180;1;;1.68
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;MAUT;;1;0.58
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N241P;7;1;8.89
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2430;;2;1.11
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2450;;1;0.15
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2460;4;4;7.22
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2470;;;0.14
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2500;20;30;42.82
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N2710;;2;1.35
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N310H;;1;0.6
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;N3120;1;1;1.26
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;NAUT;3;14;11.66
SSR_P;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;NCINF;17;9;23.18
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;M1010;1;;1.06
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;M1180;3;;1.58
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;M1320;1;1;1.94
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N241P;9;1;7.76
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N2430;1;2;1.87
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N2450;1;1;1.46
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N2460;4;1;3.86
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N2500;25;7;27.39
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N2710;;3;1.8
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N310H;;4;2.21
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;N3120;2;;0.8
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;NAUT;25;14;24.13
SSR_P;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;NCINF;15;7;18.81
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;M1010;1;2;1.89
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;N241P;7;2;9.24
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;N2460;;;0.49
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;N2500;7;1;8.02
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;N2710;;1;0.2
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;N310H;;2;1.54
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;NAUT;5;3;6.26
SSR_P;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;NCINF;7;4;9.79
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;M1010;2;2;3.46
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;M1320;;3;1.58
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;MAUT;;1;0.74
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N241P;;7;2.5
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N2450;;;0.18
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N2460;;;0.95
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N2470;;;0.19
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N2500;16;8;23.05
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N2710;;;0.5
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;N3120;;;0.46
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;NAUT;9;7;12.43
SSR_P;2021;690030119;CLINIQUE LA MAJOLANE;920030269;NCINF;18;5;20.34
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;M1010;2;3;5
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;M1070;;2;1
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;M1180;1;;1
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N241P;8;4;11.5
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2430;2;1;2.7
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2450;;3;1.65
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2460;6;2;7
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2470;2;2;3
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2500;34;;34
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N2710;;4;2.3
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N310H;4;1;4.5
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;N3120;;2;1.4
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;NAUT;2;4;3.5
SSR_P;2021;690030283;SSR LES LILAS BLEUS;750056335;NCINF;29;;28.1
SSR_P;2021;690030333;SSR FIDEV;690030325;M1010;0;1;0.84
SSR_P;2021;690030333;SSR FIDEV;690030325;MAUT;0;1;0.06
SSR_P;2021;690030333;SSR FIDEV;690030325;N2430;0;2;0.46
SSR_P;2021;690030333;SSR FIDEV;690030325;N2460;4;1;3.86
SSR_P;2021;690030333;SSR FIDEV;690030325;N2470;3;3;4
SSR_P;2021;690030333;SSR FIDEV;690030325;N2710;0;3;1.46
SSR_P;2021;690030333;SSR FIDEV;690030325;N3120;1;0;1
SSR_P;2021;690030333;SSR FIDEV;690030325;NAUT;4;6;7.32
SSR_P;2021;690030333;SSR FIDEV;690030325;NCINF;1;0;1
SSR_P;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M1010;;1;1
