BOR;AN;FI;RS;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2040;;;;;1;;2;1;;;;;;;;;;;4
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2050;;;;;1;1;2;;;;;;;;;;;;4
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2070;;;;;2;2;4;;;;;;;;;;;;8
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2080;;;;;;1;;;;;;;;;;;;;1
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2100;;;;;;;2;;;;;;;;;;;;2
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M2120;;;;;;1;1;;;;;;;;;;;;2
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M3040;;;1;;;;;;0.1;;;;;;;;1;0.1;
Q20;2021;590817458;CLINIQUE DE LA VICTOIRE;590053955;M3070;;;;1;;;;;;0.05;;;;;;;1;0.05;
Q20;2021;590817458;;590053955;M9999;1;2;1;1;16;12;46;15;1.1;2.05;;;;;;;5;3.15;89
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M1010;1;;;;;;;2;1;;;;;;;;1;1;2
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M1160;;;;;;;8;;;;;;;;;;;;8
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M1200;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M1320;1;3;;;;;;;1;3;;;;;;;4;4;
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M3040;;;1;;;;;;0.1;;;;;;;;1;0.1;
Q20;2021;590817839;CLINIQUE DU VAL DE LYS;590053955;M3070;;;;1;;;;;;0.13;;;;;;;1;0.13;
Q20;2021;590817839;;590053955;M9999;2;3;1;1;;;9;3;2.1;3.13;;;;;;;7;5.23;12
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M1010;5;5;13;9;;;;;12.54;10.14;;9.5;;;0.5;12.68;32;22.68;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M1040;;1;;;;;;;;0.36;;;;;;0.36;1;0.36;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M1320;;3;;;;;;;;2.74;;2.74;;;;;3;2.74;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M2070;;;;1;;;;;;0.17;;;;;0.17;;1;0.17;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M3011;;;;;;;;;;1.5;;1.5;;;;;;1.5;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M3020;37;27;8;3;;;;;41.62;29.62;;53.32;;0.08;2.16;15.68;75;71.24;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M3030;;;1;1;;;;;0.08;0.08;;;;;0.16;;2;0.16;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M3050;1;2;;1;;;;;1;2.85;;3.85;;;;;4;3.85;
Q20;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;M3060;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;600000012;;600100028;M9999;43;39;22;15;;;;;55.24;48.46;;71.91;;0.08;2.99;28.72;119;103.7;
Q20;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;M1010;;;1;;;;;;0.25;;;;;;0.25;;1;0.25;
Q20;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;M1180;2;;2;;;;;;2.26;;;;;;1.76;0.5;4;2.26;
Q20;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;M3050;;;;2;;;;;;1.28;;;;;0.5;0.78;2;1.28;
Q20;2021;600000020;;600100085;M9999;2;;3;2;;;;;2.51;1.28;;;;;2.51;1.28;7;3.79;
Q20;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;M1320;2;;2;2;;;;;3;0.83;;;;;;3.83;6;3.83;
Q20;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;M3050;1;;;1;;;;;1;0.13;;;;;;1.13;2;1.13;
Q20;2021;600000046;;600100127;M9999;3;;2;3;;;;;4;0.96;;;;;;4.96;8;4.96;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1010;2;7;4;1;;;;;5.23;8.87;;10.62;;;2.53;0.95;14;14.1;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1030;2;;1;;;;;;3.79;;;3.5;0.04;;;0.25;3;3.79;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1040;2;;;;;;;;1.67;;;1;;;0.67;;2;1.67;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1050;;1;;;;;;;;1;;;1;;;;1;1;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1100;;1;;;;;;;;1;;;;;;1;1;1;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1120;;1;;;;;;;;1;;;;;1;;1;1;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1140;5;;2;;;;;;6.39;;;2.1;;;4.29;;7;6.39;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1150;;2;;;;;;;;2;;1;;;1;;2;2;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1160;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1320;1;7;2;4;;;;;2.5;6.83;;7.46;;;1.42;0.45;14;9.33;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M1340;1;;1;;;;;;1.9;;;1;;;0.4;0.5;2;1.9;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M2040;;;1;;;;;;0.45;;;;;;0.45;;1;0.45;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M2050;5;6;3;1;;;;;6.8;4.82;;6.3;0.66;;4.16;0.5;15;11.62;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M2080;;;1;;;;;;0.5;;;0.5;;;;;1;0.5;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M3011;1;1;;1;;;;;1;1.9;;2.9;;;;;3;2.9;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M3040;1;1;;;;;;;1;1;;2;;;;;2;2;
Q20;2021;600000053;CH GHPSO SENLIS;600101984;M3050;1;;;;;;;;1;0.27;;1.27;;;;;1;1.27;
Q20;2021;600000053;;600101984;M9999;22;27;15;7;;;;;33.23;28.69;;40.65;1.7;;15.92;3.65;71;61.92;
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1010;3;1;4;3;0;0;0;0;5.64;2;0;1.6;0;0;6.04;0;11;7.64;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1040;0;0;1;1;0;0;0;0;0.2;0.4;0;0;0;0;0.6;0;2;0.6;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1050;0;0;0;1;0;0;0;0;0;0.7;0;0;0;0;0.7;0;1;0.7;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1140;0;0;1;0;0;0;0;0;0.15;0;0;0;0;0;0.15;0;1;0.15;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1160;0;0;2;0;0;0;0;0;1.2;0;0;0;0;0;1.2;0;2;1.2;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M2030;0;0;1;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;1;0.2;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M2050;0;0;1;1;0;0;0;0;0.3;0.1;0;0;0;0;0.4;0;2;0.4;0
Q20;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M3050;1;0;0;1;0;0;0;0;1;0.15;0;1;0;0;0.15;0;2;1.15;0
Q20;2021;600000152;;600100572;M9999;4;1;10;7;0;0;0;0;8.69;3.35;0;2.6;0;0;9.44;0;22;12.04;0
Q20;2021;600000186;CH CLERMONT;600100648;M1010;6;2;5;7;;;;;8.6;4.8;;7.2;;;2;4.2;20;13.4;
Q20;2021;600000186;CH CLERMONT;600100648;M1030;;2;8;;;;;;1.3;2;;1.7;;;;1.6;10;3.3;
Q20;2021;600000186;CH CLERMONT;600100648;M1050;;;1;;;;;;0.1;;;0.1;;;;;1;0.1;
Q20;2021;600000186;CH CLERMONT;600100648;M1090;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;600000186;CH CLERMONT;600100648;M1140;;;2;;;;;;0.7;;;0.7;;;;;2;0.7;
Q20;2021;600000186;CH CLERMONT;600100648;M1160;1;;5;5;;;;;4.4;0.5;;1;;;3.4;0.5;11;4.9;
Q20;2021;600000186;CH CLERMONT;600100648;M1190;;;1;;;;;;0.8;;;;;;;0.8;1;0.8;
Q20;2021;600000186;CH CLERMONT;600100648;M1320;1;1;;1;;;;;1;1.8;;0.8;;;;2;3;2.8;
Q20;2021;600000186;CH CLERMONT;600100648;M1330;;;1;;;;;;0.05;;;0.05;;;;;1;0.05;
Q20;2021;600000186;CH CLERMONT;600100648;M2030;2;;;;;;;;2;;;1;;;;1;2;2;
Q20;2021;600000186;CH CLERMONT;600100648;M2070;;;;1;;;;;;0.5;;;;;;0.5;1;0.5;
Q20;2021;600000186;CH CLERMONT;600100648;M2080;;;;1;;;;;;0.6;;;;;;0.6;1;0.6;
Q20;2021;600000186;CH CLERMONT;600100648;M2100;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600000186;CH CLERMONT;600100648;M2120;2;;;;;;;;2;;;2;;;;;2;2;
Q20;2021;600000186;CH CLERMONT;600100648;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600000186;CH CLERMONT;600100648;M3050;1;1;;1;;;;;1;1.7;;2.7;;;;;3;2.7;
Q20;2021;600000186;;600100648;M9999;13;6;23;16;;;3;1;21.95;11.9;;17.25;;;5.4;11.2;58;33.85;4
Q20;2021;600000194;CH BEAUVAIS;600100713;M1010;5;10;3;0;0;0;0;0;6.35;8.74;0;7.84;0;0;5.02;2.23;18;15.09;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1020;2;1;0;0;0;0;0;0;1.98;1;0;1.98;1;0;0;0;3;2.98;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1030;3;6;2;0;0;0;0;0;4.82;6.42;0;6.32;0;0;1.28;3.64;11;11.24;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1031;4;3;0;1;0;0;0;0;3.9;3.8;0;5.12;1;0;0;1.58;8;7.7;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1040;4;4;7;1;0;0;0;0;6.5;3.9;0;8.44;0;0;1.45;0.51;16;10.4;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1050;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1070;0;4;0;2;0;0;0;0;0;4.61;0;4.02;0;0;0.59;0;6;4.61;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1090;0;0;1;0;0;0;0;0;2.14;0;0;0.01;0;0;1.68;0.45;1;2.14;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1110;2;2;1;0;0;0;0;0;2.27;2.29;0;2.5;0.98;0;0.35;0.73;5;4.56;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1120;2;1;0;0;0;0;0;0;2;1;0;3;0;0;0;0;3;3;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1130;0;1;0;0;0;0;0;0;1;0.6;0;1.1;0;0;0;0.5;1;1.6;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1140;5;8;1;1;0;0;0;0;4.55;7.57;0;9.12;0.84;0;1;1.16;15;12.12;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1150;2;0;0;1;0;0;0;0;1.01;0.97;0;0.8;0;0;1;0.18;3;1.98;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1160;2;3;0;0;0;0;0;0;2.07;3.1;0;4;0.07;0;1.1;0;5;5.17;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1170;1;4;0;0;0;0;0;0;1;3.3;0;2.3;0;0;2;0;5;4.3;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1190;1;0;0;0;0;0;0;0;0.7;0.07;0;0.2;0.44;0;0;0.13;1;0.77;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1210;1;1;1;1;0;0;0;0;1.48;1.16;0;1;0;0;0.17;1.47;4;2.64;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1320;6;3;0;1;0;0;0;0;5.5;4.62;0;5.82;0;0;2.47;1.83;10;10.12;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1330;1;0;0;0;0;0;0;0;1.36;0.4;0;0.88;0;0;0.48;0.4;1;1.76;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M1340;17;7;9;3;0;0;0;0;20.3;11.74;0;17.97;0;0;4.82;9.25;36;32.04;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2020;1;2;0;0;0;0;0;0;0.8;1.85;0;2.65;0;0;0;0;3;2.65;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2030;4;0;2;0;0;0;0;0;3.72;0;0;1.92;0;0;0.16;1.64;6;3.72;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2040;0;1;1;0;0;0;0;0;0.7;0.82;0;0.77;0;0;0;0.75;2;1.52;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2050;5;6;0;3;0;0;0;0;5.86;7.17;0;6.18;2;0;2.18;2.67;14;13.03;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2070;1;3;2;2;0;0;0;0;1.29;2.86;0;1.59;0;0;2.36;0.2;8;4.15;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2080;1;3;2;0;0;0;0;0;2.2;1.96;0;2.8;1.12;0;0.04;0.2;6;4.16;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2100;2;0;0;0;0;0;0;0;1.74;0;0;0.35;0;0;0.77;0.62;2;1.74;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M2120;5;2;0;0;0;0;0;0;4.9;2.27;0;1.9;0.63;0;3.81;0.83;7;7.17;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3011;3;5;0;0;0;0;0;0;3;3.4;0;6.4;0;0;0;0;8;6.4;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3030;0;2;0;0;0;0;0;0;0;1.33;0;0.6;0;0;0;0.73;2;1.33;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3040;2;0;0;0;0;0;0;0;0.8;0.13;0;0.13;0;0;0;0.8;2;0.93;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3050;3;6;0;0;0;0;0;0;3;5.67;0;6.93;1;0;0;0.74;9;8.67;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3060;1;0;0;0;0;0;0;0;0.88;0;0;0;0;0;0;0.88;1;0.88;0
Q20;2021;600000194;CH BEAUVAIS;600100713;M3070;11;4;1;0;0;0;0;0;8.25;2.49;0;0.27;0;0;8.31;2.16;16;10.74;0
Q20;2021;600000194;;600100713;M9999;97;93;33;16;0;0;0;0;106.07;96.24;0;114.91;10.08;0;41.04;36.28;239;202.31;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1010;2;1;0;0;0;0;0;0;1.77;1.1;0;1.6;0;0;0.57;0.7;3;2.87;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1040;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1050;0;1;0;1;0;0;0;0;0.05;0.98;0;0;0.8;0;0.05;0.18;2;1.03;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1090;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1140;1;0;0;0;0;0;0;0;0.94;0;0;0.94;0;0;0;0;1;0.94;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1200;2;0;1;0;0;0;0;0;2.97;0;0;2.4;0;0;0.3;0.27;3;2.97;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M1320;0;1;0;1;0;0;0;0;1.05;1.98;0;2.08;0;0;0.95;0;2;3.03;0
Q20;2021;600000285;CH CHICN NOYON;600100721;M2050;0;0;0;0;0;0;0;0;0.5;0.5;0;1;0;0;0;0;0;1;0
Q20;2021;600000285;;600100721;M9999;7;3;1;2;0;0;0;0;9.28;4.56;0;10.02;0.8;0;1.87;1.15;13;13.84;0
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1010;12;11;10;3;;;;;14.63;12.72;;8.47;0.16;;15.98;2.74;36;27.35;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1020;;1;2;;;;;;1.25;1;;1.6;;;;0.65;3;2.25;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1030;8;8;1;3;;;;;7.96;9.97;;10.46;0.84;;2.18;4.45;20;17.93;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1040;7;;;1;;;3;;8.31;1.07;;5.4;;;3.41;0.57;8;9.38;3
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1050;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1070;1;;;;;;;;1;0.77;;1.02;;;0.75;;1;1.77;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1090;5;;;;;;2;;4.63;;;2;;;2.63;;5;4.63;2
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1100;;;;;;;;;;0.23;;0.23;;;;;;0.23;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1110;4;1;1;;;;;;3.26;1;;3;;;0.86;0.4;6;4.26;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1120;4;1;1;;;;;1;3.24;1;;2.4;;;1.34;0.5;6;4.24;1
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1130;2;3;;;;;1;;3.03;2.85;;3.5;;;0.68;1.7;5;5.88;1
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1140;3;7;1;2;;;;;4.51;5.23;;5.87;;;3.22;0.65;13;9.74;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1150;;3;;2;;;1;;0.79;4.03;;3.2;;;1.12;0.5;5;4.82;1
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1160;4;3;;;;;;;4.04;3;;2;;;5.04;;7;7.04;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1200;1;;;;;;;;0.5;;;0.12;;;;0.38;1;0.5;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1320;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M1340;5;1;1;1;;;;;4.92;1.51;;3.98;;;0.84;1.61;8;6.43;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2020;1;1;;;;;;;1.28;1;;1.5;;;0.28;0.5;2;2.28;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2030;6;;;;;;;;6.73;;;4;;;2.06;0.67;6;6.73;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2050;3;1;;;;;;;3.17;1.74;;3;0.54;;1.05;0.32;4;4.91;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2070;2;2;1;1;;;1;;1.56;2.93;;2;1.16;;;1.33;6;4.49;1
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2080;1;;1;;;;;;1.5;;;1.5;;;;;2;1.5;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2100;4;;;;;;;;3.76;;;3.61;;;0.15;;4;3.76;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2120;4;1;;1;;;;;3.18;2.24;;2.7;;;2.18;0.54;6;5.42;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M2130;;;;;;;;1;;;;;;;;;;;1
Q20;2021;600000467;CH GHPSO CREIL;600101984;M3011;;1;;2;;;;;;2.84;;2.84;;;;;3;2.84;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M3040;;1;;;;;;;;0.5;;0.5;;;;;1;0.5;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M3050;2;4;;3;;;;;2;6.13;;7.63;0.5;;;;9;8.13;
Q20;2021;600000467;CH GHPSO CREIL;600101984;M3070;;;;;;;;;0.7;0.19;;;;;0.89;;;0.89;
Q20;2021;600000467;;600101984;M9999;81;50;19;19;;;8;2;87.95;61.95;;84.53;3.2;;44.66;17.51;169;149.9;10
Q20;2021;600001184;USLD HL GRANDVILLIERS;600108948;M1010;;;;1;;;;;;0.1;;;;;0.1;;1;0.1;
Q20;2021;600001184;USLD HL GRANDVILLIERS;600108948;M3050;;;;1;;;;;;0.1;;;;;;0.1;1;0.1;
Q20;2021;600001184;;600108948;M9999;;;;2;;;;;;0.2;;;;;0.1;0.1;2;0.2;
Q20;2021;600002158;IRSO;600014005;M1170;;;;;;;2;0;;;;;;;;;;;2
Q20;2021;600002158;;600014005;M9999;;;;;;;2;0;;;;;;;;;;;2
Q20;2021;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1010;;3;;;;;;;;0.8;;;;;;;3;0.8;
Q20;2021;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1320;;1;;;;;;;;0.5;;;;;;;1;0.5;
Q20;2021;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1340;;1;;;;;;;;0.2;;;;;;;1;0.2;
Q20;2021;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M3050;;1;;;;;;;;0.3;;;;;;;1;0.3;
Q20;2021;600003008;;600113278;M9999;;6;;;;;;;;1.8;;;;;;;6;1.8;
Q20;2021;600009054;CLINIQUE EUGENIE;600000798;M1010;0;0;0;0;0;0;1;0;0;0;;;;;;;0;0;1
Q20;2021;600009054;CLINIQUE EUGENIE;600000798;M3020;0;0;0;0;0;0;3;0;0;0;;;;;;;0;0;3
Q20;2021;600009054;;600000798;M9999;0;0;0;0;0;0;4;0;0;0;;;;;;;0;0;4
Q20;2021;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;M1320;1;;;1;;;;;1;0.48;;1.48;;;;;2;1.48;
Q20;2021;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;M3050;;1;;1;;;;;;1.8;;0.8;;;;1;2;1.8;
Q20;2021;600010094;;600100580;M9999;1;1;;2;;;;;1;2.28;;2.28;;;;1;4;3.28;
Q20;2021;600010102;HAD CHICN COMPIÈGNE;600100721;M1200;0;0;0;2;0;0;0;0;0;0.8;0;0.8;0;0;0;0;2;0.8;0
Q20;2021;600010102;;600100721;M9999;0;0;0;2;0;0;0;0;0;0.8;0;0.8;0;0;0;0;2;0.8;0
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M1030;2;1;;2;;;;;2;2.5;;;;;;;5;4.5;
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M1090;;;;;;;2;2;;;;;;;;;;;4
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2030;;;;;;;4;;;;;;;;;;;;4
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2040;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2070;;;;;;;9;2;;;;;;;;;;;11
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2080;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2100;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2120;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2021;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M3050;;1;;1;;;;;;1.5;;;;;;;2;1.5;
Q20;2021;600010862;;600010854;M9999;2;2;;3;;;20;4;2;4;;;;;;;7;6;24
Q20;2021;600012330;SNC CROME DE COMPIEGNE;600014005;M1170;;;;;;;4;1;;;;;;;;;;;5
Q20;2021;600012330;;600014005;M9999;;;;;;;4;1;;;;;;;;;;;5
Q20;2021;600013999;CENTRE CHIRURGICAL;600008635;M1030;;;;;;;;2;;;;;;;;;;;2
Q20;2021;600013999;CENTRE CHIRURGICAL;600008635;M1090;;;;;;;4;1;;;;;;;;;;;5
Q20;2021;600013999;;600008635;M9999;;;;;;;4;3;;;;;;;;;;;7
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M1010;0;0;0;1;0;0;0;0;0;0.3;0;0;0;0;0.3;0;1;0.3;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M1120;0;0;1;0;0;0;0;0;0.3;0;0;0;0;0;0.3;0;1;0.3;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M1180;5;2;0;1;0;0;0;0;3.89;2.46;0;1.8;0;0;4.55;0;8;6.35;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M1200;0;0;1;1;0;0;0;0;0.2;0.3;0;0;0;0;0.5;0;2;0.5;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M1320;1;3;0;0;0;0;0;0;1;3;0;0;0;0;4;0;4;4;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M3040;0;0;1;0;0;0;0;0;0.3;0;0;0;0;0;0.3;0;1;0.3;0
Q20;2021;600100101;CH AP-HP LIANCOURT;750712184;M3050;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;2;2;0
Q20;2021;600100101;;750712184;M9999;7;6;3;3;0;0;0;0;6.69;7.06;0;2.8;0;0;10.95;0;19;13.75;0
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1010;;;10;4;;;;;3.49;1.73;;;;;;;14;5.22;
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1030;2;1;;2;;;;;3;1.5;;;;;;;5;4.5;
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1040;;;3;2;;;;;1.86;0.85;;;;;;;5;2.71;
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1070;;2;;1;;;;;;2;;;;;;;3;2;
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1090;;;;1;;2;2;;;0.4;;;;;;;1;0.4;4
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1130;;;;2;;;;;;1.2;;;;;;;2;1.2;
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1150;;;;;;;;1;;;;;;;;;;;1
Q20;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2010;;;3;1;;;1;;2.7;0.9;;;;;;;4;3.6;1
