BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;4.03;1
INFOMED;2021;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;600101943;0.4;0.1
INFOMED;2021;600100861;SSR LNA BRETEUIL;440052041;;;;;;;;1;;;;;0;0;0;1;1;1;1;0;1;1;;0.8;0.2
INFOMED;2021;600101679;SSR UGECAM BEAUVAIS;590039863;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.35
INFOMED;2021;600101687;SSR CGAS GOUVIEUX;600010037;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.05
INFOMED;2021;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;0;;0.5;0.1
INFOMED;2021;600107049;ASSOCIATION LA NOUVELLE FORGE;600107049;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2021;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;800009466;1.2;0.2
INFOMED;2021;600111124;SSR CONDÉ CHANTILLY;600106611;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.2;0.1
INFOMED;2021;600113476;CH CHICN COMPIÈGNE;600100721;;;1;;1;;1;;;;;;0;0;0;0;0;0;0;1;0;0;;7.4;1.7
INFOMED;2021;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;1;610000051;0.79;0.79
INFOMED;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.5
INFOMED;2021;610000051;CHICAM - SITE ALENCON;610780082;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;5;1.35
INFOMED;2021;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.78;0.7
INFOMED;2021;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;0;1;0;;0.5;0.1
INFOMED;2021;610000085;HOPITAL LOCAL - BELLEME;610780132;;;;;;;;1;;;;;0;0;1;0;1;0;;;;0;;0.56;0
INFOMED;2021;610000093;CENTRE HOSPITALIER - SEES;610780140;;;1;;;;;;1;;;;0;0;1;1;1;0;0;0;0;1;;0.5;0.05
INFOMED;2021;610000101;CH - VIMOUTIERS;610780157;;;;;;;1;;;;;;1;1;0;0;0;0;0;0;0;0;;0.05;0
INFOMED;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;;;1;;;1;;;1;;;1;1;0;0;1;1;0;0;0;0;0;;4;0.17
INFOMED;2021;610004269;SERVICE D'HOSPITALISATION À DOMICILE;610787038;;;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2021;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2021;610006256;HAD ORNE-EST;610006769;;;;;;1;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.2;0.02
INFOMED;2021;610006421;CLINIQUE D'ALENCON;610006413;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2;0.2
INFOMED;2021;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;;;;;;1;;;;;;;0;0;0;0;0;0;;;1;0;;;0.02
INFOMED;2021;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2021;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;;;1;;;;;;1;;;;0;0;0;1;1;0;;;1;0;;3;
INFOMED;2021;610780371;CENTRE DE SOINS DE SUITE LE PARC;760025734;;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;0;0
INFOMED;2021;610780389;CMPR LA CLAIRIERE - FLERS;610787764;;;;;;;;1;;;;;0;0;0;1;1;0;;;0;0;;0.6;0
INFOMED;2021;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;1;0.1
INFOMED;2021;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;;1;;;;;;1;;;;;1;0;0;0;0;1;0;0;0;0;;4;1
INFOMED;2021;620000034;CH ARRAS;620100057;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;3.75;1.7
INFOMED;2021;620000059;CH BAPAUME;620100073;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;1;620100057;0.25;0.1
INFOMED;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;620100057;0.2;0.02
INFOMED;2021;620000224;CH BETHUNE;620100651;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;12;0.4
INFOMED;2021;620000240;CH HENIN BEAUMONT;620100677;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;620100651;2;0.2
INFOMED;2021;620000257;CH LENS;620100685;;1;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;620100651;15;2.2
INFOMED;2021;620000281;EPSM VAL DE LYS ARTOIS;620101287;;;;;;;;;;1;;;0;0;0;0;0;0;;;0;1;590782678;2;
INFOMED;2021;620000299;CH AIRE SUR LA LYS;620101295;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2021;620000323;CH CALAIS;620101337;;1;;;;;;1;;;1;;0;0;0;0;0;0;0;0;0;1;620000653;7;0.8
INFOMED;2021;620000349;CH REGION DE ST OMER;620101360;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;590781415;5.88;0.39
INFOMED;2021;620000653;CH BOULOGNE-SUR-MER;620103440;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;1;1;0;;4.54;2.45
INFOMED;2021;620001834;ASSO GROUPE AHNAC;620001834;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.8;0.05
INFOMED;2021;620002154;INSTITUT ALBERT CALMETTE A CAMIERS;620112607;;;;;;;;;;;1;;0;0;0;0;0;0;;;;1;620000653;0.2;0.1
INFOMED;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;1;;;;;;1;;;;;;0;0;0;0;0;0;1;0;0;;;2.79;1.5
INFOMED;2021;620003350;HOPITAL DE RIAUMONT;620001834;1;;;;;;1;;;;;;0;0;0;0;0;0;;;;0;;1.62;0.25
INFOMED;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.85;0.4
INFOMED;2021;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0;0
INFOMED;2021;620012948;CLINIQUE MAHAUT DE TERMONDE;620000265;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;620100735;0.2;0.2
INFOMED;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;;;;;;1;;;;;;;1;0;0;1;1;1;0;0;1;0;;1;0.15
INFOMED;2021;620024208;NEPHROCARE HELFAUT;620002352;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.01;
INFOMED;2021;620024349;SAS CLINIQUE DU VIRVAL;620024299;;;;;;;;;;;1;;0;0;0;0;;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;2.37;0.25
INFOMED;2021;620025387;CLINIQUE DU LITTORAL;620025361;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;620026401;HOPALE REEDUCATION-CENTRE ARRAS;620024158;;;;;;;;1;;;;;1;1;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2021;620026690;GCS CENTRE JOLIOT CURIE;620027839;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.2;
INFOMED;2021;620030726;CLINIQUE LES OYATS;620030718;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;620100016;HOP MARITIME DE BERCK;750712184;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.1
INFOMED;2021;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.5;0.3
INFOMED;2021;620100487;CLINIQUE DES ACACIAS;620000125;;1;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;3.26;0.2
INFOMED;2021;620100495;CLINIQUE DE SOINS DE SUITE LES DRAGS;620000133;;;;;;;;1;;;;;1;0;0;1;1;1;1;0;1;0;;0.3;0.03
INFOMED;2021;620100735;CLINIQUE ANNE ARTOIS;620000265;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3;0.2
INFOMED;2021;620100750;CLINIQUE AMBROISE PARE;620000273;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.01;0.12
INFOMED;2021;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.94;0.03
INFOMED;2021;620101311;CLINIQUE DES 2 CAPS;620027763;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;3.37;0.2
INFOMED;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.1
INFOMED;2021;620102954;SSR FILIERIS BULLY LES MINES SURGEON;750050759;;;;;;;;;1;;;;0;0;0;1;1;1;0;1;0;0;;0.39;0.09
INFOMED;2021;620105940;POLYCLINIQUE DU TERNOIS;620000950;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;620001834;1;0.1
INFOMED;2021;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;;;;;;;;1;;;;;0;0;0;1;1;0;;;;0;;1;0.2
INFOMED;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.5
INFOMED;2021;620106203;SSR FILIERIS BRUAY BUISSIERE ROSERAIE;750050759;;;;;;;;;1;;;;0;0;0;1;1;1;0;1;0;0;;0.38;0.09
INFOMED;2021;620116046;CLINIQUE DES 7 VALLEES;620035303;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;1;800009920;0.75;0.1
INFOMED;2021;620117606;SSR FILIERIS AUCHEL LA MANAIE;750050759;;;;;;;;;1;;;;0;0;0;1;0;1;1;0;0;0;;0.74;0.15
INFOMED;2021;620118513;CENTRE MCO COTE D'OPALE;620002915;;;1;;;;;;1;;;;1;1;1;1;1;1;1;1;0;0;;1.98;0.1
INFOMED;2021;630000016;CH DU MONT DORE;630180032;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2021;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.54;0.59
INFOMED;2021;630000149;CH ETIENNE CLEMENTEL;630780302;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;630000404;0.25;0.1
INFOMED;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;;1;;;;;;1;;;1;;0;0;0;0;0;1;1;0;1;1;;17.12;2.43
INFOMED;2021;630000412;CH D'AMBERT;630780997;;;1;;;;;;1;;;1;0;0;0;0;0;1;0;1;0;0;;1.2;0.4
INFOMED;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.7
INFOMED;2021;630000438;CH DE RIOM;630781011;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;630000404;2;0.2
INFOMED;2021;630000446;CH DE THIERS;630781029;;;1;1;;;;;1;;;1;0;0;0;0;0;0;0;0;0;1;630000412;2.36;0.2
INFOMED;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;;;;;;;;;;;;;;;;;;1;1;0;0;0;;5.6;1
INFOMED;2021;630000487;CENTRE DE REED.FONCT.NOTRE-DAME;630781136;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.4;
INFOMED;2021;630000560;CH BILLOM;630781367;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;630000404;0.5;
INFOMED;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0
INFOMED;2021;630010510;CLINIQUE DES 6 LACS;920030269;;;;;;;;1;;;;;0;0;0;0;;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;630011823;UGECAM - SSR NUTRITION - OBESITE;870015336;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.1
INFOMED;2021;630780179;CTRE HOSPITALISATION DE CHANAT;630011534;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;0;0;;0.7;0.1
INFOMED;2021;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;0.59
INFOMED;2021;630780211;POLE SANTE REPUBLIQUE;630000107;;;1;;;;;;;;;;1;1;1;1;1;0;;;1;0;;6.43;0.5
INFOMED;2021;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;630780369;CLINIQUE DE LA PLAINE;630000164;;;1;;;;;;;;;;0;0;0;1;1;0;1;0;0;0;;1;0.1
INFOMED;2021;630780526;ASSO. -LES SAPINS- - CENTRE MEDICAL;630009991;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.4;0.25
INFOMED;2021;630780559;MECS TZA NOU UGECAM;870015336;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.1
INFOMED;2021;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;0;;0.1;
INFOMED;2021;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;;;;;;;1;;;;;;0;1;1;1;1;1;1;0;1;0;;0.2;0
INFOMED;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;;1;;;;;;1;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3;
INFOMED;2021;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1;0
INFOMED;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;;1;;;1;;;1;;;1;;0;0;0;1;1;1;1;1;1;0;;4.91;2.77
INFOMED;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;;;1;1;;;;1;;;;;0;0;0;0;1;0;0;0;1;1;640000600;1.8;0.1
INFOMED;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;1;1;640000600;2;0.2
INFOMED;2021;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;;1;;;;;;1;;;;;1;0;0;0;0;0;;;1;1;;0.5;0.2
INFOMED;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;1;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;1.9;0.8
INFOMED;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;;1;;1;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;5.4;2.1
INFOMED;2021;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.02
INFOMED;2021;640005591;LES JEUNES CHENES;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;920030269;0.3;0.1
INFOMED;2021;640010518;CLINIQUE D'URSUYA;640010468;;;;;;;;1;;;;;;0;0;1;1;0;1;0;0;0;;1;0.02
INFOMED;2021;640013298;HAD BEARN ET SOULE;640011508;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.6;0.1
INFOMED;2021;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.1
INFOMED;2021;640017224;CLINIQUE BEAULIEU;330050899;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0.2;0.2
INFOMED;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;;1;;;;;;;;;;;0;0;0;0;0;0;;;1;1;640000162;1.2;0.6
INFOMED;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;5.3;0.4
INFOMED;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;0;;0.1;0.1
INFOMED;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;;;1;;;;;;;;;;0;0;0;0;0;1;1;;1;0;;2.93;0.5
INFOMED;2021;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;;;;;;;;;1;;;;0;0;0;1;0;0;0;0;0;0;;1.1;0.1
INFOMED;2021;640780268;CLINIQUE DELAY;640000113;;;1;;;;;;;;;;1;1;0;1;1;1;1;1;0;0;;1.15;0.2
INFOMED;2021;640780334;CLINIQUE D'AMADE;640017893;;;;;;;;;;;;1;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2021;640780409;CLINIQUE MIRAMBEAU;640000154;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.29;0.05
INFOMED;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;;0.2
INFOMED;2021;640780557;CENTRE MEDICAL TOKI EDER;640000238;;1;;;;;;1;;;;;0;0;0;1;1;0;0;0;1;0;;1;0.05
INFOMED;2021;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;;;;;;;;1;;;;;0;1;1;1;1;0;;;0;0;;0;0
INFOMED;2021;640780607;CLINIQUE LA MAISON BASQUE;330050899;;;;;;;;;1;;;;0;0;0;1;1;1;0;1;0;0;;0.5;0.4
INFOMED;2021;640780631;CENTRE GRANCHER-CYRANO;640000295;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;0;;0.2;0.1
INFOMED;2021;640780649;CENTRE MEDICAL LANDOUZY;640000303;;;;;;;;;1;;;;;;;;;1;1;0;1;0;;0.2;0.2
INFOMED;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;1;0.1
INFOMED;2021;640780714;SSR CONCHA BERRI;690793195;;;;;;;;1;;;;;1;1;0;1;1;0;;;;0;;0.13;0.2
INFOMED;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;2.19;0.3
INFOMED;2021;640780938;POLYCLINIQUE MARZET;640000451;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2021;640781175;COLONIE SANITAIRE DES PEP;640790374;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.05;
INFOMED;2021;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;;;1;;;;;;1;;;;1;1;0;0;0;1;1;0;1;1;330780081;2.3;0.53
INFOMED;2021;640781308;CLINIQUE PRINCESS;920036308;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.4
INFOMED;2021;640787149;CRF EN MILIEU THERMAL;640001681;;;;;;;;;1;;;;1;0;1;1;1;0;0;0;0;0;;0.8;0.02
INFOMED;2021;640789426;SSR CLINIQUE L'OSSAU;640003497;;;;;;;;1;;;;;1;1;1;1;1;0;1;1;1;0;;0.2;0.1
INFOMED;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;;;;;;;;1;;;;;0;1;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2021;650000045;CH LOURDES;650780158;;;1;;;;;;1;;;;0;0;0;0;0;0;1;;;0;;3.13;0.3
INFOMED;2021;650000052;CH BAGNERES DE BIGORRE;650780166;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.65;1
INFOMED;2021;650000060;CH LANNEMEZAN;650780174;;;;;;;;1;;1;;;0;0;0;0;0;0;0;0;0;0;;0.02;
INFOMED;2021;650000078;CH LE MONTAIGU;650780190;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;650000417;1;0.2
INFOMED;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;;;1;;;;;;1;;;;0;0;0;0;1;1;0;0;0;1;650780158;5.48;0.7
INFOMED;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;4;0.52
INFOMED;2021;650004799;GCS RESAPY;650003148;;;;;1;;;;;;;;1;1;1;1;1;1;0;1;0;0;;0.5;0.1
INFOMED;2021;650780323;MAIS ENF DIETETIQUE THERMALE CAPVERN;650000128;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.9;0.2
INFOMED;2021;650780398;CENTRE SSR MGEN L'ARBIZON;750005068;;;;;;;;1;;;;;1;0;1;1;1;;1;;0;0;;0.9;
INFOMED;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;;
INFOMED;2021;650780729;CL REPUBLIQUE;650000276;;;;;;;;;;;1;;1;1;1;1;1;1;1;0;1;0;;0.15;0.1
INFOMED;2021;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;1;;;;;;;;;;0;0;0;0;0;;;;;;;4.04;0.4
INFOMED;2021;660000084;CH PERPIGNAN;660780180;;;;;;;;;;;;;;;;;;;;;;;;18.25;3.4
INFOMED;2021;660000092;CHS LEON JEAN GREGORY;660780198;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.8;1
INFOMED;2021;660000167;CH PRADES;660780271;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;660000084;0.5;
INFOMED;2021;660005166;CENTRE DE CONVALESCENCE ST CHRISTOPHE;660786542;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2021;660006305;CL MUTUALISTE CATALANE;340028901;;1;;;;;;;;;;;1;1;1;1;1;0;0;;1;0;;2;
INFOMED;2021;660009689;GCS POLE SANITAIRE CERDAN;660010059;;1;;;;;;1;;;;;1;1;1;1;1;1;0;1;0;0;;0.6;0.1
INFOMED;2021;660010174;PSR SITE BOUFFARD VERCELLI PERPIGNAN;110786324;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.3;0.15
INFOMED;2021;660010422;POLE PEDIATRIQUE DE CERDAGNE HTP;590799730;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;0.1;0.1
INFOMED;2021;660780099;SSR CL AL SOLA;660000043;;;;;;;;;1;;;;1;0;0;1;1;0;;;0;0;;0.2;0.1
INFOMED;2021;660780156;CSSR LE VALLESPIR;340015171;;;;;;;1;;;;;;0;0;0;0;0;;;;;0;;0.88;0
INFOMED;2021;660780321;POLE PEDIATRIQUE DE CERDAGNE;590799730;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;0.1;0.1
INFOMED;2021;660780347;CL DU SOUFFLE LA SOLANE;660000183;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2021;660780628;CL DU VALLESPIR;660000282;;;1;;;;;;;;;;1;1;1;1;1;1;1;1;1;0;;1;0.1
INFOMED;2021;660780636;CRF MER AIR SOLEIL;920031788;;;;;;;;1;;;;;0;0;0;0;;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;660780669;POLYCL MEDITERRANEE;660000324;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1;0.2
INFOMED;2021;660780735;CL DU ROUSSILLON;920030269;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;660780743;CL ST JOSEPH DE SUPERVALTECH;660000373;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2021;660780776;CL ST MICHEL;660000399;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3;0.5
INFOMED;2021;660780784;CL ST PIERRE;660000407;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2021;660780800;SSR SOLEIL CERDAN;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;660780842;CL VAL PYRENE;660000431;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2021;660781097;CL SSR SUNNY COTTAGE;660000506;;;;;;;;;1;;;;1;0;0;0;0;0;0;0;0;0;;0.25;0.1
INFOMED;2021;660781287;CRF CENTRE HELIO MARIN LE FLORIDE;660000621;;;;;;;;;1;;;;0;0;0;1;1;0;;;1;0;;1;0.1
INFOMED;2021;660790163;CL LA PINEDE CRF ST ESTEVE;920031796;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.67;0.1
INFOMED;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;;;1;;;1;;;;;;;1;1;1;1;1;1;1;0;0;0;;3;0.29
INFOMED;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;1;0;0;670000025;30.86;7.5
