BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2021;640789426;SSR CLINIQUE L'OSSAU;640003497;0;;;0;;;0;;;0;;;0;;;0;;;0;;;30;C;D;0;;;0;;;;;;
ORG;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2021;640792305;MAISON SAINT-ANTOINE;640000626;;;;;;;;;;;;;;;;;;;;;;8;D;C;;;;0;;;;;;
ORG;2021;650000045;CH LOURDES;650780158;;;;;;;;;;;;;;;;;;;;;;1;C;;;C;A;;;;;;;
ORG;2021;650000052;CH BAGNERES DE BIGORRE;650780166;;;;1;A;;;;;;;;2;B;;;;;;;;;;;;;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;650000060;CH LANNEMEZAN;650780174;;;;;;;;;;;;;2;;C;;;;;;;14;;C;;;;;;;;;;
ORG;2021;650000078;CH LE MONTAIGU;650780190;1;A;;1;A;;;;;;;;;;;;;;;;;31;C;D;;;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;;;;1;A;;;;;;;;;;;1;D;;;;;;C;A;;;;;;;;;;
ORG;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;650004799;GCS RESAPY;650003148;;;;;;;;;;;;;;;;;;;;;;8;A;D;1;G;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;650780323;MAIS ENF DIETETIQUE THERMALE CAPVERN;650000128;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;
ORG;2021;650780398;CENTRE SSR MGEN L'ARBIZON;750005068;;;;1;B;;;;;;;;;;;;;;;;;21;C;D;;;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;650780729;CL REPUBLIQUE;650000276;;;;;;;;;;;;;;;;;;;;;;12;C;;;;;0;;;;;;
ORG;2021;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;;;;;;;;;;;;;1;E;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;;2;;C;;;;;;;;;;;;;;;;21;;C;;;;;;;;;;
ORG;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;;;;1;A;;;;;;;;2;B;;;;;;;;;;;;;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;650788615;AAIR UAD TARBES;310000633;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;
ORG;2021;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;HAUTES-PYRÉNÉES;HAUTE-GARONNE ET TARN OUEST;;;
ORG;2021;660000084;CH PERPIGNAN;660780180;;;;9;C;D;;;;;;;3;B;A;;;;2;C;;;;;2;F;A;;;;;;;
ORG;2021;660000092;CHS LEON JEAN GREGORY;660780198;;;;1;D;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;
ORG;2021;660000142;SA CL DU PRE;660000142;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;E;;;;;0;;;;;;
ORG;2021;660000167;CH PRADES;660780271;3;A;C;5;B;A;;;;;;;;;;;;;;;;;;;37;A;C;;;;;;;
ORG;2021;660005166;CENTRE DE CONVALESCENCE ST CHRISTOPHE;660786542;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;
ORG;2021;660005182;AIDER SANTE UAD ELNE;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;660005190;AIDER SANTE UAD FONT ROMEU;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;660005208;AIDER SANTE UAD LE BOULOU;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2021;660009341;USLD LES PATIOS D'ARGENT;110786324;;;;1;D;;;;;;;;;;;;;;;;;5;A;C;;;;0;;;;;;
ORG;2021;660010174;PSR SITE BOUFFARD VERCELLI PERPIGNAN;110786324;;;;1;F;;;;;;;;;;;;;;;;;36;C;D;;;;0;;;;;;
ORG;2021;660010422;POLE PEDIATRIQUE DE CERDAGNE HTP;590799730;;;;;;;;;;;;;;;;;;;;;;6;C;;1;G;;0;;;;;;
ORG;2021;660780099;SSR CL AL SOLA;660000043;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;
ORG;2021;660780156;CSSR LE VALLESPIR;340015171;;;;;;;;;;;;;;;;;;;;;;29;C;A;;;;0;;;;;;
ORG;2021;660780321;POLE PEDIATRIQUE DE CERDAGNE;590799730;;;;;;;;;;;;;;;;;;;;;;21;C;D;;;;0;;;;;;
ORG;2021;660780347;CL DU SOUFFLE LA SOLANE;660000183;;;;;;;;;;;;;;;;;;;;;;30;C;D;;;;0;;;;;;
ORG;2021;660780628;CL DU VALLESPIR;660000282;;;;;;;;;;;;;4;A;B;;;;;;;;;;;;;0;;;;;;
ORG;2021;660780636;CRF MER AIR SOLEIL;920031788;;;;;;;;;;;;;;;;;;;;;;;;;3;C;G;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;
ORG;2021;660780735;CL DU ROUSSILLON;920030269;;;;;;;;;;;;;;;;;;;;;;25;D;C;11;C;D;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;660780776;CL ST MICHEL;660000399;;;;;;;;;;;;;;;;3;A;B;;;;;;;;;;0;;;;;;
ORG;2021;660780784;CL ST PIERRE;660000407;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;660780800;SSR SOLEIL CERDAN;920030269;;;;;;;;;;;;;;;;;;;;;;15;C;;;;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2021;660780842;CL VAL PYRENE;660000431;;;;;;;;;;;;;;;;1;A;B;;;;19;C;D;;;;0;;;;;;
ORG;2021;660781097;CL SSR SUNNY COTTAGE;660000506;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;
ORG;2021;660781287;CRF CENTRE HELIO MARIN LE FLORIDE;660000621;;;;;;;;;;;;;;;;2;A;;;;;16;C;;;;;0;;;;;;
ORG;2021;660790163;CL LA PINEDE CRF ST ESTEVE;920031796;;;;;;;;;;;;;;;;;;;;;;30;C;D;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;
ORG;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;;;;1;C;;;;;;;;;;;1;A;;;;;24;C;;;;;0;;;;;;
ORG;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;;;;7;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;
ORG;2021;670000033;CRLCC PAUL STRAUSS - ICANS;670780063;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;
ORG;2021;670000041;HOPITAL LA GRAFENBOURG;670780071;;;;;;;;;;;;;2;A;B;;;;;;;15;A;C;;;;;;;;;;
ORG;2021;670000058;EPSAN BRUMATH;670013366;;;;1;B;;;;;;;;2;A;;;;;;;;172;C;D;;;;;;;;;;
ORG;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;;;;3;D;E;;;;;;;1;A;;;;;3;C;;128;C;D;;;;;;;;;;
ORG;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;4;A;;;;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;
ORG;2021;670000215;HOPITAL DU NEUENBERG;680000643;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;;;;;;
ORG;2021;670000249;CENTRE SSR -CHATEAU WALK-;680000643;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;
ORG;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;;;;3;B;D;;;;;;;2;A;B;;;;;;;54;C;D;;;;;;;;;;
ORG;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;;;;;;;;;;;;;4;A;B;;;;;;;10;C;D;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;
ORG;2021;670000348;HOPITAL LOCAL DE MOLSHEIM;670780642;;;;2;D;A;;;;;;;2;B;B;;;;;;;;;;;;;0;;;;;;
ORG;2021;670000371;HOPITAL LOCAL DE ROSHEIM;670780675;;;;1;D;A;;;;;;;2;B;;;;;;;;12;C;A;;;;0;;;;;;
ORG;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;;;;;;;;;;;;;;;;;;;;;;41;A;;;;;;;;;;;
ORG;2021;670000413;HOPITAL LOCAL D'ERSTEIN;670780717;;;;1;D;;;;;;;;1;B;;;;;;;;41;A;C;;;;;;;;;;
ORG;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;;;;1;A;;;;;1;C;;2;B;A;;;;;;;96;A;B;;;;;;;;;;
ORG;2021;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;;;;;;;;;;;;;;;;;;;;;;6;B;C;;;;0;;;;;;
ORG;2021;670002278;CLINIQUE DU RIED;920030269;;;;;;;;;;;;;;;;;;;;;;;;;11;C;D;0;;;;;;
ORG;2021;670005479;HAD AURAL BERGSON;670000652;;;;;;;;;;;;;;;;;;;;;;9;A;;;;;0;;;;;;
ORG;2021;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;;;;;;;;;;;;;;;;;;;;;;38;C;;;;;0;;;;;;
ORG;2021;670013341;ENDOSAV;670013333;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;C;;0;;;0;;;;;;
ORG;2021;670013754;UGECAM ALSACE;670013754;;;;;;;;;;;;;;;;;;;;;;4;E;C;;;;0;;;;;;
ORG;2021;670014992;MAISON DE SANTE AMRESO BETHEL;670780139;;;;5;C;;;;;;;;3;A;B;;;;;;;6;A;;;;;0;;;;;;
ORG;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;;;;;;;1;F;;;;;;;;;;;;;;26;C;;14;C;;0;;;;;;
ORG;2021;670018068;CLINIQUE RHENA GCS ES;670017847;;;;1;F;;;;;;;;;;;;;;;;;26;C;;14;C;;0;;;;;;
ORG;2021;670018449;HOPITAL DE JOUR ABRAPA;670792340;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;;;;;;;;;;;;;1;F;;;;;;;;;;;;;;0;;;;;;
ORG;2021;670780121;INST UNIV READAPT CLEMENCEAU STRASBG;670013754;;;;;;;;;;;;;;;;;;;;;;1;C;E;2;C;;1;1;BASSE ALSACE SUD MOSELLE;;;;
ORG;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;;;;;;;;;;;;;;;;;;;;;;66;C;A;;;;0;;;;;;
ORG;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;1;C;;;;;;;;;;;1;A;;2;D;;;;;6;A;D;7;A;C;0;;;;;;
ORG;2021;670780386;CLINIQUE SAINTE-ODILE;670000199;;;;1;E;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;
ORG;2021;670780915;CRF SCHIRMECK;670013754;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;
ORG;2021;670781129;INST UNIV READAPT CLEMENCEAU ILLKIRCH;670013754;;;;;;;;;;;;;;;;;;;;;;1;C;E;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;
ORG;2021;680000130;CENTRE DE READAPTATION DE MULHOUSE;680000353;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;
ORG;2021;680000221;HOPITAL SAINT-VINCENT;670781293;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2021;680000312;SSR POLE DE GERONTOLOGIE SAINT DAMIEN;680015963;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;;;;;;;;;;;;;;;;;;;;;;2;A;A;;;;0;;;;;;
ORG;2021;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;690049879;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;1;D;;;;;;;;;;;;;;;;;;;;3;A;C;;;;0;;;;;;
ORG;2021;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;1;A;;;;;;;;;;;1;B;;;;;;;;;;;;;;1;1;HAUTE ALSACE;;;;
ORG;2021;680000627;HOPITAL DU HASENRAIN;680020336;1;D;;4;A;D;;;;;;;3;B;D;;;;;;;376;;;;;;;;;;;;
ORG;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;;;;1;D;;;;;;;;2;B;G;;;;1;C;;165;C;D;;;;;;;;;;
ORG;2021;680000692;HOP INTERCOM ENSISHEIM NEUF-BRISACH;680000981;;;;1;D;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;
ORG;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;680000742;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT;680001054;;;;;;;;;;;;;;;;;;;;;;4;A;D;;;;;;;;;;
ORG;2021;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM;680001088;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;CENTRE ALSACE;;;;
ORG;2021;680000783;HOPITAL LOEWEL DE MUNSTER;680001112;;;;1;C;;;;;;;;2;A;;;;;;;;;;;;;;0;;;;;;
ORG;2021;680000833;HOPITAL DE RIBEAUVILLE;680001138;0;;;1;D;;0;;;0;;;0;;;0;;;0;;;18;C;B;19;C;A;1;1;CENTRE ALSACE;;;;
ORG;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;2;E;B;;;;;;;;;;2;B;G;;;;;;;115;C;;;;;;;;;;;
ORG;2021;680001294;CLINIQUE KORIAN SOLISANA;680000890;;;;;;;;;;;;;;;;;;;;;;16;C;C;1;;;0;;;;;;
ORG;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;;;;2;A;B;;;;;;;;;;;;;;;;;;;;;;1;1;CENTRE ALSACE;;;;
ORG;2021;680007648;HAD CENTRE ALSACE;680007598;;;;;;;;;;;;;;;;;;;;;;1;A;B;;;;1;1;CENTRE ALSACE;;;;
ORG;2021;680017829;HAD SUD ALSACE;680017811;;;;;;;;;;;;;;;;;;;;;;1;A;B;;;;0;;;;;;
ORG;2021;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;;;;;;;;;;;;;;;;;;;;;;37;D;C;;;;1;1;HAUTE ALSACE;;;;
ORG;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;680022753;CENTRE DE READAPTATION DE COLMAR;670013754;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690000013;CH MONTGELAS;690780036;;;;2;A;A;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;;;;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT;690780069;;;;;;;;;;2;A;;;;;;;;;;;4;A;B;;;;1;1;VAL RHÔNE SANTÉ;;;;
ORG;2021;690000088;CH LE VINATIER;690780101;;;;3;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;;;;;;;;;;;;;;;;;;;;;;59;C;D;;;;0;;;;;;
ORG;2021;690000310;CLINIQUE MON REPOS;690000310;;;;1;E;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;
ORG;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;;;;;;;;;;;;;;;;;;;;;;8;C;;;;;0;;;;;;
ORG;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;;;;2;C;D;;;;;;;;;;2;A;D;;;;;;;;;;;;;;;;
ORG;2021;690000583;CH DE BELLEVILLE;690782230;;;;2;A;B;;;;;;;;;;1;A;;;;;1;A;;;;;;;;;;;
ORG;2021;690000591;CH DE BEAUJEU;690782248;;;;1;A;;;;;;;;;;;1;A;;0;;;6;A;C;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;
ORG;2021;690000633;CH DE THIZY;690043237;;;;;;;;;;;;;1;B;;;;;;;;;;;4;C;;;;;;;;
ORG;2021;690000773;CH DU MONT D'OR;690782925;;;;;;;;;;;;;1;B;;;;;;;;;;;;;;1;1;RHÔNE CENTRE;;;;
ORG;2021;690000880;CENTRE LEON BERARD;690783220;;;;2;C;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;
ORG;2021;690002092;CLINIQUE NOTRE DAME;010783009;;;;;;;;;;;;;1;B;B;;;;;;;;;;;;;0;;;;;;
ORG;2021;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE;690796552;;;;;;;;;;;;;;;;;;;;;;2;C;A;;;;0;;;;;;
ORG;2021;690007406;LONG SEJOUR HCL - ANTOINE CHARIAL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690010848;CLINIQUE IRIS - SAINT-PRIEST;690000450;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;690019849;IHOP - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;;;;;;;;;;;;;;;;;;;;;;19;C;;;;;0;;;;;;
ORG;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;;;;;;;;;;;;;;;;1;A;E;;;;;;;;;;0;;;;;;
ORG;2021;690025366;CLINIQUE IRIS - LYON 8EME;690000450;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;690029186;ENDO LYON SUD OUEST;690027099;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;
ORG;2021;690030119;CLINIQUE LA MAJOLANE;920030269;;;;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2021;690030283;SSR LES LILAS BLEUS;750056335;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;
ORG;2021;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE;920033537;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;
ORG;2021;690031513;NEPHROCARE RILLIEUX;690000278;;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;
ORG;2021;690041108;ANTENNE SMUR BRON - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690041124;MEDIPOLE HOPITAL PRIVE;690000724;;;;2;D;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;D;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;690041488;ADDIPSY;690041488;;;;;;;;;;;;;;;;;;;;;;6;;;;;;0;;;;;;
ORG;2021;690044623;CENTRE PSYPRO LYON;690042593;;;;;;;;;;;;;;;;1;A;B;;;;4;C;D;;;;0;;;;;;
ORG;2021;690044649;CLC - SITE CH NORD-OUEST VILLEFRANCHE;690783220;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;
ORG;2021;690048392;AURAL UNITE DIALYSE LE MONT CALME;690796552;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;690780093;HIA DESGENETTES;750821092;;;;1;A;;;;;;;;;;;;;;;;;114;C;D;;;;1;1;RHÔNE CENTRE;;;;
ORG;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;0;;;0;;;0;;;0;;;0;;;0;;;0;;;38;C;;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;
ORG;2021;690780200;CLINIQUE EMILIE DE VIALAR;690000112;;;;;;;;;;;;;;;;;;;;;;9;A;D;;;;0;;;;;;
ORG;2021;690780259;CLINIQUE SAINT CHARLES LYON;690030457;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;
ORG;2021;690780390;POLYCLINIQUE LYON NORD;690000229;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;690780481;KORIAN LE BALCON LYONNAIS;750056335;0;;;0;;;0;;;0;;;0;;;0;;;0;;;6;C;;10;D;E;0;;;;;;
ORG;2021;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;;;;;;;;;;;;;;;;;;;;;;12;;;;;;0;;;;;;
ORG;2021;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;4;C;D;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2021;690780549;CLINIQUE LYON LUMIERE;920030269;;;;;;;;;;;;;;;;;;;;;;13;D;E;;;;0;;;;;;
ORG;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;;;;1;C;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;;;;;;;;;;;;;;;;;;;;;;33;C;D;7;C;;0;;;;;;
ORG;2021;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;;;;;;;;;;;;;;;;;;;;;;38;C;D;;;;0;;;;;;
ORG;2021;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;;;;;;;;;;;;;;;;;;;;;;10;C;A;;;;0;;;;;;
ORG;2021;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;;;;;;;;;;;;;;;;;;;;;;8;C;B;;;;0;;;;;;
ORG;2021;690782420;CENTRE MEDICAL DE BAYERE;690793633;;;;;;;;;;;;;;;;;;;;;;4;C;C;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;
ORG;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784137;HOPITAL LYON SUD - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;3;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;4;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784194;HOPITAL DES CHARPENNES - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690784202;HOPITAL HENRY GABRIELLE - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;;;;11;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;690788930;HAD SOINS ET SANTE LYON;690001623;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;
ORG;2021;690790472;SSR LA MAISONNEE;690029723;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;690797873;LONG SEJOUR DE COURS;690043237;;;;;;;;;;;;;1;B;;;;;;;;;;;4;C;;;;;;;;
ORG;2021;690802913;USLD LES HIBISCUS;590019568;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;RHÔNE CENTRE;;;;
ORG;2021;690803044;CLINIQUE IRIS - MARCY L'ETOILE;690000450;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE;690796552;;;;;;;;;;;;;;;;;;;;;;3;C;A;;;;0;;;;;;
ORG;2021;690805361;CH ST JOSEPH ST LUC;690805353;;;;;;;;;;;;;;;;;;;;;;36;C;D;;;;0;;;;;;
ORG;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;;;;1;A;C;;;;;;;;;;2;A;B;;;;46;C;D;;;;0;;;;;;
ORG;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;;;;;;;;;;;;;;;;;;;4;C;;;;;;;;;;;;;;
ORG;2021;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;;;;1;;;;;;;;;1;;;;;;;;;73;C;A;;;;1;1;;;;;
ORG;2021;700780174;CLINIQUE ST MARTIN;700000052;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;1;1;HAUTE-SAÔNE;;;;
ORG;2021;700784887;CRF NAVENNE;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;1;1;HAUTE-SAÔNE;;;;
