BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;N2320;10;3;11.83;;
BLOCS_P;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;N2510;9;1;9.01;;
BLOCS_P;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;N4160;2;;2;;
BLOCS_P;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;NAUT;1;;0.5;;
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;M1030;1;0;0.23;1;0
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;M200H;4;1;1.96;0;1
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;N2200;4;4;7.2;0;1
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;N2310;15;;10.61;1;0
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;N2320;7;1;9.21;0;1
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;N2510;6;2;7.91;0;1
BLOCS_P;2021;530000173;CH DU NORD MAYENNE;530000074;NAUT;1;;0.1;0;0
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;M100H;7;1;5.6;1;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;M1030;3;3;4.4;1;0
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;M200H;14;4;13.97;0;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2200;5;5;8.86;0;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2310;15;2;12.33;0;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2320;6;7;12.16;0;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2510;8;4;11.53;0;1
BLOCS_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;NAUT;0;0;0.75;0;
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;M100H;4;;4;0;1
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;M1030;1;;5;0;1
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;M200H;20;1;20;0;1
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;N2200;14;;17.38;0;1
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;N2320;3;5;7.1;0;0
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;N2510;1;;1;0;0
BLOCS_P;2021;530031962;POLYCLINIQUE DU MAINE;530000975;NAUT;7;1;7.33;0;0
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;M1030;7;2;4.47;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;M200H;8;4;2.39;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;N2200;2;;2;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;N2310;3;;3;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;N2320;4;;3.99;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;N2510;18;4;16.96;1;1
BLOCS_P;2021;540000015;CHRU NANCY - MATERNITE;540023264;NAUT;17;17;25.53;0;0
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;M100H;;4;0.88;0;1
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;M1030;1;5;4;1;0
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;M200H;;10;3.27;0;1
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;N2200;8;1;5.58;0;1
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;N2310;6;1;5.59;1;0
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;N2320;6;;6.85;0;1
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;N2510;;12;5.68;0;0
BLOCS_P;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;NAUT;3;16;7.49;0;0
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;M100H;;;;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;M1030;4;;3.65;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;M200H;2;11;3;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2200;6;4;9.24;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2310;;6;5.91;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2320;2;1;2.32;0;1
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N4160;;1;0.98;0;0
BLOCS_P;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;NAUT;;5;4.06;0;0
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;M100H;1;;0.2;0;0
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;M1030;13;1;9.02;0;1
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;M200H;18;1;8.9;0;1
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;N2200;16;2;22.59;1;0
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;N2310;8;2;9.56;0;1
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;N2320;7;1;7.26;0;1
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;N2510;11;3;13.98;1;0
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;N4130;;;;0;1
BLOCS_P;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;NAUT;19;3;19.43;0;0
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;M100H;;10;;0;1
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;M1030;;21;;0;1
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;M200H;;18;;0;1
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;N2200;14;3;10.97;0;1
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;N2320;1;0;0.33;;1
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;N2510;2;0;2;;0
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;N4130;;1;0.14;;0
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;N4160;1;0;1;0;0
BLOCS_P;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;NAUT;6;;4;;0
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;M100H;15;;15;1;0
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;M1030;;14;8;;1
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;M200H;2;;2;;
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2200;12;;12.83;;1
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2320;;2;1.37;;1
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2510;1;;1;;0
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N4130;2;;1.45;;
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N4160;1;;0.24;;1
BLOCS_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;NAUT;18;;11.2;;0
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;M100H;;;;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;M1030;4;6;10;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;M200H;47;2;49;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;N2200;11;7;11.32;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;N2310;0;3;0.47;0;0
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;N2320;5;2;4.25;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;N4160;1;0;1;0;1
BLOCS_P;2021;540000452;CLINIQUE SAINT ANDRE;540000908;NAUT;9;0;8.43;0;0
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;M100H;13;22;;1;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;M1030;21;;;1;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;M200H;30;25;;1;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2200;37;13;45.27;0;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2320;4;;4.83;0;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2510;3;1;3.38;0;0
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N4160;4;;3.68;0;1
BLOCS_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;NAUT;30;2;26.47;0;0
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;M100H;50;;50;;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;M1030;15;;15;1;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;M200H;60;;60;;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;N2200;20;4;23;0;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;N2310;;;;0;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;N2320;5;0;5;0;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;N2510;8;;8;0;0
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;N4160;2;0;2;0;1
BLOCS_P;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;NAUT;26;1;23.9;0;0
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;M1030;2;0;2.75;1;0
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;M200H;;9;1.24;0;1
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2200;2;3;4.12;0;1
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2310;5;1;5.8;0;1
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2320;5;2;6.13;0;1
BLOCS_P;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;NAUT;3;2;4.63;0;0
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;M100H;;7;2.4;0;1
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;M1030;3;;3;0;1
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;M200H;6;14;8.08;0;1
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2200;9;2;10.27;0;0
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2310;6;;5.49;0;0
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2320;12;;7.7;0;0
BLOCS_P;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N4160;1;;1;0;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M100H;1;;0.05;1;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M1030;12;;8.28;1;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M200H;12;1;4.48;1;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2200;28;7;32.36;1;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2310;18;1;19.66;1;1
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2320;9;1;9.82;1;1
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2510;21;3;21.7;1;0
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N4130;;;;1;1
BLOCS_P;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NAUT;11;0;10.14;1;0
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;M1030;5;3;7.4;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;M200H;10;4;9.96;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;N2200;9;5;9.23;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;N2310;9;3;9.5;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;N2320;6;4;8.24;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;N2510;5;2;3.39;;
BLOCS_P;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;N4160;1;;1;;
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M100H;9;5;2.2;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1030;28;8;22.38;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M200H;54;11;16.34;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2200;55;15;62.7;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2310;38;15;47.52;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2320;27;10;32.03;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2510;27;10;34.4;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N4160;1;;0.3;1;1
BLOCS_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;NAUT;45;6;46.74;1;1
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;M100H;;3;2;0;0
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;M1030;6;0;6;1;0
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;M200H;11;22;22;1;0
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;N2200;10;1;10.8;;1
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;N2320;2;1;2.8;;1
BLOCS_P;2021;540013224;POLYCLINIQUE MAJORELLE;540000536;NAUT;11;1;11.5;;0
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M100H;9;5;12.17;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M1030;10;4;11.48;1;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M200H;7;6;10.02;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2200;21;3;21.79;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2310;9;2;10.47;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2320;3;1;3.9;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2510;7;;7.48;;
BLOCS_P;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;NAUT;5;;5.27;;
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;M200H;3;;0.67;0;0
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;N2200;17;3;15.56;0;1
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;N2310;4;;4.82;0;1
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;N2320;2;;1.56;0;1
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;N2510;6;;5.57;0;0
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;N4160;1;;0.98;0;0
BLOCS_P;2021;550000178;POLYCLINIQUE DU PARC;550000293;NAUT;5;2;5.02;0;0
BLOCS_P;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;M1030;;3;0.4;1;
BLOCS_P;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;N2310;4;;4;0;
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;M100H;9;6;1.5;0;1
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;M1030;14;0;8.57;1;
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;M200H;28;4;11.15;0;1
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2200;10;5;15.92;;
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2310;31;10;36.88;;1
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2320;26;9;31.21;;1
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2510;28;7;33.06;;
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;N4130;0;34;4.25;;1
BLOCS_P;2021;560000127;CHBA SITE DE VANNES;560023210;NAUT;9;1;8.01;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M100H;6;22;4.27;1;1
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M1030;10;13;19.92;1;1
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M200H;0;40;10.16;1;0
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2200;7;1;8.13;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2310;30;9;35.94;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2320;40;8;45.97;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2510;34;5;37.21;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N4130;;;0.37;;
BLOCS_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;NAUT;4;2;4.13;;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;M1030;3;1;3.6;1;0
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;M200H;20;;3.5;0;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;N2200;16;3;14.17;;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;N2310;14;2;15.53;;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;N2320;6;2;6.48;;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;N2510;7;0;7;;
BLOCS_P;2021;560000143;CHCB- SITE KÉRIO;560014748;NAUT;3;0;3;;
BLOCS_P;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;M100H;;1;0.1;0;0
BLOCS_P;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;N2200;;1;0.23;0;0
BLOCS_P;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;N2510;;1;0.14;0;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M100H;1;1;2.31;0;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M1030;3;1;5.64;1;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M200H;5;11;9.5;0;1
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2200;4;;3.98;0;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2310;11;2;11.97;1;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2320;9;4;12.3;0;1
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2510;8;;7.27;0;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N4160;;4;1;0;0
BLOCS_P;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;NAUT;2;1;2;0;0
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;M100H;;7;2.2;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;M1030;;13;6;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;M200H;;29;12.8;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N2200;36;8;39.22;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N2310;14;7;19.43;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N2320;5;2;8.66;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N2510;12;5;12.98;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N4130;;;0.75;0;1
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;N4160;2;1;1.68;0;0
BLOCS_P;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;NAUT;6;1;6.77;0;0
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;M100H;3;1;3.2;0;1
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;M1030;3;;3;0;1
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;M200H;11;4;12.1;0;1
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;N2200;10;4;11.6;;
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;N2310;1;;1;;
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;N2320;0;;1;;
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;N4160;1;;1;;
BLOCS_P;2021;560007510;POLYCLINIQUE DE KERIO;560001307;NAUT;3;2;4.15;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;M200H;95;;;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2200;44;20;60.21;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2310;2;;1.79;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2320;3;4;3.92;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2510;7;3;8.1;;
BLOCS_P;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N4160;2;;2;;
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;M100H;2;;2;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;M1030;5;;4.33;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;M200H;28;;28;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;N2200;48;8;51.8;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;N2310;3;0;2.58;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;N2320;6;1;2.8;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;N2510;25;1;25;0;0
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;N4160;2;1;2.8;0;1
BLOCS_P;2021;560029068;GCS CLINIQUE DU TER;560029050;NAUT;55;5;55.1;0;1
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M100H;7;1;0.84;1;1
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M1030;7;;3;1;0
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M200H;15;4;5.23;1;1
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2200;17;7;19.17;;
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2310;8;3;10.52;;
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2320;6;4;8.52;;
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2510;1;0;0.9;;
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N4160;1;0;1;;
BLOCS_P;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;NAUT;3;5;5.61;;
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M100H;4;6;4.5;;0
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M1030;;10;5;;1
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M200H;10;4;10.8;;1
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N2200;18;16;25.66;0;1
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N2310;;5;0.97;0;0
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N2320;1;;1;0;1
BLOCS_P;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N4160;1;;1;0;0
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M1030;1;13;7.21;1;0
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M200H;7;9;10.04;0;1
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2200;10;3;19.81;0;0
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2310;6;1;6.64;0;1
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2320;4;1;5;1;0
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2510;1;0;0.95;0;0
BLOCS_P;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N4130;0;0;0;1;0
