BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2021;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;INF;;1;;;16;;;;;;5220;36;;;150;3132;;;;;;;3013;0;;;3;2;;8422;1273;0;21;15;0;137;1095;857;69;;3;2;2.99;;;;;;53;15;62.25;41.48;;7.67;5;13.93;;;;;;;;;;;;;;
PSY;2021;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;828;;0;18228;;;;1025;856;;;3;2;1.2;;;;;;7;4;6.87;4.12;;2.95;;;;;;;;;;;;;;;;
PSY;2021;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;TOT;1;;11;1;294;;;;;;106690;333;;1;2167;95615;;;;;;9;15997;0;3233;2;31;22;;42633;28639;0;28332;3197;321;144;8057;4369;1393;39;34;14;36.38;2;;2;;;533;77;485.37;375.29;97.66;25.8;8;38.18;;;;;;;;;;;;;;
PSY;2021;630780401;CLINIQUE PSYCHIATRIQUE DE L AUZON;630000172;GEN;;;;;116;;;;;;42340;20;12;;935;34572;;;;;;;6623;2267;;;;;;;;;;;;;735;;627;7;;8;5;;5;1.3;0;1;32;28;53.58;30.09;19.5;2.21;1.21;0.57;;;;;;;;;;;;;;
PSY;2021;630780401;CLINIQUE PSYCHIATRIQUE DE L AUZON;630000172;TOT;0;;;0;116;;;;;;42340;20;12;;935;34572;;;;;;;6623;2267;;;;;;;;;;;;;735;;627;7;;8;5;;5;1.3;;;32;28;53.58;30.09;19.5;2.21;1.21;0.57;;;;;;;;;;;;;;
PSY;2021;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;GEN;;;;;68;;;;;;24220;20;;;583;23163;;;;;;;4380;;;;;;;;;;;;;;528;;448;;5;1;5.5;;;;;;23;7;29.3;22;6;1;0;0.3;5;;5;;;;;;;;;;;
PSY;2021;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;TOT;0;;;0;68;;;;;;24220;20;;;583;23163;;;;;;;4380;;;;;;;;;;;;;;528;;448;;5;1;5.5;;;;;;23;7;29.3;22;6;1;0;0.3;5;;5;;;;;;;;;;;
PSY;2021;630781771;CMP - CHU63;630780989;GEN;;5;;;177;;;;;;64367;39;;;1856;51916;;;;;;;6554;;;;3;14;4;1851;21014;2491;1851;54;4982;1;6982;5446;1306;33;28;6;26.23;1;3;2.2;0;1;168;67;222.99;109.38;60.12;13.13;5.15;8.75;3;1;3.05;;;;;;;;;;;
PSY;2021;630781771;CMP - CHU63;630780989;INF;;3;;;12;;;;;;4378;34;;;123;2829;;;;;;34;2902;;;1;2;7;3;1614;8901;2940;103;247;875;128;1849;1646;100;1;4;6;6.76;;2;0.4;0;1;37;33;59.33;24.64;7.28;5.98;2.17;14.74;2;1;1.45;;1;0.2;;;;;;;;
PSY;2021;630781771;CMP - CHU63;630780989;TOT;1;;;0;189;;;;;;68745;73;;;1979;54745;;;;;;34;9456;;;1;5;21;7;3465;29915;5431;1954;301;5857;129;8571;6941;1401;34;32;12;32.99;1;5;2.6;;;205;100;282.32;134.02;67.4;19.11;7.32;23.49;5;2;4.5;;1;0.2;;;;;;;;
PSY;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;GEN;;;;;161;;;;;;58765;20;;;1790;56483;;;;;;;4812;;;;;;;;;;;;;;1286;;1027;;11;;;;2;0.89;0;0;49;20;85.65;41.32;19.37;2.33;3.13;2.92;11;;;;2;0.89;43;17;75.37;36.36;17.04;2.05;2.75;2.56
PSY;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;TOT;0;;;0;161;;;;;;58765;20;;;1790;56483;;;;;;;4812;;;;;;;;;;;;;;1286;;1027;;11;;;;2;0.89;;;49;20;85.65;41.32;19.37;2.33;3.13;2.92;11;;;;2;0.89;43;17;75.37;36.36;17.04;2.05;2.75;2.56
PSY;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;GEN;;3;;;107;;;;8;;41964;40;10;;1099;34402;;;;2171;;16;2416;3;;;12;5;5;34830;5372;3906;6629;1705;5208;71;5664;4343;1134;45;16;7;19.71;;3;1.59;;;240;59;260.92;191.09;13.31;9.53;4.17;8.92;;;;;;;;;;;;;;
PSY;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;INF;;1;;;8;;;;;;2920;32;;;161;1964;;;;;;0;3253;;;;4;1;3;12542;1113;4565;375;148;1178;436;1536;1330;116;0;8;3;9.54;;;;;;67;21;71.01;30.03;;10.09;9.8;14.91;;;;;;;;;;;;;;
PSY;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2353;;;;398;386;1;0;2;;0.3;;6;0.93;;;7;2;5.7;4.7;;1;;;;;;;;;;;;;;;;
PSY;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;TOT;1;;2;1;115;;;;8;;44884;72;10;;1260;36366;;;;2171;;16;5669;3;;;16;6;8;47372;6485;8471;9357;1853;6386;507;7461;5943;1241;45;24;10;29.55;;9;2.52;;;309;82;337.63;225.82;13.31;20.62;13.97;23.83;;;;;;;;;;;;;;
PSY;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;GEN;;4;;;269;;;;18;;98185;181;30;1;1732;80830;0;0;0;4397;0;0;10141;4318;409;2;8;42;22;52204;17797;17363;14546;21106;4666;432;10570;8514;1217;55;24;15;31.84;4;9;8.59;1;0;568;57;610.69;366.99;99.43;21.11;8.17;18.72;24;11;14.37;0;1;0.38;355;25;374.49;222.56;83.07;3.73;2;13.91
PSY;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;INF;;2;;;29;3;;;;;9850;56;2;;242;5952;0;;;0;0;0;4583;0;;3;8;19;4;28560;5894;3767;2005;294;996;371;3098;2625;124;0;6;9;11.86;0;0;0;0;0;140;35;165.11;78.17;5;15.91;19.48;21;3;2;1.6;0;0;0;41;2;42.3;22.88;5;1;1;1
PSY;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;PEN;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;0;;;;;;;543;497;0;0;0;3;0.64;0;0;0;;;2;;2;2;;;;;0;0;0;0;0;0;;;;;;;;
PSY;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;TOT;1;;4;1;298;3;;;18;;108035;237;32;1;1974;86782;0;0;0;4397;0;0;14724;4318;409;5;16;61;26;80764;23691;21130;16551;21400;5662;803;13672;11323;1332;56;30;27;44.34;4;9;8.59;;;710;92;777.8;447.16;104.43;37.02;27.65;39.72;27;13;15.97;;1;0.38;396;27;416.79;245.44;88.07;4.73;3;14.91
PSY;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;GEN;;;;;93;;;7;8;;33945;30;8;;894;27938;;;2978;2232;;;14824;537;;;;;;;;;;;;;1866;0;729;0;;11;;;2;0.9;0;0;55;34;60;29.45;13;8.6;2.75;1.8;;6;;;;;37;2;34.3;23.93;8.69;0.98;;0.8
PSY;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;INF;;;;;;;;;;;;15;;;;;;;;;;;4297;;;;;;;;;;;;;;325;0;0;0;;2;1.42;;;;0;0;6;12;7.8;1.94;;2.4;3.1;0.4;;;;;;;;;;;;;;
PSY;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;TOT;0;;;0;93;;;7;8;;33945;45;8;;894;27938;;;2978;2232;;;19121;537;;;;;;;;;;;;;2191;0;729;0;;13;1.42;;2;0.9;;;61;46;67.8;31.39;13;11;5.85;2.2;;6;;;;;37;2;34.3;23.93;8.69;0.98;;0.8
PSY;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;GEN;;;;;95;;;20;;;34675;30;;;1072;26698;;;10674;;;;2767;;;;;;;;;;;;;;1076;;831;;1;2;2.11;2;3;2.96;0;0;51;;50.3;26.72;5.77;3.6;2.2;1.61;1;2;1.68;2;3;2.36;44;;40.24;21.37;4.61;2.88;1.76;1.28
PSY;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;1557;;;;;;;;;;;;;;92;;;;;;0.23;;;0.32;0;0;6;;5.58;2.96;0.64;0.4;0.24;0.17;;;;;;;;;;;;;;
PSY;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;TOT;0;;;0;95;;;20;;;34675;45;;;1072;26698;;;10674;;;;4324;;;;;;;;;;;;;;1076;;831;;1;2;2.34;2;3;3.28;;;57;;55.88;29.68;6.41;4;2.44;1.78;1;2;1.68;2;3;2.36;44;;40.24;21.37;4.61;2.88;1.76;1.28
PSY;2021;640780334;CLINIQUE D'AMADE;640017893;GEN;;;;;70;;;;;;25550;10;;;658;21360;;;;;;;4162;;;;;;;;;;;;;;799;;514;0;4;;4;1;;1;;;22;3;22.33;16.8;3.73;0.8;1;;;;;;;;;;;;;;;
PSY;2021;640780334;CLINIQUE D'AMADE;640017893;TOT;0;;;0;70;;;;;;25550;10;;;658;21360;;;;;;;4162;;;;;;;;;;;;;;799;;514;;4;;4;1;;1;;;22;3;22.33;16.8;3.73;0.8;1;;;;;;;;;;;;;;;
PSY;2021;640780409;CLINIQUE MIRAMBEAU;640000154;GEN;;;;;54;;;;;;18552;10;;1;870;18552;;;;;;;4623;;842;;;;;;;;;;;;1294;;646;;;4;2.4;;6;0.7;0;0;21;13;24.29;16.92;6;0.63;0.34;0.14;;;;;;;;;;;;;;
PSY;2021;640780409;CLINIQUE MIRAMBEAU;640000154;TOT;0;;;0;54;;;;;;18552;10;;1;870;18552;;;;;;;4623;;842;;;;;;;;;;;;1294;;646;;;4;2.4;;6;0.7;;;21;13;24.29;16.92;6;0.63;0.34;0.14;;;;;;;;;;;;;;
PSY;2021;650000060;CH LANNEMEZAN;650780174;GEN;;4;;;207;0;0;17;0;17;75555;84;4;6;2192;61956;0;0;4410;0;5687;2;8500;67;0;3;8;3;6;79751;1086;15351;16455;791;4559;1;9977;7966;1409;55;18;2;17.78;2;1;5.52;1;1;266;137;382.86;279.07;14.8;13.46;;12.56;2;11;6.4;;3;1.16;159;57;210.82;173.34;13.62;3.24;;1.7
PSY;2021;650000060;CH LANNEMEZAN;650780174;INF;;1;;;14;7;;;;;4236;69;;6;256;2942;793;;;0;0;12;7533;0;0;;6;1;6;15525;472;8968;231;189;4;95;1767;1571;98;1;1;4;2.88;1;1;2.05;1;1;44;81;108.42;46.11;;14.04;4.98;23.18;;1;0.24;;;;19;18;24.87;14.63;;0.7;;6.02
PSY;2021;650000060;CH LANNEMEZAN;650780174;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;;;;;;;395;395;;;;3;0.26;;1;0.19;;;;13;2.12;1.48;;0.64;;;;;;;;;;;;;;;;
PSY;2021;650000060;CH LANNEMEZAN;650780174;TOT;1;;4;1;221;7;0;17;0;17;79791;153;4;12;2448;64898;793;0;4410;0;5687;14;16033;67;0;3;16;4;12;95276;1558;24319;16686;980;4563;96;11581;9839;1480;56;19;9;20.92;3;3;7.76;;;310;231;493.4;326.66;14.8;28.14;4.98;35.74;2;12;6.64;;3;1.16;178;75;235.69;187.97;13.62;3.94;;7.72
PSY;2021;650780729;CL REPUBLIQUE;650000276;GEN;;;;;49;;;;;;15404;12;;;399;16173;;;;;;;1071;;;;;;;;;;;;;;483;;289;3;2;1;;;5;;0;1;21;2;26.73;14.8;3.2;0;1;0;2;1;;;5;;19;;17.04;13.3;2.4;;0.5;
PSY;2021;650780729;CL REPUBLIQUE;650000276;TOT;0;;;0;49;;;;;;15404;12;;;399;16173;;;;;;;1071;;;;;;;;;;;;;;483;;289;3;2;1;;;5;;;;21;2;26.73;14.8;3.2;0;1;0;2;1;;;5;;19;;17.04;13.3;2.4;;0.5;
PSY;2021;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;GEN;;;;;43;0;0;0;0;0;15695;0;0;0;335;12239;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;251;;;;2;;2;1;2;2;0;0;15;10;21.38;9.3;10.54;0.87;0;0.67;2;;2;1;2;2;15;10;21.38;9.3;10.54;0.87;0;0.67
PSY;2021;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;TOT;0;;;0;43;0;0;0;0;0;15695;0;0;0;335;12239;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;251;;;;2;;2;1;2;2;;;15;10;21.38;9.3;10.54;0.87;0;0.67;2;;2;1;2;2;15;10;21.38;9.3;10.54;0.87;0;0.67
PSY;2021;660000092;CHS LEON JEAN GREGORY;660780198;GEN;;6;;;209;8;14;10;8;0;76285;141;0;0;1866;66643;49;2922;2075;2188;0;0;12589;0;0;1;12;10;12;73681;6666;4355;5803;4964;9412;45;11304;9256;1309;51;41;8;35.88;18;6;15.99;1;1;537;70;566.14;339.32;70.96;15.48;4.83;30.04;36;3;27.6;14;4;15.1;364;33;375.37;197.02;68.88;4.46;0;19.54
PSY;2021;660000092;CHS LEON JEAN GREGORY;660780198;INF;;3;;;8;8;;;2;0;2920;50;0;0;123;2066;0;;;57;0;0;1284;0;0;3;8;5;8;29789;978;1158;366;101;389;229;3914;3708;64;0;9;3;9.1;0;1;0.2;0;0;116;17;126.67;46.1;7.92;18.85;12.84;22.48;3;0;2.7;0;1;0.2;25;3;27.33;13.2;5.92;1;0;3
PSY;2021;660000092;CHS LEON JEAN GREGORY;660780198;PEN;;;;;13;;;;;;4745;13;;0;43;2262;;;;;;;154;;0;0;1;;0;1377;;0;25042;;;;1646;1568;38;1;2;2;3.55;0;0;0;;;20;1;19.3;10.8;0;4.96;0;0.54;2;2;3.55;0;0;0;9;0;8.5;7;0;0.5;0;0
PSY;2021;660000092;CHS LEON JEAN GREGORY;660780198;TOT;1;;9;1;230;16;14;10;10;0;83950;204;0;0;2032;70971;49;2922;2075;2245;0;0;14027;0;0;4;21;15;20;104847;7644;5513;31211;5065;9801;274;16641;14388;1404;52;50;13;48.53;18;7;16.19;;;673;85;712.11;396.22;78.88;39.29;17.67;53.06;41;5;33.85;14;5;15.3;398;36;411.2;217.22;74.8;5.96;0;22.54
PSY;2021;660000142;SA CL DU PRE;660000142;GEN;;0;;;119;;;;;;46720;20;;;3417;41255;;;;;;;3906;0;0;;;;;;;;;;;;938;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;660000142;SA CL DU PRE;660000142;TOT;0;;0;0;119;;;;;;46720;20;;;3417;41255;0;;;0;0;0;3906;0;0;;;;;;;;;;;;938;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;660780735;CL DU ROUSSILLON;920030269;GEN;;;;;84;;;60;;;30660;13;;;535;30411;;;20766;;;;6342;;;;;;;;;;;;;;803;;611;;1;4;3.55;3;2;4.02;0;0;;;89.89;36.24;18.71;4.19;2.86;9.46;;;;;;;;;;;;;;
PSY;2021;660780735;CL DU ROUSSILLON;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;2732;;;;;;;;;;;;;;64;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;660780735;CL DU ROUSSILLON;920030269;TOT;0;;;0;84;;;60;;;30660;28;;;535;30411;;;20766;;;;9074;;;;;;;;;;;;;;867;;611;;1;4;3.55;3;2;4.02;;;;;89.89;36.24;18.71;4.19;2.86;9.46;;;;;;;;;;;;;;
PSY;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;GEN;;1;;;74;;;;4;;27010;12;1;;824;20752;0;0;0;9;0;0;1178;0;0;1;1;7;2;3106;12683;5231;1376;7;2198;1;8181;7567;503;1;30;11;18.87;;;;1;0;103;48;127.65;58.3;33.26;12.9;1.73;0.02;12;4;6.25;;;;77;28;89.65;40.45;31.13;3.09;;
PSY;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;INF;;1;;;12;;;;;;4380;49;;;173;3365;0;;;0;0;58;8849;0;0;3;2;5;3;10427;7241;3181;451;56;1060;114;3332;2884;116;1;21;7;19.13;;;;1;0;64;50;85.02;27.92;18.97;11.96;9.81;6.56;2;1;0.8;;;;17;14;22.95;10.78;6.13;0.11;;1.04
PSY;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;PEN;;;;;;;;;;;;;;;0;0;;;;;;;0;;0;;;;;0;;0;7;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;TOT;1;;1;0;86;;;;4;;31390;61;1;;997;24117;0;0;0;9;0;58;10027;0;0;4;3;12;5;13533;19924;8412;1834;63;3258;115;11329;10329;603;2;51;18;38;;;;;;167;98;212.67;86.22;52.23;24.86;11.54;6.58;14;5;7.05;;;;94;42;112.6;51.23;37.26;3.2;;1.04
PSY;2021;670000058;EPSAN BRUMATH;670013366;GEN;;9;;;345;;;;;;125925;217;;20;3766;121955;;502;;;;25;20061;;3290;1;22;22;;92072;11730;0;8709;3591;5197;3;13231;9699;2720;56;56;4;54.86;;;;0;0;585;142;692.9;408.64;100.22;27.75;6.55;31.05;42;2;23.38;5;2;6.1;424;91;483.93;265.58;93.73;6.61;3.83;16.86
PSY;2021;670000058;EPSAN BRUMATH;670013366;INF;;2;;;9;;;;;;3285;90;;13;108;2417;;;;;;;9405;7;4890;;7;7;;23624;1117;0;1295;177;684;104;3769;2975;88;0;14;5;17.23;;1;0.1;0;0;108;35;141.03;63.19;4.58;12.83;10.48;37.59;1;0;0.5;;6;4.2;23;2;17.57;12.54;1.6;0.08;0.32;0.25
PSY;2021;670000058;EPSAN BRUMATH;670013366;PEN;;;;;;;;;;;;12;;1;;;;;;;;;2579;;49;;3;;;321;;0;41816;;;;1473;1425;0;0;4;0;3.8;;;;;;15;3;18.16;12.97;0.2;2.99;0;1;0;0;0;;;;0;0;0;0;0;0;0;0
PSY;2021;670000058;EPSAN BRUMATH;670013366;TOT;1;;11;1;354;;;;;;129210;319;;34;3874;124372;;502;;;;25;32045;7;8229;1;32;29;;116017;12847;0;51820;3768;5881;107;18163;13816;2802;56;74;9;75.89;;1;0.1;;;708;180;852.09;484.8;105;43.57;17.03;69.64;43;2;23.88;5;8;10.3;447;93;501.5;278.12;95.33;6.69;4.15;17.11
PSY;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;GEN;;3;;;182;0;0;0;0;0;69350;104;0;0;1825;64039;0;0;0;0;0;0;10915;0;0;0;6;6;6;68401;4527;649;5754;3871;903;25;6296;4692;1185;61;19;2;19.36;2;2;2.66;1;1;272;79;340.94;206.66;43.46;12.08;6.09;13.03;9;2;6.2;2;2;2.66;197;46;241.58;142.47;42.22;2.58;3.69;7.11
PSY;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;INF;;1;;;8;0;;;0;0;2920;39;0;0;72;2413;0;;;0;0;0;2455;0;0;2;4;1;7;42779;84;1552;218;49;43;761;3073;2838;40;0;6;6;9.55;0;0;0;;;62;45;100.34;39.63;5.91;14.23;10.89;16;2;1;1.8;0;0;0;12;1;16.63;8.01;3.91;0;0;3.06
PSY;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;TOT;1;;8;0;190;0;0;0;0;0;72270;143;0;0;1897;66452;0;0;0;0;0;0;13370;0;0;2;10;7;13;111180;4611;2201;5972;3920;946;786;9249;7414;1221;61;25;8;28.91;2;2;2.66;;;334;124;441.28;246.29;49.37;26.31;16.98;29.03;11;3;8;2;2;2.66;209;47;258.21;150.48;46.13;2.58;3.69;10.17
PSY;2021;670013754;UGECAM ALSACE;670013754;GEN;;1;;;50;;3;;;;19345;16;;;405;13146;;869;;;;;3721;;;0;1;0;1;6560;0;2770;261;23;30;;886;554;291;4;3;2;4.92;;3;1.08;1;1;44;21;57.65;39.06;5.62;2.86;0.08;3.7;3;1;0.67;;3;1.08;36;12;43.8;28;5.62;;0.08;
PSY;2021;670013754;UGECAM ALSACE;670013754;TOT;1;;0;0;50;;3;;;;19345;16;;;405;13146;;869;;;;;3721;;;0;1;0;1;6560;0;2770;261;23;30;;886;554;291;4;3;2;4.92;;3;1.08;;;44;21;57.65;39.06;5.62;2.86;0.08;3.7;3;1;0.67;;3;1.08;36;12;43.8;28;5.62;;0.08;
PSY;2021;680000627;HOPITAL DU HASENRAIN;680020336;GEN;;2;;;73;;;;;;26645;30;;;1120;18639;;;;;;;5548;;;;12;1;4;14582;100;5526;5433;829;6148;1;5511;4586;831;2;6;3;10.1;;;;1;0;171;56;187.82;132.01;16.96;10.6;1.1;5.78;5;4;5.8;;;;92;23;101.22;69.03;15.01;2.39;0.1;3.2
PSY;2021;680000627;HOPITAL DU HASENRAIN;680020336;INF;;1;;;5;;;;;;1825;39;;;63;2045;;;;;;;5009;;;2;3;1;1;15626;55;3573;400;27;2144;101;2077;1908;53;;;4;1.8;;;;0;0;71;12;72.68;21.62;6.05;13.75;3.65;15.81;1;1;1.3;;;;17;3;16.99;8.52;6.05;0.41;;0.65
PSY;2021;680000627;HOPITAL DU HASENRAIN;680020336;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1014;1013;1;;;2;1;;;;;;;;;;;;;;;3;1.4;;;;;;;;;;;
PSY;2021;680000627;HOPITAL DU HASENRAIN;680020336;TOT;1;;1;1;78;;;;;;28470;69;;;1183;20684;;;;;;;10557;;;2;15;2;5;30208;155;9099;5833;856;8292;102;7439;6354;881;2;6;9;12.9;;;;;;242;68;260.5;153.63;23.01;24.35;4.75;21.59;6;8;8.5;;;;109;26;118.21;77.55;21.06;2.8;0.1;3.85
PSY;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;GEN;;1;;;51;;;;;;16511;27;;;579;13056;;;;;;;3090;;;1;2;4;2;19900;767;3174;2103;46;922;;3188;2682;424;;9;3;9.77;;;;0;1;59;39;87.4;53.12;7.37;648;1.87;2.38;9;3;9.77;;;;46;29;69.29;41.38;7.37;4.1;1.67;1.13
PSY;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;INF;;1;;;;;;;;;;36;;;;;;;;;;;7413;;;2;1;1;3;14029;860;3809;97;2;1459;7;2007;1773;;;4;2;5.7;;;;0;1;35;21;50.54;16.17;1;7.77;9.18;12.41;4;2;5.7;;;;;;;;;;;
PSY;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;TOT;1;;1;0;51;;;;;;16511;63;;;579;13056;;;;;;;10503;;;3;3;5;5;33929;1627;6983;2200;48;2381;7;5151;4430;424;;13;5;15.47;;;;;;94;60;137.94;69.29;8.37;655.77;11.05;14.79;13;5;15.47;;;;46;29;69.29;41.38;7.37;4.1;1.67;1.13
PSY;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;GEN;;6;;;264;2;9;;;;101024;130;;;2328;88814;0;2167;;;;;10753;;;1;16;2;10;75932;5283;6644;7295;3838;1363;0;13121;11109;1718;12;26;9;32.3;7;7;10.1;0;0;378;232;556.45;327.85;59.6;34.15;11.2;30.35;12;5;16.3;4;2;5.4;225;125;322.7;191.6;56.2;8.7;2;16.9
PSY;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;INF;;1;;;11;;;;;;4015;51;;;145;3510;;;;;;;2392;;;0;3;1;3;9684;482;6445;467;1472;55;862;1730;1426;90;0;2;2;3.4;;2;1.4;0;0;60;44;94.2;36.7;;9.9;4.6;27;;;;;1;0.5;13;11;21.7;14.3;;1;;2.8
PSY;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4497;;;;366;352;14;0;3;;3;;;;;;2;3;4.4;1.8;;2.6;;;;;;;;;;;;;;;;
PSY;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;TOT;1;;0;1;275;2;9;;;;105039;181;;;2473;92324;0;2167;;;;;13145;;;1;19;3;13;85616;5765;13089;12259;5310;1418;862;15157;12498;1799;12;31;11;38.7;7;9;11.5;;;440;279;655.05;366.35;59.6;46.65;15.8;57.35;12;5;16.3;4;2;5.9;238;136;344.4;205.9;56.2;9.7;2;19.7
PSY;2021;680001294;CLINIQUE KORIAN SOLISANA;680000890;GEN;;;;;66;0;0;0;0;0;24090;0;0;0;431;14192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;0;;;3;0;3;0;1;0.3;0;1;16;11;24.22;15.75;6.77;1.2;0;0.5;3;0;3;0;1;0.3;16;11;24.22;15.75;6.77;1.2;0;0.5
PSY;2021;680001294;CLINIQUE KORIAN SOLISANA;680000890;TOT;0;;;0;66;0;0;0;0;0;24090;0;0;0;431;14192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;0;;;3;0;3;0;1;0.3;;;16;11;24.22;15.75;6.77;1.2;0;0.5;3;0;3;0;1;0.3;16;11;24.22;15.75;6.77;1.2;0;0.5
PSY;2021;690000088;CH LE VINATIER;690780101;GEN;;3;;;462;;0;;;0;168630;124;3;2;5092;162903;;1900;;;;;8591;112;4979;;15;37;15;96502;60853;11859;701;2380;4680;;19405;15311;3641;97;84;30;94.89;3;5;4.24;1;0;1122;162;1251.46;660.96;219.59;56.83;15.52;60.73;41;8;36.02;;;0.23;678;70;722.94;401.37;195;5.68;2.88;16.36
PSY;2021;690000088;CH LE VINATIER;690780101;INF;;1;;;22;10;;;;0;8030;80;;;334;5666;191;;;;;;4691;;;;13;25;5;44436;12949;6394;3454;453;453;;5663;5081;263;;17;17;28.57;1;1;0.19;0;0;209;87;264.48;104.71;8.62;43.74;34.49;34.87;3;1;3.18;;;;7;1;40.28;24.01;6.44;1.62;0.53;1.41
PSY;2021;690000088;CH LE VINATIER;690780101;PEN;;;;;60;;;;;;21900;24;;;415;15707;;;;;;;6008;;;;0;;;;;;42649;;;;3169;2746;324;2;13;2;14.55;0;;0.13;;;129;11;133.53;73.48;27.74;8.38;1.53;3.9;5;1;5.48;;;;97;7;100.04;52.38;27.74;2.01;1.53;2.4
