BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTINT
IMAGES;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;dtIRM2;1;1;632;;2;2338;0
IMAGES;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;MAMM;1;;;;;;
IMAGES;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;RADIO;2;2;1941;;;4826;1
IMAGES;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;SCAN;1;1;2986;;;5711;1
IMAGES;2021;640020715;EPS GARAZI;640020707;MAMM;1;0;;;;;
IMAGES;2021;640020715;EPS GARAZI;640020707;RADIO;2;0;;;;;0
IMAGES;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;SCAN;1;;;;;;0
IMAGES;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;RADIO;1;1;542;;;;0
IMAGES;2021;640780938;POLYCLINIQUE MARZET;640000451;IRM;1;;;;;;
IMAGES;2021;640780938;POLYCLINIQUE MARZET;640000451;LITHO;1;1;22;;;;
IMAGES;2021;640780938;POLYCLINIQUE MARZET;640000451;RADIO;3;;;;;;
IMAGES;2021;640780938;POLYCLINIQUE MARZET;640000451;SCAN;1;;;;;;
IMAGES;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;IRM;2;;;;;;
IMAGES;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;LITHO;1;1;26;;;;
IMAGES;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;RADIO;3;;;;;;
IMAGES;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;SCAN;1;;;;;;
IMAGES;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;dtIRM1;1;;;;;;
IMAGES;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;RADIO;1;1;505;0;0;0;0
IMAGES;2021;650000045;CH LOURDES;650780158;RADIO;3;3;2145;154;;9420;0
IMAGES;2021;650000045;CH LOURDES;650780158;SCAN;1;1;2648;195;;5873;0
IMAGES;2021;650000052;CH BAGNERES DE BIGORRE;650780166;RADIO;2;2;1682;56;;9149;
IMAGES;2021;650000078;CH LE MONTAIGU;650780190;RADIO;1;1;348;;;;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;CAM;2;2;60;7;0;1361;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;IRM;1;1;760;11;0;2932;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;MAMM;1;1;;;;1115;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;RADIO;5;5;11584;339;0;21703;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;SCAN;1;1;5959;254;0;7321;
IMAGES;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;VASC;1;1;681;0;0;;
IMAGES;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;SCAN;1;;;;;;
IMAGES;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;IRM;1;;;;;;
IMAGES;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;SCAN;1;;;;;;
IMAGES;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;LITHO;1;1;2;;;0;0
IMAGES;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;RADIO;3;3;2569;528;;7869;0
IMAGES;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;SCAN;1;1;2048;358;;4773;0
IMAGES;2021;660000084;CH PERPIGNAN;660780180;CAM;2;2;700;;130;8016;0
IMAGES;2021;660000084;CH PERPIGNAN;660780180;IRM;3;3;3650;;;16785;0
IMAGES;2021;660000084;CH PERPIGNAN;660780180;MAMM;1;1;;;;1398;
IMAGES;2021;660000084;CH PERPIGNAN;660780180;RADIO;4;4;12427;1511;;29825;1
IMAGES;2021;660000084;CH PERPIGNAN;660780180;SCAN;2;2;8350;;;25144;1
IMAGES;2021;660000084;CH PERPIGNAN;660780180;TOMO;2;2;418;;228;6484;0
IMAGES;2021;660000084;CH PERPIGNAN;660780180;VASC;2;2;2418;;;72;1
IMAGES;2021;660000084;CH PERPIGNAN;660780180;dtIRM2;1;1;152;;;5955;0
IMAGES;2021;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;RADIO;1;1;10;;;;0
IMAGES;2021;660009689;GCS POLE SANITAIRE CERDAN;660010059;RADIO;1;1;266;;;;
IMAGES;2021;660780628;CL DU VALLESPIR;660000282;MAMM;1;1;;;;4;
IMAGES;2021;660780628;CL DU VALLESPIR;660000282;RADIO;3;3;4428;;;;
IMAGES;2021;660780628;CL DU VALLESPIR;660000282;SCAN;1;1;1905;;;;
IMAGES;2021;660780636;CRF MER AIR SOLEIL;920031788;RADIO;1;1;652;;;;
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;CAM;2;2;1596;274;56;15186;0
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;IRM;2;2;1776;190;92;6869;1
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;LITHO;1;1;4;3;;;1
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;RADIO;4;4;15427;30;3;6109;0
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SCAN;4;4;24326;1101;299;14182;1
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;VASC;3;3;1725;165;10;463;1
IMAGES;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;dtIRM2;1;1;1306;78;2;3900;0
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;CAM;3;3;622;;;8315;0
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;IRM;2;2;1087;;;10458;0
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;MAMM;1;1;;;;2609;
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;RADIO;4;4;11202;;;24457;1
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SCAN;2;2;11539;;;14876;1
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;TOMO;1;1;141;;;1581;0
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;VASC;3;3;3864;;;112;1
IMAGES;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;dtIRM1;1;1;84;;;4574;0
IMAGES;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;IRM;1;1;917;;;6068;
IMAGES;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;MAMM;1;1;;;;2993;
IMAGES;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;RADIO;4;4;5712;;;19270;
IMAGES;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;SCAN;1;1;4540;;;6664;
IMAGES;2021;670000215;HOPITAL DU NEUENBERG;680000643;MAMM;1;1;;;;2459;
IMAGES;2021;670000215;HOPITAL DU NEUENBERG;680000643;RADIO;3;3;752;;;15329;0
IMAGES;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;IRM;1;1;13;;;638;1
IMAGES;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;MAMM;1;1;;;;610;
IMAGES;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;RADIO;2;2;2384;;;7591;1
IMAGES;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;SCAN;1;1;2874;;;3428;1
IMAGES;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;RADIO;1;1;503;283;0;0;1
IMAGES;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;IRM;1;1;639;;;8146;0
IMAGES;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;RADIO;2;2;6569;;;20793;1
IMAGES;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;SCAN;1;1;5925;;;11541;0
IMAGES;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;RADIO;1;1;664;;;3365;0
IMAGES;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;RADIO;1;1;590;0;0;1858;0
IMAGES;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;VASC;4;4;4467;;;;1
IMAGES;2021;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;TOMO;1;1;0;0;47;815;0
IMAGES;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;IRM;1;;;;;;
IMAGES;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;RADIO;3;;;;;;
IMAGES;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;SCAN;1;;;;;;
IMAGES;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;VASC;4;;;;;;
IMAGES;2021;670018068;CLINIQUE RHENA GCS ES;670017847;IRM;1;;;;;;
IMAGES;2021;670018068;CLINIQUE RHENA GCS ES;670017847;RADIO;3;;;;;;
IMAGES;2021;670018068;CLINIQUE RHENA GCS ES;670017847;SCAN;1;;;;;;
IMAGES;2021;670018068;CLINIQUE RHENA GCS ES;670017847;VASC;4;;;;;;
IMAGES;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;CAM;4;4;101;;;6951;0
IMAGES;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;MAMM;2;2;;;;3465;
IMAGES;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;TOMO;3;3;146;;;9315;0
IMAGES;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;IRM;1;;;;;;
IMAGES;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;RADIO;2;;;;;;
IMAGES;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;SCAN;1;;;;;;
IMAGES;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;VASC;2;;;;;;
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;IRM;2;;;;;;0
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;MAMM;1;;;;;;
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;RADIO;2;;;;;;1
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;SCAN;1;;;;;;1
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;dtIRM1;1;;;;;;
IMAGES;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;dtIRM2;1;;;;;;
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;IRM;5;5;6797;103;74;15366;0
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;MAMM;1;1;;;;3599;
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;RADIO;12;12;27012;134;8;83955;0
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;SCAN;4;4;18716;137;21;14981;1
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;VASC;2;2;2222;26;1;181;1
IMAGES;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;dtIRM2;2;2;956;21;26;6153;0
IMAGES;2021;670798636;CLINIQUE SAINT-LUC;670014604;RADIO;2;2;959;;;11986;
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;CAM;2;2;18;176;40;21033;0
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;IRM;2;2;2103;;340;14194;0
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;MAMM;1;1;;;;3521;
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;RADIO;4;4;5131;;;29287;1
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;SCAN;2;2;2475;;420;23271;1
IMAGES;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;VASC;1;1;1131;;;;1
IMAGES;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;RADIO;2;2;1628;5;;13965;0
IMAGES;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;SCAN;1;1;1518;7;;5076;0
IMAGES;2021;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;RADIO;1;;;;;;0
IMAGES;2021;680000601;HOPITAL DE THANN;680020336;RADIO;2;2;795;35;;7291;
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;CAM;2;2;1518;74;0;5176;0
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;IRM;2;2;2633;80;0;8256;0
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;LITHO;1;1;199;0;0;0;1
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;MAMM;1;1;;;;1764;
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;RADIO;11;9;29869;858;0;41147;1
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;SCAN;2;2;15149;443;0;16024;1
IMAGES;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;VASC;4;4;2356;5;0;41;1
IMAGES;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;RADIO;3;3;1776;57;101;10543;
IMAGES;2021;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;RADIO;1;1;541;285;;3;0
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;IRM;2;2;120;34;;2853;
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;MAMM;1;1;;;;1837;
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;RADIO;2;2;4698;;;9504;1
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SCAN;1;1;1203;582;;7225;1
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;VASC;2;2;4289;;;;1
IMAGES;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;dtIRM1;1;1;15;32;;4408;
IMAGES;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;RADIO;1;1;649;;;;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;CAM;1;1;254;49;;2802;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;IRM;3;3;2018;244;;12507;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;LITHO;1;1;192;;;;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;MAMM;1;1;;;;1109;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;RADIO;7;7;15686;248;;31074;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;SCAN;2;2;14086;669;;19682;1
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;TOMO;1;0;;;;;
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;VASC;2;2;5048;26;;560;1
IMAGES;2021;680004546;HOPITAL EMILE MULLER;680020336;dtIRM2;1;1;933;134;;5722;
IMAGES;2021;690000013;CH MONTGELAS;690780036;RADIO;2;2;1780;109;;7321;
IMAGES;2021;690000013;CH MONTGELAS;690780036;SCAN;1;1;2385;;;3511;
IMAGES;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;MAMM;1;;;;;;
IMAGES;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;RADIO;2;;;;;;
IMAGES;2021;690000088;CH LE VINATIER;690780101;RADIO;1;1;909;;;272;
IMAGES;2021;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;RADIO;1;1;204;0;0;9;0
IMAGES;2021;690000245;HOPITAL DE FOURVIERE;690780432;RADIO;1;1;1580;;;;1
IMAGES;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;RADIO;1;1;520;11;0;9;0
IMAGES;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;IRM;1;1;2027;35;13;5716;1
IMAGES;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;MAMM;1;1;;;;1887;
IMAGES;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;RADIO;4;4;14701;122;79;33225;1
IMAGES;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SCAN;2;2;11196;161;497;8354;1
IMAGES;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;VASC;2;2;3131;12;15;496;1
IMAGES;2021;690000625;CH DE TARARE;690782271;MAMM;1;1;;;;2802;
IMAGES;2021;690000625;CH DE TARARE;690782271;RADIO;2;2;1028;;;15083;
IMAGES;2021;690000625;CH DE TARARE;690782271;SCAN;1;1;2926;;;11339;
IMAGES;2021;690000773;CH DU MONT D'OR;690782925;RADIO;1;1;621;;;;
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;CAM;3;3;1291;;;4194;0
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;IRM;2;2;1303;;;9148;0
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;MAMM;1;1;;;;6145;
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;RADIO;2;2;10949;;;3166;0
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;SCAN;3;2;3648;;;10847;1
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;TOMO;2;2;439;;;9255;0
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;VASC;;;;;;;1
IMAGES;2021;690000880;CENTRE LEON BERARD;690783220;dtIRM2;1;;;;;;
IMAGES;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;IRM;1;1;2898;53;;3919;0
IMAGES;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;MAMM;1;1;;;;999;
IMAGES;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;RADIO;6;6;8504;76;;32738;
IMAGES;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;SCAN;1;1;3355;157;;3370;
IMAGES;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;VASC;1;1;593;30;;749;1
IMAGES;2021;690023239;CLINIQUE DU PARC LYON;690000146;IRM;1;;;;;;0
IMAGES;2021;690023239;CLINIQUE DU PARC LYON;690000146;RADIO;6;;;;;;0
IMAGES;2021;690023239;CLINIQUE DU PARC LYON;690000146;SCAN;1;;;;;;0
IMAGES;2021;690780093;HIA DESGENETTES;750821092;IRM;1;1;63;0;0;4090;0
IMAGES;2021;690780093;HIA DESGENETTES;750821092;RADIO;4;4;147;0;0;6075;
IMAGES;2021;690780093;HIA DESGENETTES;750821092;SCAN;1;1;110;0;0;2881;1
IMAGES;2021;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;RADIO;1;1;317;26;0;0;0
IMAGES;2021;690780200;CLINIQUE EMILIE DE VIALAR;690000112;IRM;1;;;;;;
IMAGES;2021;690780200;CLINIQUE EMILIE DE VIALAR;690000112;MAMM;1;;;;;;
IMAGES;2021;690780200;CLINIQUE EMILIE DE VIALAR;690000112;RADIO;1;;;;;;
IMAGES;2021;690780200;CLINIQUE EMILIE DE VIALAR;690000112;SCAN;1;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;CAM;2;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;IRM;2;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;MAMM;1;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;RADIO;4;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SCAN;2;;;;;;
IMAGES;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;TOMO;1;;;;;;
IMAGES;2021;690781026;SSR VAL ROSAY;690029723;RADIO;2;2;3012;;;;0
IMAGES;2021;690782420;CENTRE MEDICAL DE BAYERE;690793633;RADIO;1;1;542;;;;0
IMAGES;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;IRM;2;2;3524;480;;13758;0
IMAGES;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;RADIO;8;8;16281;222;;38019;0
IMAGES;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SCAN;4;4;27941;1378;;20321;1
IMAGES;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;VASC;3;2;2417;95;;178;1
IMAGES;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;dtIRM2;1;1;1527;190;;7856;0
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;CAM;2;2;354;434;19;4423;0
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;IRM;3;3;1812;879;;9757;0
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;MAMM;2;2;;;;1896;
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;RADIO;7;7;16933;218;;27619;0
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;SCAN;4;4;21036;1605;;19648;1
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;TOMO;1;1;166;227;16;3644;0
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;VASC;3;3;822;114;;139;1
IMAGES;2021;690784137;HOPITAL LYON SUD - HCL;690781810;dtIRM2;1;1;68;569;;2745;0
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;IRM;2;2;1334;54;;3486;0
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;MAMM;2;2;;;;1723;
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;RADIO;6;6;7861;98;;21582;0
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SCAN;2;2;15516;325;;13301;1
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;VASC;2;2;1076;18;;199;1
IMAGES;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;dtIRM2;1;1;558;26;;1852;
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;CAM;3;3;1815;1721;214;9835;0
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;IRM;2;2;6258;1168;;3245;0
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;RADIO;1;1;1439;55;;484;0
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SCAN;1;1;8411;503;;1585;1
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;TOMO;2;2;46;122;12;742;
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;VASC;2;2;1786;62;;13;1
IMAGES;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;dtIRM2;1;1;2811;463;;1510;0
IMAGES;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;RADIO;1;1;9212;194;;3764;0
IMAGES;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SCAN;1;1;6543;219;;3405;1
IMAGES;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;VASC;3;3;7041;87;;120;1
IMAGES;2021;690784194;HOPITAL DES CHARPENNES - HCL;690781810;RADIO;1;1;688;;;3;0
IMAGES;2021;690784202;HOPITAL HENRY GABRIELLE - HCL;690781810;RADIO;1;1;372;2;;120;0
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;CAM;2;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;IRM;2;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;LITHO;1;1;192;;;;1
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;MAMM;2;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;RADIO;2;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;SCAN;1;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;TOMO;1;;;;;;
IMAGES;2021;690793468;INFIRMERIE PROTESTANTE;690002068;VASC;5;4;8986;;;;1
IMAGES;2021;690796727;FONDATION ARHM;690796727;RADIO;1;1;710;;;;
IMAGES;2021;690805361;CH ST JOSEPH ST LUC;690805353;IRM;1;1;1507;;;4530;0
IMAGES;2021;690805361;CH ST JOSEPH ST LUC;690805353;MAMM;1;1;;;;1201;
IMAGES;2021;690805361;CH ST JOSEPH ST LUC;690805353;RADIO;4;4;11864;;;20460;0
IMAGES;2021;690805361;CH ST JOSEPH ST LUC;690805353;SCAN;2;2;9852;;;11665;1
IMAGES;2021;690805361;CH ST JOSEPH ST LUC;690805353;VASC;1;1;785;;;304;1
IMAGES;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;IRM;1;1;12;;;10;
IMAGES;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;MAMM;1;0;;;;;
IMAGES;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;RADIO;3;1;2029;;;7912;
IMAGES;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;SCAN;1;1;554;;;667;
IMAGES;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;MAMM;1;1;;;;1131;
IMAGES;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;RADIO;1;1;316;;;8867;
IMAGES;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;SCAN;1;1;485;;;5381;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;CAM;1;;;;;;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;IRM;3;3;1365;176;;5703;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;LITHO;1;;;;;;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;MAMM;1;1;;;;711;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;RADIO;3;3;8953;143;;23693;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SCAN;2;2;5018;254;;14314;
IMAGES;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;dtIRM1;1;1;229;51;;2324;
IMAGES;2021;700780042;CMPR BRETEGNIER HERICOURT;250006335;RADIO;1;1;193;;;;
IMAGES;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;RADIO;1;1;167;;;894;
IMAGES;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;RADIO;1;1;258;;;4002;
IMAGES;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;IRM;1;1;824;;;7592;
IMAGES;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;RADIO;2;2;8978;780;;12995;
IMAGES;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;SCAN;1;1;6361;202;;5082;
IMAGES;2021;710010786;CH AUTUN SITE PARPAS;710781451;RADIO;1;1;1082;17;0;3307;0
IMAGES;2021;710010786;CH AUTUN SITE PARPAS;710781451;SCAN;1;0;;;;;
IMAGES;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;IRM;1;1;2059;;;4157;
