BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;TYPE1;;0;26;;;;3;2749;1358;0;0;0;0;0;0;1170;10;4652;0;0;0;3673;1119;4060;157;646;0;1115;4;1;;1172;;;;73;0;1;60;117;34;2;;1;0;0
PERINAT;2021;970202313;CLINIQUE SAINT PAUL;970200168;TYPE1;;0;16;;;;3;1124;109;0;0;0;0;0;0;893;4;3942;0;0;0;3131;887;3607;186;957;2;882;5;4;;895;;;;6;0;1;3;1;0;0;;1;1;104
PERINAT;2021;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;TYPE1;;0;19;;;;3;757;37;0;0;0;0;0;0;505;6;2970;0;0;0;1792;496;2220;90;489;0;493;3;4;;499;;;;9;0;1;188;172;148;11;;2;0;0
PERINAT;2021;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;TYPE3;INT;1;44;6;9;6;5;3462;746;399;5;127;3;132;7;1891;22;14270;4913;1762;2179;6603;2175;12155;452;3829;2;2136;39;21;;2220;;;;84;0;1;1147;1204;642;87;;37;0;0
PERINAT;2021;970213278;CPP DE BASSEPOINTE;970211207;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153;562;;;;0;;;;;;;0;
PERINAT;2021;970213286;CPP MARIN;970211207;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449;1018;0;;;0;;;;;;;0;
PERINAT;2021;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;TYPE3;EXT;1;105;15;12;14;8;5408;314;442;5;329;0;366;13;3405;16;35201;5462;4140;4047;13495;3855;27022;895;9384;1;3777;78;5;;3975;12248;5155;;100;0;1;698;645;435;88;1;31;0;0
PERINAT;2021;970300083;CENTRE HOSPITALIER -FRANCK-JOLY-;970302121;TYPE2;;;57;12;6;;6;4399;102;660;10;306;21;0;0;2670;0;19299;5572;1589;0;9736;3319;15906;534;4144;0;3269;50;4;;3432;;;;162;0;1;197;305;161;44;;34;0;0
PERINAT;2021;970302055;HOPITAL PRIVE SAINT-GABRIEL;970303285;TYPE1;;;11;;;;2;89;15;0;0;0;0;0;0;58;0;315;0;0;0;221;58;259;22;120;2;58;0;0;;58;;;;1;0;1;37;88;0;0;;0;0;0
PERINAT;2021;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;TYPE2;;0;16;4;0;0;3;1100;69;138;1;0;0;0;0;667;0;4237;1107;0;0;2469;767;3558;159;1121;2;761;6;1;1;773;3842;1671;;20;10;1;248;287;184;24;0;7;0;0
PERINAT;2021;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;TYPE3;;1;47;18;15;12;5;3354;161;712;17;349;17;281;15;1606;0;14928;5369;4745;4508;5530;2250;11968;591;4726;64;2179;71;0;;2395;12099;2847;;155;0;1;397;404;281;41;8;71;0;0
PERINAT;2021;970400057;CHU SITE SUD (SAINT PIERRE);970408589;TYPE3;;1;75;14;11;9;8;5536;206;795;10;325;6;190;9;3195;3;24030;5736;3527;2881;10153;3805;19194;725;6335;2;3714;91;3;;3956;11695;7551;215;279;0;1;667;726;471;66;17;50;1;379
PERINAT;2021;970400065;CH OUEST REUNION;970421038;TYPE2;;1;38;12;3;0;4;3384;591;724;20;205;17;0;0;1463;4;10920;3243;1981;0;4633;2121;9313;410;2494;3;2087;34;7;;2185;14166;6511;41;110;0;1;471;546;266;40;16;4;0;0
PERINAT;2021;970400073;GHER (SAINT-BENOIT);970403606;TYPE2;;0;26;8;0;0;5;2591;663;226;12;0;0;0;0;1215;1;6743;1326;0;0;3764;1370;5519;300;1501;3;1363;7;8;;1408;6332;3825;;93;0;1;270;303;173;39;;0;0;0
PERINAT;2021;970404844;CLINIQUE SAINT VINCENT;970404836;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;93;93;;2;;0;0;0
PERINAT;2021;970462024;CLINIQUE JEANNE D'ARC;970400255;TYPE2;;;32;6;;;3;1471;171;438;5;0;0;0;0;516;6;5105;1890;0;0;1660;924;4158;195;1170;0;917;7;8;;938;;;;16;0;1;120;175;80;3;;2;1;621
PERINAT;2021;970462073;CLINIQUE DURIEUX;970400271;TYPE1;;;19;;;;3;1117;63;0;0;0;0;0;0;1015;6;3662;0;0;0;3096;1006;3590;166;810;2;1006;0;6;;1014;;;;131;0;0;0;0;0;0;;2;0;0
PERINAT;2021;970462107;CLINIQUE STE-CLOTILDE;970400305;TYPE2;;0;30;12;;;5;2591;188;840;9;0;0;0;0;993;3;9083;3827;0;0;3093;1756;7535;337;1876;2;1748;8;4;;1781;;;;33;0;1;242;249;229;0;;0;0;0
PERINAT;2021;980500011;CHM;980500003;TYPE3;;0;139;16;8;6;14;12803;169;598;5;290;10;414;6;9648;31;52639;8670;1420;5817;32700;9650;41507;1489;10468;0;9493;157;0;0;10688;15032;18871;0;1486;3;1;1242;1254;953;160;7;40;0;0
