BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;4;3;0;;;;;;;;4;3;;1;;;9;;;2197;1909;4106;3359;;551;82;633;230;;4;3;7;4;;0;0;0;0;;826;806;1632;674;;2;43;45;3;
BLOCS;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;1;2;1;1;1;0;0;1;1;0;0;4;3;;1;1;0;5;2;0;781;921;1702;1263;;177;12;189;58;;2;0;2;0;;2;51;53;0;;185;598;783;402;;2;15;17;0;
BLOCS;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;4;1;1;1;1;;1;1;1;;8;3;;1;1;;11;11;;1663;3249;4912;3281;;633;19;652;171;;0;0;0;0;;0;0;0;0;;781;1911;2692;1642;;1;32;33;7;
BLOCS;2021;670013325;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;670013317;1;;;;;;;0;;;;0;;2;0;;1;0;;5;;;;;;;;;;;;;;;;;;;;;;6995;6995;5309;;;;;;
BLOCS;2021;670013341;ENDOSAV;670013333;1;;;;;;;1;;;;1;;;1;;;3;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;3069;3069;1944;;0;0;0;0;
BLOCS;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;1;;;;;4;;;;;;4;;;1;;;8;1;;0;0;0;0;;0;0;0;0;;2142;217;2359;2025;;1762;870;2632;2210;;0;0;0;0;;0;0;0;0;
BLOCS;2021;670018068;CLINIQUE RHENA GCS ES;670017847;1;20;3;1;1;;;4;1;2;;27;5;8;4;2;0;46;19;29;14683;30407;45090;41718;;568;26;594;264;;0;0;0;0;;0;0;0;0;;3773;20275;24048;12654;;79;492;571;120;
BLOCS;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;3;0;0;0;0;0;0;0;0;0;3;0;1;0;;0;0;;0;1853;2153;4006;1722;;0;0;0;0;;2;0;2;0;;12;0;12;4;;200;23;223;57;;57;0;57;4;
BLOCS;2021;670780113;CMCO;670780055;1;5;1;1;1;;;;;;;6;2;;1;1;;4;4;;542;1654;2196;1459;249;2351;335;2686;770;287;0;0;0;0;0;0;0;0;0;0;41;362;403;286;694;1;6;7;0;5
BLOCS;2021;670780170;CLINIQUE DE L'ORANGERIE;670000116;1;8;;;;;;2;;;;10;;;2;;;25;;;4508;7438;11946;11215;;0;0;0;0;;0;0;0;0;;3;0;3;3;;335;5864;6199;3076;;3;17;20;11;
BLOCS;2021;670780188;CLINIQUE SAINTE-BARBE;670014604;2;6;;;;;;1;;1;;8;;;2;;;12;;;1761;3764;5525;4257;;1;6;7;7;;1;0;1;0;;1;643;644;1;;1246;4426;5672;3266;;3;161;164;12;
BLOCS;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;2;6;;2;;;;;;1;;9;;;1;;;18;;;2167;4299;6466;5317;;1205;40;1245;459;;6;3;9;7;;39;430;469;432;;1447;5778;7225;4189;;5;117;122;36;
BLOCS;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;2;7;1;0;0;0;0;2;1;3;0;12;2;;1;1;1;13;2;8;2509;10062;12571;11277;;4;23;27;23;;0;0;0;0;;0;250;250;0;;1197;7375;8572;4932;;1;17;18;4;
BLOCS;2021;670780386;CLINIQUE SAINTE-ODILE;670000199;1;3;;;;2;;1;;;;6;;5;1;;1;14;;14;1256;5327;6583;6251;;0;0;0;0;;9;0;9;0;;314;4;318;307;;658;1439;2097;1473;;0;0;0;0;
BLOCS;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;5;33;6;2;2;3;1;1;;;;39;9;2;6;1;0;63;12;0;17460;9611;27071;4031;12096;2141;113;2254;526;88;41;0;41;25;5;342;7;349;4;40;3233;1910;5143;253;4281;63;143;206;0;121
BLOCS;2021;670798636;CLINIQUE SAINT-LUC;670014604;1;2;;;;;;;;;;2;;;1;;;4;;;29;453;482;451;;0;0;0;0;;0;0;0;0;;0;189;189;0;;145;2096;2241;1101;;0;3;3;0;
BLOCS;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;3;8;;1;;2;;0;;0;;11;;;2;;;16;;;3175;9714;12889;12109;;917;15;932;408;;2180;6;2186;1527;;0;0;0;0;;245;560;805;578;;1;17;18;0;
BLOCS;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;3;12;;0;;1;;3;;0;;16;;;2;;;33;;;7820;8221;16041;14617;;1;0;1;1;;0;0;0;0;;644;1013;1657;548;;3353;9513;12866;8858;;23;234;257;209;
BLOCS;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;1;2;;;;;;;;;;2;;;1;;;6;;;43;1964;2007;1850;;0;7;7;7;;0;0;0;0;;0;0;0;0;;67;633;700;513;;1;10;11;0;
BLOCS;2021;680000601;HOPITAL DE THANN;680020336;;0;;;;;;;;;;0;;;;;;;;;13;0;13;2;;0;0;0;0;;0;0;0;0;;0;0;0;0;;190;0;190;0;;0;0;0;0;
BLOCS;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;2;23;3;1;1;5;;11;;;;40;4;;4;1;;45;7;;12826;7685;20511;14707;13;1393;229;1622;699;0;506;8;514;32;84;457;179;636;381;0;4163;2953;7116;4177;2842;71;287;358;33;6
BLOCS;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;1;0;;;;;;;;;;0;;2;;;1;;;5;10;1640;1650;710;;0;0;0;0;;0;1;1;0;;0;0;0;0;;54;135;189;125;;1;0;1;0;
BLOCS;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;3;8;;1;1;2;;2;;;;13;1;;1;;;13;;;2924;7544;10468;9180;;413;31;444;148;;1733;17;1750;236;;278;279;557;67;;316;5620;5936;3887;2114;2;41;43;9;
BLOCS;2021;680004546;HOPITAL EMILE MULLER;680020336;2;16;2;1;1;3;;1;;;;21;3;;3;;;26;;;8649;6206;14855;11251;;2588;133;2721;983;;1978;54;2032;206;;406;52;458;247;;3946;3212;7158;3973;;25;170;195;101;
BLOCS;2021;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;4;;;;;;1;;1;;6;;;1;;;8;;;566;2731;3297;3045;;0;0;0;0;;109;0;109;0;;16;0;16;16;;415;1836;2251;1726;;1;6;7;2;
BLOCS;2021;690000013;CH MONTGELAS;690780036;1;2;2;2;2;;;1;1;;;5;5;;1;1;;4;4;;38;56;94;25;48;492;67;559;228;;0;0;0;0;;0;0;0;0;;248;898;1146;553;239;1;0;1;0;
BLOCS;2021;690000021;CH DE SAINTE FOY LES LYON;690780044;1;1;1;1;1;;;;;;;2;2;;1;1;;4;4;;151;236;387;350;;931;77;1008;317;;1;0;1;0;;0;0;0;0;;14;126;140;125;;1;6;7;0;
BLOCS;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;1;4;;;;;;;;;;4;;;1;;;6;;;1216;119;1335;1305;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;4;9;1;1;1;2;;3;;1;;16;2;;1;;;12;;;5910;4895;10805;8527;;1474;232;1706;699;;944;21;965;0;;201;135;336;169;;3108;3682;6790;3970;;16;40;56;5;
BLOCS;2021;690000625;CH DE TARARE;690782271;1;1;;;;;;;;;;1;;2;1;;1;2;;4;155;81;236;24;;0;7;7;7;;3;0;3;1;;4;96;100;3;;220;481;701;416;;0;0;0;0;
BLOCS;2021;690000880;CENTRE LEON BERARD;690783220;3;10;;;;2;;2;;4;;18;;;2;;;13;;;5723;4974;10697;6677;3285;0;0;0;0;;4;20;24;0;;190;31;221;37;;1298;2225;3523;2185;761;160;170;330;1;321
BLOCS;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;2;15;3;1;1;1;1;;;2;;19;5;1;3;2;0;20;;0;7152;5471;12623;10647;;3617;700;4317;1966;;11;1;12;10;;35;13;48;9;;1888;1503;3391;1230;;39;167;206;28;
BLOCS;2021;690022959;HOPITAL PRIVE NATECIA;690000732;1;7;;2;2;1;1;;;;;10;3;;2;;;17;;;3093;5178;8271;7825;;985;286;1271;1114;;0;0;0;0;;5;25;30;2;;268;1786;2054;1426;;6;106;112;10;
BLOCS;2021;690023239;CLINIQUE DU PARC LYON;690000146;3;16;0;0;0;0;0;2;0;0;0;18;0;2;2;0;1;31;0;8;6733;12317;19050;18067;;0;0;0;0;;0;0;0;0;;23;160;183;48;;114;4023;4137;2066;;4;69;73;1;
BLOCS;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;2;19;2;0;0;1;0;4;1;3;0;27;3;;3;2;;42;34;;10528;12542;23070;20800;;1;1;2;2;;2;3;5;2;;296;372;668;422;;4934;14929;19863;13834;;22;232;254;121;
BLOCS;2021;690029186;ENDO LYON SUD OUEST;690027099;1;1;;;;;;2;0;;;3;0;;1;0;;4;0;;0;4;4;4;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;3313;3313;2245;;0;0;0;0;
BLOCS;2021;690041124;MEDIPOLE HOPITAL PRIVE;690000724;3;19;1;;;5;;3;;1;;28;1;;3;1;;38;20;;7316;28088;35404;31888;;26;49;75;75;;2873;497;3370;2938;;670;1010;1680;1133;;1921;12216;14137;8460;;3;83;86;17;
BLOCS;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;0;;2;2;;;;;;;2;2;;1;1;;2;2;;383;181;564;108;;1141;35;1176;474;;21;0;21;11;;24;0;24;13;;1202;170;1372;491;;0;0;0;0;
BLOCS;2021;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;1;0;;1;1;;;;;;;1;1;;;;;;;;2;0;2;2;;106;0;106;105;;0;0;0;0;;0;0;0;0;;1;0;1;1;;0;0;0;0;
BLOCS;2021;690043476;CLINIQUE DU PARC - CAK;690000146;1;;;;;;;;;;;;;2;;;1;;;5;0;2432;2432;2425;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;690780093;HIA DESGENETTES;750821092;1;2;;;;;;;;;;2;;;1;;;10;;;34;1950;1984;1895;;0;0;0;0;;0;0;0;0;;0;0;0;0;;67;236;303;179;;1;0;1;0;
BLOCS;2021;690780226;CLINIQUE DE LA PART-DIEU;690039870;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;3;0;3370;3370;3140;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;6;6;0;
BLOCS;2021;690780259;CLINIQUE SAINT CHARLES LYON;690030457;1;6;;;;;;;;;;6;;;2;;;11;;;1725;9205;10930;10376;;0;0;0;0;;0;0;0;0;;0;46;46;0;;5;56;61;5;;0;0;0;0;
BLOCS;2021;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;1;13;;1;1;1;;2;;;;17;1;;2;;;26;;;4720;12014;16734;14554;;1867;159;2026;579;;1;0;1;1;;83;252;335;79;;1152;8019;9171;5332;;26;102;128;47;
BLOCS;2021;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;1;10;;;;;;2;;;;12;;;1;;;14;;;4564;9821;14385;11244;;1;5;6;6;;0;0;0;0;;67;201;268;60;;1252;3336;4588;3466;;9;260;269;19;
BLOCS;2021;690780390;POLYCLINIQUE LYON NORD;690000229;1;6;1;1;1;2;1;3;1;;;12;4;;2;;;16;;;2653;4582;7235;6125;;9;26;35;35;;1432;121;1553;1216;;148;356;504;138;;1036;3253;4289;2543;;0;25;25;9;
BLOCS;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;3;6;1;1;1;0;;3;;1;;11;2;;1;;;15;;;2079;2801;4880;4274;;702;87;789;336;;1;0;1;1;;227;154;381;246;;1465;4344;5809;3713;;6;65;71;2;
BLOCS;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;2;13;;;;3;;2;;;;18;;2;2;;1;18;;6;6979;13398;20377;18231;;0;0;0;0;;2459;118;2577;2148;;427;179;606;429;;1689;8060;9749;5148;;4;109;113;35;
BLOCS;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;1;4;;;;;;3;;;;7;;;1;;;12;;;1808;3325;5133;4715;;0;0;0;0;;0;0;0;0;;0;135;135;0;;974;4919;5893;3370;;1;88;89;81;
BLOCS;2021;690780663;CLINIQUE TRENEL;690000385;1;10;;;;1;;1;;1;;13;;;1;;;16;;;4206;8771;12977;11065;;0;4;4;4;;0;0;0;0;;193;151;344;218;;1310;3647;4957;4104;;7;18;25;4;
BLOCS;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;4;25;4;0;0;1;0;5;0;;0;31;4;0;6;1;;56;5;;21806;7913;29719;21750;10654;4;698;702;3;2;5;2;7;0;2;785;307;1092;420;97;7681;2663;10344;6256;6289;236;180;416;150;3197
BLOCS;2021;690784137;HOPITAL LYON SUD - HCL;690781810;7;25;2;2;2;;;5;;6;;38;4;4;6;1;2;50;5;12;14594;6334;20928;15788;;1455;332;1787;798;;9;0;9;0;;283;46;329;92;;4595;4618;9213;4258;;79;111;190;7;
BLOCS;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;3;18;0;2;2;5;;4;;0;;29;2;;3;1;;33;3;;8961;6526;15487;11430;3108;3069;816;3885;1692;324;2069;72;2141;339;0;450;17;467;37;2;5799;3836;9635;4536;6885;300;143;443;74;978
BLOCS;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;2;10;1;;;4;1;;;1;;15;2;;1;;;14;;;1761;60;1821;1279;;0;0;0;0;;5;0;5;0;;36;0;36;7;;176;11;187;7;;4;0;4;0;
BLOCS;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;8;;;;4;1;;;3;;15;1;;1;;;8;;;4481;360;4841;4056;;1;0;1;1;;3674;184;3858;1234;;1336;69;1405;738;;1325;166;1491;118;;9;1;10;0;
BLOCS;2021;690793468;INFIRMERIE PROTESTANTE;690002068;3;12;;0;;2;;8;;0;;22;;;2;;;22;;;6195;8351;14546;12680;;0;8;8;8;;2239;236;2475;2052;;531;747;1278;520;;1794;8957;10751;7201;;15;177;192;153;
BLOCS;2021;690805361;CH ST JOSEPH ST LUC;690805353;1;7;;1;1;3;;3;;;;14;1;;1;;;15;;;3860;3560;7420;5846;1915;1475;85;1560;544;0;1610;269;1879;289;3;252;127;379;218;2;1907;2422;4329;2690;2848;11;90;101;20;5
BLOCS;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;1;7;7;1;1;;;1;1;;;9;9;;1;1;;12;12;;3207;7273;10480;9643;;417;51;468;219;;0;0;0;0;;206;253;459;222;;1461;5897;7358;4959;;10;72;82;20;
BLOCS;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;10;1;1;1;0;;2;;0;;13;2;;1;;;18;;;3047;2833;5880;4512;;696;67;763;249;;127;0;127;0;;4;0;4;1;;2109;2629;4738;3028;;13;40;53;0;
BLOCS;2021;700780174;CLINIQUE ST MARTIN;700000052;1;6;1;;;;;2;1;;;8;2;;1;1;;8;2;;761;2271;3032;2428;;0;0;0;0;;0;0;0;0;;7;172;179;0;;45;1223;1268;919;;1;7;8;2;
BLOCS;2021;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;1;10;;;;;;2;;;;12;;;1;;;17;;;4128;8679;12807;10899;;0;2;2;2;;0;0;0;0;;52;108;160;47;;1259;4199;5458;4359;;7;171;178;92;
BLOCS;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;1;3;1;1;1;;;1;;;;5;2;;1;1;;7;1;;2209;1799;4008;3353;;415;35;450;157;;4;2;6;3;;58;146;204;55;;1651;2826;4477;2470;;8;76;84;22;
BLOCS;2021;710010786;CH AUTUN SITE PARPAS;710781451;1;1;;1;1;;;;;;;2;1;;1;;;2;;;51;63;114;63;;186;23;209;74;;1;0;1;0;;0;0;0;0;;251;352;603;314;;0;0;0;0;
BLOCS;2021;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;1;9;;;;;;2;;3;;14;;;1;;;24;;;3039;10747;13786;12271;;0;2;2;2;;8;0;8;0;;3;0;3;0;;1501;4632;6133;4312;;0;54;54;34;
BLOCS;2021;710781410;CLINIQUE DU PARC;710000373;1;4;1;1;;;;1;;;;6;1;;1;;;7;;;1616;1706;3322;3151;;0;0;0;0;;2;2;4;0;;7;52;59;0;;124;885;1009;786;;0;2;2;0;
BLOCS;2021;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;1;7;;;;;;;;;;7;;;1;;;16;;;3831;3118;6949;6765;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;8;1;1;;;;;;;;9;1;;1;;;15;;;5868;2741;8609;6955;;1277;213;1490;630;;362;2;364;73;;357;353;710;396;;2583;1822;4405;2347;;16;81;97;43;
BLOCS;2021;710978289;CH LES CHANAUX MACON;710780263;3;6;1;2;2;2;1;6;0;0;0;16;4;;2;0;;13;0;;4216;2891;7107;6042;4979;1067;184;1251;389;13;1256;46;1302;37;1;436;192;628;61;0;2278;1948;4226;2038;1875;20;49;69;3;480
BLOCS;2021;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;1;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1;0;0;3;153;118;271;17;0;0;0;0;0;0;37;0;37;3;0;0;0;0;0;0;333;745;1078;566;274;1;0;1;0;0
BLOCS;2021;710978347;HOTEL DIEU DU CREUSOT;570010181;1;3;3;1;1;1;1;1;1;1;1;7;7;;1;1;;9;9;;1947;2935;4882;2962;1044;386;68;454;228;;2;0;2;0;;0;0;0;0;;1145;3255;4400;2878;1;0;5;5;0;
BLOCS;2021;720000033;CENTRE HOSPITALIER DU MANS;720000025;6;17;3;1;1;3;;3;;1;;25;4;5;3;2;1;31;8;9;11577;8697;20274;14970;12385;2211;622;2833;1277;155;1412;13;1425;28;3;503;255;758;417;8;3826;2386;6212;3552;8764;59;85;144;3;1850
BLOCS;2021;720000199;CLINIQUE DU PRE;720000595;1;9;;;;;;2;;;;11;;5;1;;1;22;;2;10407;17046;27453;22027;;0;0;0;0;;1;0;1;0;;464;501;965;596;;1877;3013;4890;3923;;16;85;101;22;
BLOCS;2021;720000231;CLINIQUE DU TERTRE ROUGE;720000637;2;2;;1;;;;1;;1;;5;;;1;;;6;;;878;1312;2190;1841;;1070;110;1180;479;;0;0;0;0;;1;0;1;0;;20;384;404;387;;2;75;77;0;
BLOCS;2021;720000389;CENTRE MEDICAL GEORGES COULON;720012749;1;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;93;98;;;;;;;
BLOCS;2021;720001437;CH PAUL CHAPRON;720006022;1;2;0;0;0;0;0;1;0;0;0;3;0;0;1;0;;5;0;;197;512;709;606;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;329;517;299;464;1;0;1;0;0
BLOCS;2021;720016179;POLE SANTE SARTHE ET LOIR;720016724;2;4;;1;;0;;3;;0;;8;;;1;;;9;;;988;1445;2433;1981;33;304;54;358;180;0;0;0;0;0;0;2;16;18;0;0;397;572;969;624;497;0;1;1;0;0
BLOCS;2021;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;1;14;;;;1;;3;;;;18;;2;2;;1;23;;6;7257;11070;18327;15358;;0;0;0;0;;1329;4;1333;996;;127;1;128;116;;3042;7544;10586;8280;;32;53;85;29;
BLOCS;2021;730000031;CHMS CHAMBERY NH;730000015;2;10;2;1;1;1;1;0;0;0;0;12;4;6;1;1;1;20;5;13;10469;6549;17018;13848;;2366;456;2822;1094;;1374;11;1385;198;;415;87;502;395;;5596;2145;7741;4149;;122;163;285;129;
BLOCS;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;1;3;;;;;;;;;;3;;;1;;;5;;;885;656;1541;1301;;141;20;161;77;;0;0;0;0;;0;0;0;0;;159;478;637;354;;3;5;8;0;
BLOCS;2021;730000098;CHMS AIX GRAND PORT;730000015;1;0;0;1;0;1;0;1;0;0;0;3;0;4;;0;1;;0;9;120;193;313;156;;0;22;22;2;;1;0;1;0;;0;7;7;0;;288;630;918;491;;4;2;6;0;
BLOCS;2021;730000247;CH DE BOURG ST MAURICE;730780525;1;3;;1;;;;;;;;4;;;1;;;6;;;1470;715;2185;1694;159;148;12;160;70;0;1;0;1;0;0;0;3;3;0;0;18;1;19;1;0;1;0;1;0;0
BLOCS;2021;730000262;CH D'ALBERTVILLE;730002839;1;5;;1;;0;;2;;0;;8;;;1;;;10;;;4149;3165;7314;2985;3099;715;85;800;199;24;2;1;3;0;;0;0;0;0;;747;3870;4617;1840;814;4;4;8;1;787
BLOCS;2021;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;1;12;0;0;0;1;0;2;0;0;0;15;0;;1;0;;21;0;;7548;18181;25729;22620;;2;1;3;3;;46;1;47;0;;507;819;1326;525;;2559;8270;10829;8899;;7;66;73;23;
BLOCS;2021;730012499;GCS CLINIQUE HERBERT;730012481;1;4;1;;;;;;;;;4;1;;1;;;8;;;2130;3325;5455;5264;;0;0;0;0;;0;0;0;0;;0;135;135;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;730783644;CHMS AIX REINE HORTENSE;730000015;;;;;;;;;;;;;;;;;;;;;10;0;10;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;15;0;15;1;;2;0;2;0;
BLOCS;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;7;15;1;2;1;4;1;5;0;0;0;26;3;1;1;1;0;19;19;0;9808;5299;15107;12530;1572;1695;350;2045;964;0;1826;128;1954;380;0;462;47;509;314;0;2873;2500;5373;3342;5205;37;111;148;5;823
BLOCS;2021;740000294;HOPITAL GABRIEL DEPLANTE;740781208;1;0;;0;;0;;1;;0;;1;;;;;;;;;4;0;4;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;15;9;24;0;;0;0;0;0;
BLOCS;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;3;3;1;1;1;0;0;4;0;0;0;8;2;;1;;;9;;;1119;1490;2609;2079;12;707;126;833;300;0;48;1;49;5;1;3;42;45;0;0;604;1533;2137;1233;1621;6;20;26;1;89
BLOCS;2021;740000328;HOPITAUX DU LEMAN;740790381;1;5;1;1;1;1;0;1;0;0;0;8;2;1;1;1;0;12;12;0;3170;2813;5983;4516;;965;177;1142;472;;72;0;72;0;;0;0;0;0;;1293;3068;4361;2850;;5;28;33;2;
BLOCS;2021;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;5;13;;1;1;0;;2;;1;1;17;2;;1;;;24;;;5376;17007;22383;20253;;508;54;562;345;;318;115;433;1;;218;253;471;208;;741;4364;5105;3573;;2;195;197;59;
BLOCS;2021;740780416;CLINIQUE D'ARGONAY;740000112;1;8;;0;;1;;2;;0;;11;;;1;;;18;;;6345;5514;11859;10741;;0;0;0;0;;290;80;370;0;;223;165;388;224;;1373;3927;5300;3903;;17;106;123;98;
BLOCS;2021;740780424;CLINIQUE GENERALE D'ANNECY;740000120;1;12;12;1;1;1;1;2;2;;;16;16;;2;2;;24;24;;5746;13538;19284;17536;;967;72;1039;407;;0;0;0;0;;340;424;764;342;;1027;3194;4221;3080;;19;301;320;234;
BLOCS;2021;740781141;CH ALPES LEMAN;740790258;1;7;1;2;1;0;;3;;1;;13;2;;1;1;;16;2;;4204;3746;7950;5547;1341;1344;242;1586;727;;243;1;244;4;;235;109;344;284;;1992;2206;4198;2457;1536;5;13;18;5;2
BLOCS;2021;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;2;4;1;1;1;0;;2;;1;;8;2;0;1;1;;9;2;;2782;2533;5315;3776;796;645;53;698;272;16;63;0;63;0;;7;129;136;10;3;1131;3830;4961;3117;1268;4;32;36;1;123
BLOCS;2021;750000481;CHNO DES QUINZE VINGTS PARIS;750110025;2;9;1;;;;;;;3;;12;1;;1;;;12;;;2622;17578;20200;17894;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;13;13;0;;12;25;37;0;
BLOCS;2021;750000499;CH SAINTE ANNE;750062036;1;3;3;;;2;2;;;;;5;5;;2;0;;12;0;;385;101;486;314;;0;0;0;0;;1;0;1;0;;21;0;21;0;;51;0;51;4;;1;0;1;0;
BLOCS;2021;750000523;GH PARIS SITE SAINT JOSEPH;750150120;1;20;1;2;1;4;3;4;;;;30;5;;3;1;;60;5;;12739;10527;23266;16193;;663;116;779;757;;1361;391;1752;1430;;1210;751;1961;1315;;5500;6436;11936;7984;;87;355;442;343;
BLOCS;2021;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;2;16;;;;2;;;;1;;19;;6;2;;0;28;;0;3216;16898;20114;9212;;0;0;0;0;;2;0;2;1;;10;127;137;4;;124;378;502;170;;50;1064;1114;3;
BLOCS;2021;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;3;13;2;3;2;;;5;;;;21;4;0;5;;;27;;;7028;4425;11453;9989;;1672;479;2151;1119;;1090;90;1180;22;;223;2;225;123;;2647;1176;3823;1517;;88;127;215;17;
BLOCS;2021;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;2;14;1;;;;;3;;;;17;1;1;1;1;2;29;23;6;11739;3372;15111;9713;;3;125;128;128;;2;1;3;3;;53;19;72;53;;3981;2628;6609;3874;;103;52;155;80;
BLOCS;2021;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;;;;;;;;;;;;;;;;;;;;;32;1;33;1;;0;0;0;0;;1;0;1;1;;1;0;1;0;;21;0;21;7;;0;0;0;0;
BLOCS;2021;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;3;12;2;;;;;;;;;12;2;4;3;;1;21;;2;6348;5630;11978;10660;2717;0;0;0;0;;310;0;310;183;2;132;0;132;68;;5982;6248;12230;6062;1455;69;1;70;0;52
BLOCS;2021;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;2;6;;3;2;;;;;;;9;2;;2;;;26;;;10739;3024;13763;11457;6461;3074;708;3782;1763;263;0;1;1;1;;1;0;1;0;;881;763;1644;349;2879;15;32;47;8;30
BLOCS;2021;750100125;HU PITIE SALPETRIERE APHP;750712184;6;44;4;3;2;16;1;3;;;;66;7;5;8;;0;68;;0;25331;7356;32687;18261;4830;1733;518;2251;1133;117;3958;800;4758;1704;14;1387;238;1625;818;978;11829;3060;14889;3437;6459;79;45;124;19;1909
