BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2021;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N3120;;1;0.39;
USLD_P;2021;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;NAUT;20;6;17.65;
USLD_P;2021;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;MEDCH;1;;1;
USLD_P;2021;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;N2210;9;2;8.13;
USLD_P;2021;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;N2510;14;6;16.21;
USLD_P;2021;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;NAUT;6;3;5.57;
USLD_P;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;MEDCH;;;0.5;
USLD_P;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;N2210;16;5;17.64;
USLD_P;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;N2510;41;22;51.65;
USLD_P;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;N3120;0;1;0.25;
USLD_P;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;NAUT;20;17;26.33;
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;M1320;;1;0.8;0
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;MEDCH;;2;0.98;1
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2210;10;1;10.25;1
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2460;;1;0.85;1
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2510;15;10;21.7;1
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N3120;;1;0.15;1
USLD_P;2021;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;NAUT;15;17;20.23;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;M1320;3;1;3.8;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;MEDCH;3;1;3.8;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2210;4;5;7.91;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2410;;1;0.5;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2460;;1;0.3;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2510;18;2;19.88;1
USLD_P;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;NAUT;12;20;16.66;1
USLD_P;2021;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;MEDCH;2;0;1.42;
USLD_P;2021;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;N2210;9;1;8.17;
USLD_P;2021;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;N2510;13;8;19.38;
USLD_P;2021;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;NAUT;4;5;6.51;
USLD_P;2021;590812749;USLD CH VALENCIENNES;590782215;MEDCH;1;;1;
USLD_P;2021;590812749;USLD CH VALENCIENNES;590782215;N2210;13;3;14.63;
USLD_P;2021;590812749;USLD CH VALENCIENNES;590782215;N2510;36;9;43.36;
USLD_P;2021;590812749;USLD CH VALENCIENNES;590782215;NAUT;24;0;20.95;
USLD_P;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;MEDCH;;1;0.25;
USLD_P;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;N2210;5;;4.08;
USLD_P;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;N2510;13;1;14.35;
USLD_P;2021;600000020;HL CRÉPY-EN-VALOIS;600100085;NAUT;1;2;1.5;
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;M1320;;1;0.6;0
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;MEDCH;;3;0.99;1
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2210;2;5;4.52;0
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2410;;1;0.24;1
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2510;;14;8.42;1
USLD_P;2021;600000046;CH PONT-SAINTE-MAXENCE;600100127;NAUT;;37;10.68;1
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;M1320;;3;1.3;0
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;MEDCH;;4;1.34;0
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;N2210;13;19;18.79;0
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;N2510;15;25;26.1;0
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;N3120;;1;0.02;0
USLD_P;2021;600000053;CH GHPSO SENLIS;600101984;NAUT;17;29;23.08;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1320;1;0;1;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;MEDCH;2;1;2.3;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2210;9;0;8.61;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2410;0;2;1;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2460;0;1;0.8;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2510;34;1;34.27;0
USLD_P;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;NAUT;29;4;29.15;0
USLD_P;2021;600000186;CH CLERMONT;600100648;M1320;1;1;1.8;
USLD_P;2021;600000186;CH CLERMONT;600100648;MEDCH;1;1;1.8;0
USLD_P;2021;600000186;CH CLERMONT;600100648;N2210;13;2;13.82;
USLD_P;2021;600000186;CH CLERMONT;600100648;N2410;;1;0.5;
USLD_P;2021;600000186;CH CLERMONT;600100648;N2510;32;4;34.68;
USLD_P;2021;600000186;CH CLERMONT;600100648;N3120;;1;0.25;
USLD_P;2021;600000186;CH CLERMONT;600100648;NAUT;28;5;24.55;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;M1320;0;3;0.53;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;MEDCH;0;3;0.53;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;N2210;6;4;6.72;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;N2410;1;0;1;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;N2510;20;2;20.69;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;N3120;0;1;0.2;
USLD_P;2021;600000285;CH CHICN NOYON;600100721;NAUT;9;10;11;
USLD_P;2021;600001184;USLD HL GRANDVILLIERS;600108948;M1320;;;0.2;
USLD_P;2021;600001184;USLD HL GRANDVILLIERS;600108948;MEDCH;;1;0.2;
USLD_P;2021;600001184;USLD HL GRANDVILLIERS;600108948;N2210;2;;1.92;
USLD_P;2021;600001184;USLD HL GRANDVILLIERS;600108948;N2510;6;;5.28;
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;MEDCH;1;1;1.9;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;N2210;26;3;23.5;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;N2410;2;;0.6;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;N2460;1;;0.2;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;N2510;64;6;62.38;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;N3120;;1;0.91;0
USLD_P;2021;600100101;CH AP-HP LIANCOURT;750712184;NAUT;20;4;18.78;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;M1320;;2;1;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;MEDCH;;3;1.4;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;N2210;10;2;9.3;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;N2410;;1;0.5;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;N2460;;1;0.5;
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;N2510;16;4;15.61;0
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;N3120;;1;0.26;
USLD_P;2021;600105381;USLD CONDÉ CHANTILLY;600106611;NAUT;13;29;18.18;
USLD_P;2021;600107494;USLD CH BEAUVAIS;600100713;M1320;0;3;1.05;
USLD_P;2021;600107494;USLD CH BEAUVAIS;600100713;MEDCH;0;3;1.05;
USLD_P;2021;600107494;USLD CH BEAUVAIS;600100713;N2210;14;2;15.53;
USLD_P;2021;600107494;USLD CH BEAUVAIS;600100713;N2510;31;0;26.15;
USLD_P;2021;600107494;USLD CH BEAUVAIS;600100713;NAUT;33;3;34.4;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;M1320;0;2;0.7;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;MEDCH;0;2;0.7;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;N2210;6;3;8.91;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;N2410;1;0;1;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;N2460;0;1;0.33;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;N2510;29;4;29.8;
USLD_P;2021;600107668;USLD CHICN COMPIÈGNE;600100721;NAUT;19;4;22.1;
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1320;1;0;0.5;1
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;MEDCH;1;0;0.5;1
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2210;1;6;7.02;
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2460;0;1;0.25;
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2510;10;1;9.18;
USLD_P;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;NAUT;9;1;11.63;
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;MEDCH;2;2;3;0
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;N2210;;53;18.84;1
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;N2460;;2;0.46;1
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;N2510;;93;49.47;1
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;N3120;;2;0.42;1
USLD_P;2021;610784050;USLD -LES PASTELS- - CH ALENCON;610780082;NAUT;;61;37.33;1
USLD_P;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;MEDCH;1;1;0.3;1
USLD_P;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;N2210;8;1;7.42;0
USLD_P;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;N2460;1;;0.5;1
USLD_P;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;N2510;10;7;14.67;0
USLD_P;2021;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;NAUT;7;2;6.86;1
USLD_P;2021;620000224;CH BETHUNE;620100651;M1320;1;;1;
USLD_P;2021;620000224;CH BETHUNE;620100651;MEDCH;1;;1.04;
USLD_P;2021;620000224;CH BETHUNE;620100651;N2210;11;2;13.1;0
USLD_P;2021;620000224;CH BETHUNE;620100651;N2410;0;1;0.5;0
USLD_P;2021;620000224;CH BETHUNE;620100651;N2460;1;0;1;0
USLD_P;2021;620000224;CH BETHUNE;620100651;N2510;29;1;28.1;0
USLD_P;2021;620000224;CH BETHUNE;620100651;NAUT;16;16;19.5;
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;M1320;1;1;0.81;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;MEDCH;1;2;1.21;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;N2210;9;4;11.8;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;N2460;0;1;0.5;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;N2510;25;3;24.9;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;N3120;0;1;0.2;0
USLD_P;2021;620000240;CH HENIN BEAUMONT;620100677;NAUT;13;5;15.8;0
USLD_P;2021;620000323;CH CALAIS;620101337;MEDCH;;2;0.61;1
USLD_P;2021;620000323;CH CALAIS;620101337;N2210;;5;0.2;1
USLD_P;2021;620000323;CH CALAIS;620101337;N2510;2;14;1.5;1
USLD_P;2021;620000323;CH CALAIS;620101337;NAUT;3;5;1.54;1
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;M1320;2;;1.13;1
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;MEDCH;2;;1.15;1
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;N2210;10;6;12.96;
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;N2410;;1;0.07;
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;N2460;;1;0.25;
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;N2510;31;7;29.58;
USLD_P;2021;620000349;CH REGION DE ST OMER;620101360;NAUT;14;7;20.66;
USLD_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;MEDCH;1;2;1.7;
USLD_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2210;11;7;15.28;
USLD_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2460;;1;0.6;
USLD_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2510;37;14;47.51;
USLD_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;13;25;31.92;
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;M1320;;5;0.82;1
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;MEDCH;;5;0.82;1
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N2210;15;2;11.2;0
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N2410;;;;1
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N2460;;1;0.41;0
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N2510;30;0;26.65;1
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N3120;;1;0.45;
USLD_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;NAUT;10;8;11.05;0
USLD_P;2021;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;M1320;;1;0.4;1
USLD_P;2021;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;MEDCH;;5;1;1
USLD_P;2021;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;N2210;;8;3.4;1
USLD_P;2021;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;N2510;10;7;13.23;0
USLD_P;2021;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;NAUT;;9;4.68;1
USLD_P;2021;620108357;USLD LES OPALINES - CHAM;620103432;MEDCH;;1;0.3;1
USLD_P;2021;620108357;USLD LES OPALINES - CHAM;620103432;N2210;4;6;6.85;1
USLD_P;2021;620108357;USLD LES OPALINES - CHAM;620103432;N2510;7;10;11.57;1
USLD_P;2021;620108357;USLD LES OPALINES - CHAM;620103432;NAUT;2;9;5.54;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;M1320;1;1;1.8;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;MEDCH;1;1;1.8;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;N2210;13;4;19.06;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;N2460;1;0;0.35;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;N2510;45;17;57.44;1
USLD_P;2021;620111195;USLD CH ARRAS;620100057;NAUT;8;0;5.44;1
USLD_P;2021;630000016;CH DU MONT DORE;630180032;M1320;;1;0.5;
USLD_P;2021;630000016;CH DU MONT DORE;630180032;MEDCH;;1;0.5;
USLD_P;2021;630000016;CH DU MONT DORE;630180032;N2210;8;5;7.89;
USLD_P;2021;630000016;CH DU MONT DORE;630180032;N2510;12;9;14.23;
USLD_P;2021;630000016;CH DU MONT DORE;630180032;NAUT;4;10;7.5;
USLD_P;2021;630000412;CH D'AMBERT;630780997;MEDCH;0;1;0.4;1
USLD_P;2021;630000412;CH D'AMBERT;630780997;N2210;6;3;8.11;0
USLD_P;2021;630000412;CH D'AMBERT;630780997;N2410;;1;0.4;1
USLD_P;2021;630000412;CH D'AMBERT;630780997;N2460;;1;0.2;1
USLD_P;2021;630000412;CH D'AMBERT;630780997;N2510;11;5;15.57;0
USLD_P;2021;630000412;CH D'AMBERT;630780997;N3120;;1;0.3;0
USLD_P;2021;630000412;CH D'AMBERT;630780997;NAUT;5;2;6.6;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;M1320;0;1;0.5;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;MEDCH;0;1;0.5;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;N2210;7;3;8.12;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;N2410;;1;0.5;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;N2510;7;5;9.43;0
USLD_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;NAUT;7;4;11.89;0
USLD_P;2021;630000446;CH DE THIERS;630781029;MEDCH;;1;0.4;1
USLD_P;2021;630000446;CH DE THIERS;630781029;N2210;5;1;5;1
USLD_P;2021;630000446;CH DE THIERS;630781029;N2460;1;;0.15;1
USLD_P;2021;630000446;CH DE THIERS;630781029;N2510;7;4;7.24;1
USLD_P;2021;630000446;CH DE THIERS;630781029;NAUT;5;8;8.69;1
USLD_P;2021;630000560;CH BILLOM;630781367;MEDCH;2;0;0.9;
USLD_P;2021;630000560;CH BILLOM;630781367;N2210;8;4;11.2;
USLD_P;2021;630000560;CH BILLOM;630781367;N2460;0;1;0.5;
USLD_P;2021;630000560;CH BILLOM;630781367;N2510;14;10;19.8;
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;MEDCH;;1;0.2;1
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N2210;2;;2.4;1
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N2460;;1;0.4;1
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N2510;8;;8.4;1
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N3120;;1;0.2;1
USLD_P;2021;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;NAUT;;1;0.6;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;MEDCH;1;1;1.65;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;N2210;22;5;25.98;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;N2410;;1;0.8;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;N2460;2;;1.97;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;N2510;44;14;55.13;1
USLD_P;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;NAUT;22;7;23.84;1
USLD_P;2021;630790384;CENTRE DE LONG SEJOUR;630786754;N2210;8;2;7.87;
USLD_P;2021;630790384;CENTRE DE LONG SEJOUR;630786754;N2510;19;12;25.36;
USLD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1320;1;2;2.2;0
USLD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;MEDCH;1;2;2.2;0
USLD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2210;13;5;16.66;0
USLD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2510;52;6;51.49;0
USLD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;14;1;14.11;0
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M1320;;2;1.67;
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;MEDCH;;2;1.77;
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2210;9;;9.17;
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2510;28;2;28.45;
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N3120;;1;0.33;
USLD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;17;6;14.75;
USLD_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;MEDCH;0;3;0.46;0
USLD_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;N2210;11;4;14.82;0
USLD_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;N2410;0;1;0.36;0
USLD_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;N2510;16;4;20;0
USLD_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;NAUT;11;2;12.16;0
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1320;1;1;1.49;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;MEDCH;1;1;1.49;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2210;13;6;19.97;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2410;1;;1.21;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2460;;1;0.34;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2510;42;4;41.35;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N3120;;1;0.3;
USLD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;16;7;14.47;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;M1320;;3;0.3;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;MEDCH;;3;0.4;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;N2210;4;2;5.6;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;N2410;;2;0.3;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;N2460;;1;0.5;
USLD_P;2021;640003836;USLD CLOS DE L'OUSSE;640791976;N2510;7;1;7.7;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;M1320;1;;1;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;MEDCH;1;;1;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2210;9;4;9.9;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2410;1;;0.85;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2510;28;5;33.49;
USLD_P;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;NAUT;6;4;7.46;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;M1320;;1;1;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;MEDCH;;3;1.2;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;N2210;5;2;7.15;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;N2410;;1;0.5;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;N2460;;1;0.5;
USLD_P;2021;640786281;USLD CLOS MONTREUIL;640791976;N2510;22;3;23.3;
USLD_P;2021;650000045;CH LOURDES;650780158;M1320;2;;1.4;
USLD_P;2021;650000045;CH LOURDES;650780158;MEDCH;2;;1.41;
USLD_P;2021;650000045;CH LOURDES;650780158;N2210;11;;8.89;
USLD_P;2021;650000045;CH LOURDES;650780158;N2510;26;4;15.87;
USLD_P;2021;650000045;CH LOURDES;650780158;N3120;1;;0.28;
USLD_P;2021;650000045;CH LOURDES;650780158;NAUT;9;;4.58;
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;M1320;;;;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;MEDCH;;2;0.49;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;N2210;6;1;7.19;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;N2410;;;;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;N2460;;1;0.15;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;N2510;21;;20.21;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;N3120;;1;0.18;1
USLD_P;2021;650000060;CH LANNEMEZAN;650780174;NAUT;4;8;8.19;1
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;M1320;1;1;1.03;
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;MEDCH;1;1;1.03;
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;N2210;11;0;10.39;0
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;N2460;0;1;0.21;0
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;N2510;22;0;21.94;0
USLD_P;2021;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;NAUT;21;3;12.41;1
USLD_P;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;MEDCH;2;;1.5;
USLD_P;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;N2210;27;3;26.6;0
USLD_P;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;N2460;1;0;0.6;0
USLD_P;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;N2510;42;1;38.55;0
USLD_P;2021;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;NAUT;33;5;22.37;1
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;M1320;;2;0.6;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;MEDCH;;2;0.6;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;N2210;7;3;7.75;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;N2410;;2;0.9;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;N2460;;2;1;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;N2510;15;8;18.36;
USLD_P;2021;650786668;USLD CH BAGNERES DE BIGORRE;650780166;NAUT;6;9;7.86;
USLD_P;2021;660000167;CH PRADES;660780271;M1320;;1;0.6;
USLD_P;2021;660000167;CH PRADES;660780271;MEDCH;;2;0.8;
USLD_P;2021;660000167;CH PRADES;660780271;N2210;6;4;5.78;
USLD_P;2021;660000167;CH PRADES;660780271;N2460;;1;0.19;
USLD_P;2021;660000167;CH PRADES;660780271;N2510;19;3;19.48;
USLD_P;2021;660000167;CH PRADES;660780271;NAUT;12;10;14.02;
USLD_P;2021;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;M1320;1;;0.2;0
