BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2021;620000349;CH REGION DE ST OMER;620101360;N4130;26;2;23.52;;;;
IMAGES_P;2021;620000349;CH REGION DE ST OMER;620101360;N4160;1;1;1.14;;;;
IMAGES_P;2021;620000349;CH REGION DE ST OMER;620101360;NAUT;7;1;7.55;;;;
IMAGES_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M1160;11;;11;;;1;1
IMAGES_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M1210;3;;3;;;;
IMAGES_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N4130;26;36;54.17;;;;
IMAGES_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N4160;1;1;1.5;;;;
IMAGES_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;6;9;10.93;;;;
IMAGES_P;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;M1160;1;4;1.59;0;1;1;0
IMAGES_P;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;N4130;12;8;18.84;0;0;;
IMAGES_P;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;N4160;1;1;1.2;;;;
IMAGES_P;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;NAUT;2;4;3.72;;;;
IMAGES_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;M1160;4;3;2.94;0;0;;
IMAGES_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N4130;0;9;2.92;;;;
IMAGES_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;N4160;;1;0.2;;;;
IMAGES_P;2021;620003350;HOPITAL DE RIAUMONT;620001834;NAUT;2;2;2.92;;;;
IMAGES_P;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;M1160;0;3;0.9;0;1;1;1
IMAGES_P;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4130;9;5;9.8;0;0;;
IMAGES_P;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4160;;1;0.3;;;;
IMAGES_P;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;NAUT;2;2;2;;;;
IMAGES_P;2021;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;M1160;4;0;4;0;1;;
IMAGES_P;2021;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;M1210;;5;3;0;0;;
IMAGES_P;2021;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;N4130;25;4;27.27;0;1;;
IMAGES_P;2021;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;N4160;4;1;4.82;;;;
IMAGES_P;2021;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;NAUT;17;5;19.78;;;;
IMAGES_P;2021;620100487;CLINIQUE DES ACACIAS;620000125;M1160;2;3;2;0;1;0;0
IMAGES_P;2021;620100487;CLINIQUE DES ACACIAS;620000125;N4130;3;1;3;0;1;;
IMAGES_P;2021;620100487;CLINIQUE DES ACACIAS;620000125;NAUT;6;2;6;;;;
IMAGES_P;2021;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;N4130;0;1;0.28;0;0;;
IMAGES_P;2021;620101311;CLINIQUE DES 2 CAPS;620027763;M1160;;;;;1;;
IMAGES_P;2021;620101311;CLINIQUE DES 2 CAPS;620027763;N4130;;;;;1;;
IMAGES_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1160;11;;5;0;1;0;0
IMAGES_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1210;4;;2;0;0;;
IMAGES_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4130;31;1;30.6;0;1;;
IMAGES_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4160;3;;3;;;;
IMAGES_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NAUT;31;;31;;;;
IMAGES_P;2021;630000016;CH DU MONT DORE;630180032;N4130;0;1;0.4;0;0;;
IMAGES_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1160;25;10;18.52;1;1;1;
IMAGES_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;MAUT;2;3;2.85;;;;
IMAGES_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4130;68;24;87.76;1;0;;
IMAGES_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4160;1;1;1.93;;;;
IMAGES_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;22;11;32.1;;;;
IMAGES_P;2021;630000412;CH D'AMBERT;630780997;M1160;;2;1.6;1;;0;0
IMAGES_P;2021;630000412;CH D'AMBERT;630780997;N4130;3;3;5.4;;1;;
IMAGES_P;2021;630000412;CH D'AMBERT;630780997;N4160;;1;0.2;;;;
IMAGES_P;2021;630000412;CH D'AMBERT;630780997;NAUT;;1;0.5;;;;
IMAGES_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;M1160;;4;2.47;0;1;0;0
IMAGES_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4130;8;1;8.77;0;1;;
IMAGES_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4160;;1;0.2;;;;
IMAGES_P;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;NAUT;3;;3.05;;;;
IMAGES_P;2021;630000438;CH DE RIOM;630781011;M1160;2;;2;;;;
IMAGES_P;2021;630000438;CH DE RIOM;630781011;N4130;10;3;12.2;;;;
IMAGES_P;2021;630000438;CH DE RIOM;630781011;N4160;1;;1;;;;
IMAGES_P;2021;630000438;CH DE RIOM;630781011;NAUT;2;;2;;;;
IMAGES_P;2021;630000446;CH DE THIERS;630781029;M1160;2;;2.58;1;1;0;0
IMAGES_P;2021;630000446;CH DE THIERS;630781029;N4130;14;7;10.67;0;1;;
IMAGES_P;2021;630000446;CH DE THIERS;630781029;N4160;1;;1;;;;
IMAGES_P;2021;630000446;CH DE THIERS;630781029;NAUT;10;1;7.32;;;;
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1160;7;7;9.9;0;0;0;0
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1210;7;4;8.5;0;0;;
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;MAUT;0;2;1.17;;;;
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4130;30;3;32;0;1;;
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4160;1;0;0.3;;;;
IMAGES_P;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;NAUT;21;2;19.9;;;;
IMAGES_P;2021;630780211;POLE SANTE REPUBLIQUE;630000107;M1160;;;;0;1;1;0
IMAGES_P;2021;630780211;POLE SANTE REPUBLIQUE;630000107;N4130;;;;0;1;;
IMAGES_P;2021;630780369;CLINIQUE DE LA PLAINE;630000164;M1160;1;;1;0;1;;
IMAGES_P;2021;630780369;CLINIQUE DE LA PLAINE;630000164;M1210;;;;0;1;;
IMAGES_P;2021;630780369;CLINIQUE DE LA PLAINE;630000164;N4130;1;;1;0;1;;
IMAGES_P;2021;630780369;CLINIQUE DE LA PLAINE;630000164;N4160;;1;0.05;;;;
IMAGES_P;2021;630780369;CLINIQUE DE LA PLAINE;630000164;NAUT;2;1;2.29;;;;
IMAGES_P;2021;630781268;HOPITAL ESTAING - CHU63;630780989;M1160;9;4;8.33;0;1;;
IMAGES_P;2021;630781268;HOPITAL ESTAING - CHU63;630780989;MAUT;1;;0.4;;;;
IMAGES_P;2021;630781268;HOPITAL ESTAING - CHU63;630780989;N4130;17;15;27.49;1;1;;
IMAGES_P;2021;630781268;HOPITAL ESTAING - CHU63;630780989;N4160;1;;1;;;;
IMAGES_P;2021;630781268;HOPITAL ESTAING - CHU63;630780989;NAUT;5;1;6.05;;;;
IMAGES_P;2021;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;N4130;;1;0.18;0;0;;
IMAGES_P;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;M1160;13;7;17.75;;;;
IMAGES_P;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;N4130;21;;21;;;;
IMAGES_P;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;N4160;2;;2;;;;
IMAGES_P;2021;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;NAUT;22;;22;;;;
IMAGES_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1160;17;5;16.49;1;1;1;1
IMAGES_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1210;4;;4;0;0;;
IMAGES_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N4130;42;18;52.97;0;0;;
IMAGES_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N4160;1;1;2.66;;;;
IMAGES_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;30;4;31.13;;;;
IMAGES_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M1160;1;3;2;;;;
IMAGES_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4130;9;2;10.56;1;0;;
IMAGES_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4160;;1;0.2;;;;
IMAGES_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;2;;2;;;;
IMAGES_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;M1160;;4;1.7;0;0;0;0
IMAGES_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;N4130;6;;6;0;1;;
IMAGES_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;N4160;;;0.46;;;;
IMAGES_P;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;NAUT;3;;2.41;;;;
IMAGES_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1160;7;4;9.24;;;;
IMAGES_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1210;4;3;4.85;;;;
IMAGES_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4130;57;10;58.05;;;;
IMAGES_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4160;2;;2;;;;
IMAGES_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;38;5;33.2;;;;
IMAGES_P;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;M1160;;0;0;0;0;1;1
IMAGES_P;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N4130;6;1;6.31;0;1;;
IMAGES_P;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;NAUT;5;;4.38;;;;
IMAGES_P;2021;640020715;EPS GARAZI;640020707;M1160;;1;0.2;0;0;0;0
IMAGES_P;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N4130;;1;0.5;0;0;;
IMAGES_P;2021;640780938;POLYCLINIQUE MARZET;640000451;M1160;;9;5;0;1;;
IMAGES_P;2021;640780938;POLYCLINIQUE MARZET;640000451;N4130;10;;10;0;1;;
IMAGES_P;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;M1160;;9;5;0;1;0;0
IMAGES_P;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;N4130;10;;10;0;1;;
IMAGES_P;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;N4130;1;0;1;0;0;;
IMAGES_P;2021;650000045;CH LOURDES;650780158;M1160;1;;1.19;0;1;0;0
IMAGES_P;2021;650000045;CH LOURDES;650780158;N4130;9;;9.64;0;1;;
IMAGES_P;2021;650000045;CH LOURDES;650780158;NAUT;11;;9.27;;;;
IMAGES_P;2021;650000052;CH BAGNERES DE BIGORRE;650780166;M1160;;1;0.66;;;;
IMAGES_P;2021;650000052;CH BAGNERES DE BIGORRE;650780166;N4130;4;1;4.57;;;;
IMAGES_P;2021;650000052;CH BAGNERES DE BIGORRE;650780166;N4160;1;;1;;;;
IMAGES_P;2021;650000052;CH BAGNERES DE BIGORRE;650780166;NAUT;1;2;1.9;;;;
IMAGES_P;2021;650000078;CH LE MONTAIGU;650780190;M1160;;1;0.05;0;0;0;0
IMAGES_P;2021;650000078;CH LE MONTAIGU;650780190;N4130;;1;0.2;0;0;;
IMAGES_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M1160;6;0;6;0;1;0;0
IMAGES_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M1210;1;0;1;0;0;;
IMAGES_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N4130;25;4;27.66;1;0;;
IMAGES_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N4160;2;0;1.37;;;;
IMAGES_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NAUT;16;3;15.29;;;;
IMAGES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;M1160;;1;0.57;0;1;1;1
IMAGES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N4130;10;;9.38;0;1;;
IMAGES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N4160;1;;0.14;;;;
IMAGES_P;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NAUT;3;;2.3;;;;
IMAGES_P;2021;660000084;CH PERPIGNAN;660780180;M1160;4;15;3.54;;;;
IMAGES_P;2021;660000084;CH PERPIGNAN;660780180;M1210;;4;1.78;;;;
IMAGES_P;2021;660000084;CH PERPIGNAN;660780180;N4130;62;29;76.04;;;;
IMAGES_P;2021;660000084;CH PERPIGNAN;660780180;N4160;3;;3;;;;
IMAGES_P;2021;660000084;CH PERPIGNAN;660780180;NAUT;40;7;47.83;;;;
IMAGES_P;2021;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;N4130;;1;0.06;0;0;;
IMAGES_P;2021;660009689;GCS POLE SANITAIRE CERDAN;660010059;N4130;;1;0.76;0;0;;
IMAGES_P;2021;660780628;CL DU VALLESPIR;660000282;M1160;3;;3;;;;
IMAGES_P;2021;660780636;CRF MER AIR SOLEIL;920031788;N4130;1;;0.5;;;;
IMAGES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1160;15;25;23.65;0;1;0;0
IMAGES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1210;2;;2.8;0;0;;
IMAGES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4130;55;29;73.47;1;1;;
IMAGES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4160;;3;2.2;;;;
IMAGES_P;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NAUT;21;12;21.9;;;;
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1160;8;4;6.26;0;1;0;0
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1210;3;4;4.82;0;1;;
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;MAUT;1;1;1.12;;;;
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N4130;29;22;46.63;0;1;;
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N4160;1;2;1.32;;;;
IMAGES_P;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;NAUT;15;15;25.28;;;;
IMAGES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M1160;3;7;7.5;0;1;0;0
IMAGES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;MAUT;;1;0.2;;;;
IMAGES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N4130;3;18;21.29;;;;
IMAGES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N4160;1;;1;;;;
IMAGES_P;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;NAUT;;9;8.32;;;;
IMAGES_P;2021;670000215;HOPITAL DU NEUENBERG;680000643;M1160;2;;2;0;0;0;0
IMAGES_P;2021;670000215;HOPITAL DU NEUENBERG;680000643;N4130;4;2;5;0;0;;
IMAGES_P;2021;670000215;HOPITAL DU NEUENBERG;680000643;N4160;1;;1;;;;
IMAGES_P;2021;670000215;HOPITAL DU NEUENBERG;680000643;NAUT;3;1;3;;;;
IMAGES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;M1160;3;1;2.67;0;1;1;0
IMAGES_P;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N4130;9;3;9.94;0;1;;
IMAGES_P;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;N4130;;1;0.2;0;0;;
IMAGES_P;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;NAUT;;1;0.2;;;;
IMAGES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;M1160;3;;2.09;;;;
IMAGES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;MAUT;3;;3.03;;;;
IMAGES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N4130;17;9;23.26;;;;
IMAGES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N4160;;3;1.03;;;;
IMAGES_P;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;NAUT;6;2;7.83;;;;
IMAGES_P;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;M1160;;1;0.2;0;0;0;0
IMAGES_P;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;N4130;;2;1.48;0;0;;
IMAGES_P;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;N4160;;1;0.05;;;;
IMAGES_P;2021;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;NAUT;;;0.05;;;;
IMAGES_P;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;N4130;0;3;2.7;0;0;;
IMAGES_P;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;NAUT;0;1;0.5;;;;
IMAGES_P;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;M1160;4;;4;0;1;;
IMAGES_P;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;N4130;3;4;6.2;0;1;;
IMAGES_P;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;N4160;1;;1;;;;
IMAGES_P;2021;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;NAUT;4;2;5.3;;;;
IMAGES_P;2021;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;M1210;2;;0.6;0;0;;
IMAGES_P;2021;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;N4130;4;1;1.44;0;0;;
IMAGES_P;2021;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;N4160;;1;0.54;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;M1160;2;4;3.33;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;M1210;5;11;8.02;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;MAUT;0;1;0.1;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;N4130;16;9;18.86;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;N4160;1;1;1.03;;;;
IMAGES_P;2021;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;NAUT;25;9;24.57;;;;
IMAGES_P;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;M1160;;;;0;1;0;0
IMAGES_P;2021;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;N4130;;;;0;1;;
IMAGES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1160;13;21;20.97;0;1;0;0
IMAGES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N4130;83;54;105.09;1;1;;
IMAGES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;N4160;4;2;3.28;;;;
IMAGES_P;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;NAUT;24;28;31.19;;;;
IMAGES_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;M1160;;3;1.5;;;;
IMAGES_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N4130;3;1;3.5;;;;
IMAGES_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;M1160;9;2;8.6;0;1;0;0
IMAGES_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;N4130;30;4;23.8;0;1;;
IMAGES_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;N4160;1;;1;;;;
IMAGES_P;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;NAUT;4;2;5;;;;
IMAGES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M1160;;4;1.91;0;0;0;0
IMAGES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N4130;7;;7.73;;1;;
IMAGES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N4160;;1;0.6;;;;
IMAGES_P;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NAUT;3;;3.09;;;;
IMAGES_P;2021;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;M1160;;2;0.5;0;0;0;0
IMAGES_P;2021;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;N4130;3;;3;0;0;;
IMAGES_P;2021;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;NAUT;1;;1;;;;
IMAGES_P;2021;680000601;HOPITAL DE THANN;680020336;M1160;;3;0.4;0;0;0;0
IMAGES_P;2021;680000601;HOPITAL DE THANN;680020336;N4130;2;;2;;;;
IMAGES_P;2021;680000601;HOPITAL DE THANN;680020336;N4160;;1;0.1;;;;
IMAGES_P;2021;680000601;HOPITAL DE THANN;680020336;NAUT;;2;0.42;;;;
IMAGES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M1160;12;9;13.75;0;1;0;0
IMAGES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;M1210;2;;2;;0;;
IMAGES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N4130;43;29;65.11;;;;
IMAGES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;N4160;2;;2.6;;;;
IMAGES_P;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;NAUT;35;6;39.12;;;;
IMAGES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M1160;1;;1.12;0;0;0;0
IMAGES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N4130;5;1;5.14;0;1;;
IMAGES_P;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;NAUT;2;;2;;;;
IMAGES_P;2021;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;M1160;;1;0.29;;;;
IMAGES_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;M1160;2;;2;;;;
IMAGES_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N4130;16;4;18.87;;;;
IMAGES_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N4160;1;;1;;;;
IMAGES_P;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;NAUT;16;1;17.12;;;;
IMAGES_P;2021;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N4130;;1;0.48;0;0;;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1160;8;12;15.11;1;1;1;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;M1210;2;1;2.9;0;0;;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;MAUT;;1;0.3;;;;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N4130;51;15;52.95;1;1;;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;N4160;2;3;4;;;;
IMAGES_P;2021;680004546;HOPITAL EMILE MULLER;680020336;NAUT;36;8;38.08;;;;
IMAGES_P;2021;690000013;CH MONTGELAS;690780036;M1160;1;1;1.8;0;1;0;0
IMAGES_P;2021;690000013;CH MONTGELAS;690780036;MAUT;;1;0.07;;;;
IMAGES_P;2021;690000013;CH MONTGELAS;690780036;N4130;5;2;5.39;;1;;
IMAGES_P;2021;690000013;CH MONTGELAS;690780036;NAUT;3;;2.35;;;;
IMAGES_P;2021;690000088;CH LE VINATIER;690780101;M1160;;1;0.5;0;0;0;0
IMAGES_P;2021;690000088;CH LE VINATIER;690780101;N4130;1;;1;0;0;;
IMAGES_P;2021;690000088;CH LE VINATIER;690780101;N4160;1;;0.09;;;;
IMAGES_P;2021;690000088;CH LE VINATIER;690780101;NAUT;1;;1;;;;
IMAGES_P;2021;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;N4130;;1;0.39;0;;;
IMAGES_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;M1160;;1;0.51;0;0;0;0
IMAGES_P;2021;690000245;HOPITAL DE FOURVIERE;690780432;N4130;;1;0.82;0;0;;
IMAGES_P;2021;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;N4130;;2;1.02;0;0;;
IMAGES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1160;1;4;4.93;0;0;0;0
IMAGES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N4130;21;13;28.26;1;0;;
IMAGES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N4160;;1;0.95;;;;
IMAGES_P;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NAUT;15;10;20.66;;;;
IMAGES_P;2021;690000625;CH DE TARARE;690782271;M1160;;6;3.7;0;1;;
IMAGES_P;2021;690000625;CH DE TARARE;690782271;N4130;9;2;10.54;0;1;;
IMAGES_P;2021;690000625;CH DE TARARE;690782271;N4160;0;1;0.5;;;;
IMAGES_P;2021;690000625;CH DE TARARE;690782271;NAUT;5;2;6.72;;;;
IMAGES_P;2021;690000773;CH DU MONT D'OR;690782925;M1160;0;1;0.8;0;0;0;0
IMAGES_P;2021;690000773;CH DU MONT D'OR;690782925;N4130;0;1;0.8;0;0;;
IMAGES_P;2021;690000773;CH DU MONT D'OR;690782925;NAUT;1;0;1;;;;
IMAGES_P;2021;690000880;CENTRE LEON BERARD;690783220;M1160;10;10;12.44;0;1;0;0
IMAGES_P;2021;690000880;CENTRE LEON BERARD;690783220;M1210;10;3;10.61;0;0;;
IMAGES_P;2021;690000880;CENTRE LEON BERARD;690783220;N4130;40;10;39.09;0;1;;
IMAGES_P;2021;690000880;CENTRE LEON BERARD;690783220;N4160;4;1;3.88;;;;
