BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2021;660780347;CL DU SOUFFLE LA SOLANE;660000183;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660780784;CL ST PIERRE;660000407;0;;;;0;;;;1;0;0;;1;0;0;0;;;0;0;0;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2021;660781097;CL SSR SUNNY COTTAGE;660000506;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;660781287;CRF CENTRE HELIO MARIN LE FLORIDE;660000621;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;1;1;0;0;0;0;;;1;0;1;0;0;0;0;0;;;0;0;1;1;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;670000041;HOPITAL LA GRAFENBOURG;670780071;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0
TELEMED;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;16;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;0;0;0;0;1;0;0;0;0;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;1;0;1;0;0;0;;0;1;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0
TELEMED;2021;670000371;HOPITAL LOCAL DE ROSHEIM;670780675;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0
TELEMED;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2021;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;670013754;UGECAM ALSACE;670013754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;670017458;CLINIQUE RHENA ASSOCIATION;670017441;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;3;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0
TELEMED;2021;670018068;CLINIQUE RHENA GCS ES;670017847;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;3;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0
TELEMED;2021;670780113;CMCO;670780055;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;670780121;INST UNIV READAPT CLEMENCEAU STRASBG;670013754;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;670781129;INST UNIV READAPT CLEMENCEAU ILLKIRCH;670013754;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;680000627;HOPITAL DU HASENRAIN;680020336;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;8;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1
TELEMED;2021;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;680001195;HOPITAL ALBERT SCHWEITZER;680000643;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;680001294;CLINIQUE KORIAN SOLISANA;680000890;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;680004546;HOPITAL EMILE MULLER;680020336;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;680004579;CENTRE POUR PERSONNES AGEES;680000973;1;0;1;0;0;0;;;1;0;0;0;0;;;0;;;0;0;1;1;3;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1
TELEMED;2021;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;0;;;;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;8;1;0;0;1;1;1;0;1;0;0;0;1;1;0;1
TELEMED;2021;690000013;CH MONTGELAS;690780036;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690000310;CLINIQUE MON REPOS;690000310;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;13;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690000625;CH DE TARARE;690782271;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1
TELEMED;2021;690000773;CH DU MONT D'OR;690782925;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690000880;CENTRE LEON BERARD;690783220;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE;690796552;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690022058;CALYDIAL - VENISSIEUX;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;1;0;0;0;0;0;;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;690023098;CALYDIAL - PIERRE-BENITE;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;0;0;0;0;0;0;;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;690024773;CALYDIAL - IRIGNY;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;0;0;0;0;0;0;;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;690029186;ENDO LYON SUD OUEST;690027099;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;690030283;SSR LES LILAS BLEUS;750056335;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690031513;NEPHROCARE RILLIEUX;690000278;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
TELEMED;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2021;690048392;AURAL UNITE DIALYSE LE MONT CALME;690796552;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;690780093;HIA DESGENETTES;750821092;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690784137;HOPITAL LYON SUD - HCL;690781810;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;1;1;0;1;0;0;0;;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;690801709;USLD LES ALTHEAS;690802715;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2021;690805361;CH ST JOSEPH ST LUC;690805353;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;13;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2021;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0
TELEMED;2021;700780042;CMPR BRETEGNIER HERICOURT;250006335;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;710002288;SSR MARGUERITE BOUCICAUT;750721334;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1
TELEMED;2021;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2021;710010786;CH AUTUN SITE PARPAS;710781451;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;55;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
TELEMED;2021;710970658;ANTENNE DIALYSE DE MACON;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;710978107;HOPITAL LOCAL CHAGNY;710781592;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE;710780214;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;710978180;CENTRE HOSPITALIER BELNAY;710781360;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;26;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;710978289;CH LES CHANAUX MACON;710780263;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;13;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;710978347;HOTEL DIEU DU CREUSOT;570010181;1;1;1;1;1;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0
TELEMED;2021;720000033;CENTRE HOSPITALIER DU MANS;720000025;1;1;1;1;0;0;;;1;0;1;1;1;1;0;0;;;0;0;1;1;7;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
TELEMED;2021;720000041;EPSM DE LA SARTHE;720000058;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;0;0;0;0;0;0;;;0;1;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;720000314;HOPITAL FRANÇOIS DE DAILLON AU LUDE;720000090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;720000413;CENTRE SSR FRANÇOIS GALLOUEDEC PARIGNE;720008390;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;720000744;SSR CENTRE DE L'ARCHE;720000454;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;720016138;CENTRE SSR FRANÇOIS GALLOUEDEC LE MANS;720008390;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;720016179;POLE SANTE SARTHE ET LOIR;720016724;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;720016856;HAD DE LA SARTHE;720008390;0;;;;1;0;0;1;0;;1;0;0;;;0;0;0;0;0;1;1;12;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;720017839;CENTRE DIALYSE ECHO LE MANS PSS;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;730000031;CHMS CHAMBERY NH;730000015;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;730000049;CH DE MOUTIERS;730002839;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1;0;0;1;0;1;0;1;1;0;1
TELEMED;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;0;;;;1;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;730000098;CHMS AIX GRAND PORT;730000015;1;1;0;1;0;;;;1;0;1;0;0;0;0;0;;;0;1;0;0;;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;730000247;CH DE BOURG ST MAURICE;730780525;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2021;730000262;CH D'ALBERTVILLE;730002839;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1;0;0;1;0;1;0;1;1;0;1
TELEMED;2021;730000304;CHS DE LA SAVOIE;730780582;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;730000924;AURAL UNITE DIALYSE CHAMBERY;690796552;1;1;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2021;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;730786233;AURAL UNITE AUTODIALYSE ALBERTVILLE;690796552;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;27;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;27;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;740000328;HOPITAUX DU LEMAN;740790381;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
TELEMED;2021;740011481;ESIS SEYNOD;740781133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;740014691;CENTRE CANCÉROLOGIE LES PRAZ DE L'ARVE;740780168;1;0;0;0;0;0;0;0;1;1;1;1;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;740781141;CH ALPES LEMAN;740790258;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0
TELEMED;2021;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;750000499;CH SAINTE ANNE;750062036;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;750000523;GH PARIS SITE SAINT JOSEPH;750150120;1;0;0;1;0;;;;0;0;0;;0;1;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;1;0;1;0;1;0;0;0;1;0;1;0;0;;0;0;;0;0;0;1;0;;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;750055287;AURA PARIS PLAISANCE;940026677;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;1;1;0;0;0;;;;1;1;1;1;1;1;0;0;;;0;0;1;0;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;1;1;;;;;;;1;;;;1;1;;;;;;;1;;;;;;;;;;1;;;;;;;
TELEMED;2021;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;750100208;HU NECKER ENFANTS MALADES APHP;750712184;1;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2021;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;1;0;0;0;0;;;;1;0;0;;1;1;0;1;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;1;1;1;1;0;;;;1;1;0;;1;1;0;0;;;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
