BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2021;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;SSR_TOT;;36;13140;8;303;11361;13;922;0
SSR;2021;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_A;;30;10950;;246;6894;9;0;
SSR;2021;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_A50;1;30;;;;6894;;0;
SSR;2021;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_TOT;;30;10950;;246;6894;9;0;
SSR;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_A;;20;7169;;192;6161;5;0;
SSR;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_A50;1;20;;;;6161;;0;
SSR;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_TOT;;20;7169;;192;6161;5;0;0
SSR;2021;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_A;;26;9490;;180;5861;20;0;
SSR;2021;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_A50;1;26;;;;5861;;0;
SSR;2021;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_TOT;;26;9490;;180;5861;20;0;0
SSR;2021;540000270;;540003399;SSR_A;;30;10950;;233;7761;5;0;
SSR;2021;540000270;;540003399;SSR_A50;1;30;;;;7761;;0;
SSR;2021;540000270;;540003399;SSR_TOT;;30;10950;;233;7761;5;0;0
SSR;2021;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_A;;83;30295;;619;23192;55;0;
SSR;2021;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_A50;1;83;;;;23192;;0;
SSR;2021;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_TOT;;83;30295;;619;23192;55;0;0
SSR;2021;540000296;;540000106;SSR_A;;45;16425;8;350;11333;11;0;
SSR;2021;540000296;;540000106;SSR_A50;1;45;;7;;11333;;0;
SSR;2021;540000296;;540000106;SSR_TOT;;45;16425;8;350;11333;11;0;
SSR;2021;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_A;;50;18250;5;419;13848;20;638;
SSR;2021;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_A50;1;50;;5;;13848;;638;
SSR;2021;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_TOT;;50;18250;5;419;13848;20;638;0
SSR;2021;540000395;LES MAISONS HOSPITALIERES SITE NANCY;540000122;SSR_A;;50;18250;;180;8295;29;0;
SSR;2021;540000395;LES MAISONS HOSPITALIERES SITE NANCY;540000122;SSR_A50;1;;;;;0;;0;
SSR;2021;540000395;LES MAISONS HOSPITALIERES SITE NANCY;540000122;SSR_A59;1;50;;;;8295;;0;
SSR;2021;540000395;LES MAISONS HOSPITALIERES SITE NANCY;540000122;SSR_TOT;;50;18250;;180;8295;29;0;0
SSR;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A;;;;40;0;0;0;10725;
SSR;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A50;1;;;20;;0;;5180;
SSR;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A53;1;;;20;;0;;5545;
SSR;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_TOT;;;;40;0;0;0;10725;
SSR;2021;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_A;;70;25550;;258;11699;46;0;
SSR;2021;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_A50;1;70;;;;11699;;0;
SSR;2021;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_TOT;;70;25550;;258;11699;46;0;0
SSR;2021;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A;;110;40260;;451;30122;146;0;
SSR;2021;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A50;1;30;;;;7763;;0;
SSR;2021;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A52;1;20;;;;7873;;0;
SSR;2021;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A59;1;60;;;;14486;;0;
SSR;2021;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_TOT;;110;40260;;451;30122;146;0;0
SSR;2021;540000726;CTRE SANIT -LES R. DU CHATEAU- BLAMONT;750721334;SSR_E;;21;7665;;130;5461;44;0;
SSR;2021;540000726;CTRE SANIT -LES R. DU CHATEAU- BLAMONT;750721334;SSR_E50;1;21;;;;5461;;0;
SSR;2021;540000726;CTRE SANIT -LES R. DU CHATEAU- BLAMONT;750721334;SSR_TOT;;21;7665;;130;5461;44;0;
SSR;2021;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_A;;30;10950;0;129;4719;10;0;
SSR;2021;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_A50;1;30;;0;;4719;;0;
SSR;2021;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_TOT;;30;10950;0;129;4719;10;0;0
SSR;2021;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_E;;24;5088;4;661;1724;0;1472;
SSR;2021;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_E50;1;24;;4;;1724;;1472;
SSR;2021;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_TOT;;24;5088;4;661;1724;0;1472;0
SSR;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_A;;40;14600;;19;508;0;0;
SSR;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_A50;1;40;;;;508;;0;
SSR;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_TOT;;40;14600;;19;508;0;0;0
SSR;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_A;;15;5475;15;185;3628;1;1906;
SSR;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_A50;1;15;;15;;3628;;1906;
SSR;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_TOT;;15;5475;15;185;3628;1;1906;0
SSR;2021;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_A;;16;5840;;121;2348;1;0;
SSR;2021;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_A50;1;16;;;;2348;;0;
SSR;2021;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_TOT;;16;5840;;121;2348;1;0;
SSR;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A;;16;4064;11;753;3158;0;5358;
SSR;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A50;1;;;;;0;;0;
SSR;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A53;1;16;;11;;3158;;5358;
SSR;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_TOT;;16;4064;11;753;3158;0;5358;0
SSR;2021;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A;;44;16060;;345;14407;31;0;
SSR;2021;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A50;1;;;;;0;;0;
SSR;2021;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A59;1;44;;;;14407;;0;
SSR;2021;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_TOT;;44;16060;;345;14407;31;0;0
SSR;2021;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_A;;90;32850;;846;28632;33;0;
SSR;2021;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_A50;1;90;;;;28632;;0;
SSR;2021;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_TOT;;90;32850;;846;28632;33;0;0
SSR;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A;;60;21900;12;317;14948;66;5235;
SSR;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A50;1;;;;;0;;0;
SSR;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A52;1;60;;12;;14948;;5235;
SSR;2021;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_TOT;;60;21900;12;317;14948;66;5235;1
SSR;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A;;90;32850;60;1002;17740;21;32030;
SSR;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A50;1;8;;5;;4009;;2868;
SSR;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A51;1;82;;55;;13731;;29162;
SSR;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_TOT;;90;32850;60;1002;17740;21;32030;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E;;60;21900;55;432;4993;3;16039;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E50;1;2;;31;;286;;8429;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E51;1;26;;4;;2004;;1907;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E52;1;25;;19;;2397;;4651;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E57;1;7;;1;;306;;1052;
SSR;2021;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_TOT;;60;21900;55;432;4993;3;16039;0
SSR;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A;;60;21900;10;516;17057;20;1749;
SSR;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A50;1;;;10;;0;;1749;
SSR;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A51;1;60;;;;17057;;0;
SSR;2021;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_TOT;;60;21900;10;516;17057;20;1749;1
SSR;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_A;;;;5;0;0;0;1229;
SSR;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_A50;1;;;5;;0;;1229;
SSR;2021;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_TOT;;;;5;0;0;0;1229;0
SSR;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A;;125;45625;30;1185;43551;73;5027;
SSR;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A50;1;90;;20;;35172;;2227;
SSR;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A54;1;20;;10;;5208;;2800;
SSR;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A58;1;15;;;;3171;;0;
SSR;2021;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_TOT;;125;45625;30;1185;43551;73;5027;0
SSR;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A;;19;6935;17;190;5177;6;1042;
SSR;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A50;1;7;;11;;33;;426;
SSR;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A51;1;12;;4;;5144;;319;
SSR;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A52;1;0;;2;;0;;297;
SSR;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_TOT;;19;6935;17;190;5177;6;1042;0
SSR;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_A;;20;7300;;161;5153;9;0;
SSR;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_A50;1;20;;;;5153;;0;
SSR;2021;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_TOT;;20;7300;;161;5153;9;0;0
SSR;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_A;;30;10940;;176;8731;26;0;
SSR;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_A50;1;30;;;;8731;;0;
SSR;2021;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_TOT;;30;10940;;176;8731;26;0;0
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_A;;76;26630;25;449;13627;18;5350;
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_A50;1;46;;23;;1153;;2521;
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_A51;1;;;;;1370;;669;
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_A52;1;;;;;3577;;1762;
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_A59;1;30;;2;;7527;;398;
SSR;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;SSR_TOT;;76;26630;25;449;13627;18;5350;0
SSR;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A;;60;17033;;303;14702;56;0;
SSR;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A50;1;0;;;;0;;0;
SSR;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A59;1;60;;;;14702;;0;
SSR;2021;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_TOT;;60;17033;;303;14702;56;0;0
SSR;2021;550007868;;920030269;SSR_A;;;;20;0;0;0;462;
SSR;2021;550007868;;920030269;SSR_A53;1;;;20;;0;;462;
SSR;2021;550007868;;920030269;SSR_E;;90;10980;;12;48;0;2;
SSR;2021;550007868;;920030269;SSR_E50;1;90;;;;48;;2;
SSR;2021;550007868;;920030269;SSR_TOT;;90;10980;20;12;48;0;464;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A;;133;46355;16;1124;37990;82;8067;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A50;1;17;;;;5762;;;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A51;1;16;;3;;1795;;1868;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A52;1;10;;2;;4351;;3705;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A53;1;;;5;;;;1872;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A54;1;;;0;;;;186;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_A59;1;90;;6;;26082;;436;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_E;;;;5;;;;1596;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_E50;1;;;5;;;;1596;
SSR;2021;560000127;CHBA SITE DE VANNES;560023210;SSR_TOT;;133;46355;21;1124;37990;82;9663;0
SSR;2021;560000143;CHCB- SITE KÉRIO;560014748;SSR_A;;20;7300;;273;6159;3;0;
SSR;2021;560000143;CHCB- SITE KÉRIO;560014748;SSR_A50;1;20;;;;6159;;0;
SSR;2021;560000143;CHCB- SITE KÉRIO;560014748;SSR_TOT;;20;7300;;273;6159;3;0;0
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A;;64;19646;14;592;17594;26;3182;
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A50;1;22;;0;;5872;;0;
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A51;1;10;;7;;3241;;1979;
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A52;1;7;;2;;2590;;1093;
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A59;1;25;;5;;5891;;110;
SSR;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_TOT;;64;19646;14;592;17594;26;3182;0
SSR;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_A;;30;10950;;402;9643;3;0;
SSR;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_A50;1;30;;;;9643;;0;
SSR;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_TOT;;30;10950;;402;9643;3;0;0
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_A;;77;28105;5;693;25461;50;1966;
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_A50;1;30;;0;;10291;;0;
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_A51;1;7;;3;;1229;;752;
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_A52;1;10;;2;;3667;;1214;
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_A59;1;30;;0;;10274;;0;
SSR;2021;560000200;CHBA SITE D'AURAY;560023210;SSR_TOT;;77;28105;5;693;25461;50;1966;0
SSR;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A;;100;36500;8;1004;33727;52;934;
SSR;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A50;1;60;;;;20884;;0;
SSR;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A59;1;40;;8;;12843;;934;
SSR;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_TOT;;100;36500;8;1004;33727;52;934;0
SSR;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_A;;7;2555;;72;1496;1;0;
SSR;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_A50;1;7;;;;1496;;0;
SSR;2021;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_TOT;;7;2555;;72;1496;1;0;
SSR;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_A;;29;10585;;225;6777;7;0;
SSR;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_A50;1;29;;;;6777;;0;
SSR;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_TOT;;29;10585;;225;6777;7;0;0
SSR;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_A;;25;9125;;141;6815;15;0;
SSR;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_A58;1;25;;;;6815;;0;
SSR;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_TOT;;25;9125;;141;6815;15;0;0
SSR;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;SSR_A;;40;14600;;307;11166;21;0;
SSR;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;SSR_A50;1;40;;;;11166;;0;
SSR;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;SSR_TOT;;40;14600;;307;11166;21;0;0
SSR;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_A;;25;9125;;209;6413;7;0;
SSR;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_A50;1;25;;;;6413;;0;
SSR;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_TOT;;25;9125;;209;6413;7;0;0
SSR;2021;560000473;CHIRC SITE CARENTOIR;350000048;SSR_A;;20;7300;;245;5827;1;0;
SSR;2021;560000473;CHIRC SITE CARENTOIR;350000048;SSR_A50;1;20;;;;5827;;0;
SSR;2021;560000473;CHIRC SITE CARENTOIR;350000048;SSR_TOT;;20;7300;;245;5827;1;0;0
SSR;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_A;;26;9490;;214;6212;7;0;
SSR;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_A50;1;26;;;;6212;;0;
SSR;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_TOT;;26;9490;;214;6212;7;0;0
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A;;140;51100;96;1216;36702;101;32256;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A50;0;;;;;0;;0;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A51;1;39;;46;;9368;;18762;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A52;1;84;;22;;23175;;7806;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A53;1;10;;19;;2278;;4737;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A54;1;;;8;;0;;858;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A57;1;7;;1;;1881;;93;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E;;42;15330;20;307;4319;2;7415;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E51;1;9;;2;;1593;;1857;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E52;1;31;;17;;2426;;5402;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E57;1;2;;1;;300;;156;
SSR;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_TOT;;182;66430;116;1523;41021;103;39671;1
SSR;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A;;70;25550;;604;21414;36;0;
SSR;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A50;1;20;;;;5139;;0;
SSR;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A59;1;50;;;;16275;;0;
SSR;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_TOT;;70;25550;;604;21414;36;0;0
SSR;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_A;;40;14600;;139;7712;29;0;
SSR;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_A58;1;40;;;;7712;;0;
SSR;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_TOT;;40;14600;;139;7712;29;0;
SSR;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A;;97;35405;;758;29810;67;0;
SSR;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A50;1;74;;;;14659;;0;
SSR;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A59;1;23;;;;15151;;0;
SSR;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_TOT;;97;35405;;758;29810;67;0;0
SSR;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_A;;30;10950;;264;9335;17;0;
SSR;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_A59;1;30;;;;9335;;0;
SSR;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_TOT;;30;10950;;264;9335;17;0;
SSR;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_A;;;;14;0;0;0;340;
SSR;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_A55;1;;;14;;0;;340;
SSR;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_TOT;;;;14;0;0;0;340;0
SSR;2021;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_A;;30;10950;;263;6807;4;0;
SSR;2021;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_A59;1;30;;;;6807;;0;
SSR;2021;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_TOT;;30;10950;;263;6807;4;0;0
SSR;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_A;;30;10950;;313;9397;11;0;
SSR;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_A50;1;30;;;;9397;;0;
SSR;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_TOT;;30;10950;;313;9397;11;0;
SSR;2021;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_A;;10;3650;;93;2943;0;0;
SSR;2021;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_A50;1;10;;;;2943;;0;
SSR;2021;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_TOT;;10;3650;;93;2943;0;0;0
SSR;2021;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_A;;24;8760;;214;5907;4;0;
SSR;2021;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_A50;1;24;;;;5907;;0;
SSR;2021;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_TOT;;24;8760;;214;5907;4;0;0
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A;;133;48545;63;710;26348;70;5469;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A50;1;55;;0;;11170;;;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A51;1;36;;36;;7016;;3155;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A52;1;42;;27;;8162;;2314;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_E;;;;10;0;0;0;1036;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_E50;1;;;10;;0;;1036;
SSR;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_TOT;;133;48545;73;710;26348;70;6505;0
SSR;2021;570000109;NIDERVILLER - CRS SAINT LUC;570000034;SSR_A;;51;18615;0;294;11156;30;0;
SSR;2021;570000109;NIDERVILLER - CRS SAINT LUC;570000034;SSR_A50;1;25;;;;1910;;0;
SSR;2021;570000109;NIDERVILLER - CRS SAINT LUC;570000034;SSR_A59;1;26;;0;;9246;;0;
SSR;2021;570000109;NIDERVILLER - CRS SAINT LUC;570000034;SSR_TOT;;51;18615;0;294;11156;30;0;0
SSR;2021;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;SSR_A;;35;12775;;456;12025;3;0;
SSR;2021;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;SSR_A50;1;35;;;;12025;;0;
SSR;2021;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;SSR_TOT;;35;12775;;456;12025;3;0;0
SSR;2021;570000281;HOPITAL D'HAYANGE - CHR;570005165;SSR_A;;22;7277;8;220;6321;5;3604;
SSR;2021;570000281;HOPITAL D'HAYANGE - CHR;570005165;SSR_A50;1;;;;;0;;0;
