BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2210;45;2;42.7;217
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2410;;;;92
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2510;17;2;16.5;
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2710;;1;0.7;
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N3120;2;;1.6;
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N9999;96;5;92.3;309
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;NAUT;14;;13.1;
HAD_P;2021;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;Ncoor;14;;13.7;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;M9999;;3;1.92;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;Mcoor;;3;1.92;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2120;1;;1;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2210;22;3;19.41;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2510;19;7;21.54;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2710;;2;1.26;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N3120;1;1;1.77;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N9999;62;16;64.35;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;NAUT;11;3;13.86;
HAD_P;2021;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;Ncoor;8;;5.51;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;M3050;;1;0.85;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;M9999;3;1;3.46;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;Mcoor;3;;2.61;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2210;48;;39.44;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2510;53;;40.77;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2710;;1;0.9;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N3120;4;;2.85;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N9999;154;1;129.72;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;NAUT;36;;32.76;
HAD_P;2021;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;Ncoor;13;;13;
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;M3050;1;0;0.88;0
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;M9999;1;3;4.13;0
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;Mcoor;0;3;3.25;
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2120;1;0;1;
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2210;5;0;4.38;361
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2410;0;0;0;175
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2460;0;0;0;1
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2510;7;0;2.58;
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N2710;0;1;0.49;0
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N3120;1;0;1;
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;N9999;31;2;23.99;560
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;NAUT;10;1;8.31;23
HAD_P;2021;630008118;HAD KORIAN CLERMONT-FERRAND;630011153;Ncoor;7;0;6.23;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;M3050;;2;0.85;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;M9999;1;4;3.18;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;Mcoor;1;2;2.33;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N2120;2;0;1.63;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N2210;9;0;8.94;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N2510;3;0;1.91;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N2710;0;1;0.5;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N3120;;2;0.99;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;N9999;31;9;35.98;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;NAUT;10;2;11.78;
HAD_P;2021;630010296;HAD 63 - SERVICE HAD;630001188;Ncoor;7;4;10.23;
HAD_P;2021;630010528;HAD AURASANTE;630000990;M3050;;2;0.68;
HAD_P;2021;630010528;HAD AURASANTE;630000990;M9999;3;3;3.17;
HAD_P;2021;630010528;HAD AURASANTE;630000990;Mcoor;3;1;2.49;
HAD_P;2021;630010528;HAD AURASANTE;630000990;N2120;1;;1;
HAD_P;2021;630010528;HAD AURASANTE;630000990;N2510;2;3;3.66;
HAD_P;2021;630010528;HAD AURASANTE;630000990;N2710;;1;0.5;
HAD_P;2021;630010528;HAD AURASANTE;630000990;N3120;;1;1.06;
HAD_P;2021;630010528;HAD AURASANTE;630000990;N9999;17;12;26.8;
HAD_P;2021;630010528;HAD AURASANTE;630000990;NAUT;6;7;11.58;
HAD_P;2021;630010528;HAD AURASANTE;630000990;Ncoor;8;;9;
HAD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N9999;2;1;1.63;
HAD_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;2;1;1.63;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M9999;1;;1;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;Mcoor;1;;1;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2120;1;1;1.58;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2210;15;1;15.1;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2510;10;;10;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2710;;2;0.47;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N9999;28;6;30.75;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;;2;1.6;
HAD_P;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;Ncoor;2;;2;
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;M9999;1;4;2.38;279
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;MAUT;1;4;2.38;279
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2120;1;;0.67;
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2210;21;1;20.85;120
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2410;;;0.03;35
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2460;;;;2
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2510;7;4;9.87;
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2710;;1;0.5;0
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N3120;;1;0.5;
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;N9999;30;7;33.28;160
HAD_P;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;1;;0.86;3
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;M9999;3;;1.8;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;Mcoor;3;;1.8;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N2120;2;2;3.09;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N2210;;20;14.1;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N2510;4;5;5.9;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N2710;;1;0.5;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N3120;;1;0.5;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;N9999;8;31;27.69;
HAD_P;2021;640013298;HAD BEARN ET SOULE;640011508;Ncoor;2;2;3.6;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;M3050;0;1;0.53;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;M9999;3;5;3.97;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;Mcoor;3;4;3.44;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2120;;6;2.86;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2210;;75;51.66;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2460;;1;0.38;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2510;;110;20.44;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2710;;3;1.16;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N3120;;2;1.28;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N9999;;210;90.01;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;NAUT;;1;0.23;
HAD_P;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;Ncoor;;12;12;
HAD_P;2021;650004799;GCS RESAPY;650003148;M3050;;;;89
HAD_P;2021;650004799;GCS RESAPY;650003148;M9999;;5;2.48;194
HAD_P;2021;650004799;GCS RESAPY;650003148;MAUT;;;;105
HAD_P;2021;650004799;GCS RESAPY;650003148;Mcoor;;5;2.48;
HAD_P;2021;650004799;GCS RESAPY;650003148;N2120;1;;1;
HAD_P;2021;650004799;GCS RESAPY;650003148;N2210;6;2;3.66;43
HAD_P;2021;650004799;GCS RESAPY;650003148;N2410;;;;24
HAD_P;2021;650004799;GCS RESAPY;650003148;N2460;;;;1
HAD_P;2021;650004799;GCS RESAPY;650003148;N2510;7;;4.94;
HAD_P;2021;650004799;GCS RESAPY;650003148;N2710;;;;4
HAD_P;2021;650004799;GCS RESAPY;650003148;N3120;1;;1;
HAD_P;2021;650004799;GCS RESAPY;650003148;N9999;20;2;15.07;96
HAD_P;2021;650004799;GCS RESAPY;650003148;NAUT;;;;24
HAD_P;2021;650004799;GCS RESAPY;650003148;Ncoor;5;;4.47;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;M9999;1;2;1.6;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;Mcoor;1;2;1.6;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N2120;1;;1;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N2210;13;1;12.81;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N2510;6;;6.82;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N2710;;1;0.37;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N3120;;1;0.48;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;N9999;22;5;24.6;
HAD_P;2021;660000084;CH PERPIGNAN;660780180;NAUT;2;2;3.12;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;M3050;1;;0.2;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;M9999;2;2;2.05;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;Mcoor;1;2;1.85;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N2120;1;;1;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N2210;7;;8.78;281
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N2410;;;;100
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N2510;5;;5.08;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N2710;1;1;0.66;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N3120;;1;0.3;
HAD_P;2021;660006172;HAD MEDIHAD;660790379;N9999;19;2;20.82;381
HAD_P;2021;660006172;HAD MEDIHAD;660790379;Ncoor;5;;5;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;M3050;2;;1.21;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;M9999;3;1;3.31;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;Mcoor;1;1;2.1;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2120;3;;2.99;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2210;12;5;11.96;746
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2410;1;;0.92;298
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2460;;1;0.33;1
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2510;3;2;3.28;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N2710;;1;0.51;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N3120;2;1;3.58;
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;N9999;35;15;38.25;1067
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;NAUT;6;;4.29;22
HAD_P;2021;670005479;HAD AURAL BERGSON;670000652;Ncoor;8;5;10.39;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;M3050;1;2;1.3;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;M9999;2;4;3.18;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;Mcoor;1;2;1.88;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2120;0;1;0.5;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2210;6;1;5.93;480
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2410;0;0;0;227
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2710;0;0;0;1
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N3120;2;0;1.08;
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N9999;38;6;30.34;708
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;NAUT;19;0;11.3;0
HAD_P;2021;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;Ncoor;11;4;11.53;
HAD_P;2021;670780113;CMCO;670780055;M9999;2;;0.3;
HAD_P;2021;670780113;CMCO;670780055;MAUT;1;;0.1;
HAD_P;2021;670780113;CMCO;670780055;Mcoor;1;;0.2;
HAD_P;2021;670780113;CMCO;670780055;N9999;1;6;1.9;
HAD_P;2021;670780113;CMCO;670780055;NAUT;1;6;1.9;
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;M9999;;1;0.5;49
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;MAUT;;;;49
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;Mcoor;;1;0.5;
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N2120;;1;0.8;
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N2210;;;;214
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N2410;;;;214
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N3120;;1;0.5;
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;N9999;7;3;8.9;446
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;NAUT;1;1;1.6;18
HAD_P;2021;670798636;CLINIQUE SAINT-LUC;670014604;Ncoor;6;;6;
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;M3050;1;0;1;103
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;M9999;2;4;4.2;103
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;Mcoor;1;4;3.2;
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2120;1;;1;
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2210;19;5;22.7;453
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2410;;1;0.61;171
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2460;;;;15
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2510;3;1;3.8;
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N2710;;1;0.3;2
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N3120;2;1;2.5;
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;N9999;52;11;59.01;659
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;NAUT;23;1;23.3;18
HAD_P;2021;680007648;HAD CENTRE ALSACE;680007598;Ncoor;4;1;4.8;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;M3050;0;1;0.7;120
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;M9999;0;9;3.44;427
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;MAUT;0;5;0.88;307
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;Mcoor;0;3;1.86;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2120;2;0;2;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2210;11;5;15.22;470
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2410;0;0;0;95
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2460;0;0;0.33;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2510;9;0;8.75;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N2710;0;1;0.5;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N3120;1;1;1.5;
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;N9999;33;14;42.72;565
HAD_P;2021;680017829;HAD SUD ALSACE;680017811;NAUT;10;7;14.42;
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;M3050;;;;762
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;M9999;9;3;10.02;909
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;MAUT;;;;147
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;Mcoor;9;3;10.02;
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N2120;2;2;2.74;
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N2210;;;;2825
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N2410;;;;206
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N2710;;;;19
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N3120;5;0;4.93;
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;N9999;41;10;42.88;3208
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;NAUT;15;4;14.16;158
HAD_P;2021;690000880;CENTRE LEON BERARD;690783220;Ncoor;19;4;21.05;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;M3050;4;0;4;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;M9999;8;2;9.6;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;Mcoor;4;2;5.6;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;N2120;4;0;4;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;N2710;2;2;3;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;N3120;2;0;2;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;N9999;79;24;88.08;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;NAUT;45;17;50.48;
HAD_P;2021;690788930;HAD SOINS ET SANTE LYON;690001623;Ncoor;26;5;28.6;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;M9999;1;;1.27;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;Mcoor;1;;1.27;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2120;1;;1.27;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2210;5;2;3.08;30
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2410;;;;13
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2510;5;2;5.7;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2710;;1;0.5;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N3120;1;;0.97;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N9999;16;5;14.03;43
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;NAUT;2;;1;
HAD_P;2021;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;Ncoor;2;;1.51;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;M3050;;2;0.7;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;M9999;;5;2.5;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;Mcoor;;3;1.8;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N2120;2;;2;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N2210;7;2;7.8;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N2510;17;8;23.4;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N2710;;1;0.5;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N3120;;1;0.6;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;N9999;32;34;58;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;NAUT;;19;15.8;
HAD_P;2021;710015231;HAD NORD SAONE ET LOIRE;710015223;Ncoor;6;3;7.9;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;M9999;2;1;2.74;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;MAUT;2;1;2.74;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2120;2;;2;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2210;13;10;22.35;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2410;;1;0.5;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2510;5;4;6.63;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N2710;1;;0.3;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N3120;;1;0.54;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;N9999;23;17;34.22;
HAD_P;2021;710978289;CH LES CHANAUX MACON;710780263;NAUT;2;1;1.9;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;M9999;;1;0.5;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;Mcoor;;1;0.5;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2120;1;;0.8;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2210;7;1;6.57;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2460;;1;0.1;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2510;7;;5.84;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2710;;1;0.05;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N9999;20;3;17.37;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;NAUT;3;;2.01;
HAD_P;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;Ncoor;2;;2;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;M3050;;1;0.1;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;M9999;;4;1.5;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;Mcoor;;3;1.4;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N2120;1;0;1;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N2210;10;23;34.31;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N2510;7;8;13.75;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N2710;;5;1.24;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N3120;;2;1.2;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;N9999;20;41;56.1;
HAD_P;2021;720016856;HAD DE LA SARTHE;720008390;Ncoor;2;3;4.6;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;M9999;3;3;3.48;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;Mcoor;3;3;3.48;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N2120;1;;1;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N2210;10;6;13.5;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N2510;5;3;7.35;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N2710;;1;0.5;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N3120;1;;1;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;N9999;18;11;24.71;
HAD_P;2021;730000031;CHMS CHAMBERY NH;730000015;NAUT;1;1;1.36;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;M9999;2;2;2.08;0
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;MAUT;2;2;2.08;0
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N2120;1;;1;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N2210;8;2;7.58;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N2510;3;;3.31;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N2710;;1;0.2;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N3120;;;0.01;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;N9999;13;3;13.21;
HAD_P;2021;730000049;CH DE MOUTIERS;730002839;NAUT;1;;1.11;
HAD_P;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;M9999;1;;1;
HAD_P;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;Mcoor;1;;1;
HAD_P;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2120;1;;0.5;
HAD_P;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2210;4;1;4.3;
HAD_P;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2510;2;;1.5;
