BOR;AN;FI;RS;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;EXPURO;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;IDRACH;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;ISOCIN;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;LABMAR;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;PISCIN;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;SALINT;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;SIMESP;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;STICON;1;;
SSR2;2021;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;VEHADP;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;APTAUT;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;ASSMAR;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;ASSMEM;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;EXPEQU;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;EXPURO;;1;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;IDRACH;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;ISOCIN;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;LABMAR;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;PISCIN;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;SALINT;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;SIMESP;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;STICON;1;;
SSR2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;VEHADP;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;APTAUT;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;ASSMAR;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;ASSMEM;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;EXPEQU;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;EXPURO;;1;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;IDRACH;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;ISOCIN;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;LABMAR;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;PISCIN;;;1
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;SALINT;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;SIMESP;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;STICON;1;;
SSR2;2021;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;VEHADP;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;APTAUT;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;ASSMAR;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;ASSMEM;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;EXPEQU;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;EXPURO;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;IDRACH;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;ISOCIN;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;LABMAR;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;PISCIN;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;SALINT;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;SIMESP;;1;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;STICON;1;;
SSR2;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;VEHADP;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;APTAUT;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;ASSMAR;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;ASSMEM;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;EXPEQU;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;EXPURO;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;IDRACH;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;ISOCIN;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;LABMAR;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;PISCIN;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;SALINT;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;SIMESP;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;STICON;1;;
SSR2;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;VEHADP;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;APTAUT;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;ASSMAR;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;ASSMEM;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;EXPEQU;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;EXPURO;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;IDRACH;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;ISOCIN;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;LABMAR;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;PISCIN;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;SALINT;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;SIMESP;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;STICON;1;;
SSR2;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;VEHADP;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;APTAUT;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;ASSMAR;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;ASSMEM;;1;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;EXPEQU;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;EXPURO;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;IDRACH;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;ISOCIN;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;LABMAR;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;PISCIN;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;SALINT;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;SIMESP;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;STICON;1;;
SSR2;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;VEHADP;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;APTAUT;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;ASSMAR;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;ASSMEM;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;EXPEQU;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;EXPURO;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;IDRACH;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;ISOCIN;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;LABMAR;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;PISCIN;;1;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;SALINT;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;SIMESP;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;STICON;1;;
SSR2;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;VEHADP;1;;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;APTAUT;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;ASSMAR;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;ASSMEM;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;EXPEQU;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;EXPURO;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;IDRACH;1;;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;ISOCIN;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;LABMAR;;;1
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;PISCIN;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;SALINT;1;;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;SIMESP;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;STICON;;1;
SSR2;2021;580972008;CRF PASORI - COSNE;580000628;VEHADP;;1;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;APTAUT;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;ASSMAR;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;ASSMEM;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;EXPEQU;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;EXPURO;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;IDRACH;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;ISOCIN;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;LABMAR;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;PISCIN;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;SALINT;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;SIMESP;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;STICON;1;;
SSR2;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;VEHADP;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;APTAUT;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;ASSMAR;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;ASSMEM;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;EXPEQU;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;EXPURO;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;IDRACH;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;ISOCIN;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;LABMAR;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;PISCIN;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;SALINT;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;SIMESP;;1;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;STICON;1;;
SSR2;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;VEHADP;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;APTAUT;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;ASSMAR;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;ASSMEM;;1;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;EXPEQU;;1;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;EXPURO;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;IDRACH;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;ISOCIN;;1;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;LABMAR;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;PISCIN;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;SALINT;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;SIMESP;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;STICON;1;;
SSR2;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;VEHADP;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;APTAUT;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;ASSMAR;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;ASSMEM;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;EXPEQU;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;EXPURO;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;IDRACH;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;ISOCIN;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;LABMAR;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;PISCIN;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;SALINT;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;SIMESP;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;STICON;1;;
SSR2;2021;580972651;CH CHATEAU-CHINON;580780047;VEHADP;;1;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;APTAUT;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;ASSMAR;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;ASSMEM;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;EXPEQU;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;EXPURO;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;IDRACH;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;ISOCIN;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;LABMAR;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;PISCIN;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;SALINT;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;SIMESP;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;STICON;1;;
SSR2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;VEHADP;1;;
SSR2;2021;580972685;CH DECIZE;580780096;APTAUT;1;;
SSR2;2021;580972685;CH DECIZE;580780096;ASSMAR;1;;
SSR2;2021;580972685;CH DECIZE;580780096;ASSMEM;1;;
SSR2;2021;580972685;CH DECIZE;580780096;EXPEQU;1;;
SSR2;2021;580972685;CH DECIZE;580780096;EXPURO;1;;
SSR2;2021;580972685;CH DECIZE;580780096;IDRACH;1;;
SSR2;2021;580972685;CH DECIZE;580780096;ISOCIN;1;;
SSR2;2021;580972685;CH DECIZE;580780096;LABMAR;1;;
SSR2;2021;580972685;CH DECIZE;580780096;PISCIN;1;;
SSR2;2021;580972685;CH DECIZE;580780096;SALINT;1;;
SSR2;2021;580972685;CH DECIZE;580780096;SIMESP;1;;
SSR2;2021;580972685;CH DECIZE;580780096;STICON;1;;
SSR2;2021;580972685;CH DECIZE;580780096;VEHADP;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;APTAUT;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;ASSMAR;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;ASSMEM;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;EXPEQU;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;EXPURO;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;IDRACH;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;ISOCIN;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;LABMAR;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;PISCIN;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;SALINT;1;;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;SIMESP;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;STICON;;1;
SSR2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;VEHADP;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;APTAUT;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;ASSMAR;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;ASSMEM;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;EXPEQU;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;EXPURO;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;IDRACH;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;ISOCIN;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;LABMAR;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;PISCIN;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;SALINT;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;SIMESP;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;STICON;1;;
SSR2;2021;590000014;CH SOMAIN;590780052;VEHADP;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;APTAUT;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;ASSMAR;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;ASSMEM;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;EXPEQU;;1;
SSR2;2021;590000097;CH LA BASSEE;590780185;EXPURO;;1;
SSR2;2021;590000097;CH LA BASSEE;590780185;IDRACH;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;ISOCIN;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;LABMAR;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;PISCIN;;;1
SSR2;2021;590000097;CH LA BASSEE;590780185;SALINT;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;SIMESP;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;STICON;1;;
SSR2;2021;590000097;CH LA BASSEE;590780185;VEHADP;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;APTAUT;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;ASSMAR;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;ASSMEM;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;EXPEQU;;1;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;EXPURO;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;IDRACH;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;ISOCIN;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;LABMAR;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;PISCIN;;1;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;SALINT;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;SIMESP;;1;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;STICON;1;;
SSR2;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;VEHADP;1;;
SSR2;2021;590000121;CH SECLIN;590780227;APTAUT;1;;
SSR2;2021;590000121;CH SECLIN;590780227;ASSMAR;1;;
SSR2;2021;590000121;CH SECLIN;590780227;ASSMEM;1;;
SSR2;2021;590000121;CH SECLIN;590780227;EXPEQU;1;;
SSR2;2021;590000121;CH SECLIN;590780227;EXPURO;1;;
SSR2;2021;590000121;CH SECLIN;590780227;IDRACH;1;;
SSR2;2021;590000121;CH SECLIN;590780227;ISOCIN;1;;
SSR2;2021;590000121;CH SECLIN;590780227;LABMAR;1;;
SSR2;2021;590000121;CH SECLIN;590780227;PISCIN;;1;
SSR2;2021;590000121;CH SECLIN;590780227;SALINT;1;;
SSR2;2021;590000121;CH SECLIN;590780227;SIMESP;;1;
SSR2;2021;590000121;CH SECLIN;590780227;STICON;1;;
SSR2;2021;590000121;CH SECLIN;590780227;VEHADP;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;APTAUT;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;ASSMAR;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;ASSMEM;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;EXPEQU;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;EXPURO;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;IDRACH;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;ISOCIN;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;LABMAR;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;PISCIN;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;SALINT;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;SIMESP;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;STICON;1;;
SSR2;2021;590000337;CH DUNKERQUE;590781415;VEHADP;1;;
SSR2;2021;590000428;CH CAMBRAI;590781605;APTAUT;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;ASSMAR;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;ASSMEM;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;EXPEQU;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;EXPURO;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;IDRACH;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;ISOCIN;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;LABMAR;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;PISCIN;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;SALINT;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;SIMESP;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;STICON;;;1
SSR2;2021;590000428;CH CAMBRAI;590781605;VEHADP;;;1
SSR2;2021;590000436;CH LE CATEAU;590781621;APTAUT;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;ASSMAR;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;ASSMEM;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;EXPEQU;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;EXPURO;;1;
SSR2;2021;590000436;CH LE CATEAU;590781621;IDRACH;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;ISOCIN;;1;
SSR2;2021;590000436;CH LE CATEAU;590781621;LABMAR;;1;
SSR2;2021;590000436;CH LE CATEAU;590781621;PISCIN;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;SALINT;;;1
SSR2;2021;590000436;CH LE CATEAU;590781621;SIMESP;;1;
SSR2;2021;590000436;CH LE CATEAU;590781621;STICON;1;;
SSR2;2021;590000436;CH LE CATEAU;590781621;VEHADP;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;APTAUT;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;ASSMAR;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;ASSMEM;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;EXPEQU;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;EXPURO;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;IDRACH;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;ISOCIN;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;LABMAR;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;PISCIN;;;1
SSR2;2021;590000444;CH JEUMONT;590781639;SALINT;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;SIMESP;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;STICON;1;;
SSR2;2021;590000444;CH JEUMONT;590781639;VEHADP;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;APTAUT;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;ASSMAR;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;ASSMEM;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;EXPEQU;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;EXPURO;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;IDRACH;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;ISOCIN;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;LABMAR;1;;
SSR2;2021;590000451;CH HAUTMONT;590781647;PISCIN;1;;
