,adresse_code_insee,adresse_code_postal,adresse_distribution,adresse_gestion_acheminement,adresse_gestion_code_postal,adresse_gestion_distribution,adresse_gestion_format_postal,adresse_gestion_geo,adresse_gestion_libelle_voie,adresse_gestion_nom,adresse_gestion_pays,adresse_libelle_commune,adresse_libelle_voie,adresse_numero_voie,adresse_repetition,adresse_siege,adresse_type_voie,autorisation_publication_web,code_gestion,created_at,date_creation,date_declaration_dissolution,date_derniere_declaration,date_publication_creation,derniere_maj,dirigeant_civilite,email,groupement,id,id_association,id_ex_association,is_waldec,l1_adresse_import,l2_adresse_import,l3_adresse_import,nature,numero_reconnaissance_utilite_publique,objet,objet_social1,objet_social2,observation,position_activite,siret,site_web,source,telephone,titre,titre_court,updated_at
737,94003,94110,_,ARCUEIL,94110,,,,16 rue Berthollet,,FRANCE,Arcueil,Berthollet,16,,,RUE,0,943S,2018-09-23T09:53:23.000Z,1989-03-01,,2012-10-22,1901-07-01,2012-11-06 10:51:11,PM,,S,864533,W943003323,0943000205,true,,,,D,,assurer la gestion de la revue éducation permanente et de tout support a caractère scientifique en rapport avec la formation des adultes.,015000,000000,reprise assistée du 6 novembre 2012,A,,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,ASSOCIATION POUR LA DIFFUSION,2018-09-23T09:53:23.000Z
738,00000,75000,,,,,,,,,,,,,,,,,751P,2018-09-23T09:57:52.000Z,1989-01-20,,,1989-03-01,2009-05-25 05:00:00,PM,,S,1852454,751P00088928,00088928,false,,110       RUE de Grenelle,,D,,assurer la gestion de la revue éducation permanente et de tte publication scientifique ds le domaine de la formation des adultes,015070,000000,,A,,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,0140026291,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,,2018-09-23T09:57:52.000Z
739,94003,94110,_,ARCUEIL,94110,,,,16 rue Berthollet,,FRANCE,Arcueil,Berthollet,16,,,RUE,0,943S,2018-10-01T16:15:26.000Z,1989-03-01,,2012-10-22,1901-07-01,2012-11-06 10:51:11,PM,,S,3714012,W943003323,0943000205,true,,,,D,,assurer la gestion de la revue éducation permanente et de tout support a caractère scientifique en rapport avec la formation des adultes.,015000,000000,reprise assistée du 6 novembre 2012,A,,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,ASSOCIATION POUR LA DIFFUSION,2018-10-01T16:15:26.000Z
740,00000,75000,,,,,,,,,,,,,,,,,751P,2018-10-01T16:20:28.000Z,1989-01-20,,,1989-03-01,2009-05-25 05:00:00,PM,,S,4706858,751P00088928,00088928,false,,110       RUE de Grenelle,,D,,assurer la gestion de la revue éducation permanente et de tte publication scientifique ds le domaine de la formation des adultes,015070,000000,,A,,,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,0140026291,ASSOCIATION POUR LA DIFFUSION D'EDUCATION PERMANENTE,,2018-10-01T16:20:28.000Z
741,24352,24600,_,RIBERAC,24600,,,,31 PLACE NATIONALE,,FRANCE,Ribérac,Nationale,12,,,PL,0,243P,2018-09-23T09:56:02.000Z,1980-10-27,,2017-01-19,1980-11-09,2017-01-26 12:28:51,PM,,S,1486530,W243000623,304761,true,,,,D,,"A pour objet d'entreprendre, de favoriser et de promouvoir, directement ou indirecctement, la diffusion de l'information économique, sociale, politique et culturelle, de créer et éditer tous journaux et en particulier L'ECHO DU RIBERACOIS et de la VALLEE DE L'ISLE périodiques, bulletins, revues........",005005,000000,,A,,,ASSOCIATION POUR LA DIFFUSION DE L'INFORMATION EN PERIGORD,,ASSOCIATION POUR LA DIFFUSION DE L'INFORMATION EN PERIGORD,ASSOCIATION POUR LA DIFFUSION DE L...,2018-09-23T09:56:02.000Z
742,24352,24600,_,RIBERAC,24600,,,,31 PLACE NATIONALE,,FRANCE,Ribérac,Nationale,12,,,PL,0,243P,2018-10-01T16:18:18.000Z,1980-10-27,,2017-01-19,1980-11-09,2017-01-26 12:28:51,PM,,S,4336659,W243000623,304761,true,,,,D,,"A pour objet d'entreprendre, de favoriser et de promouvoir, directement ou indirecctement, la diffusion de l'information économique, sociale, politique et culturelle, de créer et éditer tous journaux et en particulier L'ECHO DU RIBERACOIS et de la VALLEE DE L'ISLE périodiques, bulletins, revues........",005005,000000,,A,,,ASSOCIATION POUR LA DIFFUSION DE L'INFORMATION EN PERIGORD,,ASSOCIATION POUR LA DIFFUSION DE L'INFORMATION EN PERIGORD,ASSOCIATION POUR LA DIFFUSION DE L...,2018-10-01T16:18:18.000Z
743,14118,14000,_,CAEN,14000,,,,19 Rue Mélingue,,FRANCE,Caen,Mélingue,19,,,RUE,1,142P,2018-09-23T09:50:17.000Z,1982-10-25,,2006-03-07,1982-11-24,2008-08-11 17:51:22,PF,,S,202598,W142000651,0142005166,true,,,,D,,Diffusion d'informations et de documents sur la vie et la pensée du protestantisme,040000,040000,reprise auto => date publication création au JO à vérifier,A,,,ASSOCIATION POUR LA DIFFUSION DE LA PENSEE PROTESTANTE,,ASSOCIATION POUR LA DIFFUSION DE LA PENSEE PROTESTANTE,ASSOCIATION POUR LA DIFFUSION DE LA...,2018-09-23T09:50:17.000Z
744,14118,14000,_,CAEN,14000,,,,19 Rue Mélingue,,FRANCE,Caen,Mélingue,19,,,RUE,1,142P,2018-10-01T16:12:26.000Z,1982-10-25,,2006-03-07,1982-11-24,2008-08-11 17:51:22,PF,,S,3051231,W142000651,0142005166,true,,,,D,,Diffusion d'informations et de documents sur la vie et la pensée du protestantisme,040000,040000,reprise auto => date publication création au JO à vérifier,A,,,ASSOCIATION POUR LA DIFFUSION DE LA PENSEE PROTESTANTE,,ASSOCIATION POUR LA DIFFUSION DE LA PENSEE PROTESTANTE,ASSOCIATION POUR LA DIFFUSION DE LA...,2018-10-01T16:12:26.000Z
745,50502,50000,_,ST LO,50000,,Maison de l'agriculture,,avenue de Paris,,FRANCE,Saint-Lô,de Paris,,,Maison de l'agriculture,AV,0,504P,2018-09-23T09:52:13.000Z,1987-11-13,,2016-06-27,1987-12-02,2016-07-07 16:03:20,PM,afir.manche@gmail.com,S,590997,W504001869,0504002800,true,,,,D,,"apporter une aide aux initiatives rurales ayant des répercussions favorables sur le développement local et l'emploi dans la Manche ; revêtir différentes formes : action de formation et d'information auprès des acteurs locaux, appui et accompagnement des projets : appui méthodologique, coordination, animation, montage de dossiers",022000,023020,reprise auto => date publication création au JO à vérifier,A,41076412000011,,ASSOCIATION POUR LA FORMATION ET L'INFORMATION EN RURAL,,ASSOCIATION POUR LA FORMATION ET L'INFORMATION EN RURAL (A.F.I.R.),A.F.I.R.,2018-09-23T09:52:13.000Z
746,50502,50000,_,ST LO,50000,,Maison de l'agriculture,,avenue de Paris,,FRANCE,Saint-Lô,de Paris,,,Maison de l'agriculture,AV,0,504P,2018-10-01T16:14:09.000Z,1987-11-13,,2016-06-27,1987-12-02,2016-07-07 16:03:20,PM,afir.manche@gmail.com,S,3440031,W504001869,0504002800,true,,,,D,,"apporter une aide aux initiatives rurales ayant des répercussions favorables sur le développement local et l'emploi dans la Manche ; revêtir différentes formes : action de formation et d'information auprès des acteurs locaux, appui et accompagnement des projets : appui méthodologique, coordination, animation, montage de dossiers",022000,023020,reprise auto => date publication création au JO à vérifier,A,41076412000011,,ASSOCIATION POUR LA FORMATION ET L'INFORMATION EN RURAL,,ASSOCIATION POUR LA FORMATION ET L'INFORMATION EN RURAL (A.F.I.R.),A.F.I.R.,2018-10-01T16:14:09.000Z
747,61097,61400,_,LA CHAPELLE MONTLIGEON,61400,,,,,,FRANCE,La    Chapelle-Montligeon,,,,,,0,613S,2018-09-23T09:51:38.000Z,1971-08-13,,2016-01-20,1971-08-26,2016-01-20 13:52:41,PM,,S,459367,W613001230,0613000801,true,,,,D,,assurer le rayonnement moral et religieux de la basilique de montligeon,040810,000000,Création,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION NOTRE DAME DE MONTLIGEON,ASSOCIATION NOTRE DAME DE MONTLIGEON,2018-09-23T09:51:38.000Z
748,61097,61400,,,,,,,,,,CHAPELLE-MONTLIGEON,,,,,,,691P,2018-09-23T09:59:43.000Z,2002-09-24,,,0001-01-01,2004-06-21 06:57:07,PM,,S,2422606,691P0990I00048,0990I00048,false,,,,I,,association,000000,000000,,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION NOTRE DAME DE MONTLIGEON,,2018-09-23T09:59:43.000Z
749,61097,61400,_,LA CHAPELLE MONTLIGEON,61400,,,,,,FRANCE,La    Chapelle-Montligeon,,,,,,0,613S,2018-10-01T16:13:33.000Z,1971-08-13,,2016-01-20,1971-08-26,2016-01-20 13:52:41,PM,,S,3308159,W613001230,0613000801,true,,,,D,,assurer le rayonnement moral et religieux de la basilique de montligeon,040810,000000,Création,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION NOTRE DAME DE MONTLIGEON,ASSOCIATION NOTRE DAME DE MONTLIGEON,2018-10-01T16:13:33.000Z
750,61097,61400,,,,,,,,,,CHAPELLE-MONTLIGEON,,,,,,,691P,2018-10-01T16:22:23.000Z,2002-09-24,,,0001-01-01,2004-06-21 06:57:07,PM,,S,5277482,691P0990I00048,0990I00048,false,,,,I,,association,000000,000000,,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION NOTRE DAME DE MONTLIGEON,,2018-10-01T16:22:23.000Z
751,56144,56500,_Remungol,REMUNGOL - EVELLYS,56500,,Ecole Notre Dame de Monligeon,,13 rue Bodavellec,,FRANCE,EVELLYS,Bodavellec,13,,Ecole Notre Dame de Monligeon,RUE,0,562S,2018-09-23T09:56:25.000Z,1951-12-26,,2017-12-29,0001-01-01,2018-01-17 11:03:27,PF,,S,1582609,W562000968,0562000586,true,,,,D,,"réunir toutes les personnes investies de l'autorité parentale à l'égard des enfants scolarisés dans l'établissement ; assurer leur formation, leur information, leur représentation ; organiser toutes activités susceptible d'appoter un soutien matériel et moral à l'école, aux familles et aux maîtres ; favoriser le développement et la prospérité de l'enseignement libre et en défendre le caractère propre exprimé dans le projet éducatif de chaque établissement catholique ; entente avec toutes les associations semblables",015005,000000,Reprise  =>  date ag=0000-00-00,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE DE L'ETABLISSEMENT CATHOLIQUE D'ENSEIGNEMENT ECOLE NOTRE-DAME DE MONTLIGEON,APEL ECOLE NOTRE DAME DE MONTLIGEON,2018-09-23T09:56:25.000Z
752,56144,56500,_Remungol,REMUNGOL - EVELLYS,56500,,Ecole Notre Dame de Monligeon,,13 rue Bodavellec,,FRANCE,EVELLYS,Bodavellec,13,,Ecole Notre Dame de Monligeon,RUE,0,562S,2018-10-01T16:18:45.000Z,1951-12-26,,2017-12-29,0001-01-01,2018-01-17 11:03:27,PF,,S,4433098,W562000968,0562000586,true,,,,D,,"réunir toutes les personnes investies de l'autorité parentale à l'égard des enfants scolarisés dans l'établissement ; assurer leur formation, leur information, leur représentation ; organiser toutes activités susceptible d'appoter un soutien matériel et moral à l'école, aux familles et aux maîtres ; favoriser le développement et la prospérité de l'enseignement libre et en défendre le caractère propre exprimé dans le projet éducatif de chaque établissement catholique ; entente avec toutes les associations semblables",015005,000000,Reprise  =>  date ag=0000-00-00,A,,,ASSOCIATION NOTRE-DAME DE MONTLIGEON,,ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE DE L'ETABLISSEMENT CATHOLIQUE D'ENSEIGNEMENT ECOLE NOTRE-DAME DE MONTLIGEON,APEL ECOLE NOTRE DAME DE MONTLIGEON,2018-10-01T16:18:45.000Z
753,75102,75002,,,,,,,,,,PARIS,,,,,,,751P,2018-09-23T09:57:53.000Z,1988-01-06,,,0001-01-01,2009-05-25 05:00:00,PM,,S,1860494,751P00084125,00084125,false,,10        RUE Saint augustin,,D,,dvt de la revue française magazine feminin francophone par lequel elle assurera la diffusion de la culture française,005005,000000,,A,,,ASSOCIATION POUR LE DEVELOPPEMENT DES PUBLICATIONS  DE LA WIZO,0148019770,ASSOCIATION POUR LE DEVELOPPEMENT DES PUBLICATIONS DE LA WIZO,,2018-09-23T09:57:53.000Z
754,75102,75002,,,,,,,,,,PARIS,,,,,,,751P,2018-10-01T16:20:30.000Z,1988-01-06,,,0001-01-01,2009-05-25 05:00:00,PM,,S,4714911,751P00084125,00084125,false,,10        RUE Saint augustin,,D,,dvt de la revue française magazine feminin francophone par lequel elle assurera la diffusion de la culture française,005005,000000,,A,,,ASSOCIATION POUR LE DEVELOPPEMENT DES PUBLICATIONS  DE LA WIZO,0148019770,ASSOCIATION POUR LE DEVELOPPEMENT DES PUBLICATIONS DE LA WIZO,,2018-10-01T16:20:30.000Z
755,75114,75014,_,PARIS 14,75014,,,,38 B avenue René coty,,FRANCE,Paris,René coty,38 B,,,AV,0,751P,2018-09-23T09:55:27.000Z,1973-03-29,,2015-09-04,1973-04-14,2015-09-16 10:52:26,PM,,S,1351663,W751033838,33838,true,,,,D,,"être un organe de promotion et de développement des techniques et des méthodologies. de faire avancer les moyens techniques favorisant l'amélioration des déplacements et le traitement de leurs conséquences, de favoriser l'échange d'informations et d'expériences locales, nationales et internationales sur le sujet. de constituer un centre d'animation de l'ensemble des activités propres au domaine des transports, en particulier l'exploitation de la circulation routière et le traitement des problèmes y afférent. d'être un organisme de réflexion et de confrontation sur les implications des mouvements de personne dans les villes traditionnelles ou nouvelles, en vue de proposer des solutions susceptibles d'améliore les échanges en milieu urbain tout en préservant le cadre de vie. De servir de liaison avec les associaitons étrangères hologues afin de favoriser le développement de la coopération internationale dans les domaines concernés. D'aider dans la mesure de ses moyens, à l'amélioration de l'enseignement de la formation des spécialistes en transport, environnement et circulation. D'être pour tous ses membres un centre commun de relations et de maintenir entre eux les contacts nécessaires. Promouvoir le savoir-faire français à l'international.",023000,000000,,A,,,ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION (ATEC),,ATEC ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION,ATEC ASSOCIATION POUR LE DEVELOPPEM...,2018-09-23T09:55:27.000Z
756,75114,75014,,,,,,,,,,PARIS,,,,,,,751P,2018-09-23T09:57:09.000Z,1973-03-29,,,1973-04-14,2013-12-06 12:45:02,PM,,S,1635397,751P00033838,00033838,false,,38 B      AV  Rêne coty,,D,,dvpt des techniques et méthodologies visant a améliorer les conditions de deplacmts des personnes et marchandises ds urbain et rural,023000,000000,W751033838,R,,,ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION (ATEC),0145240909,ATEC ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION,,2018-09-23T09:57:09.000Z
757,75114,75014,_,PARIS 14,75014,,,,38 B avenue René coty,,FRANCE,Paris,René coty,38 B,,,AV,0,751P,2018-10-01T16:17:41.000Z,1973-03-29,,2015-09-04,1973-04-14,2015-09-16 10:52:26,PM,,S,4201424,W751033838,33838,true,,,,D,,"être un organe de promotion et de développement des techniques et des méthodologies. de faire avancer les moyens techniques favorisant l'amélioration des déplacements et le traitement de leurs conséquences, de favoriser l'échange d'informations et d'expériences locales, nationales et internationales sur le sujet. de constituer un centre d'animation de l'ensemble des activités propres au domaine des transports, en particulier l'exploitation de la circulation routière et le traitement des problèmes y afférent. d'être un organisme de réflexion et de confrontation sur les implications des mouvements de personne dans les villes traditionnelles ou nouvelles, en vue de proposer des solutions susceptibles d'améliore les échanges en milieu urbain tout en préservant le cadre de vie. De servir de liaison avec les associaitons étrangères hologues afin de favoriser le développement de la coopération internationale dans les domaines concernés. D'aider dans la mesure de ses moyens, à l'amélioration de l'enseignement de la formation des spécialistes en transport, environnement et circulation. D'être pour tous ses membres un centre commun de relations et de maintenir entre eux les contacts nécessaires. Promouvoir le savoir-faire français à l'international.",023000,000000,,A,,,ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION (ATEC),,ATEC ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION,ATEC ASSOCIATION POUR LE DEVELOPPEM...,2018-10-01T16:17:41.000Z
758,75114,75014,,,,,,,,,,PARIS,,,,,,,751P,2018-10-01T16:19:40.000Z,1973-03-29,,,1973-04-14,2013-12-06 12:45:02,PM,,S,4489852,751P00033838,00033838,false,,38 B      AV  Rêne coty,,D,,dvpt des techniques et méthodologies visant a améliorer les conditions de deplacmts des personnes et marchandises ds urbain et rural,023000,000000,W751033838,R,,,ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION (ATEC),0145240909,ATEC ASSOCIATION POUR LE DEVELOPPEMENT DES TECHNIQUES DE TRANSPORT D'ENVIRONNEMENT ET DE CIRCULATION,,2018-10-01T16:19:40.000Z
759,75116,75016,_,PARIS 16,75016,,,,71 avenue Victor Hugo,,FRANCE,Paris,Victor Hugo,71,,,AV,0,751P,2018-09-23T09:55:36.000Z,1987-02-24,,2015-07-09,1901-07-01,2016-01-07 20:00:11,PM,,S,1385278,W751080257,80257,true,,,,D,,"réaliser ou faire réaliser des études; promouvoir des actions pédagogiques favorisant une meilleure connaissance des fonctions économiques, sociales, culturelles des marques de fabricants; entreprendre des actions de communication pour sensibiliser l'opinion et les consommateurs à la contribution des industries de marque à la collectivité; défendre au plan national et international les intérêts de ses adhérents en les assistant dans tous les domaines où une action commune est jugées nécessaire, notamment en  estant ou en  saisissant toute instance ou autorité administrative",023000,005025,,A,,,ASSOCIATION PRODIMARQUES,,ASSOCIATION POUR LA PROMOTION ET LA DIFFUSION DES MARQUES DE FABRICANTS PRODIMARQUES,PRODIMARQUES,2018-09-23T09:55:36.000Z
760,75116,75016,_,PARIS 16,75016,,,,71 avenue Victor Hugo,,FRANCE,Paris,Victor Hugo,71,,,AV,0,751P,2018-10-01T16:17:50.000Z,1987-02-24,,2015-07-09,1901-07-01,2016-01-07 20:00:11,PM,,S,4235129,W751080257,80257,true,,,,D,,"réaliser ou faire réaliser des études; promouvoir des actions pédagogiques favorisant une meilleure connaissance des fonctions économiques, sociales, culturelles des marques de fabricants; entreprendre des actions de communication pour sensibiliser l'opinion et les consommateurs à la contribution des industries de marque à la collectivité; défendre au plan national et international les intérêts de ses adhérents en les assistant dans tous les domaines où une action commune est jugées nécessaire, notamment en  estant ou en  saisissant toute instance ou autorité administrative",023000,005025,,A,,,ASSOCIATION PRODIMARQUES,,ASSOCIATION POUR LA PROMOTION ET LA DIFFUSION DES MARQUES DE FABRICANTS PRODIMARQUES,PRODIMARQUES,2018-10-01T16:17:50.000Z
761,75120,75020,_,PARIS 20,75020,,,,1-3 rue Frédéirck Lemaitre,,FRANCE,Paris,Frédérick Lemaître,1-3,,,RUE,0,751P,2018-09-23T09:56:31.000Z,1969-09-25,,2018-04-03,1969-10-07,2018-04-05 11:25:01,FS,,S,1606751,W751031042,31042,true,,,,D,,"établir des liens damitié entre les devenus sourds, faciliter leurs rapports sociaux, développer leur sens communautaire, les engager à prendre des responsabilités dans un but de dévouement, les aider à rompre leur isolement ; informer les devenus sourds en diffusant un bulletin périodique nommé La Caravelle et en éditant divers ouvrages ayant trait à la surdité ; promouvoir et soutenir toute action capable de favoriser la réadaptation des devenus sourds, organisation de cours de lecture labiale, de cercles de conversation, dactivités de loisirs ; aider à assurer la protection de lemploi chez les devenus sourds ; représenter et défendre les intérêts des devenus sourds auprès des autres associations et des pouvoirs publics ; agir en faveur de linsertion et de lintégration des jeunes, devenus sourds ou nés sourds, et leur permettre de mener des activités culturelles et de loisirs",017055,014070,,A,,,ASSOCIATION READAPTATION ET DEFENSE DES DEVENUS-SOURDS (ARDDS-CARAVELLE)),,ASSOCIATION READAPTATION ET DEFENSE DES DEVENUS SOURDS ARDDS CARAVELLE,ASSOCIATION READAPTATION ET DEFENSE...,2018-09-23T09:56:31.000Z
762,75120,75020,_,PARIS 20,75020,,,,1-3 rue Frédéirck Lemaitre,,FRANCE,Paris,Frédérick Lemaître,1-3,,,RUE,0,751P,2018-10-01T16:18:52.000Z,1969-09-25,,2018-04-03,1969-10-07,2018-04-05 11:25:01,FS,,S,4457539,W751031042,31042,true,,,,D,,"établir des liens damitié entre les devenus sourds, faciliter leurs rapports sociaux, développer leur sens communautaire, les engager à prendre des responsabilités dans un but de dévouement, les aider à rompre leur isolement ; informer les devenus sourds en diffusant un bulletin périodique nommé La Caravelle et en éditant divers ouvrages ayant trait à la surdité ; promouvoir et soutenir toute action capable de favoriser la réadaptation des devenus sourds, organisation de cours de lecture labiale, de cercles de conversation, dactivités de loisirs ; aider à assurer la protection de lemploi chez les devenus sourds ; représenter et défendre les intérêts des devenus sourds auprès des autres associations et des pouvoirs publics ; agir en faveur de linsertion et de lintégration des jeunes, devenus sourds ou nés sourds, et leur permettre de mener des activités culturelles et de loisirs",017055,014070,,A,,,ASSOCIATION READAPTATION ET DEFENSE DES DEVENUS-SOURDS (ARDDS-CARAVELLE)),,ASSOCIATION READAPTATION ET DEFENSE DES DEVENUS SOURDS ARDDS CARAVELLE,ASSOCIATION READAPTATION ET DEFENSE...,2018-10-01T16:18:52.000Z
