fi;an;fi_ej;rs;grp;stjr;cat;dep;reg;espic;COMINSEE;DISCI;DISCIPLINE;LIT;SEJHC;JOU;PLA;SEJHP;PAS;SEJACC;IVG;SEHEM;SERAD;SECHI
460000227;2021;460780430;C.H.(EX H.L.) LOUIS CONTE GRAMAT;04;1;106;46;76;1;46128;21100;Médecine;20;194;3508;;0;;;;;;
460004641;2021;310000633;AAIR UAD PRAYSSAC;07;3;146;46;76;6;46225;21100;Médecine;;;;;;;;;1374;;
460006075;2021;460006067;CL FONT REDONDE;09;2;365;46;76;0;46102;21100;Médecine;2;86;2295;;0;;;;;;104
460006083;2021;460785090;CSSR NOTRE DAME;09;3;109;46;76;6;46038;24000;Soins de suite et réadaptation;30;198;6067;;0;;;;;;
460006109;2021;460780083;CH FIGEAC SITE CLEMENCEAU;04;1;355;46;76;1;46102;24000;Soins de suite et réadaptation;30;250;7630;;0;;;;;;
460006349;2021;460000029;SSR BEAUSEJOUR;09;2;109;46;76;0;46191;24000;Soins de suite et réadaptation;42;333;11199;;0;;;;;;
460006612;2021;310000633;AAIR UAD ST CERE;07;3;146;46;76;6;46251;21100;Médecine;;;;;;;;;1446;;
460007404;2021;460007396;HAD 46;09;2;127;46;76;0;46102;23000;Hospitalisation à domicile;;;19442;70;553;;;;;;
460780042;2021;460000029;SSR CL DU QUERCY BELLEVUE;09;2;109;46;76;0;46042;24000;Soins de suite et réadaptation;56;523;19299;;0;;;;;;
460785090;2021;460785090;INSTITUT CAMILLE MIRET;05;3;292;46;76;6;46170;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);148;1833;42441;93;10410;;;;;;
460785595;2021;460780216;USLD CH CAHORS;04;1;362;46;76;1;46042;25000;Soins de longue durée;60;33;15454;;;;;;;;
460785900;2021;460002207;CL DU RELAIS;09;2;109;46;76;0;46044;24000;Soins de suite et réadaptation;36;404;12717;0;0;;;;;;
460786346;2021;310000633;AAIR UAD CAHORS;07;3;146;46;76;6;46042;21100;Médecine;;;;;;;;;3406;;
460786353;2021;310000633;AAIR UAD UDM FIGEAC;07;3;146;46;76;6;46102;21100;Médecine;;;;;;;;;2170;;
460786478;2021;310000633;AAIR UAD MONTFAUCON;07;3;146;46;76;6;46204;21100;Médecine;;;;;;;;;1439;;
470000027;2021;470014069;CLINIQUE ESQUIROL-SAINT-HILAIRE;09;2;365;47;75;0;47001;21100;Médecine;80;5999;28419;3;427;22934;;;;;389
470000027;2021;470014069;CLINIQUE ESQUIROL-SAINT-HILAIRE;09;2;365;47;75;0;47001;21200;Chirurgie;162;5165;18288;18;14607;;;;;;
470000027;2021;470014069;CLINIQUE ESQUIROL-SAINT-HILAIRE;09;2;365;47;75;0;47001;21300;Gynéco-Obstétrique;26;701;2706;;42;;403;48;;;
470000027;2021;470014069;CLINIQUE ESQUIROL-SAINT-HILAIRE;09;2;365;47;75;0;47001;24000;Soins de suite et réadaptation;40;383;6028;;0;;;;;;
470000159;2021;470014069;CLINIQUE CALABET;09;2;129;47;75;0;47001;21100;Médecine;;0;0;;247;;;;;;7221
470000159;2021;470014069;CLINIQUE CALABET;09;2;129;47;75;0;47001;21200;Chirurgie;;0;0;;3;;;;;;
470000175;2021;750826604;CENTRE DELESTRAINT FABIEN;09;3;109;47;75;6;47203;24000;Soins de suite et réadaptation;60;554;15074;;0;;;;;;
470000308;2021;930019484;CENTRE MEDECINE PHYS READAPT VIRAZEIL;09;3;109;47;75;6;47326;24000;Soins de suite et réadaptation;48;326;11784;8;2890;;;;;;
470000423;2021;470016171;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;04;1;355;47;75;1;47001;21100;Médecine;225;11388;67237;41;3405;36021;;;15857;;7216
470000423;2021;470016171;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;04;1;355;47;75;1;47001;21200;Chirurgie;34;2028;8432;14;3696;;;;;;
470000423;2021;470016171;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;04;1;355;47;75;1;47001;21300;Gynéco-Obstétrique;21;1434;5998;2;57;;1227;205;;;
470000423;2021;470016171;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;04;1;355;47;75;1;47001;24000;Soins de suite et réadaptation;30;343;9132;24;2148;;;;;;
470000431;2021;470000324;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;04;1;355;47;75;1;47323;21100;Médecine;102;7647;31217;20;563;32012;;;;;692
470000431;2021;470000324;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;04;1;355;47;75;1;47323;21300;Gynéco-Obstétrique;25;1137;3105;;0;;649;218;;;
470000431;2021;470000324;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;04;1;355;47;75;1;47323;24000;Soins de suite et réadaptation;44;347;10586;;0;;;;;;
470000431;2021;470000324;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;04;1;355;47;75;1;47323;25000;Soins de longue durée;41;26;14413;;;;;;;;
470000480;2021;470001660;CENTRE HOSPITALIER DE MARMANDE - CHIC;04;1;355;47;75;1;47157;21100;Médecine;99;6723;31983;15;290;20610;;;;;164
470000480;2021;470001660;CENTRE HOSPITALIER DE MARMANDE - CHIC;04;1;355;47;75;1;47157;21200;Chirurgie;29;1540;7306;15;4016;;;;;;
470000480;2021;470001660;CENTRE HOSPITALIER DE MARMANDE - CHIC;04;1;355;47;75;1;47157;21300;Gynéco-Obstétrique;18;1090;3148;;0;;624;121;;;
470000522;2021;470016171;CH AGEN NERAC - SITE DE NERAC;04;1;355;47;75;1;47195;21100;Médecine;15;513;5916;;0;;;;;;
470000522;2021;470016171;CH AGEN NERAC - SITE DE NERAC;04;1;355;47;75;1;47195;24000;Soins de suite et réadaptation;20;289;5848;;0;;;;;;
470000530;2021;470000357;HOPITAL LOCAL DE CASTELJALOUX;04;1;106;47;75;1;47052;24000;Soins de suite et réadaptation;25;364;7317;;0;;;;;;
470000548;2021;470000365;HOPITAL LOCAL PENNE AGENAIS;04;1;106;47;75;1;47203;24000;Soins de suite et réadaptation;30;397;8640;2;64;;;;;;
470000555;2021;470001660;CENTRE HOSPITALIER TONNEINS;04;1;355;47;75;1;47310;24000;Soins de suite et réadaptation;50;588;14367;;0;;;;;;
470000563;2021;470000381;CH DEPARTEMENTAL DE LA CANDELIE;04;1;292;47;75;1;47209;21100;Médecine;10;253;3173;3;409;;;;;;
470000563;2021;470000381;CH DEPARTEMENTAL DE LA CANDELIE;04;1;292;47;75;1;47209;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);232;2418;71777;151;16632;;;;;;
470000563;2021;470000381;CH DEPARTEMENTAL DE LA CANDELIE;04;1;292;47;75;1;47209;24000;Soins de suite et réadaptation;15;126;2401;;0;;;;;;
470000571;2021;470000407;CENTRE HOSPITALIER DE FUMEL;04;1;106;47;75;1;47106;21100;Médecine;8;241;2498;;0;;;;;;
470000571;2021;470000407;CENTRE HOSPITALIER DE FUMEL;04;1;106;47;75;1;47106;24000;Soins de suite et réadaptation;24;235;5371;;0;;;;;;
470000571;2021;470000407;CENTRE HOSPITALIER DE FUMEL;04;1;106;47;75;1;47106;25000;Soins de longue durée;30;16;10148;;;;;;;;
470001868;2021;330000266;ANTENNE AUTODIALYSE AURAD PONT DU CASS;07;3;146;47;75;7;47209;21100;Médecine;;;;;;;;;1127;;
470002262;2021;330000266;ANTENNE AUTODIALYSE AURAD BOE;07;3;146;47;75;7;47031;21100;Médecine;;;;;;;;;4331;;
470002320;2021;330000266;ANTENNE AUTODIALYSE AURAD MARMANDE;07;3;146;47;75;7;47157;21100;Médecine;;;;;;;;;4383;;
470002346;2021;330000266;ANTENNE AUTODIALYSE AURAD CASTELJALOUX;07;3;146;47;75;7;47052;21100;Médecine;;;;;;;;;1415;;
470002361;2021;330000266;ANTENNE AUTODIALYSE AURAD STE LIVRADE;07;3;146;47;75;7;47252;21100;Médecine;;;;;;;;;2938;;
470002387;2021;330000266;ANTENNE AUTODIALYSE AURAD TONNEINS;07;3;146;47;75;7;47310;21100;Médecine;;;;;;;;;1449;;
470002403;2021;330000266;ANTENNE AUTODIALYSE AURAD FUMEL;07;3;146;47;75;7;47106;21100;Médecine;;;;;;;;;2238;;
470002411;2021;330000266;ANTENNE AUTODIALYSE AURAD NERAC;07;3;146;47;75;7;47195;21100;Médecine;;;;;;;;;1572;;
470002627;2021;750826307;MECS TEMPORAIRE SPECIALISEE-STE BAZEIL;09;3;109;47;75;7;47233;24000;Soins de suite et réadaptation;58;173;3099;;0;;;;;;
470003062;2021;750826307;MFR DE PUJOLS;09;3;109;47;75;7;47215;24000;Soins de suite et réadaptation;60;176;3215;;0;;;;;;
470008780;2021;470016171;USLD DE POMPEYRIE CH AGEN NERAC;04;1;362;47;75;1;47001;25000;Soins de longue durée;36;27;12912;;;;;;;;
470009358;2021;470009309;HOSPITALISATION A DOMICILE 47;09;3;127;47;75;7;47051;23000;Hospitalisation à domicile;;;35274;110;1122;;;;;;
470010349;2021;470010331;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE;18;2;698;47;75;0;47001;21100;Médecine;;;;;;;;;;27738;
470010364;2021;750056335;CLINIQUE LA PALOUMERE;09;2;109;47;75;0;47058;24000;Soins de suite et réadaptation;55;518;14950;;0;;;;;;
470012931;2021;470001660;USLD ALZHEIMER CHIC TONNEINS;04;1;362;47;75;1;47310;25000;Soins de longue durée;27;9;9500;;;;;;;;
470013558;2021;330000266;ANTENNE AUTODIALYSE AURAD VILLENEUVE;07;3;146;47;75;7;47323;21100;Médecine;;;;;;;;;2947;;
470016049;2021;470016023;GCS POLE DE SANTE DU VILLENEUVOIS;09;3;697;47;75;6;47323;21100;Médecine;12;570;2751;0;0;;;;;;
470016049;2021;470016023;GCS POLE DE SANTE DU VILLENEUVOIS;09;3;697;47;75;6;47323;21200;Chirurgie;60;2582;9231;25;5863;;;;;;
480000017;2021;480780097;HOPITAL LOZERE SITE VALLEE DU LOT;04;1;355;48;76;1;48095;21100;Médecine;77;3478;18646;12;800;18919;;;;;1230
480000017;2021;480780097;HOPITAL LOZERE SITE VALLEE DU LOT;04;1;355;48;76;1;48095;21200;Chirurgie;15;1332;6156;5;1484;;;;;;
480000017;2021;480780097;HOPITAL LOZERE SITE VALLEE DU LOT;04;1;355;48;76;1;48095;21300;Gynéco-Obstétrique;12;767;2222;0;0;;420;122;;;
480000017;2021;480780097;HOPITAL LOZERE SITE VALLEE DU LOT;04;1;355;48;76;1;48095;25000;Soins de longue durée;30;13;7818;;;;;;;;
480000033;2021;480780121;CH FANNY RAMADIER;04;1;106;48;76;1;48140;21100;Médecine;22;232;5406;0;0;;;;;;
480000041;2021;480780139;CH DE FLORAC TROIS RIVIERES;04;1;106;48;76;1;48061;21100;Médecine;5;193;4106;;0;;;;;;
480000041;2021;480780139;CH DE FLORAC TROIS RIVIERES;04;1;106;48;76;1;48061;24000;Soins de suite et réadaptation;15;46;1640;;0;;;;;;
480000041;2021;480780139;CH DE FLORAC TROIS RIVIERES;04;1;106;48;76;1;48061;25000;Soins de longue durée;25;21;6685;;;;;;;;
480000058;2021;480780147;CHS FRANCOIS TOSQUELLES;14;1;292;48;76;1;48132;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);114;1162;23740;54;5966;;;;;;
480000066;2021;480780154;CH ST JACQUES MARVEJOLS;04;1;106;48;76;1;48092;21100;Médecine;20;230;4169;;0;;;;;;
480000066;2021;480780154;CH ST JACQUES MARVEJOLS;04;1;106;48;76;1;48092;24000;Soins de suite et réadaptation;20;155;4467;;0;;;;;;
480000074;2021;480780162;CH LANGOGNE;04;1;106;48;76;1;48080;21100;Médecine;23;310;6242;0;0;;;;;;
480000074;2021;480780162;CH LANGOGNE;04;1;106;48;76;1;48080;25000;Soins de longue durée;30;32;8956;;;;;;;;
480000793;2021;480782101;SSR SPECIALISE EN PNEUMOLOGIE ANTRENAS;09;3;109;48;76;6;48005;24000;Soins de suite et réadaptation;30;252;7992;3;140;;;;;;
480000835;2021;480000827;CENTRE POSTCURE ALCOOLIQUE STE MARIE;10;1;430;48;76;1;48034;24000;Soins de suite et réadaptation;28;210;8335;;0;;;;;;
480001403;2021;340000264;AIDER SANTE CENTRE UAD UDM HOP LOZERE;07;3;141;48;76;6;48095;21100;Médecine;;0;0;;0;;;;372;;
480001783;2021;340000264;AIDER SANTE UAD UDM HOPITAL LOZERE;07;3;146;48;76;6;48092;21100;Médecine;;0;0;;0;;;;6199;;
480001825;2021;750047367;HAD LOZERE;09;2;127;48;76;0;48095;23000;Hospitalisation à domicile;;;10797;29;259;;;;;;
480002948;2021;480780097;HOPITAL LOZERE SITE GEVAUDAN;04;1;355;48;76;1;48092;21100;Médecine;8;384;2605;2;50;;;;;;
480002948;2021;480780097;HOPITAL LOZERE SITE GEVAUDAN;04;1;355;48;76;1;48092;21200;Chirurgie;7;222;1053;13;2536;;;;;;
480780212;2021;480782168;CENTRE POST CURE LE BOY;09;3;109;48;76;7;48081;24000;Soins de suite et réadaptation;37;289;10941;;0;;;;;;
480780279;2021;480780097;MOYEN SEJOUR HOP LOZERE;04;1;355;48;76;1;48095;24000;Soins de suite et réadaptation;25;233;8396;;0;;;;;;
480780287;2021;480001635;MAISON DE REPOS LES TILLEULS;09;3;109;48;76;7;48092;24000;Soins de suite et réadaptation;40;324;11302;;0;;;;;;
480780543;2021;480782101;SSR PEDIATRIQUE LES ECUREUILS;09;3;109;48;76;6;48005;24000;Soins de suite et réadaptation;60;473;15172;;0;;;;;;
480783034;2021;480782101;CRF DE MONTRODAT;09;3;109;48;76;6;48103;24000;Soins de suite et réadaptation;45;307;11360;17;3681;;;;;;
490000049;2021;490000031;CHR ANGERS SITE LARREY;04;1;101;49;52;1;49007;21100;Médecine;697;33790;221290;116;14929;81920;;;6065;;13822
490000049;2021;490000031;CHR ANGERS SITE LARREY;04;1;101;49;52;1;49007;21200;Chirurgie;231;12660;59852;34;8175;;;;;;
490000049;2021;490000031;CHR ANGERS SITE LARREY;04;1;101;49;52;1;49007;21300;Gynéco-Obstétrique;89;5775;22462;10;3069;;3738;1202;;;
490000049;2021;490000031;CHR ANGERS SITE LARREY;04;1;101;49;52;1;49007;25000;Soins de longue durée;90;46;29654;;;;;;;;
490000106;2021;490000163;CESAME CHS STE GEMMES SUR LOIRE;14;1;292;49;52;1;49278;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);268;3969;91142;291;6507;;;;;;
490000155;2021;490017258;ICO - SITE PAUL PAPIN;18;3;131;49;52;6;49007;21100;Médecine;39;2170;11397;5;1066;;;;;42961;17750
490000155;2021;490017258;ICO - SITE PAUL PAPIN;18;3;131;49;52;6;49007;21200;Chirurgie;19;910;3964;12;6428;;;;;;
490000239;2021;490015765;ESBV-SITE DE BAUGE;04;1;106;49;52;1;49018;24000;Soins de suite et réadaptation;30;329;9273;;0;;;;;;
490000247;2021;490000130;CLINIQUE SAINT-DIDIER;15;2;161;49;52;0;49015;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);35;333;11631;;;;;;;;
490000254;2021;490015765;ESBV-SITE DE BEAUFORT;04;1;106;49;52;1;49021;21100;Médecine;8;132;2668;;0;;;;;;
490000254;2021;490015765;ESBV-SITE DE BEAUFORT;04;1;106;49;52;1;49021;24000;Soins de suite et réadaptation;30;205;6596;;0;;;;;;
490000262;2021;490000171;CLINIQUE SAINT JOSEPH;09;2;365;49;52;0;49353;21100;Médecine;82;5324;22537;7;1531;;;;;;2322
490000262;2021;490000171;CLINIQUE SAINT JOSEPH;09;2;365;49;52;0;49353;21200;Chirurgie;31;1158;2802;34;9196;;;;;;
490000296;2021;440053643;CH DE CANDE;04;1;355;49;52;1;49054;24000;Soins de suite et réadaptation;18;180;5856;;0;;;;;;
490000312;2021;490012176;HAD SAINT SAUVEUR;09;2;127;49;52;0;49278;23000;Hospitalisation à domicile;;;35255;140;2737;;;;;;
490000320;2021;490000395;HOPITAL CORNICHE ANGEVINE À CHALONNES;04;1;106;49;52;1;49063;21100;Médecine;13;223;3110;0;1;;;;;;
490000320;2021;490000395;HOPITAL CORNICHE ANGEVINE À CHALONNES;04;1;106;49;52;1;49063;24000;Soins de suite et réadaptation;30;346;9445;;0;;;;;;
490000338;2021;490000403;CENTRE HOSPITALIER DOUE EN ANJOU;04;1;106;49;52;1;49125;21100;Médecine;10;69;1604;0;0;;;;;;
490000338;2021;490000403;CENTRE HOSPITALIER DOUE EN ANJOU;04;1;106;49;52;1;49125;24000;Soins de suite et réadaptation;30;388;11649;;0;;;;;;
490000353;2021;490000411;CH DE LONGUE JUMELLES;04;1;106;49;52;1;49180;24000;Soins de suite et réadaptation;30;403;10635;;0;;;;;;
490000353;2021;490000411;CH DE LONGUE JUMELLES;04;1;106;49;52;1;49180;25000;Soins de longue durée;35;14;10248;;;;;;;;
490000494;2021;490000429;CH LAYON-AUBANCE MARTIGNE BRIAND;04;1;106;49;52;1;49086;24000;Soins de suite et réadaptation;27;195;6979;;0;;;;;;
490000569;2021;440000313;CH CNP SITE POUANCE;04;1;355;49;52;1;49248;24000;Soins de suite et réadaptation;27;238;6453;;0;;;;;;
490000569;2021;440000313;CH CNP SITE POUANCE;04;1;355;49;52;1;49248;25000;Soins de longue durée;36;21;12479;;;;;;;;
490000601;2021;750052037;SSR LES RECOLLETS;09;3;109;49;52;6;49125;24000;Soins de suite et réadaptation;38;359;11607;2;59;;;;;;
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;21100;Médecine;271;12287;86194;17;1494;60637;;;9918;;5589
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;21200;Chirurgie;60;4661;21163;29;4918;;;;;;
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;21300;Gynéco-Obstétrique;30;2476;9518;5;0;;1996;367;;;
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);63;741;23321;61;6009;;;;;;
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;24000;Soins de suite et réadaptation;94;907;32411;33;6541;;;;;;
490000635;2021;490000676;CH DE CHOLET;04;1;355;49;52;1;49099;25000;Soins de longue durée;34;27;12118;;;;;;;;
490000643;2021;440042844;SSR LE CHILLON;09;3;109;49;52;6;49183;24000;Soins de suite et réadaptation;70;546;19922;;0;;;;;;
490000650;2021;490007689;CHI LYS HYROME-CHEMILLE;04;1;106;49;52;1;49092;21100;Médecine;10;66;1139;0;0;;;;;;
490000650;2021;490007689;CHI LYS HYROME-CHEMILLE;04;1;106;49;52;1;49092;24000;Soins de suite et réadaptation;23;189;5394;0;0;;;;;;
490000650;2021;490007689;CHI LYS HYROME-CHEMILLE;04;1;106;49;52;1;49092;25000;Soins de longue durée;30;24;7540;;;;;;;;
490000700;2021;490020773;SSR PSM VILLAGE SANTE ST JOSEPH;09;3;129;49;52;6;49218;24000;Soins de suite et réadaptation;30;280;7274;;0;;;;;;
490000817;2021;750719239;SSR DE MONTFAUCON MONTIGNE;09;3;109;49;52;6;49301;24000;Soins de suite et réadaptation;42;429;13483;0;0;;;;;;
490001765;2021;490528452;CH DE SAUMUR;04;1;355;49;52;1;49328;21100;Médecine;129;8138;39903;14;1455;30460;;;;;1540
490001765;2021;490528452;CH DE SAUMUR;04;1;355;49;52;1;49328;21200;Chirurgie;5;282;527;2;243;;;;;;
490001765;2021;490528452;CH DE SAUMUR;04;1;355;49;52;1;49328;21300;Gynéco-Obstétrique;18;1282;4435;6;641;;1051;243;;;
490001765;2021;490528452;CH DE SAUMUR;04;1;355;49;52;1;49328;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);24;336;5876;32;2624;;;;;;
490001765;2021;490528452;CH DE SAUMUR;04;1;355;49;52;1;49328;24000;Soins de suite et réadaptation;37;325;10164;5;140;;;;;;
490001831;2021;490007689;CHI LYS HYROME-LYS HAUT LAYON;04;1;106;49;52;1;49373;24000;Soins de suite et réadaptation;20;138;4986;;0;;;;;;
490002037;2021;490000890;POLYCLINIQUE DU PARC;09;2;365;49;52;0;49099;21100;Médecine;51;2631;10127;0;6;;;;;;3183
490002037;2021;490000890;POLYCLINIQUE DU PARC;09;2;365;49;52;0;49099;21200;Chirurgie;47;3751;9008;52;13560;;;;;;
490002037;2021;490000890;POLYCLINIQUE DU PARC;09;2;365;49;52;0;49099;21300;Gynéco-Obstétrique;25;1020;3344;;0;;561;1;;;
490002979;2021;490535705;INSTITUT PSYCHOTHERAPIQUE;15;3;161;49;52;7;49023;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);62;207;20046;;;;;;;;
490004256;2021;490020773;HOPITAL PRIVE ST MARTIN;09;3;129;49;52;6;49023;21100;Médecine;18;260;4504;;0;;;;;;
490004256;2021;490020773;HOPITAL PRIVE ST MARTIN;09;3;129;49;52;6;49023;24000;Soins de suite et réadaptation;12;225;4238;;0;;;;;;
490007499;2021;440002590;CENTRE DIALYSE ECHO ANGERS BOCQUEL;07;3;141;49;52;6;49007;21100;Médecine;;0;0;;0;;;;23121;;
490007549;2021;490535168;SSR CTRE BASSE VISION ET AUDITION;09;3;109;49;52;6;49007;24000;Soins de suite et réadaptation;;0;0;15;2854;;;;;;
490007929;2021;490000627;CLINIQUE CHIRURGICALE DE LA LOIRE;09;2;128;49;52;0;49328;21200;Chirurgie;59;2966;10002;35;7219;;;;;;
490008224;2021;440002590;DIALYSE ECHO CHOLET LESCURE;07;3;146;49;52;6;49099;21100;Médecine;;;;;;;;;659;;
490009008;2021;440002590;CENTRE DIALYSE ECHO CHOLET MARENGO;07;3;141;49;52;6;49099;21100;Médecine;;;;;;;;;7922;;
490009248;2021;490535168;SSR SAINT CLAUDE;09;3;109;49;52;6;49353;24000;Soins de suite et réadaptation;75;635;21306;;0;;;;;;
490011350;2021;440002590;DIALYSE ECHO ANGERS MANSION;07;3;146;49;52;6;49007;21100;Médecine;;;;;;;;;1877;;
490014909;2021;490008109;CLINIQUE DE L'ANJOU;09;2;365;49;52;0;49007;21100;Médecine;63;3588;16587;6;148;30925;;;;;236
490014909;2021;490008109;CLINIQUE DE L'ANJOU;09;2;365;49;52;0;49007;21200;Chirurgie;153;10202;29002;89;22757;;;;;;
490014909;2021;490008109;CLINIQUE DE L'ANJOU;09;2;365;49;52;0;49007;21300;Gynéco-Obstétrique;47;2243;9188;;0;;1966;0;;;
490015906;2021;490000197;CLINIQUE ST LEONARD;09;2;365;49;52;0;49353;21100;Médecine;23;255;63;2;5;;;;;;
490015906;2021;490000197;CLINIQUE ST LEONARD;09;2;365;49;52;0;49353;21200;Chirurgie;69;5019;12908;42;6201;;;;;;
490016235;2021;440002590;DIALYSE ECHO SAUMUR;07;3;146;49;52;6;49328;21100;Médecine;;;;;;;;;2506;;
490016334;2021;490016326;HAD MAUGES BOCAGE CHOLETAIS;09;3;127;49;52;7;49099;23000;Hospitalisation à domicile;;;18473;75;1324;;;;;;
490016870;2021;440052041;HAD OUEST ANJOU SAUMUROIS;09;2;127;49;52;0;49125;23000;Hospitalisation à domicile;;;12632;40;511;;;;;;
490017613;2021;440002590;DIALYSE ECHO TRELAZE;07;3;146;49;52;6;49353;21100;Médecine;;0;0;;0;;;;4458;;
490018769;2021;440042844;SSR LES EUMENIDES;09;3;109;49;52;6;49007;24000;Soins de suite et réadaptation;0;0;0;15;3950;;;;;;
490018777;2021;440042844;SSR LE CHILLON CHOLET;09;3;109;49;52;6;49099;24000;Soins de suite et réadaptation;0;0;0;8;2066;;;;;;
490020245;2021;530000025;CH HAUT ANJOU SITE SEGRE;04;1;355;49;52;1;49331;21100;Médecine;25;916;7527;;0;;;;;;
490020245;2021;530000025;CH HAUT ANJOU SITE SEGRE;04;1;355;49;52;1;49331;24000;Soins de suite et réadaptation;25;233;7291;0;0;;;;;;
490020344;2021;490000171;SSR CLINIQUE SAINT JOSEPH;09;2;109;49;52;0;49353;24000;Soins de suite et réadaptation;;0;0;30;7545;;;;;;
490020963;2021;440002590;DIALYSE ECHO CHOLET CHANTERIVIERE;07;3;146;49;52;6;49099;21100;Médecine;;;;;;;;;6478;;
490529005;2021;490000031;SSR CHR D ANGERS;04;1;101;49;52;1;49267;24000;Soins de suite et réadaptation;120;742;36516;8;1022;;;;;;
490531910;2021;490535093;SSR LES CAPUCINS;09;3;109;49;52;6;49007;24000;Soins de suite et réadaptation;168;1173;40414;63;18612;;;;;;
490531910;2021;490535093;SSR LES CAPUCINS;09;3;109;49;52;6;49007;25000;Soins de longue durée;60;10;20309;;;;;;;;
490534922;2021;490000890;SSR ARCOLE;09;2;109;49;52;0;49099;24000;Soins de suite et réadaptation;70;637;18533;10;2608;;;;;;
490537818;2021;690049853;CENTRE DIALYSE DIAVERUM ANGERS;07;2;141;49;52;0;49007;21100;Médecine;;;;;;;;;21995;;
490540440;2021;490004330;CENTRE DE LA MAIN;09;2;128;49;52;0;49353;21200;Chirurgie;;0;0;6;6035;;;;;;
490543675;2021;490009529;SSR ANJOU;09;2;109;49;52;0;49007;24000;Soins de suite et réadaptation;65;415;17331;8;2274;;;;;;
500000021;2021;500000054;CHAG - SITE AVRANCHES;04;1;355;50;28;1;50025;21100;Médecine;169;8136;52467;5;157;24633;;;;;274
500000021;2021;500000054;CHAG - SITE AVRANCHES;04;1;355;50;28;1;50025;21200;Chirurgie;48;3104;14434;18;2541;;;;;;
500000021;2021;500000054;CHAG - SITE AVRANCHES;04;1;355;50;28;1;50025;21300;Gynéco-Obstétrique;24;1715;6531;;0;;1117;210;;;
500000021;2021;500000054;CHAG - SITE AVRANCHES;04;1;355;50;28;1;50025;23000;Hospitalisation à domicile;;;7799;30;385;;;;;;
500000021;2021;500000054;CHAG - SITE AVRANCHES;04;1;355;50;28;1;50025;25000;Soins de longue durée;70;52;24916;;;;;;;;
500000146;2021;500000500;HOPITAL PRIVÉ DE LA BAIE;09;2;128;50;28;0;50025;21100;Médecine;43;1116;10890;1;7;;;;;0;3476
500000146;2021;500000500;HOPITAL PRIVÉ DE LA BAIE;09;2;128;50;28;0;50025;21200;Chirurgie;36;2103;4280;33;9746;;;;;;
500000146;2021;500000500;HOPITAL PRIVÉ DE LA BAIE;09;2;128;50;28;0;50025;24000;Soins de suite et réadaptation;41;654;11231;5;289;;;;;;
500000187;2021;500000013;CHPC - SITE CHERBOURG;04;1;355;50;28;1;50129;21100;Médecine;310;16778;81521;22;1158;53043;;;12757;;4984
500000187;2021;500000013;CHPC - SITE CHERBOURG;04;1;355;50;28;1;50129;21200;Chirurgie;41;2579;13466;12;2471;;;;;;
